player-1,player-2,player-3,avg
Nazmul Islam,Subashis Roy,Mustafizur Rahman,0
Nazmul Islam,Subashis Roy,Anamul Haque,0
Nazmul Islam,Subashis Roy,Mohammad Naim,0
Nazmul Islam,Subashis Roy,Sabbir Rahman,0
Nazmul Islam,Subashis Roy,Shafiul Islam,0
Abul Hasan,Nazmul Islam,Subashis Roy,0
Nazmul Islam,Subashis Roy,Jubair Hossain,0
Nazmul Islam,Subashis Roy,Abu Jayed,0
Nazmul Islam,Subashis Roy,Afif Hossain,0
Nazmul Islam,Subashis Roy,Imrul Kayes,0
Nazmul Islam,Subashis Roy,Mohammad Saifuddin,0
Nazmul Islam,Subashis Roy,Najmul Hossain Shanto,0
Nazmul Islam,Shakib Al Hasan,Liton Das,41
Nazmul Islam,Mustafizur Rahman,Liton Das,64.75
Nazmul Islam,Liton Das,Anamul Haque,0
Nazmul Islam,Mohammad Naim,Liton Das,0
Nazmul Islam,Sabbir Rahman,Liton Das,0
Nazmul Islam,Shafiul Islam,Liton Das,0
Abul Hasan,Nazmul Islam,Liton Das,0
Nazmul Islam,Jubair Hossain,Liton Das,0
Nazmul Islam,Liton Das,Abu Jayed,0
Nazmul Islam,Afif Hossain,Liton Das,0
Nazmul Islam,Imrul Kayes,Liton Das,135.8
Nazmul Islam,Mohammad Saifuddin,Liton Das,45.66666667
Nazmul Islam,Liton Das,Najmul Hossain Shanto,47
Nazmul Islam,Shakib Al Hasan,Mustafizur Rahman,0
Nazmul Islam,Shakib Al Hasan,Anamul Haque,0
Nazmul Islam,Shakib Al Hasan,Mohammad Naim,0
Nazmul Islam,Shakib Al Hasan,Sabbir Rahman,0
Nazmul Islam,Shakib Al Hasan,Shafiul Islam,0
Abul Hasan,Nazmul Islam,Shakib Al Hasan,0
Nazmul Islam,Shakib Al Hasan,Jubair Hossain,0
Nazmul Islam,Shakib Al Hasan,Abu Jayed,0
Nazmul Islam,Shakib Al Hasan,Afif Hossain,0
Nazmul Islam,Shakib Al Hasan,Imrul Kayes,72
Nazmul Islam,Shakib Al Hasan,Mohammad Saifuddin,0
Nazmul Islam,Shakib Al Hasan,Najmul Hossain Shanto,6
Nazmul Islam,Mustafizur Rahman,Anamul Haque,0
Nazmul Islam,Mustafizur Rahman,Mohammad Naim,0
Nazmul Islam,Mustafizur Rahman,Sabbir Rahman,0
Nazmul Islam,Mustafizur Rahman,Shafiul Islam,0
Abul Hasan,Nazmul Islam,Mustafizur Rahman,0
Nazmul Islam,Mustafizur Rahman,Jubair Hossain,0
Nazmul Islam,Mustafizur Rahman,Abu Jayed,0
Nazmul Islam,Mustafizur Rahman,Afif Hossain,0
Nazmul Islam,Mustafizur Rahman,Imrul Kayes,79.5
Nazmul Islam,Mustafizur Rahman,Mohammad Saifuddin,25.5
Nazmul Islam,Mustafizur Rahman,Najmul Hossain Shanto,6
Nazmul Islam,Mohammad Naim,Anamul Haque,0
Nazmul Islam,Sabbir Rahman,Anamul Haque,0
Nazmul Islam,Shafiul Islam,Anamul Haque,0
Abul Hasan,Nazmul Islam,Anamul Haque,0
Nazmul Islam,Jubair Hossain,Anamul Haque,0
Nazmul Islam,Abu Jayed,Anamul Haque,0
Nazmul Islam,Afif Hossain,Anamul Haque,0
Nazmul Islam,Imrul Kayes,Anamul Haque,0
Nazmul Islam,Mohammad Saifuddin,Anamul Haque,0
Nazmul Islam,Najmul Hossain Shanto,Anamul Haque,0
Nazmul Islam,Mohammad Naim,Sabbir Rahman,0
Nazmul Islam,Mohammad Naim,Shafiul Islam,0
Abul Hasan,Nazmul Islam,Mohammad Naim,0
Nazmul Islam,Mohammad Naim,Jubair Hossain,0
Nazmul Islam,Mohammad Naim,Abu Jayed,0
Nazmul Islam,Mohammad Naim,Afif Hossain,0
Nazmul Islam,Mohammad Naim,Imrul Kayes,0
Nazmul Islam,Mohammad Naim,Mohammad Saifuddin,0
Nazmul Islam,Mohammad Naim,Najmul Hossain Shanto,0
Nazmul Islam,Sabbir Rahman,Shafiul Islam,0
Abul Hasan,Nazmul Islam,Sabbir Rahman,0
Jubair Hossain,Nazmul Islam,Sabbir Rahman,0
Nazmul Islam,Sabbir Rahman,Abu Jayed,0
Nazmul Islam,Sabbir Rahman,Afif Hossain,0
Nazmul Islam,Imrul Kayes,Sabbir Rahman,0
Nazmul Islam,Sabbir Rahman,Mohammad Saifuddin,0
Nazmul Islam,Sabbir Rahman,Najmul Hossain Shanto,0
Abul Hasan,Nazmul Islam,Shafiul Islam,0
Jubair Hossain,Nazmul Islam,Shafiul Islam,0
Nazmul Islam,Shafiul Islam,Abu Jayed,0
Nazmul Islam,Shafiul Islam,Afif Hossain,0
Nazmul Islam,Imrul Kayes,Shafiul Islam,0
Nazmul Islam,Shafiul Islam,Mohammad Saifuddin,0
Nazmul Islam,Shafiul Islam,Najmul Hossain Shanto,0
Abul Hasan,Nazmul Islam,Jubair Hossain,0
Abul Hasan,Nazmul Islam,Abu Jayed,0
Abul Hasan,Nazmul Islam,Afif Hossain,0
Abul Hasan,Nazmul Islam,Imrul Kayes,0
Abul Hasan,Nazmul Islam,Mohammad Saifuddin,0
Abul Hasan,Nazmul Islam,Najmul Hossain Shanto,0
Nazmul Islam,Jubair Hossain,Abu Jayed,0
Nazmul Islam,Jubair Hossain,Afif Hossain,0
Nazmul Islam,Imrul Kayes,Jubair Hossain,0
Nazmul Islam,Jubair Hossain,Mohammad Saifuddin,0
Nazmul Islam,Jubair Hossain,Najmul Hossain Shanto,0
Nazmul Islam,Afif Hossain,Abu Jayed,0
Nazmul Islam,Imrul Kayes,Abu Jayed,0
Nazmul Islam,Mohammad Saifuddin,Abu Jayed,0
Nazmul Islam,Abu Jayed,Najmul Hossain Shanto,0
Nazmul Islam,Imrul Kayes,Afif Hossain,0
Nazmul Islam,Mohammad Saifuddin,Afif Hossain,0
Nazmul Islam,Afif Hossain,Najmul Hossain Shanto,0
Nazmul Islam,Imrul Kayes,Mohammad Saifuddin,133
Nazmul Islam,Imrul Kayes,Najmul Hossain Shanto,78
Nazmul Islam,Mohammad Saifuddin,Najmul Hossain Shanto,0
Nasir Hossain,Mohammad Mithun,Taskin Ahmed,0
Nasir Hossain,Mominul Haque,Taskin Ahmed,0
Nasir Hossain,Mushfiqur Rahim,Taskin Ahmed,63.45454545
Al-Amin Hossain,Nasir Hossain,Taskin Ahmed,0
Tanbir Hayder,Nasir Hossain,Taskin Ahmed,0
Mashrafe Mortaza,Nasir Hossain,Taskin Ahmed,20.55555556
Sunzamul Islam,Nasir Hossain,Taskin Ahmed,0
Nasir Hossain,Mosaddek Hossain,Taskin Ahmed,49
Ariful Haque,Nasir Hossain,Taskin Ahmed,0
Fazle Mahmud,Nasir Hossain,Taskin Ahmed,0
Nasir Hossain,Arafat Sunny,Taskin Ahmed,1
Nasir Hossain,Rubel Hossain,Taskin Ahmed,12.66666667
Mehidy Hasan Miraz,Nasir Hossain,Taskin Ahmed,0
Nasir Hossain,Taijul Islam,Taskin Ahmed,11
Mahmudullah,Nasir Hossain,Taskin Ahmed,46
Nasir Hossain,Tamim Iqbal,Taskin Ahmed,62.7
Nasir Hossain,Soumya Sarkar,Taskin Ahmed,59.57142857
Nasir Hossain,Subashis Roy,Taskin Ahmed,0
Nasir Hossain,Liton Das,Taskin Ahmed,33
Nasir Hossain,Shakib Al Hasan,Taskin Ahmed,31.63636364
Mustafizur Rahman,Nasir Hossain,Taskin Ahmed,18
Nasir Hossain,Anamul Haque,Taskin Ahmed,0
Nasir Hossain,Mohammad Naim,Taskin Ahmed,0
Nasir Hossain,Sabbir Rahman,Taskin Ahmed,33.54545455
Nasir Hossain,Shafiul Islam,Taskin Ahmed,15.5
Abul Hasan,Nasir Hossain,Taskin Ahmed,3
Nasir Hossain,Jubair Hossain,Taskin Ahmed,0
Nasir Hossain,Abu Jayed,Taskin Ahmed,0
Nasir Hossain,Afif Hossain,Taskin Ahmed,0
Nasir Hossain,Imrul Kayes,Taskin Ahmed,42.83333333
Nasir Hossain,Mohammad Saifuddin,Taskin Ahmed,27
Nasir Hossain,Najmul Hossain Shanto,Taskin Ahmed,0
Nasir Hossain,Mominul Haque,Mohammad Mithun,0
Nasir Hossain,Mohammad Mithun,Mushfiqur Rahim,0
Al-Amin Hossain,Nasir Hossain,Mohammad Mithun,0
Tanbir Hayder,Nasir Hossain,Mohammad Mithun,0
Mashrafe Mortaza,Nasir Hossain,Mohammad Mithun,0
Sunzamul Islam,Nasir Hossain,Mohammad Mithun,0
Nasir Hossain,Mohammad Mithun,Mosaddek Hossain,0
Ariful Haque,Nasir Hossain,Mohammad Mithun,0
Fazle Mahmud,Nasir Hossain,Mohammad Mithun,0
Arafat Sunny,Nasir Hossain,Mohammad Mithun,0
Nasir Hossain,Mohammad Mithun,Rubel Hossain,0
Mehidy Hasan Miraz,Nasir Hossain,Mohammad Mithun,0
Nasir Hossain,Taijul Islam,Mohammad Mithun,0
Mahmudullah,Nasir Hossain,Mohammad Mithun,0
Nasir Hossain,Tamim Iqbal,Mohammad Mithun,0
Nasir Hossain,Mohammad Mithun,Soumya Sarkar,0
Nasir Hossain,Mohammad Mithun,Subashis Roy,0
Nasir Hossain,Mohammad Mithun,Liton Das,0
Nasir Hossain,Mohammad Mithun,Shakib Al Hasan,0
Mustafizur Rahman,Nasir Hossain,Mohammad Mithun,0
Nasir Hossain,Mohammad Mithun,Anamul Haque,0
Nasir Hossain,Mohammad Mithun,Mohammad Naim,0
Nasir Hossain,Sabbir Rahman,Mohammad Mithun,0
Nasir Hossain,Shafiul Islam,Mohammad Mithun,0
Abul Hasan,Nasir Hossain,Mohammad Mithun,0
Nasir Hossain,Jubair Hossain,Mohammad Mithun,0
Abu Jayed,Nasir Hossain,Mohammad Mithun,0
Nasir Hossain,Afif Hossain,Mohammad Mithun,0
Nasir Hossain,Mohammad Mithun,Imrul Kayes,0
Nasir Hossain,Mohammad Saifuddin,Mohammad Mithun,0
Nasir Hossain,Mohammad Mithun,Najmul Hossain Shanto,0
Nasir Hossain,Mominul Haque,Mushfiqur Rahim,0
Al-Amin Hossain,Nasir Hossain,Mominul Haque,0
Tanbir Hayder,Nasir Hossain,Mominul Haque,0
Mashrafe Mortaza,Nasir Hossain,Mominul Haque,0
Sunzamul Islam,Nasir Hossain,Mominul Haque,0
Nasir Hossain,Mominul Haque,Mosaddek Hossain,0
Ariful Haque,Nasir Hossain,Mominul Haque,0
Fazle Mahmud,Nasir Hossain,Mominul Haque,0
Nasir Hossain,Mominul Haque,Arafat Sunny,0
Nasir Hossain,Mominul Haque,Rubel Hossain,0
Mehidy Hasan Miraz,Nasir Hossain,Mominul Haque,0
Nasir Hossain,Mominul Haque,Taijul Islam,0
Mahmudullah,Nasir Hossain,Mominul Haque,0
Nasir Hossain,Mominul Haque,Tamim Iqbal,0
Nasir Hossain,Mominul Haque,Soumya Sarkar,0
Nasir Hossain,Mominul Haque,Subashis Roy,0
Nasir Hossain,Mominul Haque,Liton Das,0
Nasir Hossain,Mominul Haque,Shakib Al Hasan,0
Mustafizur Rahman,Nasir Hossain,Mominul Haque,0
Nasir Hossain,Mominul Haque,Anamul Haque,0
Nasir Hossain,Mominul Haque,Mohammad Naim,0
Nasir Hossain,Mominul Haque,Sabbir Rahman,0
Nasir Hossain,Mominul Haque,Shafiul Islam,0
Abul Hasan,Nasir Hossain,Mominul Haque,0
Jubair Hossain,Nasir Hossain,Mominul Haque,0
Nasir Hossain,Mominul Haque,Abu Jayed,0
Nasir Hossain,Mominul Haque,Afif Hossain,0
Nasir Hossain,Mominul Haque,Imrul Kayes,0
Nasir Hossain,Mominul Haque,Mohammad Saifuddin,0
Nasir Hossain,Mominul Haque,Najmul Hossain Shanto,0
Al-Amin Hossain,Nasir Hossain,Mushfiqur Rahim,66
Tanbir Hayder,Nasir Hossain,Mushfiqur Rahim,0
Mashrafe Mortaza,Nasir Hossain,Mushfiqur Rahim,55.04761905
Sunzamul Islam,Nasir Hossain,Mushfiqur Rahim,26.5
Nasir Hossain,Mosaddek Hossain,Mushfiqur Rahim,80.33333333
Ariful Haque,Nasir Hossain,Mushfiqur Rahim,0
Fazle Mahmud,Nasir Hossain,Mushfiqur Rahim,0
Nasir Hossain,Arafat Sunny,Mushfiqur Rahim,73
Nasir Hossain,Mushfiqur Rahim,Rubel Hossain,48.35294118
Mehidy Hasan Miraz,Nasir Hossain,Mushfiqur Rahim,0
Nasir Hossain,Taijul Islam,Mushfiqur Rahim,26
Mahmudullah,Nasir Hossain,Mushfiqur Rahim,77.35
Nasir Hossain,Tamim Iqbal,Mushfiqur Rahim,94.18181818
Soumya Sarkar,Nasir Hossain,Mushfiqur Rahim,93.58333333
Nasir Hossain,Subashis Roy,Mushfiqur Rahim,0
Nasir Hossain,Liton Das,Mushfiqur Rahim,66.36363636
Nasir Hossain,Shakib Al Hasan,Mushfiqur Rahim,74.38095238
Mustafizur Rahman,Nasir Hossain,Mushfiqur Rahim,42.21428571
Anamul Haque,Nasir Hossain,Mushfiqur Rahim,45
Nasir Hossain,Mohammad Naim,Mushfiqur Rahim,0
Nasir Hossain,Sabbir Rahman,Mushfiqur Rahim,71.7826087
Nasir Hossain,Shafiul Islam,Mushfiqur Rahim,59.5
Abul Hasan,Nasir Hossain,Mushfiqur Rahim,72.5
Nasir Hossain,Jubair Hossain,Mushfiqur Rahim,60
Nasir Hossain,Abu Jayed,Mushfiqur Rahim,0
Nasir Hossain,Afif Hossain,Mushfiqur Rahim,0
Imrul Kayes,Nasir Hossain,Mushfiqur Rahim,99.125
Nasir Hossain,Mohammad Saifuddin,Mushfiqur Rahim,102.5
Nasir Hossain,Najmul Hossain Shanto,Mushfiqur Rahim,0
Al-Amin Hossain,Tanbir Hayder,Nasir Hossain,0
Al-Amin Hossain,Mashrafe Mortaza,Nasir Hossain,28.33333333
Al-Amin Hossain,Nasir Hossain,Sunzamul Islam,0
Al-Amin Hossain,Nasir Hossain,Mosaddek Hossain,0
Al-Amin Hossain,Ariful Haque,Nasir Hossain,0
Al-Amin Hossain,Nasir Hossain,Fazle Mahmud,0
Al-Amin Hossain,Nasir Hossain,Arafat Sunny,21
Al-Amin Hossain,Nasir Hossain,Rubel Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Nasir Hossain,0
Al-Amin Hossain,Nasir Hossain,Taijul Islam,0
Al-Amin Hossain,Nasir Hossain,Mahmudullah,35.66666667
Al-Amin Hossain,Nasir Hossain,Tamim Iqbal,58
Al-Amin Hossain,Nasir Hossain,Soumya Sarkar,0
Al-Amin Hossain,Nasir Hossain,Subashis Roy,0
Al-Amin Hossain,Nasir Hossain,Liton Das,22
Al-Amin Hossain,Nasir Hossain,Shakib Al Hasan,16
Al-Amin Hossain,Mustafizur Rahman,Nasir Hossain,16
Al-Amin Hossain,Nasir Hossain,Anamul Haque,0
Al-Amin Hossain,Nasir Hossain,Mohammad Naim,0
Al-Amin Hossain,Nasir Hossain,Sabbir Rahman,44.33333333
Al-Amin Hossain,Nasir Hossain,Shafiul Islam,0
Al-Amin Hossain,Nasir Hossain,Abul Hasan,0
Al-Amin Hossain,Nasir Hossain,Jubair Hossain,0
Al-Amin Hossain,Nasir Hossain,Abu Jayed,0
Al-Amin Hossain,Nasir Hossain,Afif Hossain,0
Al-Amin Hossain,Nasir Hossain,Imrul Kayes,95.5
Al-Amin Hossain,Nasir Hossain,Mohammad Saifuddin,0
Al-Amin Hossain,Nasir Hossain,Najmul Hossain Shanto,0
Mashrafe Mortaza,Tanbir Hayder,Nasir Hossain,0
Sunzamul Islam,Tanbir Hayder,Nasir Hossain,0
Tanbir Hayder,Nasir Hossain,Mosaddek Hossain,0
Tanbir Hayder,Nasir Hossain,Ariful Haque,0
Fazle Mahmud,Tanbir Hayder,Nasir Hossain,0
Tanbir Hayder,Nasir Hossain,Arafat Sunny,0
Tanbir Hayder,Nasir Hossain,Rubel Hossain,0
Mehidy Hasan Miraz,Tanbir Hayder,Nasir Hossain,0
Tanbir Hayder,Nasir Hossain,Taijul Islam,0
Mahmudullah,Tanbir Hayder,Nasir Hossain,0
Tanbir Hayder,Nasir Hossain,Tamim Iqbal,0
Tanbir Hayder,Nasir Hossain,Soumya Sarkar,0
Tanbir Hayder,Nasir Hossain,Subashis Roy,0
Tanbir Hayder,Nasir Hossain,Liton Das,0
Tanbir Hayder,Nasir Hossain,Shakib Al Hasan,0
Tanbir Hayder,Nasir Hossain,Mustafizur Rahman,0
Tanbir Hayder,Nasir Hossain,Anamul Haque,0
Tanbir Hayder,Nasir Hossain,Mohammad Naim,0
Tanbir Hayder,Nasir Hossain,Sabbir Rahman,0
Tanbir Hayder,Nasir Hossain,Shafiul Islam,0
Abul Hasan,Tanbir Hayder,Nasir Hossain,0
Tanbir Hayder,Nasir Hossain,Jubair Hossain,0
Tanbir Hayder,Nasir Hossain,Abu Jayed,0
Tanbir Hayder,Nasir Hossain,Afif Hossain,0
Tanbir Hayder,Nasir Hossain,Imrul Kayes,0
Tanbir Hayder,Nasir Hossain,Mohammad Saifuddin,0
Tanbir Hayder,Nasir Hossain,Najmul Hossain Shanto,0
Mashrafe Mortaza,Nasir Hossain,Sunzamul Islam,10.5
Mashrafe Mortaza,Nasir Hossain,Mosaddek Hossain,50.66666667
Mashrafe Mortaza,Ariful Haque,Nasir Hossain,0
Mashrafe Mortaza,Nasir Hossain,Fazle Mahmud,0
Mashrafe Mortaza,Nasir Hossain,Arafat Sunny,25.16666667
Mashrafe Mortaza,Nasir Hossain,Rubel Hossain,11.4
Mashrafe Mortaza,Mehidy Hasan Miraz,Nasir Hossain,0
Mashrafe Mortaza,Nasir Hossain,Taijul Islam,0
Mashrafe Mortaza,Nasir Hossain,Mahmudullah,35.22222222
Mashrafe Mortaza,Nasir Hossain,Tamim Iqbal,60.45
Mashrafe Mortaza,Nasir Hossain,Soumya Sarkar,66.4
Mashrafe Mortaza,Nasir Hossain,Subashis Roy,0
Mashrafe Mortaza,Nasir Hossain,Liton Das,34.45454545
Mashrafe Mortaza,Nasir Hossain,Shakib Al Hasan,36.84210526
Mashrafe Mortaza,Mustafizur Rahman,Nasir Hossain,18
Mashrafe Mortaza,Nasir Hossain,Anamul Haque,16.75
Mashrafe Mortaza,Nasir Hossain,Mohammad Naim,0
Mashrafe Mortaza,Nasir Hossain,Sabbir Rahman,36.57142857
Mashrafe Mortaza,Nasir Hossain,Shafiul Islam,37.5
Mashrafe Mortaza,Nasir Hossain,Abul Hasan,11
Mashrafe Mortaza,Nasir Hossain,Jubair Hossain,40
Mashrafe Mortaza,Nasir Hossain,Abu Jayed,0
Mashrafe Mortaza,Nasir Hossain,Afif Hossain,0
Mashrafe Mortaza,Nasir Hossain,Imrul Kayes,72.14285714
Mashrafe Mortaza,Nasir Hossain,Mohammad Saifuddin,19.5
Mashrafe Mortaza,Nasir Hossain,Najmul Hossain Shanto,0
Sunzamul Islam,Nasir Hossain,Mosaddek Hossain,0
Sunzamul Islam,Ariful Haque,Nasir Hossain,0
Sunzamul Islam,Nasir Hossain,Fazle Mahmud,0
Sunzamul Islam,Nasir Hossain,Arafat Sunny,0
Sunzamul Islam,Nasir Hossain,Rubel Hossain,14.5
Sunzamul Islam,Mehidy Hasan Miraz,Nasir Hossain,0
Sunzamul Islam,Nasir Hossain,Taijul Islam,0
Sunzamul Islam,Nasir Hossain,Mahmudullah,11.5
Sunzamul Islam,Nasir Hossain,Tamim Iqbal,90.5
Sunzamul Islam,Nasir Hossain,Soumya Sarkar,0
Sunzamul Islam,Nasir Hossain,Subashis Roy,0
Sunzamul Islam,Nasir Hossain,Liton Das,0
Sunzamul Islam,Nasir Hossain,Shakib Al Hasan,54.5
Sunzamul Islam,Mustafizur Rahman,Nasir Hossain,19.5
Sunzamul Islam,Nasir Hossain,Anamul Haque,20.5
Sunzamul Islam,Nasir Hossain,Mohammad Naim,0
Sunzamul Islam,Nasir Hossain,Sabbir Rahman,13.5
Sunzamul Islam,Nasir Hossain,Shafiul Islam,0
Sunzamul Islam,Nasir Hossain,Abul Hasan,0
Sunzamul Islam,Nasir Hossain,Jubair Hossain,0
Sunzamul Islam,Nasir Hossain,Abu Jayed,0
Sunzamul Islam,Nasir Hossain,Afif Hossain,0
Sunzamul Islam,Nasir Hossain,Imrul Kayes,0
Sunzamul Islam,Nasir Hossain,Mohammad Saifuddin,0
Sunzamul Islam,Nasir Hossain,Najmul Hossain Shanto,0
Ariful Haque,Nasir Hossain,Mosaddek Hossain,0
Fazle Mahmud,Nasir Hossain,Mosaddek Hossain,0
Nasir Hossain,Arafat Sunny,Mosaddek Hossain,0
Nasir Hossain,Mosaddek Hossain,Rubel Hossain,10
Mehidy Hasan Miraz,Nasir Hossain,Mosaddek Hossain,0
Nasir Hossain,Taijul Islam,Mosaddek Hossain,0
Mahmudullah,Nasir Hossain,Mosaddek Hossain,78.33333333
Nasir Hossain,Tamim Iqbal,Mosaddek Hossain,77.33333333
Nasir Hossain,Mosaddek Hossain,Soumya Sarkar,10
Nasir Hossain,Subashis Roy,Mosaddek Hossain,0
Nasir Hossain,Liton Das,Mosaddek Hossain,0
Nasir Hossain,Mosaddek Hossain,Shakib Al Hasan,44.66666667
Mustafizur Rahman,Nasir Hossain,Mosaddek Hossain,10
Nasir Hossain,Mosaddek Hossain,Anamul Haque,0
Nasir Hossain,Mosaddek Hossain,Mohammad Naim,0
Nasir Hossain,Sabbir Rahman,Mosaddek Hossain,75
Nasir Hossain,Shafiul Islam,Mosaddek Hossain,49
Abul Hasan,Nasir Hossain,Mosaddek Hossain,0
Nasir Hossain,Jubair Hossain,Mosaddek Hossain,0
Nasir Hossain,Abu Jayed,Mosaddek Hossain,0
Nasir Hossain,Afif Hossain,Mosaddek Hossain,0
Nasir Hossain,Mosaddek Hossain,Imrul Kayes,77.5
Nasir Hossain,Mohammad Saifuddin,Mosaddek Hossain,0
Nasir Hossain,Mosaddek Hossain,Najmul Hossain Shanto,0
Fazle Mahmud,Ariful Haque,Nasir Hossain,0
Ariful Haque,Nasir Hossain,Arafat Sunny,0
Ariful Haque,Nasir Hossain,Rubel Hossain,0
Mehidy Hasan Miraz,Ariful Haque,Nasir Hossain,0
Ariful Haque,Nasir Hossain,Taijul Islam,0
Mahmudullah,Ariful Haque,Nasir Hossain,0
Ariful Haque,Nasir Hossain,Tamim Iqbal,0
Ariful Haque,Nasir Hossain,Soumya Sarkar,0
Ariful Haque,Nasir Hossain,Subashis Roy,0
Ariful Haque,Nasir Hossain,Liton Das,0
Ariful Haque,Nasir Hossain,Shakib Al Hasan,0
Ariful Haque,Nasir Hossain,Mustafizur Rahman,0
Ariful Haque,Nasir Hossain,Anamul Haque,0
Ariful Haque,Nasir Hossain,Mohammad Naim,0
Ariful Haque,Nasir Hossain,Sabbir Rahman,0
Ariful Haque,Nasir Hossain,Shafiul Islam,0
Abul Hasan,Ariful Haque,Nasir Hossain,0
Ariful Haque,Nasir Hossain,Jubair Hossain,0
Ariful Haque,Nasir Hossain,Abu Jayed,0
Ariful Haque,Nasir Hossain,Afif Hossain,0
Ariful Haque,Nasir Hossain,Imrul Kayes,0
Ariful Haque,Nasir Hossain,Mohammad Saifuddin,0
Ariful Haque,Nasir Hossain,Najmul Hossain Shanto,0
Fazle Mahmud,Nasir Hossain,Arafat Sunny,0
Fazle Mahmud,Nasir Hossain,Rubel Hossain,0
Fazle Mahmud,Mehidy Hasan Miraz,Nasir Hossain,0
Fazle Mahmud,Nasir Hossain,Taijul Islam,0
Fazle Mahmud,Nasir Hossain,Mahmudullah,0
Fazle Mahmud,Nasir Hossain,Tamim Iqbal,0
Fazle Mahmud,Nasir Hossain,Soumya Sarkar,0
Fazle Mahmud,Nasir Hossain,Subashis Roy,0
Fazle Mahmud,Nasir Hossain,Liton Das,0
Fazle Mahmud,Nasir Hossain,Shakib Al Hasan,0
Fazle Mahmud,Mustafizur Rahman,Nasir Hossain,0
Fazle Mahmud,Nasir Hossain,Anamul Haque,0
Fazle Mahmud,Nasir Hossain,Mohammad Naim,0
Fazle Mahmud,Nasir Hossain,Sabbir Rahman,0
Fazle Mahmud,Nasir Hossain,Shafiul Islam,0
Fazle Mahmud,Nasir Hossain,Abul Hasan,0
Fazle Mahmud,Nasir Hossain,Jubair Hossain,0
Fazle Mahmud,Nasir Hossain,Abu Jayed,0
Fazle Mahmud,Nasir Hossain,Afif Hossain,0
Fazle Mahmud,Nasir Hossain,Imrul Kayes,0
Fazle Mahmud,Nasir Hossain,Mohammad Saifuddin,0
Fazle Mahmud,Nasir Hossain,Najmul Hossain Shanto,0
Nasir Hossain,Arafat Sunny,Rubel Hossain,12.75
Mehidy Hasan Miraz,Nasir Hossain,Arafat Sunny,0
Nasir Hossain,Taijul Islam,Arafat Sunny,0
Mahmudullah,Nasir Hossain,Arafat Sunny,26
Nasir Hossain,Tamim Iqbal,Arafat Sunny,80
Nasir Hossain,Arafat Sunny,Soumya Sarkar,63.25
Nasir Hossain,Arafat Sunny,Subashis Roy,0
Nasir Hossain,Arafat Sunny,Liton Das,41.5
Nasir Hossain,Arafat Sunny,Shakib Al Hasan,27.6
Mustafizur Rahman,Nasir Hossain,Arafat Sunny,30.75
Nasir Hossain,Arafat Sunny,Anamul Haque,0
Nasir Hossain,Arafat Sunny,Mohammad Naim,0
Nasir Hossain,Sabbir Rahman,Arafat Sunny,37.14285714
Nasir Hossain,Shafiul Islam,Arafat Sunny,0
Abul Hasan,Nasir Hossain,Arafat Sunny,3
Nasir Hossain,Jubair Hossain,Arafat Sunny,0
Abu Jayed,Nasir Hossain,Arafat Sunny,0
Nasir Hossain,Afif Hossain,Arafat Sunny,0
Nasir Hossain,Arafat Sunny,Imrul Kayes,98
Nasir Hossain,Mohammad Saifuddin,Arafat Sunny,0
Nasir Hossain,Arafat Sunny,Najmul Hossain Shanto,0
Mehidy Hasan Miraz,Nasir Hossain,Rubel Hossain,0
Nasir Hossain,Taijul Islam,Rubel Hossain,11
Mahmudullah,Nasir Hossain,Rubel Hossain,32.07142857
Nasir Hossain,Tamim Iqbal,Rubel Hossain,61
Nasir Hossain,Soumya Sarkar,Rubel Hossain,61
Nasir Hossain,Subashis Roy,Rubel Hossain,0
Nasir Hossain,Liton Das,Rubel Hossain,32.71428571
Nasir Hossain,Shakib Al Hasan,Rubel Hossain,33.29411765
Mustafizur Rahman,Nasir Hossain,Rubel Hossain,11.3
Nasir Hossain,Anamul Haque,Rubel Hossain,17
Nasir Hossain,Mohammad Naim,Rubel Hossain,0
Nasir Hossain,Sabbir Rahman,Rubel Hossain,28.70588235
Nasir Hossain,Shafiul Islam,Rubel Hossain,0
Abul Hasan,Nasir Hossain,Rubel Hossain,6.5
Nasir Hossain,Jubair Hossain,Rubel Hossain,0
Nasir Hossain,Abu Jayed,Rubel Hossain,0
Nasir Hossain,Afif Hossain,Rubel Hossain,0
Nasir Hossain,Imrul Kayes,Rubel Hossain,43.5
Nasir Hossain,Mohammad Saifuddin,Rubel Hossain,16.5
Nasir Hossain,Najmul Hossain Shanto,Rubel Hossain,0
Mehidy Hasan Miraz,Nasir Hossain,Taijul Islam,0
Mahmudullah,Mehidy Hasan Miraz,Nasir Hossain,0
Mehidy Hasan Miraz,Nasir Hossain,Tamim Iqbal,0
Mehidy Hasan Miraz,Nasir Hossain,Soumya Sarkar,0
Mehidy Hasan Miraz,Nasir Hossain,Subashis Roy,0
Mehidy Hasan Miraz,Nasir Hossain,Liton Das,0
Mehidy Hasan Miraz,Nasir Hossain,Shakib Al Hasan,0
Mehidy Hasan Miraz,Nasir Hossain,Mustafizur Rahman,0
Mehidy Hasan Miraz,Nasir Hossain,Anamul Haque,0
Mehidy Hasan Miraz,Nasir Hossain,Mohammad Naim,0
Mehidy Hasan Miraz,Nasir Hossain,Sabbir Rahman,0
