,player-1,player-2,combined_avg,sum_of_individual
100,Imrul Kayes,Mosaddek Hossain,62.85714286,59.89
101,Mohammad Saifuddin,Mosaddek Hossain,30.0,29.82
102,Ariful Haque,Soumya Sarkar,117.0,33.96
103,Ariful Haque,Imrul Kayes,115.0,43.25
104,Fazle Mahmud,Liton Das,43.5,29.97
105,Fazle Mahmud,Imrul Kayes,117.0,43.25
106,Fazle Mahmud,Mohammad Saifuddin,25.0,13.18
107,Mahmudullah,Arafat Sunny,31.14285714,29.4
108,Arafat Sunny,Tamim Iqbal,61.125,48.53
109,Arafat Sunny,Soumya Sarkar,52.2,38.71
110,Mustafizur Rahman,Arafat Sunny,12.5,6.15
111,Arafat Sunny,Imrul Kayes,53.33333333,48.0
112,Mehidy Hasan Miraz,Rubel Hossain,12.29411765,11.24
113,Taijul Islam,Rubel Hossain,18.25,9.15
114,Mahmudullah,Rubel Hossain,31.07317073,25.919999999999998
115,Tamim Iqbal,Rubel Hossain,45.43589744,45.050000000000004
116,Mustafizur Rahman,Rubel Hossain,3.344827586,2.67
117,Shafiul Islam,Rubel Hossain,5.5,2.52
118,Mohammad Saifuddin,Rubel Hossain,22.83333333,14.45
119,Mehidy Hasan Miraz,Taijul Islam,21.0,17.85
120,Mehidy Hasan Miraz,Liton Das,48.27272727,39.94
121,Mehidy Hasan Miraz,Shakib Al Hasan,54.95833333,46.379999999999995
122,Mustafizur Rahman,Mehidy Hasan Miraz,11.47058824,11.370000000000001
123,Mehidy Hasan Miraz,Sabbir Rahman,31.88888889,31.020000000000003
124,Mehidy Hasan Miraz,Shafiul Islam,16.5,11.22
125,Mehidy Hasan Miraz,Najmul Hossain Shanto,23.6,20.97
126,Mahmudullah,Taijul Islam,46.125,32.53
127,Taijul Islam,Tamim Iqbal,63.375,51.660000000000004
128,Taijul Islam,Soumya Sarkar,42.8,41.84
129,Taijul Islam,Liton Das,103.66666670000001,37.85
130,Taijul Islam,Anamul Haque,53.0,23.88
131,Taijul Islam,Shafiul Islam,16.0,9.129999999999999
132,Mahmudullah,Tamim Iqbal,70.59375,68.43
133,Mahmudullah,Shakib Al Hasan,63.54385965,61.059999999999995
134,Mahmudullah,Sabbir Rahman,46.52830189,45.7
135,Mahmudullah,Abu Jayed,32.5,24.65
136,Mahmudullah,Imrul Kayes,72.25,67.9
137,Mahmudullah,Najmul Hossain Shanto,50.8,35.65
138,Shakib Al Hasan,Tamim Iqbal,82.78571429,80.19
139,Tamim Iqbal,Anamul Haque,71.7,59.78
140,Mohammad Naim,Tamim Iqbal,128.0,43.78
141,Shafiul Islam,Tamim Iqbal,47.875,45.03
142,Abul Hasan,Tamim Iqbal,72.0,47.28
143,Afif Hossain,Tamim Iqbal,135.0,50.78
144,Tamim Iqbal,Najmul Hossain Shanto,108.5,54.78
145,Shakib Al Hasan,Soumya Sarkar,74.325,70.37
146,Anamul Haque,Soumya Sarkar,64.66666667,49.96
147,Sabbir Rahman,Soumya Sarkar,57.63157895,55.010000000000005
148,Abu Jayed,Soumya Sarkar,54.0,33.96
149,Mohammad Saifuddin,Soumya Sarkar,51.85714286,47.14
150,Subashis Roy,Sabbir Rahman,39.0,22.05
151,Subashis Roy,Imrul Kayes,60.0,44.25
152,Mustafizur Rahman,Liton Das,33.93103448,31.369999999999997
153,Mohammad Naim,Liton Das,176.0,29.97
154,Abu Jayed,Liton Das,76.0,29.97
155,Afif Hossain,Liton Das,183.0,36.97
156,Imrul Kayes,Liton Das,81.07692308,73.22
157,Mohammad Saifuddin,Liton Das,61.2,43.15
158,Liton Das,Najmul Hossain Shanto,48.8,40.97
159,Mustafizur Rahman,Shakib Al Hasan,42.87804878,37.809999999999995
160,Shakib Al Hasan,Anamul Haque,67.55555556,52.41
161,Shakib Al Hasan,Jubair Hossain,53.0,41.41
162,Shakib Al Hasan,Abu Jayed,39.5,36.41
163,Shakib Al Hasan,Mohammad Saifuddin,68.38461538,49.589999999999996
164,Mustafizur Rahman,Sabbir Rahman,22.62162162,22.45
165,Mustafizur Rahman,Shafiul Islam,11.0,2.65
166,Abul Hasan,Mustafizur Rahman,8.0,4.9
