,player-1,player-2,player-3,combined_avg,sum_of_individual
80,Fazle Mahmud,Nazmul Islam,Mohammad Mithun,30.5,23.36
81,Nazmul Islam,Mohammad Mithun,Soumya Sarkar,83.0,57.32
82,Nazmul Islam,Mohammad Mithun,Liton Das,65.4,53.33
83,Nazmul Islam,Mohammad Mithun,Imrul Kayes,100.2,66.61
84,Nazmul Islam,Mohammad Mithun,Mohammad Saifuddin,39.33333333,36.54
85,Nazmul Islam,Soumya Sarkar,Mushfiqur Rahim,95.0,74.59
86,Nazmul Islam,Liton Das,Mushfiqur Rahim,75.4,70.6
87,Nazmul Islam,Imrul Kayes,Mushfiqur Rahim,110.2,83.88
88,Mashrafe Mortaza,Nazmul Islam,Rubel Hossain,14.0,8.709999999999999
89,Mashrafe Mortaza,Nazmul Islam,Soumya Sarkar,82.0,41.4
90,Mashrafe Mortaza,Nazmul Islam,Liton Das,55.0,37.41
91,Mashrafe Mortaza,Nazmul Islam,Imrul Kayes,89.8,50.69
92,Nazmul Islam,Soumya Sarkar,Ariful Haque,117.0,35.36
93,Nazmul Islam,Imrul Kayes,Ariful Haque,115.0,44.65
94,Nazmul Islam,Fazle Mahmud,Liton Das,43.5,31.369999999999997
95,Nazmul Islam,Fazle Mahmud,Imrul Kayes,117.0,44.65
96,Nazmul Islam,Fazle Mahmud,Mohammad Saifuddin,25.0,14.58
97,Nazmul Islam,Mehidy Hasan Miraz,Rubel Hossain,39.0,12.64
98,Nazmul Islam,Soumya Sarkar,Rubel Hossain,40.0,36.63
99,Nazmul Islam,Liton Das,Rubel Hossain,128.0,32.64
100,Nazmul Islam,Mustafizur Rahman,Rubel Hossain,9.0,4.07
101,Nazmul Islam,Mehidy Hasan Miraz,Soumya Sarkar,72.0,45.33
102,Nazmul Islam,Mehidy Hasan Miraz,Liton Das,73.5,41.34
103,Nazmul Islam,Mehidy Hasan Miraz,Imrul Kayes,88.25,54.620000000000005
104,Nazmul Islam,Mehidy Hasan Miraz,Mohammad Saifuddin,25.5,24.55
105,Mahmudullah,Nazmul Islam,Soumya Sarkar,80.5,60.01
106,Mahmudullah,Nazmul Islam,Liton Das,66.8,56.019999999999996
107,Mahmudullah,Nazmul Islam,Shakib Al Hasan,74.0,62.459999999999994
108,Mahmudullah,Nazmul Islam,Imrul Kayes,101.6,69.3
109,Mahmudullah,Nazmul Islam,Najmul Hossain Shanto,80.0,37.05
110,Nazmul Islam,Liton Das,Soumya Sarkar,139.0,65.33
111,Nazmul Islam,Mustafizur Rahman,Soumya Sarkar,42.0,36.76
112,Nazmul Islam,Imrul Kayes,Soumya Sarkar,137.0,78.61
113,Nazmul Islam,Mohammad Saifuddin,Soumya Sarkar,117.0,48.54
114,Nazmul Islam,Mustafizur Rahman,Liton Das,64.75,32.769999999999996
115,Nazmul Islam,Imrul Kayes,Liton Das,135.8,74.62
116,Nazmul Islam,Mohammad Saifuddin,Liton Das,45.66666667,44.55
117,Nazmul Islam,Liton Das,Najmul Hossain Shanto,47.0,42.37
118,Nazmul Islam,Mustafizur Rahman,Imrul Kayes,79.5,46.05
119,Nazmul Islam,Mustafizur Rahman,Mohammad Saifuddin,25.5,15.98
120,Nazmul Islam,Imrul Kayes,Mohammad Saifuddin,133.0,57.83
121,Nazmul Islam,Imrul Kayes,Najmul Hossain Shanto,78.0,55.65
122,Nasir Hossain,Mushfiqur Rahim,Taskin Ahmed,63.45454545,51.11
123,Mashrafe Mortaza,Nasir Hossain,Taskin Ahmed,20.55555556,17.92
124,Nasir Hossain,Mosaddek Hossain,Taskin Ahmed,49.0,28.520000000000003
125,Mahmudullah,Nasir Hossain,Taskin Ahmed,46.0,36.53
126,Nasir Hossain,Tamim Iqbal,Taskin Ahmed,62.7,55.66
127,Nasir Hossain,Soumya Sarkar,Taskin Ahmed,59.57142857,45.84
128,Mustafizur Rahman,Nasir Hossain,Taskin Ahmed,18.0,13.280000000000001
129,Nasir Hossain,Sabbir Rahman,Taskin Ahmed,33.54545455,32.93
130,Nasir Hossain,Shafiul Islam,Taskin Ahmed,15.5,13.13
131,Nasir Hossain,Mohammad Saifuddin,Taskin Ahmed,27.0,25.060000000000002
132,Al-Amin Hossain,Nasir Hossain,Mushfiqur Rahim,66.0,49.78
133,Nasir Hossain,Mosaddek Hossain,Mushfiqur Rahim,80.33333333,66.17
134,Nasir Hossain,Arafat Sunny,Mushfiqur Rahim,73.0,54.28
135,Mahmudullah,Nasir Hossain,Mushfiqur Rahim,77.35,74.18
136,Nasir Hossain,Tamim Iqbal,Mushfiqur Rahim,94.18181818,93.31
137,Soumya Sarkar,Nasir Hossain,Mushfiqur Rahim,93.58333333,83.49000000000001
138,Nasir Hossain,Sabbir Rahman,Mushfiqur Rahim,71.78260870000001,70.58
139,Nasir Hossain,Shafiul Islam,Mushfiqur Rahim,59.5,50.78
140,Abul Hasan,Nasir Hossain,Mushfiqur Rahim,72.5,53.03
141,Nasir Hossain,Jubair Hossain,Mushfiqur Rahim,60.0,54.53
142,Imrul Kayes,Nasir Hossain,Mushfiqur Rahim,99.125,92.78
143,Nasir Hossain,Mohammad Saifuddin,Mushfiqur Rahim,102.5,62.709999999999994
144,Al-Amin Hossain,Mashrafe Mortaza,Nasir Hossain,28.33333333,16.59
