,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
0,Imrul Kayes,Mosharraf Hossain,Mushfiqur Rahim,Taskin Ahmed,132.0,89.55999999999999
1,Mashrafe Mortaza,Mosharraf Hossain,Tamim Iqbal,Taskin Ahmed,75.0,56.9
2,Mashrafe Mortaza,Shakib Al Hasan,Mosharraf Hossain,Taskin Ahmed,55.5,49.529999999999994
3,Mashrafe Mortaza,Mosharraf Hossain,Sabbir Rahman,Taskin Ahmed,49.0,34.17
4,Mashrafe Mortaza,Imrul Kayes,Mosharraf Hossain,Taskin Ahmed,121.0,56.37
5,Mosharraf Hossain,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,75.5,67.5
6,Mosharraf Hossain,Mosaddek Hossain,Sabbir Rahman,Taskin Ahmed,49.5,44.769999999999996
7,Imrul Kayes,Mosharraf Hossain,Mosaddek Hossain,Taskin Ahmed,120.0,66.97
8,Mahmudullah,Mosharraf Hossain,Tamim Iqbal,Taskin Ahmed,102.0,75.51
9,Mahmudullah,Shakib Al Hasan,Mosharraf Hossain,Taskin Ahmed,82.5,68.14
10,Mahmudullah,Mosharraf Hossain,Sabbir Rahman,Taskin Ahmed,76.0,52.78
11,Mahmudullah,Mosharraf Hossain,Shafiul Islam,Taskin Ahmed,35.5,32.98
12,Mahmudullah,Imrul Kayes,Mosharraf Hossain,Taskin Ahmed,145.0,74.98
13,Mosharraf Hossain,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,133.0,84.82000000000001
14,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,Taskin Ahmed,121.5,87.27
15,Mosharraf Hossain,Tamim Iqbal,Sabbir Rahman,Taskin Ahmed,115.0,71.91
16,Mosharraf Hossain,Tamim Iqbal,Shafiul Islam,Taskin Ahmed,74.5,52.11
17,Imrul Kayes,Mosharraf Hossain,Tamim Iqbal,Taskin Ahmed,137.0,94.11
18,Mosharraf Hossain,Sabbir Rahman,Soumya Sarkar,Taskin Ahmed,80.0,62.09
19,Shakib Al Hasan,Mosharraf Hossain,Sabbir Rahman,Taskin Ahmed,95.5,64.53999999999999
20,Shakib Al Hasan,Mosharraf Hossain,Shafiul Islam,Taskin Ahmed,55.0,44.739999999999995
21,Shakib Al Hasan,Mosharraf Hossain,Imrul Kayes,Taskin Ahmed,199.0,86.74
22,Mosharraf Hossain,Shafiul Islam,Sabbir Rahman,Taskin Ahmed,48.5,29.380000000000003
23,Imrul Kayes,Mosharraf Hossain,Sabbir Rahman,Taskin Ahmed,138.0,71.38
24,Imrul Kayes,Mosharraf Hossain,Shafiul Islam,Taskin Ahmed,120.0,51.58
25,Mashrafe Mortaza,Imrul Kayes,Mosharraf Hossain,Mushfiqur Rahim,132.0,94.02
26,Imrul Kayes,Mosharraf Hossain,Mosaddek Hossain,Mushfiqur Rahim,131.0,104.62
27,Mahmudullah,Mosharraf Hossain,Tamim Iqbal,Mushfiqur Rahim,113.5,113.16
28,Mahmudullah,Imrul Kayes,Mosharraf Hossain,Mushfiqur Rahim,156.0,112.63
29,Soumya Sarkar,Mosharraf Hossain,Tamim Iqbal,Mushfiqur Rahim,145.0,122.47
30,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,Mushfiqur Rahim,133.0,124.91999999999999
31,Mosharraf Hossain,Tamim Iqbal,Mushfiqur Rahim,Sabbir Rahman,126.5,109.55999999999999
32,Imrul Kayes,Mosharraf Hossain,Tamim Iqbal,Mushfiqur Rahim,148.0,131.76
33,Shakib Al Hasan,Mosharraf Hossain,Mushfiqur Rahim,Sabbir Rahman,107.0,102.18999999999998
34,Imrul Kayes,Shakib Al Hasan,Mosharraf Hossain,Mushfiqur Rahim,210.0,124.38999999999999
35,Imrul Kayes,Mosharraf Hossain,Mushfiqur Rahim,Sabbir Rahman,149.0,109.02999999999999
36,Imrul Kayes,Mosharraf Hossain,Mushfiqur Rahim,Shafiul Islam,131.0,89.22999999999999
37,Mashrafe Mortaza,Mosharraf Hossain,Tamim Iqbal,Mosaddek Hossain,76.5,71.96000000000001
38,Mashrafe Mortaza,Mosharraf Hossain,Mosaddek Hossain,Sabbir Rahman,50.5,49.230000000000004
39,Mashrafe Mortaza,Imrul Kayes,Mosharraf Hossain,Mosaddek Hossain,120.0,71.43
40,Mashrafe Mortaza,Mosharraf Hossain,Tamim Iqbal,Mahmudullah,103.0,79.97
41,Mashrafe Mortaza,Shakib Al Hasan,Mosharraf Hossain,Mahmudullah,83.5,72.6
42,Mashrafe Mortaza,Mosharraf Hossain,Sabbir Rahman,Mahmudullah,77.0,57.24
43,Mashrafe Mortaza,Imrul Kayes,Mosharraf Hossain,Mahmudullah,145.0,79.44
44,Mashrafe Mortaza,Mosharraf Hossain,Tamim Iqbal,Soumya Sarkar,135.0,89.28
45,Mashrafe Mortaza,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,122.5,91.72999999999999
46,Mashrafe Mortaza,Mosharraf Hossain,Tamim Iqbal,Sabbir Rahman,116.0,76.37
47,Mashrafe Mortaza,Mosharraf Hossain,Tamim Iqbal,Shafiul Islam,75.5,56.57
48,Mashrafe Mortaza,Imrul Kayes,Mosharraf Hossain,Tamim Iqbal,137.0,98.57
49,Mashrafe Mortaza,Mosharraf Hossain,Soumya Sarkar,Sabbir Rahman,82.0,66.55
50,Mashrafe Mortaza,Shakib Al Hasan,Mosharraf Hossain,Sabbir Rahman,96.5,69.0
51,Mashrafe Mortaza,Shakib Al Hasan,Mosharraf Hossain,Shafiul Islam,56.0,49.199999999999996
52,Mashrafe Mortaza,Shakib Al Hasan,Mosharraf Hossain,Imrul Kayes,199.0,91.19999999999999
53,Mashrafe Mortaza,Mosharraf Hossain,Shafiul Islam,Sabbir Rahman,49.5,33.84
54,Mashrafe Mortaza,Imrul Kayes,Mosharraf Hossain,Sabbir Rahman,138.0,75.84
55,Mashrafe Mortaza,Imrul Kayes,Mosharraf Hossain,Shafiul Islam,120.0,56.04
56,Mahmudullah,Mosharraf Hossain,Tamim Iqbal,Mosaddek Hossain,103.5,90.57000000000001
57,Mahmudullah,Shakib Al Hasan,Mosharraf Hossain,Mosaddek Hossain,84.0,83.2
58,Mahmudullah,Mosharraf Hossain,Mosaddek Hossain,Sabbir Rahman,77.5,67.84
59,Mahmudullah,Imrul Kayes,Mosharraf Hossain,Mosaddek Hossain,144.0,90.04
60,Mosharraf Hossain,Tamim Iqbal,Mosaddek Hossain,Soumya Sarkar,137.0,99.88
61,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,Mosaddek Hossain,123.0,102.33
62,Mosharraf Hossain,Tamim Iqbal,Mosaddek Hossain,Sabbir Rahman,116.5,86.97
63,Mosharraf Hossain,Tamim Iqbal,Mosaddek Hossain,Shafiul Islam,76.0,67.17
64,Imrul Kayes,Mosharraf Hossain,Tamim Iqbal,Mosaddek Hossain,136.0,109.17
65,Mosharraf Hossain,Mosaddek Hossain,Soumya Sarkar,Sabbir Rahman,84.0,77.15
66,Shakib Al Hasan,Mosharraf Hossain,Mosaddek Hossain,Sabbir Rahman,97.0,79.6
67,Shakib Al Hasan,Mosharraf Hossain,Mosaddek Hossain,Imrul Kayes,198.0,101.8
68,Shafiul Islam,Mosharraf Hossain,Mosaddek Hossain,Sabbir Rahman,50.0,44.44
69,Imrul Kayes,Mosharraf Hossain,Mosaddek Hossain,Sabbir Rahman,137.0,86.44
70,Imrul Kayes,Mosharraf Hossain,Mosaddek Hossain,Shafiul Islam,119.0,66.64
71,Mahmudullah,Mosharraf Hossain,Tamim Iqbal,Soumya Sarkar,165.0,107.89000000000001
72,Mahmudullah,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,149.5,110.34
73,Mahmudullah,Mosharraf Hossain,Tamim Iqbal,Sabbir Rahman,143.0,94.98
74,Mahmudullah,Mosharraf Hossain,Tamim Iqbal,Shafiul Islam,102.5,75.18
75,Mahmudullah,Imrul Kayes,Mosharraf Hossain,Tamim Iqbal,161.0,117.18
76,Mahmudullah,Mosharraf Hossain,Soumya Sarkar,Sabbir Rahman,112.0,85.16
77,Mahmudullah,Shakib Al Hasan,Mosharraf Hossain,Sabbir Rahman,123.5,87.61
78,Mahmudullah,Shakib Al Hasan,Mosharraf Hossain,Shafiul Islam,83.0,67.81
79,Mahmudullah,Shakib Al Hasan,Mosharraf Hossain,Imrul Kayes,223.0,109.81
80,Mahmudullah,Mosharraf Hossain,Shafiul Islam,Sabbir Rahman,76.5,52.45
81,Mahmudullah,Imrul Kayes,Mosharraf Hossain,Sabbir Rahman,162.0,94.45
82,Mahmudullah,Imrul Kayes,Mosharraf Hossain,Shafiul Islam,144.0,74.65
83,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,Soumya Sarkar,150.0,119.65
84,Mosharraf Hossain,Tamim Iqbal,Soumya Sarkar,Sabbir Rahman,198.0,104.29
85,Mosharraf Hossain,Tamim Iqbal,Soumya Sarkar,Shafiul Islam,135.0,84.49000000000001
86,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,Sabbir Rahman,162.5,106.74
87,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,Shafiul Islam,122.0,86.94
88,Shakib Al Hasan,Mosharraf Hossain,Tamim Iqbal,Imrul Kayes,215.0,128.94
89,Mosharraf Hossain,Tamim Iqbal,Shafiul Islam,Sabbir Rahman,115.5,71.58
90,Imrul Kayes,Mosharraf Hossain,Tamim Iqbal,Sabbir Rahman,154.0,113.58
91,Imrul Kayes,Mosharraf Hossain,Tamim Iqbal,Shafiul Islam,136.0,93.78
92,Shakib Al Hasan,Mosharraf Hossain,Soumya Sarkar,Sabbir Rahman,97.0,96.92
93,Mosharraf Hossain,Shafiul Islam,Soumya Sarkar,Sabbir Rahman,82.0,61.760000000000005
94,Shakib Al Hasan,Mosharraf Hossain,Shafiul Islam,Sabbir Rahman,96.0,64.21
95,Shakib Al Hasan,Mosharraf Hossain,Imrul Kayes,Sabbir Rahman,216.0,106.21
96,Shakib Al Hasan,Mosharraf Hossain,Imrul Kayes,Shafiul Islam,198.0,86.41
97,Imrul Kayes,Mosharraf Hossain,Shafiul Islam,Sabbir Rahman,137.0,71.05
98,Taskin Ahmed,Tanbir Hayder,Mashrafe Mortaza,Nurul Hasan,54.0,44.120000000000005
99,Taskin Ahmed,Tanbir Hayder,Mustafizur Rahman,Nurul Hasan,51.0,39.480000000000004
100,Taskin Ahmed,Tanbir Hayder,Sabbir Rahman,Nurul Hasan,67.0,59.13
101,Taskin Ahmed,Tanbir Hayder,Imrul Kayes,Nurul Hasan,90.0,81.33
102,Taskin Ahmed,Mashrafe Mortaza,Mosaddek Hossain,Nurul Hasan,58.5,58.260000000000005
103,Taskin Ahmed,Mashrafe Mortaza,Tamim Iqbal,Nurul Hasan,89.0,85.4
104,Taskin Ahmed,Mustafizur Rahman,Mashrafe Mortaza,Nurul Hasan,62.0,43.019999999999996
105,Taskin Ahmed,Mashrafe Mortaza,Sabbir Rahman,Nurul Hasan,80.0,62.67
106,Taskin Ahmed,Mashrafe Mortaza,Imrul Kayes,Nurul Hasan,103.0,84.87
107,Taskin Ahmed,Mustafizur Rahman,Mosaddek Hossain,Nurul Hasan,59.0,53.620000000000005
108,Taskin Ahmed,Mustafizur Rahman,Tamim Iqbal,Nurul Hasan,107.0,80.75999999999999
109,Taskin Ahmed,Sabbir Rahman,Tamim Iqbal,Nurul Hasan,102.0,100.41
110,Taskin Ahmed,Imrul Kayes,Tamim Iqbal,Nurul Hasan,125.0,122.61
111,Taskin Ahmed,Subashis Roy,Sabbir Rahman,Nurul Hasan,63.0,57.63
112,Taskin Ahmed,Subashis Roy,Imrul Kayes,Nurul Hasan,84.0,79.83
113,Taskin Ahmed,Mustafizur Rahman,Sabbir Rahman,Nurul Hasan,67.0,58.03
114,Taskin Ahmed,Mustafizur Rahman,Imrul Kayes,Nurul Hasan,92.0,80.22999999999999
115,Taskin Ahmed,Imrul Kayes,Sabbir Rahman,Nurul Hasan,116.0,99.88
116,Mashrafe Mortaza,Tanbir Hayder,Tamim Iqbal,Nurul Hasan,89.5,86.32
117,Mashrafe Mortaza,Tanbir Hayder,Subashis Roy,Nurul Hasan,44.0,43.54
118,Mashrafe Mortaza,Tanbir Hayder,Mustafizur Rahman,Nurul Hasan,61.0,43.94
119,Mashrafe Mortaza,Tanbir Hayder,Sabbir Rahman,Nurul Hasan,80.5,63.59
120,Mashrafe Mortaza,Tanbir Hayder,Imrul Kayes,Nurul Hasan,103.5,85.78999999999999
121,Tanbir Hayder,Mustafizur Rahman,Mosaddek Hossain,Nurul Hasan,58.0,54.54
122,Tanbir Hayder,Mustafizur Rahman,Tamim Iqbal,Nurul Hasan,106.0,81.68
123,Tanbir Hayder,Sabbir Rahman,Tamim Iqbal,Nurul Hasan,102.5,101.33
124,Tanbir Hayder,Imrul Kayes,Tamim Iqbal,Nurul Hasan,125.5,123.53
125,Tanbir Hayder,Subashis Roy,Sabbir Rahman,Nurul Hasan,65.0,58.55
126,Tanbir Hayder,Subashis Roy,Imrul Kayes,Nurul Hasan,86.0,80.75
127,Tanbir Hayder,Mustafizur Rahman,Sabbir Rahman,Nurul Hasan,66.0,58.95
128,Tanbir Hayder,Mustafizur Rahman,Imrul Kayes,Nurul Hasan,91.0,81.15
129,Tanbir Hayder,Imrul Kayes,Sabbir Rahman,Nurul Hasan,116.5,100.8
130,Mashrafe Mortaza,Mustafizur Rahman,Mosaddek Hossain,Nurul Hasan,69.0,58.08
131,Mashrafe Mortaza,Sabbir Rahman,Mosaddek Hossain,Nurul Hasan,85.0,77.73
132,Mashrafe Mortaza,Imrul Kayes,Mosaddek Hossain,Nurul Hasan,108.0,99.93
133,Mashrafe Mortaza,Mustafizur Rahman,Tamim Iqbal,Nurul Hasan,117.0,85.22
134,Mashrafe Mortaza,Sabbir Rahman,Tamim Iqbal,Nurul Hasan,115.5,104.87
135,Mashrafe Mortaza,Imrul Kayes,Tamim Iqbal,Nurul Hasan,138.5,127.07
136,Mashrafe Mortaza,Subashis Roy,Sabbir Rahman,Nurul Hasan,80.0,62.09
137,Mashrafe Mortaza,Subashis Roy,Imrul Kayes,Nurul Hasan,101.0,84.28999999999999
138,Mashrafe Mortaza,Mustafizur Rahman,Sabbir Rahman,Nurul Hasan,77.0,62.49
139,Mashrafe Mortaza,Mustafizur Rahman,Imrul Kayes,Nurul Hasan,102.0,84.69
140,Mashrafe Mortaza,Imrul Kayes,Sabbir Rahman,Nurul Hasan,129.5,104.34
141,Mustafizur Rahman,Tamim Iqbal,Mosaddek Hossain,Nurul Hasan,114.0,95.82
142,Mustafizur Rahman,Sabbir Rahman,Mosaddek Hossain,Nurul Hasan,74.0,73.09
143,Mustafizur Rahman,Mosaddek Hossain,Imrul Kayes,Nurul Hasan,99.0,95.28999999999999
144,Imrul Kayes,Sabbir Rahman,Mosaddek Hossain,Nurul Hasan,121.0,114.94
145,Mahmudullah,Mustafizur Rahman,Tamim Iqbal,Nurul Hasan,106.0,103.83
146,Mustafizur Rahman,Shakib Al Hasan,Tamim Iqbal,Nurul Hasan,121.0,115.59
147,Mustafizur Rahman,Sabbir Rahman,Tamim Iqbal,Nurul Hasan,122.0,100.23
148,Mustafizur Rahman,Tamim Iqbal,Imrul Kayes,Nurul Hasan,147.0,122.43
149,Imrul Kayes,Sabbir Rahman,Tamim Iqbal,Nurul Hasan,151.5,142.07999999999998
150,Subashis Roy,Sabbir Rahman,Imrul Kayes,Nurul Hasan,122.0,99.3
151,Mustafizur Rahman,Sabbir Rahman,Imrul Kayes,Nurul Hasan,107.0,99.7
152,Nazmul Islam,Abu Hider,Mohammad Mithun,Soumya Sarkar,124.0,57.82
153,Nazmul Islam,Abu Hider,Mohammad Mithun,Imrul Kayes,122.0,67.11
154,Nazmul Islam,Abu Hider,Soumya Sarkar,Mushfiqur Rahim,145.0,75.09
155,Imrul Kayes,Nazmul Islam,Abu Hider,Mushfiqur Rahim,143.0,84.38
156,Mashrafe Mortaza,Nazmul Islam,Abu Hider,Soumya Sarkar,117.0,41.9
157,Mashrafe Mortaza,Nazmul Islam,Abu Hider,Imrul Kayes,115.0,51.19
158,Nazmul Islam,Abu Hider,Soumya Sarkar,Ariful Haque,117.0,35.86
159,Nazmul Islam,Abu Hider,Imrul Kayes,Ariful Haque,115.0,45.15
160,Mahmudullah,Nazmul Islam,Abu Hider,Soumya Sarkar,117.0,60.51
161,Mahmudullah,Nazmul Islam,Abu Hider,Imrul Kayes,115.0,69.8
162,Nazmul Islam,Abu Hider,Liton Das,Soumya Sarkar,117.0,65.83
163,Imrul Kayes,Nazmul Islam,Abu Hider,Soumya Sarkar,232.0,79.11
164,Nazmul Islam,Abu Hider,Mohammad Saifuddin,Soumya Sarkar,117.0,49.04
165,Nazmul Islam,Abu Hider,Liton Das,Imrul Kayes,115.0,75.12
166,Nazmul Islam,Abu Hider,Mohammad Saifuddin,Imrul Kayes,115.0,58.33
167,Soumya Sarkar,Abu Hider,Mohammad Mithun,Mushfiqur Rahim,152.0,95.65
168,Imrul Kayes,Abu Hider,Mohammad Mithun,Mushfiqur Rahim,150.0,104.94
169,Mashrafe Mortaza,Abu Hider,Mohammad Mithun,Soumya Sarkar,124.0,62.46
170,Mashrafe Mortaza,Abu Hider,Mohammad Mithun,Imrul Kayes,122.0,71.75
171,Ariful Haque,Abu Hider,Mohammad Mithun,Soumya Sarkar,124.0,56.42
172,Ariful Haque,Abu Hider,Mohammad Mithun,Imrul Kayes,122.0,65.71000000000001
173,Mahmudullah,Abu Hider,Mohammad Mithun,Soumya Sarkar,124.0,81.07
174,Mahmudullah,Abu Hider,Mohammad Mithun,Imrul Kayes,122.0,90.36
175,Abu Hider,Mohammad Mithun,Soumya Sarkar,Liton Das,124.0,86.39
176,Imrul Kayes,Abu Hider,Mohammad Mithun,Soumya Sarkar,239.0,99.67000000000002
177,Abu Hider,Mohammad Saifuddin,Mohammad Mithun,Soumya Sarkar,124.0,69.6
178,Abu Hider,Mohammad Mithun,Imrul Kayes,Liton Das,122.0,95.68
179,Abu Hider,Mohammad Saifuddin,Mohammad Mithun,Imrul Kayes,122.0,78.89
180,Mashrafe Mortaza,Abu Hider,Mominul Haque,Mosaddek Hossain,36.0,28.18
181,Mashrafe Mortaza,Abu Hider,Mominul Haque,Mahmudullah,37.0,36.19
182,Abu Hider,Mominul Haque,Mosaddek Hossain,Rubel Hossain,36.0,23.41
183,Mehidy Hasan Miraz,Abu Hider,Mominul Haque,Mosaddek Hossain,40.0,32.11
184,Mahmudullah,Abu Hider,Mominul Haque,Mosaddek Hossain,63.0,46.79
185,Abu Hider,Mominul Haque,Mosaddek Hossain,Najmul Hossain Shanto,43.0,33.14
186,Mahmudullah,Abu Hider,Mominul Haque,Rubel Hossain,37.0,31.419999999999998
187,Mahmudullah,Mehidy Hasan Miraz,Abu Hider,Mominul Haque,41.0,40.12
188,Mahmudullah,Abu Hider,Mominul Haque,Najmul Hossain Shanto,44.0,41.15
189,Mashrafe Mortaza,Soumya Sarkar,Abu Hider,Mushfiqur Rahim,145.0,79.72999999999999
190,Mashrafe Mortaza,Abu Hider,Imrul Kayes,Mushfiqur Rahim,143.0,89.02
191,Ariful Haque,Abu Hider,Soumya Sarkar,Mushfiqur Rahim,145.0,73.69
192,Imrul Kayes,Ariful Haque,Abu Hider,Mushfiqur Rahim,143.0,82.97999999999999
193,Mahmudullah,Soumya Sarkar,Abu Hider,Mushfiqur Rahim,145.0,98.34
194,Mahmudullah,Abu Hider,Imrul Kayes,Mushfiqur Rahim,143.0,107.63
195,Soumya Sarkar,Abu Hider,Liton Das,Mushfiqur Rahim,145.0,103.66
196,Imrul Kayes,Soumya Sarkar,Abu Hider,Mushfiqur Rahim,260.0,116.94
197,Soumya Sarkar,Abu Hider,Mohammad Saifuddin,Mushfiqur Rahim,145.0,86.87
198,Imrul Kayes,Abu Hider,Liton Das,Mushfiqur Rahim,143.0,112.94999999999999
199,Imrul Kayes,Abu Hider,Mohammad Saifuddin,Mushfiqur Rahim,143.0,96.16
200,Mashrafe Mortaza,Abu Hider,Mosaddek Hossain,Rubel Hossain,27.0,24.45
201,Mashrafe Mortaza,Abu Hider,Mosaddek Hossain,Mahmudullah,54.0,47.83
202,Mashrafe Mortaza,Ariful Haque,Abu Hider,Soumya Sarkar,117.0,40.5
203,Mashrafe Mortaza,Ariful Haque,Abu Hider,Imrul Kayes,115.0,49.79
204,Mashrafe Mortaza,Abu Hider,Soumya Sarkar,Mahmudullah,117.0,65.15
205,Mashrafe Mortaza,Abu Hider,Imrul Kayes,Mahmudullah,115.0,74.44
206,Mashrafe Mortaza,Abu Hider,Liton Das,Soumya Sarkar,117.0,70.47
207,Mashrafe Mortaza,Abu Hider,Imrul Kayes,Soumya Sarkar,232.0,83.75
208,Mashrafe Mortaza,Abu Hider,Mohammad Saifuddin,Soumya Sarkar,117.0,53.68
209,Mashrafe Mortaza,Abu Hider,Liton Das,Imrul Kayes,115.0,79.75999999999999
210,Mashrafe Mortaza,Abu Hider,Mohammad Saifuddin,Imrul Kayes,115.0,62.97
211,Mehidy Hasan Miraz,Abu Hider,Mosaddek Hossain,Rubel Hossain,31.0,28.38
212,Mahmudullah,Abu Hider,Mosaddek Hossain,Rubel Hossain,54.0,43.06
213,Abu Hider,Mosaddek Hossain,Najmul Hossain Shanto,Rubel Hossain,34.0,29.41
214,Mahmudullah,Mehidy Hasan Miraz,Abu Hider,Mosaddek Hossain,58.0,51.76
215,Mahmudullah,Abu Hider,Mosaddek Hossain,Najmul Hossain Shanto,61.0,52.79
216,Mahmudullah,Ariful Haque,Abu Hider,Soumya Sarkar,117.0,59.11
217,Mahmudullah,Ariful Haque,Abu Hider,Imrul Kayes,115.0,68.4
218,Ariful Haque,Abu Hider,Liton Das,Soumya Sarkar,117.0,64.43
219,Imrul Kayes,Ariful Haque,Abu Hider,Soumya Sarkar,232.0,77.71000000000001
220,Ariful Haque,Abu Hider,Mohammad Saifuddin,Soumya Sarkar,117.0,47.64
221,Ariful Haque,Abu Hider,Liton Das,Imrul Kayes,115.0,73.72
222,Ariful Haque,Abu Hider,Mohammad Saifuddin,Imrul Kayes,115.0,56.93
223,Mahmudullah,Abu Hider,Liton Das,Soumya Sarkar,117.0,89.08
224,Mahmudullah,Abu Hider,Imrul Kayes,Soumya Sarkar,232.0,102.36000000000001
225,Mahmudullah,Abu Hider,Mohammad Saifuddin,Soumya Sarkar,117.0,72.28999999999999
226,Mahmudullah,Abu Hider,Liton Das,Imrul Kayes,115.0,98.37
227,Mahmudullah,Abu Hider,Mohammad Saifuddin,Imrul Kayes,115.0,81.58
228,Imrul Kayes,Abu Hider,Liton Das,Soumya Sarkar,232.0,107.68
229,Abu Hider,Mohammad Saifuddin,Liton Das,Soumya Sarkar,117.0,77.61
230,Imrul Kayes,Abu Hider,Mohammad Saifuddin,Soumya Sarkar,232.0,90.89
231,Abu Hider,Mohammad Saifuddin,Liton Das,Imrul Kayes,115.0,86.9
232,Nazmul Islam,Mohammad Mithun,Soumya Sarkar,Mushfiqur Rahim,99.5,96.55
233,Imrul Kayes,Nazmul Islam,Mohammad Mithun,Mushfiqur Rahim,124.4,105.84
234,Mashrafe Mortaza,Nazmul Islam,Mohammad Mithun,Fazle Mahmud,31.5,29.4
235,Mashrafe Mortaza,Nazmul Islam,Mohammad Mithun,Soumya Sarkar,86.5,63.36
236,Mashrafe Mortaza,Nazmul Islam,Mohammad Mithun,Liton Das,69.2,59.37
237,Mashrafe Mortaza,Nazmul Islam,Mohammad Mithun,Imrul Kayes,104.0,72.65
238,Nazmul Islam,Mohammad Mithun,Soumya Sarkar,Ariful Haque,124.0,57.32
239,Nazmul Islam,Mohammad Mithun,Imrul Kayes,Ariful Haque,122.0,66.61
240,Fazle Mahmud,Nazmul Islam,Mohammad Mithun,Liton Das,74.0,53.33
241,Fazle Mahmud,Nazmul Islam,Mohammad Mithun,Mustafizur Rahman,31.0,24.759999999999998
242,Fazle Mahmud,Nazmul Islam,Mohammad Mithun,Imrul Kayes,147.5,66.61
243,Fazle Mahmud,Nazmul Islam,Mohammad Mithun,Mohammad Saifuddin,55.5,36.54
244,Mehidy Hasan Miraz,Nazmul Islam,Mohammad Mithun,Rubel Hossain,41.0,34.6
245,Nazmul Islam,Mohammad Mithun,Liton Das,Rubel Hossain,130.0,54.6
246,Mehidy Hasan Miraz,Nazmul Islam,Mohammad Mithun,Soumya Sarkar,74.0,67.28999999999999
247,Mehidy Hasan Miraz,Nazmul Islam,Mohammad Mithun,Liton Das,89.5,63.3
248,Mehidy Hasan Miraz,Nazmul Islam,Mohammad Mithun,Imrul Kayes,104.25,76.58
249,Mehidy Hasan Miraz,Nazmul Islam,Mohammad Mithun,Mohammad Saifuddin,56.0,46.51
250,Mahmudullah,Nazmul Islam,Mohammad Mithun,Soumya Sarkar,85.0,81.97
251,Mahmudullah,Nazmul Islam,Mohammad Mithun,Liton Das,81.0,77.97999999999999
252,Mahmudullah,Nazmul Islam,Mohammad Mithun,Imrul Kayes,115.8,91.25999999999999
253,Mahmudullah,Nazmul Islam,Mohammad Mithun,Najmul Hossain Shanto,81.0,59.01
254,Nazmul Islam,Mohammad Mithun,Liton Das,Soumya Sarkar,143.5,87.28999999999999
255,Imrul Kayes,Nazmul Islam,Mohammad Mithun,Soumya Sarkar,141.5,100.57
256,Nazmul Islam,Mohammad Mithun,Mohammad Saifuddin,Soumya Sarkar,124.0,70.5
257,Nazmul Islam,Mohammad Mithun,Liton Das,Mustafizur Rahman,80.75,54.73
258,Nazmul Islam,Mohammad Mithun,Liton Das,Imrul Kayes,150.0,96.58
259,Nazmul Islam,Mohammad Mithun,Mohammad Saifuddin,Liton Das,68.33333333,66.50999999999999
260,Imrul Kayes,Nazmul Islam,Mohammad Mithun,Mustafizur Rahman,95.5,68.01
261,Nazmul Islam,Mohammad Mithun,Mohammad Saifuddin,Mustafizur Rahman,56.0,37.94
262,Nazmul Islam,Mohammad Mithun,Mohammad Saifuddin,Imrul Kayes,155.66666669999998,79.78999999999999
263,Nazmul Islam,Mohammad Mithun,Najmul Hossain Shanto,Imrul Kayes,79.0,77.61
264,Mashrafe Mortaza,Nazmul Islam,Soumya Sarkar,Mushfiqur Rahim,98.5,80.63
265,Mashrafe Mortaza,Nazmul Islam,Liton Das,Mushfiqur Rahim,79.2,76.63999999999999
266,Mashrafe Mortaza,Nazmul Islam,Imrul Kayes,Mushfiqur Rahim,114.0,89.91999999999999
267,Nazmul Islam,Soumya Sarkar,Mushfiqur Rahim,Ariful Haque,145.0,74.59
268,Nazmul Islam,Imrul Kayes,Mushfiqur Rahim,Ariful Haque,143.0,83.88
269,Nazmul Islam,Fazle Mahmud,Liton Das,Mushfiqur Rahim,71.0,70.6
270,Imrul Kayes,Nazmul Islam,Fazle Mahmud,Mushfiqur Rahim,144.5,83.88
271,Nazmul Islam,Liton Das,Mushfiqur Rahim,Rubel Hossain,133.0,71.86999999999999
272,Nazmul Islam,Mehidy Hasan Miraz,Liton Das,Mushfiqur Rahim,96.75,80.57
273,Imrul Kayes,Nazmul Islam,Mehidy Hasan Miraz,Mushfiqur Rahim,111.5,93.85
274,Mahmudullah,Nazmul Islam,Shakib Al Hasan,Mushfiqur Rahim,107.0,101.69
275,Mahmudullah,Nazmul Islam,Imrul Kayes,Mushfiqur Rahim,125.8,108.53
276,Mahmudullah,Nazmul Islam,Najmul Hossain Shanto,Mushfiqur Rahim,113.0,76.28
277,Nazmul Islam,Soumya Sarkar,Mushfiqur Rahim,Liton Das,155.5,104.56
278,Nazmul Islam,Imrul Kayes,Soumya Sarkar,Mushfiqur Rahim,153.5,117.84
279,Nazmul Islam,Mohammad Saifuddin,Soumya Sarkar,Mushfiqur Rahim,145.0,87.77
