,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
140,JB Little,A Balbirnie,GJ Delany,KJ O'Brien,82.0,67.92
141,JB Little,A Balbirnie,GJ Delany,C Campher,104.0,88.47999999999999
142,JB Little,A Balbirnie,GJ Delany,MR Adair,125.0,58.61
143,JB Little,GJ Delany,Simi Singh,C Campher,93.0,70.61
144,A Balbirnie,GJ Delany,KJ O'Brien,C Campher,112.66666666666669,108.75
145,A Balbirnie,GJ Delany,KJ O'Brien,MR Adair,94.0,78.88
146,GJ Delany,KJ O'Brien,Simi Singh,C Campher,99.5,90.88
147,GJ Delany,KJ O'Brien,Simi Singh,WTS Porterfield,75.5,73.11
148,GJ Delany,KJ O'Brien,MR Adair,WTS Porterfield,77.0,72.19
149,GJ Delany,KJ O'Brien,MR Adair,Simi Singh,74.5,61.010000000000005
150,A Balbirnie,GJ Delany,MR Adair,C Campher,125.0,99.44
151,GJ Delany,Simi Singh,MR Adair,WTS Porterfield,79.0,63.8
152,J Anderson,PR Stirling,AR McBrine,WB Rankin,153.0,77.69000000000001
153,BJ McCarthy,J Anderson,AR McBrine,WB Rankin,136.0,44.73
154,GC Wilson,J Anderson,AR McBrine,WB Rankin,142.0,55.24999999999999
155,J Anderson,AR McBrine,EC Joyce,WB Rankin,140.0,75.38
156,J Anderson,TJ Murtagh,AR McBrine,WB Rankin,131.0,41.46
157,J Anderson,KJ O'Brien,AR McBrine,WB Rankin,143.0,60.24999999999999
158,J Anderson,SW Poynter,AR McBrine,WB Rankin,167.0,51.099999999999994
159,J Anderson,AR McBrine,WTS Porterfield,WB Rankin,139.0,63.04
160,J Anderson,KJ O'Brien,PR Stirling,WB Rankin,90.0,88.27000000000001
161,J Anderson,PR Stirling,SW Poynter,WB Rankin,91.33333333333331,79.12
162,BJ McCarthy,J Anderson,TJ Murtagh,WB Rankin,40.333333333333336,36.519999999999996
163,BJ McCarthy,J Anderson,KJ O'Brien,WB Rankin,69.66666666666667,55.309999999999995
164,BJ McCarthy,J Anderson,SW Poynter,WB Rankin,71.0,46.16
165,BJ McCarthy,J Anderson,WTS Porterfield,WB Rankin,70.0,58.1
166,KJ O'Brien,J Anderson,MC Sorensen,WB Rankin,77.0,58.38999999999999
167,J Anderson,MC Sorensen,WTS Porterfield,WB Rankin,86.0,61.18
168,GC Wilson,J Anderson,KJ O'Brien,WB Rankin,74.0,65.83
169,GC Wilson,J Anderson,SW Poynter,WB Rankin,75.33333333333333,56.67999999999999
170,GC Wilson,J Anderson,WTS Porterfield,WB Rankin,74.33333333333333,68.62
171,KJ O'Brien,J Anderson,TJ Murtagh,WB Rankin,66.33333333333333,52.03999999999999
172,J Anderson,TJ Murtagh,SW Poynter,WB Rankin,67.66666666666667,42.89
173,J Anderson,TJ Murtagh,WTS Porterfield,WB Rankin,66.66666666666667,54.83
174,J Anderson,KJ O'Brien,SW Poynter,WB Rankin,97.0,61.67999999999999
175,J Anderson,KJ O'Brien,WTS Porterfield,WB Rankin,96.0,73.62
176,J Anderson,SW Poynter,WTS Porterfield,WB Rankin,97.33333333333331,64.47
177,EC Joyce,J Anderson,AR McBrine,GH Dockrell,106.0,84.76
178,J Anderson,TJ Murtagh,AR McBrine,GH Dockrell,51.0,50.84
179,J Anderson,KJ O'Brien,AR McBrine,GH Dockrell,79.0,69.63
180,KJ O'Brien,J Anderson,CA Young,GH Dockrell,62.0,61.239999999999995
181,BJ McCarthy,J Anderson,GC Wilson,GH Dockrell,74.0,59.69
182,BJ McCarthy,J Anderson,EC Joyce,GH Dockrell,97.0,79.82
183,BJ McCarthy,J Anderson,TJ Murtagh,GH Dockrell,58.5,45.9
184,BJ McCarthy,J Anderson,KJ O'Brien,GH Dockrell,76.5,64.69
185,BJ McCarthy,J Anderson,PKD Chase,GH Dockrell,48.0,44.86
186,BJ McCarthy,J Anderson,SP Terry,GH Dockrell,60.0,49.32
187,BJ McCarthy,J Anderson,GH Dockrell,WTS Porterfield,72.0,67.48
188,GC Wilson,J Anderson,TJ Murtagh,GH Dockrell,56.5,56.419999999999995
189,EC Joyce,J Anderson,TJ Murtagh,GH Dockrell,101.0,76.55
190,EC Joyce,J Anderson,KJ O'Brien,GH Dockrell,129.0,95.34
191,EC Joyce,J Anderson,SW Poynter,GH Dockrell,94.0,86.19
192,EC Joyce,J Anderson,PKD Chase,GH Dockrell,95.0,75.50999999999999
193,EC Joyce,J Anderson,GH Dockrell,WTS Porterfield,119.0,98.13
194,KJ O'Brien,J Anderson,TJ Murtagh,GH Dockrell,78.0,61.419999999999995
195,J Anderson,PKD Chase,TJ Murtagh,GH Dockrell,45.33333333333334,41.59
196,J Anderson,SP Terry,TJ Murtagh,GH Dockrell,56.0,46.05
197,J Anderson,KJ O'Brien,SW Poynter,GH Dockrell,72.66666666666667,71.06
198,J Anderson,PKD Chase,KJ O'Brien,GH Dockrell,66.66666666666667,60.38
199,J Anderson,SP Terry,KJ O'Brien,GH Dockrell,74.0,64.84
200,BJ McCarthy,J Anderson,PR Stirling,AR McBrine,112.33333333333331,80.82
201,GC Wilson,J Anderson,PR Stirling,AR McBrine,146.0,91.34
202,J Anderson,PR Stirling,AR McBrine,EC Joyce,134.66666666666666,111.47
203,J Anderson,TJ Murtagh,PR Stirling,AR McBrine,110.33333333333331,77.55
204,J Anderson,KJ O'Brien,PR Stirling,AR McBrine,127.66666666666669,96.34
