,player-1,player-2,combined_avg,sum_of_individual
115,A Balbirnie,SW Poynter,45.0,43.87
116,LJ Tucker,A Balbirnie,51.27272727272727,46.07
117,A Balbirnie,GJ Delany,44.8,44.65
118,CA Young,A Balbirnie,34.888888888888886,34.05
119,A Balbirnie,PR Stirling,72.4375,70.46000000000001
120,A Balbirnie,AR Cusack,46.2,40.05
121,A Balbirnie,AR McBrine,42.548387096774185,42.44
122,A Balbirnie,J Cameron-Dow,73.33333333333333,33.58
123,JA McCollum,A Balbirnie,61.33333333333334,51.81
124,A Balbirnie,Simi Singh,45.1875,44.63
125,BJ McCarthy,EC Joyce,45.45454545454545,43.15
126,BJ McCarthy,GJ Delany,29.33333333333333,19.65
127,CA Young,BJ McCarthy,16.0,9.05
128,BJ McCarthy,AR McBrine,27.153846153846153,17.439999999999998
129,NJ O'Brien,BJ McCarthy,33.25,31.57
130,EC Joyce,SW Poynter,69.71428571428571,49.519999999999996
131,AR McBrine,SW Poynter,32.333333333333336,23.81
132,LJ Tucker,AR McBrine,29.0,26.009999999999998
133,JA McCollum,LJ Tucker,67.75,35.379999999999995
134,LJ Tucker,Simi Singh,28.6,28.200000000000003
135,EC Joyce,AR Cusack,48.2,45.7
136,AR McBrine,EC Joyce,59.21052631578947,48.089999999999996
137,JF Mooney,EC Joyce,47.7,45.099999999999994
138,PR Stirling,GJ Delany,60.2,52.61
139,AR McBrine,GJ Delany,28.6,24.59
140,Simi Singh,GJ Delany,29.75,26.78
141,CA Young,AR Cusack,17.5,11.600000000000001
142,CA Young,AR McBrine,22.0,13.989999999999998
143,JA McCollum,CA Young,29.0,23.36
144,CA Young,SR Thompson,24.0,12.100000000000001
145,PR Stirling,J Mulder,54.0,44.21
146,JA McCollum,PR Stirling,83.1111111111111,59.769999999999996
147,SR Thompson,PR Stirling,52.3,48.510000000000005
148,NJ O'Brien,AR Cusack,37.6,34.120000000000005
149,JA McCollum,AR McBrine,34.666666666666664,31.75
150,SR Thompson,AR McBrine,21.0,20.490000000000002
151,Simi Singh,AR McBrine,28.58333333333333,24.57
152,NJ O'Brien,JF Mooney,45.444444444444436,33.519999999999996
153,NJ O'Brien,SR Thompson,38.875,34.620000000000005
154,NJ O'Brien,Simi Singh,39.142857142857146,38.7
