,player-1,player-2,player-3,avg
1142,Simi Singh,EC Joyce,KJ O'Brien,0.0
1143,EC Joyce,PR Stirling,KJ O'Brien,90.75
1144,EC Joyce,WB Rankin,KJ O'Brien,52.0
1145,EC Joyce,J Cameron-Dow,KJ O'Brien,0.0
1146,EC Joyce,WTS Porterfield,KJ O'Brien,89.0
1147,NJ O'Brien,EC Joyce,KJ O'Brien,73.0
1148,PKD Chase,EC Joyce,KJ O'Brien,79.25
1149,MR Adair,EC Joyce,KJ O'Brien,0.0
1150,C Campher,EC Joyce,KJ O'Brien,0.0
1151,EC Joyce,SR Thompson,KJ O'Brien,43.333333333333336
1152,EC Joyce,AR Cusack,KJ O'Brien,65.0
1153,EC Joyce,J Anderson,TJ Murtagh,49.25
1154,EC Joyce,J Anderson,JB Little,0.0
1155,EC Joyce,BJ McCarthy,J Anderson,50.75
1156,CA Young,EC Joyce,J Anderson,0.0
1157,GH Dockrell,EC Joyce,J Anderson,94.0
1158,EC Joyce,J Anderson,SC Getkate,0.0
1159,Simi Singh,EC Joyce,J Anderson,0.0
1160,EC Joyce,PR Stirling,J Anderson,69.25
1161,EC Joyce,WB Rankin,J Anderson,46.0
1162,EC Joyce,J Cameron-Dow,J Anderson,0.0
1163,EC Joyce,WTS Porterfield,J Anderson,76.0
1164,EC Joyce,J Anderson,NJ O'Brien,0.0
1165,PKD Chase,EC Joyce,J Anderson,89.0
1166,MR Adair,EC Joyce,J Anderson,0.0
1167,C Campher,EC Joyce,J Anderson,0.0
1168,EC Joyce,SR Thompson,J Anderson,0.0
1169,EC Joyce,AR Cusack,J Anderson,0.0
1170,EC Joyce,JB Little,TJ Murtagh,0.0
1171,EC Joyce,BJ McCarthy,TJ Murtagh,48.6
1172,CA Young,EC Joyce,TJ Murtagh,36.0
1173,EC Joyce,GH Dockrell,TJ Murtagh,47.84615384615385
1174,EC Joyce,SC Getkate,TJ Murtagh,0.0
1175,Simi Singh,EC Joyce,TJ Murtagh,0.0
1176,EC Joyce,PR Stirling,TJ Murtagh,76.42857142857143
1177,EC Joyce,WB Rankin,TJ Murtagh,26.4
1178,EC Joyce,J Cameron-Dow,TJ Murtagh,0.0
1179,EC Joyce,WTS Porterfield,TJ Murtagh,63.857142857142854
1180,NJ O'Brien,EC Joyce,TJ Murtagh,54.916666666666664
1181,PKD Chase,EC Joyce,TJ Murtagh,54.4
1182,MR Adair,EC Joyce,TJ Murtagh,0.0
1183,C Campher,EC Joyce,TJ Murtagh,0.0
1184,EC Joyce,SR Thompson,TJ Murtagh,44.625
1185,EC Joyce,AR Cusack,TJ Murtagh,0.0
1186,EC Joyce,BJ McCarthy,JB Little,0.0
1187,CA Young,EC Joyce,JB Little,0.0
1188,EC Joyce,GH Dockrell,JB Little,0.0
1189,EC Joyce,SC Getkate,JB Little,0.0
1190,Simi Singh,EC Joyce,JB Little,0.0
1191,EC Joyce,PR Stirling,JB Little,0.0
1192,EC Joyce,WB Rankin,JB Little,0.0
1193,EC Joyce,J Cameron-Dow,JB Little,0.0
1194,EC Joyce,WTS Porterfield,JB Little,0.0
1195,NJ O'Brien,EC Joyce,JB Little,0.0
1196,PKD Chase,EC Joyce,JB Little,0.0
1197,MR Adair,EC Joyce,JB Little,0.0
1198,C Campher,EC Joyce,JB Little,0.0
1199,EC Joyce,SR Thompson,JB Little,0.0
1200,EC Joyce,AR Cusack,JB Little,0.0
1201,CA Young,EC Joyce,BJ McCarthy,34.0
1202,EC Joyce,BJ McCarthy,GH Dockrell,62.25
1203,EC Joyce,BJ McCarthy,SC Getkate,0.0
1204,Simi Singh,EC Joyce,BJ McCarthy,33.0
1205,EC Joyce,BJ McCarthy,PR Stirling,68.0
1206,EC Joyce,WB Rankin,BJ McCarthy,19.0
1207,EC Joyce,J Cameron-Dow,BJ McCarthy,0.0
1208,EC Joyce,BJ McCarthy,WTS Porterfield,72.54545454545455
1209,EC Joyce,BJ McCarthy,NJ O'Brien,42.25
1210,PKD Chase,EC Joyce,BJ McCarthy,68.85714285714286
1211,MR Adair,EC Joyce,BJ McCarthy,0.0
1212,C Campher,EC Joyce,BJ McCarthy,0.0
1213,EC Joyce,SR Thompson,BJ McCarthy,0.0
1214,EC Joyce,BJ McCarthy,AR Cusack,0.0
1215,CA Young,EC Joyce,GH Dockrell,33.25
1216,CA Young,EC Joyce,SC Getkate,0.0
1217,Simi Singh,CA Young,EC Joyce,18.0
1218,CA Young,EC Joyce,PR Stirling,46.4
1219,CA Young,EC Joyce,WB Rankin,0.0
1220,CA Young,EC Joyce,J Cameron-Dow,0.0
1221,CA Young,EC Joyce,WTS Porterfield,46.6
1222,CA Young,EC Joyce,NJ O'Brien,50.4
1223,PKD Chase,CA Young,EC Joyce,32.0
1224,CA Young,EC Joyce,MR Adair,0.0
1225,C Campher,CA Young,EC Joyce,0.0
1226,CA Young,EC Joyce,SR Thompson,68.0
1227,CA Young,EC Joyce,AR Cusack,53.5
1228,EC Joyce,GH Dockrell,SC Getkate,0.0
1229,Simi Singh,EC Joyce,GH Dockrell,33.0
1230,EC Joyce,PR Stirling,GH Dockrell,81.57142857142857
1231,EC Joyce,WB Rankin,GH Dockrell,77.0
1232,EC Joyce,J Cameron-Dow,GH Dockrell,0.0
1233,EC Joyce,WTS Porterfield,GH Dockrell,77.0
1234,EC Joyce,GH Dockrell,NJ O'Brien,69.33333333333333
1235,PKD Chase,EC Joyce,GH Dockrell,45.25
1236,MR Adair,EC Joyce,GH Dockrell,0.0
1237,C Campher,EC Joyce,GH Dockrell,0.0
1238,EC Joyce,SR Thompson,GH Dockrell,40.111111111111114
1239,EC Joyce,AR Cusack,GH Dockrell,53.0
1240,Simi Singh,EC Joyce,SC Getkate,0.0
1241,EC Joyce,PR Stirling,SC Getkate,0.0
1242,EC Joyce,WB Rankin,SC Getkate,0.0
1243,EC Joyce,J Cameron-Dow,SC Getkate,0.0
1244,EC Joyce,WTS Porterfield,SC Getkate,0.0
1245,NJ O'Brien,EC Joyce,SC Getkate,0.0
1246,PKD Chase,EC Joyce,SC Getkate,0.0
1247,MR Adair,EC Joyce,SC Getkate,0.0
1248,C Campher,EC Joyce,SC Getkate,0.0
1249,EC Joyce,SR Thompson,SC Getkate,0.0
1250,EC Joyce,AR Cusack,SC Getkate,0.0
1251,Simi Singh,EC Joyce,PR Stirling,17.0
1252,Simi Singh,EC Joyce,WB Rankin,0.0
1253,Simi Singh,EC Joyce,J Cameron-Dow,0.0
1254,Simi Singh,EC Joyce,WTS Porterfield,65.0
1255,Simi Singh,EC Joyce,NJ O'Brien,22.0
1256,Simi Singh,EC Joyce,PKD Chase,31.0
1257,Simi Singh,MR Adair,EC Joyce,0.0
1258,Simi Singh,EC Joyce,C Campher,0.0
1259,Simi Singh,EC Joyce,SR Thompson,0.0
1260,Simi Singh,EC Joyce,AR Cusack,0.0
1261,EC Joyce,WB Rankin,PR Stirling,51.4
1262,EC Joyce,J Cameron-Dow,PR Stirling,0.0
1263,EC Joyce,WTS Porterfield,PR Stirling,98.10344827586206
1264,EC Joyce,PR Stirling,NJ O'Brien,95.05
1265,PKD Chase,EC Joyce,PR Stirling,87.27272727272727
1266,MR Adair,EC Joyce,PR Stirling,0.0
1267,C Campher,EC Joyce,PR Stirling,0.0
1268,EC Joyce,SR Thompson,PR Stirling,79.3
1269,EC Joyce,AR Cusack,PR Stirling,66.4
1270,J Cameron-Dow,EC Joyce,WB Rankin,0.0
1271,EC Joyce,WB Rankin,WTS Porterfield,44.6
1272,EC Joyce,WB Rankin,NJ O'Brien,53.0
1273,PKD Chase,EC Joyce,WB Rankin,0.0
1274,MR Adair,EC Joyce,WB Rankin,0.0
1275,C Campher,EC Joyce,WB Rankin,0.0
1276,EC Joyce,WB Rankin,SR Thompson,0.0
1277,EC Joyce,WB Rankin,AR Cusack,0.0
1278,EC Joyce,J Cameron-Dow,WTS Porterfield,0.0
1279,EC Joyce,J Cameron-Dow,NJ O'Brien,0.0
1280,PKD Chase,EC Joyce,J Cameron-Dow,0.0
1281,MR Adair,EC Joyce,J Cameron-Dow,0.0
1282,C Campher,EC Joyce,J Cameron-Dow,0.0
1283,EC Joyce,J Cameron-Dow,SR Thompson,0.0
1284,EC Joyce,J Cameron-Dow,AR Cusack,0.0
1285,EC Joyce,WTS Porterfield,NJ O'Brien,90.15
1286,PKD Chase,EC Joyce,WTS Porterfield,83.81818181818181
1287,MR Adair,EC Joyce,WTS Porterfield,0.0
1288,C Campher,EC Joyce,WTS Porterfield,0.0
1289,EC Joyce,SR Thompson,WTS Porterfield,76.8
1290,EC Joyce,WTS Porterfield,AR Cusack,91.8
1291,PKD Chase,EC Joyce,NJ O'Brien,44.714285714285715
1292,MR Adair,EC Joyce,NJ O'Brien,0.0
1293,C Campher,EC Joyce,NJ O'Brien,0.0
1294,EC Joyce,SR Thompson,NJ O'Brien,63.0
1295,EC Joyce,AR Cusack,NJ O'Brien,77.0
1296,PKD Chase,MR Adair,EC Joyce,0.0
1297,PKD Chase,EC Joyce,C Campher,0.0
1298,PKD Chase,EC Joyce,SR Thompson,36.5
1299,PKD Chase,EC Joyce,AR Cusack,0.0
1300,C Campher,MR Adair,EC Joyce,0.0
1301,MR Adair,EC Joyce,SR Thompson,0.0
1302,MR Adair,EC Joyce,AR Cusack,0.0
1303,C Campher,EC Joyce,SR Thompson,0.0
1304,C Campher,EC Joyce,AR Cusack,0.0
1305,EC Joyce,SR Thompson,AR Cusack,19.5
1306,LJ Tucker,JA McCollum,J Mulder,0.0
1307,LJ Tucker,JA McCollum,AR McBrine,75.0
1308,LJ Tucker,JA McCollum,GJ Delany,0.0
1309,LJ Tucker,JA McCollum,SP Terry,0.0
1310,LJ Tucker,JA McCollum,A Balbirnie,114.25
1311,LJ Tucker,JA McCollum,HT Tector,0.0
1312,LJ Tucker,JA McCollum,MC Sorensen,0.0
1313,LJ Tucker,JA McCollum,JF Mooney,0.0
1314,LJ Tucker,JA McCollum,KJ O'Brien,84.5
1315,LJ Tucker,JA McCollum,J Anderson,0.0
1316,LJ Tucker,JA McCollum,TJ Murtagh,79.0
1317,LJ Tucker,JA McCollum,JB Little,0.0
1318,LJ Tucker,BJ McCarthy,JA McCollum,44.0
1319,LJ Tucker,CA Young,JA McCollum,45.0
1320,LJ Tucker,JA McCollum,GH Dockrell,0.0
1321,LJ Tucker,JA McCollum,SC Getkate,86.0
1322,LJ Tucker,JA McCollum,Simi Singh,46.0
1323,LJ Tucker,PR Stirling,JA McCollum,104.25
1324,LJ Tucker,JA McCollum,WB Rankin,78.66666666666667
1325,LJ Tucker,JA McCollum,J Cameron-Dow,0.0
1326,LJ Tucker,JA McCollum,WTS Porterfield,89.0
1327,LJ Tucker,JA McCollum,NJ O'Brien,0.0
1328,LJ Tucker,JA McCollum,PKD Chase,0.0
1329,LJ Tucker,MR Adair,JA McCollum,74.5
1330,LJ Tucker,JA McCollum,C Campher,0.0
1331,LJ Tucker,JA McCollum,SR Thompson,0.0
1332,LJ Tucker,JA McCollum,AR Cusack,0.0
1333,AR McBrine,JA McCollum,J Mulder,0.0
1334,GJ Delany,JA McCollum,J Mulder,0.0
1335,JA McCollum,J Mulder,SP Terry,0.0
1336,JA McCollum,J Mulder,A Balbirnie,0.0
1337,JA McCollum,J Mulder,HT Tector,0.0
1338,JA McCollum,J Mulder,MC Sorensen,0.0
1339,JF Mooney,JA McCollum,J Mulder,0.0
1340,JA McCollum,J Mulder,KJ O'Brien,0.0
1341,JA McCollum,J Mulder,J Anderson,0.0
1342,JA McCollum,J Mulder,TJ Murtagh,0.0
1343,JA McCollum,J Mulder,JB Little,0.0
1344,BJ McCarthy,JA McCollum,J Mulder,0.0
1345,CA Young,JA McCollum,J Mulder,0.0
1346,JA McCollum,J Mulder,GH Dockrell,0.0
1347,JA McCollum,J Mulder,SC Getkate,0.0
1348,Simi Singh,JA McCollum,J Mulder,0.0
1349,PR Stirling,JA McCollum,J Mulder,0.0
1350,JA McCollum,J Mulder,WB Rankin,0.0
1351,J Cameron-Dow,JA McCollum,J Mulder,0.0
1352,JA McCollum,J Mulder,WTS Porterfield,0.0
1353,JA McCollum,J Mulder,NJ O'Brien,0.0
1354,PKD Chase,JA McCollum,J Mulder,0.0
1355,MR Adair,JA McCollum,J Mulder,0.0
1356,C Campher,JA McCollum,J Mulder,0.0
1357,SR Thompson,JA McCollum,J Mulder,0.0
1358,JA McCollum,J Mulder,AR Cusack,0.0
1359,AR McBrine,JA McCollum,GJ Delany,0.0
1360,AR McBrine,JA McCollum,SP Terry,0.0
1361,AR McBrine,JA McCollum,A Balbirnie,69.66666666666667
1362,AR McBrine,JA McCollum,HT Tector,0.0
1363,AR McBrine,JA McCollum,MC Sorensen,0.0
1364,AR McBrine,JA McCollum,JF Mooney,0.0
1365,AR McBrine,JA McCollum,KJ O'Brien,53.166666666666664
1366,AR McBrine,JA McCollum,J Anderson,0.0
1367,AR McBrine,JA McCollum,TJ Murtagh,33.6
1368,AR McBrine,JA McCollum,JB Little,0.0
1369,AR McBrine,BJ McCarthy,JA McCollum,37.5
1370,AR McBrine,CA Young,JA McCollum,54.0
1371,AR McBrine,JA McCollum,GH Dockrell,21.0
1372,AR McBrine,JA McCollum,SC Getkate,58.333333333333336
1373,AR McBrine,JA McCollum,Simi Singh,55.0
1374,AR McBrine,PR Stirling,JA McCollum,79.16666666666667
1375,AR McBrine,JA McCollum,WB Rankin,33.2
1376,AR McBrine,JA McCollum,J Cameron-Dow,0.0
1377,AR McBrine,JA McCollum,WTS Porterfield,60.833333333333336
1378,AR McBrine,JA McCollum,NJ O'Brien,0.0
1379,AR McBrine,JA McCollum,PKD Chase,0.0
1380,AR McBrine,MR Adair,JA McCollum,41.666666666666664
1381,AR McBrine,JA McCollum,C Campher,0.0
1382,AR McBrine,JA McCollum,SR Thompson,0.0
1383,AR McBrine,JA McCollum,AR Cusack,0.0
1384,GJ Delany,JA McCollum,SP Terry,0.0
1385,GJ Delany,JA McCollum,A Balbirnie,0.0
1386,GJ Delany,JA McCollum,HT Tector,0.0
1387,GJ Delany,JA McCollum,MC Sorensen,0.0
1388,GJ Delany,JA McCollum,JF Mooney,0.0
1389,GJ Delany,JA McCollum,KJ O'Brien,0.0
1390,GJ Delany,JA McCollum,J Anderson,0.0
1391,GJ Delany,JA McCollum,TJ Murtagh,0.0
1392,GJ Delany,JA McCollum,JB Little,0.0
1393,GJ Delany,BJ McCarthy,JA McCollum,0.0
1394,GJ Delany,CA Young,JA McCollum,0.0
1395,GJ Delany,JA McCollum,GH Dockrell,0.0
1396,GJ Delany,JA McCollum,SC Getkate,0.0
1397,GJ Delany,JA McCollum,Simi Singh,0.0
1398,GJ Delany,PR Stirling,JA McCollum,0.0
1399,GJ Delany,JA McCollum,WB Rankin,0.0
1400,GJ Delany,JA McCollum,J Cameron-Dow,0.0
1401,GJ Delany,JA McCollum,WTS Porterfield,0.0
1402,GJ Delany,JA McCollum,NJ O'Brien,0.0
1403,GJ Delany,JA McCollum,PKD Chase,0.0
1404,GJ Delany,MR Adair,JA McCollum,0.0
1405,GJ Delany,JA McCollum,C Campher,0.0
1406,GJ Delany,JA McCollum,SR Thompson,0.0
1407,GJ Delany,JA McCollum,AR Cusack,0.0
1408,JA McCollum,A Balbirnie,SP Terry,0.0
1409,HT Tector,JA McCollum,SP Terry,0.0
1410,JA McCollum,SP Terry,MC Sorensen,0.0
1411,JF Mooney,JA McCollum,SP Terry,0.0
1412,JA McCollum,SP Terry,KJ O'Brien,0.0
1413,JA McCollum,SP Terry,J Anderson,0.0
1414,JA McCollum,SP Terry,TJ Murtagh,0.0
1415,JA McCollum,SP Terry,JB Little,0.0
1416,BJ McCarthy,JA McCollum,SP Terry,0.0
1417,CA Young,JA McCollum,SP Terry,0.0
1418,JA McCollum,SP Terry,GH Dockrell,0.0
1419,JA McCollum,SP Terry,SC Getkate,0.0
1420,Simi Singh,JA McCollum,SP Terry,0.0
1421,PR Stirling,JA McCollum,SP Terry,0.0
1422,JA McCollum,SP Terry,WB Rankin,0.0
1423,J Cameron-Dow,JA McCollum,SP Terry,0.0
1424,JA McCollum,SP Terry,WTS Porterfield,0.0
1425,JA McCollum,SP Terry,NJ O'Brien,0.0
1426,PKD Chase,JA McCollum,SP Terry,0.0
1427,MR Adair,JA McCollum,SP Terry,0.0
1428,C Campher,JA McCollum,SP Terry,0.0
1429,JA McCollum,SR Thompson,SP Terry,0.0
1430,JA McCollum,SP Terry,AR Cusack,0.0
1431,JA McCollum,A Balbirnie,HT Tector,0.0
1432,JA McCollum,A Balbirnie,MC Sorensen,0.0
1433,JF Mooney,JA McCollum,A Balbirnie,0.0
1434,JA McCollum,A Balbirnie,KJ O'Brien,82.11111111111111
1435,JA McCollum,A Balbirnie,J Anderson,0.0
1436,JA McCollum,A Balbirnie,TJ Murtagh,63.0
1437,JA McCollum,A Balbirnie,JB Little,82.5
1438,BJ McCarthy,JA McCollum,A Balbirnie,42.0
1439,CA Young,JA McCollum,A Balbirnie,100.0
1440,JA McCollum,A Balbirnie,GH Dockrell,57.5
1441,JA McCollum,A Balbirnie,SC Getkate,95.33333333333333
1442,Simi Singh,JA McCollum,A Balbirnie,55.5
1443,PR Stirling,JA McCollum,A Balbirnie,123.88888888888889
1444,JA McCollum,A Balbirnie,WB Rankin,58.5
1445,J Cameron-Dow,JA McCollum,A Balbirnie,0.0
1446,JA McCollum,A Balbirnie,WTS Porterfield,89.66666666666667
1447,JA McCollum,A Balbirnie,NJ O'Brien,0.0
1448,PKD Chase,JA McCollum,A Balbirnie,0.0
1449,MR Adair,JA McCollum,A Balbirnie,78.5
1450,C Campher,JA McCollum,A Balbirnie,0.0
1451,SR Thompson,JA McCollum,A Balbirnie,0.0
1452,JA McCollum,A Balbirnie,AR Cusack,0.0
1453,JA McCollum,HT Tector,MC Sorensen,0.0
1454,JF Mooney,JA McCollum,HT Tector,0.0
1455,JA McCollum,HT Tector,KJ O'Brien,0.0
1456,JA McCollum,HT Tector,J Anderson,0.0
1457,JA McCollum,HT Tector,TJ Murtagh,0.0
1458,JA McCollum,HT Tector,JB Little,0.0
1459,BJ McCarthy,JA McCollum,HT Tector,0.0
1460,CA Young,JA McCollum,HT Tector,0.0
1461,JA McCollum,HT Tector,GH Dockrell,0.0
1462,JA McCollum,HT Tector,SC Getkate,0.0
1463,Simi Singh,JA McCollum,HT Tector,0.0
1464,PR Stirling,JA McCollum,HT Tector,0.0
1465,JA McCollum,HT Tector,WB Rankin,0.0
1466,J Cameron-Dow,JA McCollum,HT Tector,0.0
1467,JA McCollum,HT Tector,WTS Porterfield,0.0
1468,JA McCollum,HT Tector,NJ O'Brien,0.0
1469,PKD Chase,JA McCollum,HT Tector,0.0
1470,MR Adair,JA McCollum,HT Tector,0.0
1471,C Campher,JA McCollum,HT Tector,0.0
1472,JA McCollum,SR Thompson,HT Tector,0.0
1473,JA McCollum,HT Tector,AR Cusack,0.0
1474,JF Mooney,JA McCollum,MC Sorensen,0.0
1475,JA McCollum,MC Sorensen,KJ O'Brien,0.0
1476,JA McCollum,MC Sorensen,J Anderson,0.0
1477,JA McCollum,MC Sorensen,TJ Murtagh,0.0
1478,JA McCollum,MC Sorensen,JB Little,0.0
1479,BJ McCarthy,JA McCollum,MC Sorensen,0.0
1480,CA Young,JA McCollum,MC Sorensen,0.0
1481,JA McCollum,MC Sorensen,GH Dockrell,0.0
1482,JA McCollum,MC Sorensen,SC Getkate,0.0
1483,Simi Singh,JA McCollum,MC Sorensen,0.0
1484,PR Stirling,JA McCollum,MC Sorensen,0.0
1485,JA McCollum,MC Sorensen,WB Rankin,0.0
1486,J Cameron-Dow,JA McCollum,MC Sorensen,0.0
1487,JA McCollum,MC Sorensen,WTS Porterfield,0.0
1488,JA McCollum,MC Sorensen,NJ O'Brien,0.0
1489,PKD Chase,JA McCollum,MC Sorensen,0.0
1490,MR Adair,JA McCollum,MC Sorensen,0.0
1491,C Campher,JA McCollum,MC Sorensen,0.0
1492,JA McCollum,SR Thompson,MC Sorensen,0.0
1493,JA McCollum,MC Sorensen,AR Cusack,0.0
1494,JF Mooney,JA McCollum,KJ O'Brien,0.0
1495,JF Mooney,JA McCollum,J Anderson,0.0
1496,JF Mooney,JA McCollum,TJ Murtagh,0.0
1497,JF Mooney,JA McCollum,JB Little,0.0
1498,JF Mooney,BJ McCarthy,JA McCollum,0.0
1499,JF Mooney,CA Young,JA McCollum,0.0
1500,JF Mooney,JA McCollum,GH Dockrell,0.0
1501,JF Mooney,JA McCollum,SC Getkate,0.0
1502,JF Mooney,JA McCollum,Simi Singh,0.0
1503,JF Mooney,PR Stirling,JA McCollum,0.0
1504,JF Mooney,JA McCollum,WB Rankin,0.0
1505,JF Mooney,JA McCollum,J Cameron-Dow,0.0
1506,JF Mooney,JA McCollum,WTS Porterfield,0.0
1507,JF Mooney,JA McCollum,NJ O'Brien,0.0
1508,JF Mooney,JA McCollum,PKD Chase,0.0
1509,JF Mooney,MR Adair,JA McCollum,0.0
1510,JF Mooney,JA McCollum,C Campher,0.0
1511,JF Mooney,JA McCollum,SR Thompson,0.0
1512,JF Mooney,JA McCollum,AR Cusack,0.0
1513,JA McCollum,J Anderson,KJ O'Brien,0.0
1514,JA McCollum,TJ Murtagh,KJ O'Brien,46.857142857142854
1515,JA McCollum,JB Little,KJ O'Brien,38.0
1516,BJ McCarthy,JA McCollum,KJ O'Brien,25.25
1517,CA Young,JA McCollum,KJ O'Brien,50.0
1518,JA McCollum,GH Dockrell,KJ O'Brien,44.25
1519,JA McCollum,SC Getkate,KJ O'Brien,72.33333333333333
1520,Simi Singh,JA McCollum,KJ O'Brien,34.5
1521,PR Stirling,JA McCollum,KJ O'Brien,103.88888888888889
1522,JA McCollum,WB Rankin,KJ O'Brien,42.25
1523,J Cameron-Dow,JA McCollum,KJ O'Brien,0.0
1524,JA McCollum,WTS Porterfield,KJ O'Brien,69.66666666666667
1525,NJ O'Brien,JA McCollum,KJ O'Brien,0.0
1526,PKD Chase,JA McCollum,KJ O'Brien,0.0
1527,MR Adair,JA McCollum,KJ O'Brien,55.0
1528,C Campher,JA McCollum,KJ O'Brien,0.0
1529,JA McCollum,SR Thompson,KJ O'Brien,0.0
1530,JA McCollum,AR Cusack,KJ O'Brien,0.0
1531,JA McCollum,J Anderson,TJ Murtagh,0.0
1532,JA McCollum,J Anderson,JB Little,0.0
1533,BJ McCarthy,JA McCollum,J Anderson,0.0
1534,CA Young,JA McCollum,J Anderson,0.0
1535,GH Dockrell,JA McCollum,J Anderson,0.0
1536,JA McCollum,J Anderson,SC Getkate,0.0
1537,Simi Singh,JA McCollum,J Anderson,0.0
1538,PR Stirling,JA McCollum,J Anderson,0.0
1539,JA McCollum,J Anderson,WB Rankin,0.0
1540,J Cameron-Dow,JA McCollum,J Anderson,0.0
1541,JA McCollum,WTS Porterfield,J Anderson,0.0
1542,JA McCollum,J Anderson,NJ O'Brien,0.0
1543,PKD Chase,JA McCollum,J Anderson,0.0
1544,MR Adair,JA McCollum,J Anderson,0.0
1545,C Campher,JA McCollum,J Anderson,0.0
1546,JA McCollum,SR Thompson,J Anderson,0.0
1547,JA McCollum,AR Cusack,J Anderson,0.0
1548,JA McCollum,JB Little,TJ Murtagh,5.0
1549,BJ McCarthy,JA McCollum,TJ Murtagh,10.5
1550,CA Young,JA McCollum,TJ Murtagh,0.0
1551,JA McCollum,GH Dockrell,TJ Murtagh,21.0
1552,JA McCollum,SC Getkate,TJ Murtagh,57.666666666666664
1553,Simi Singh,JA McCollum,TJ Murtagh,8.0
1554,PR Stirling,JA McCollum,TJ Murtagh,84.71428571428571
1555,JA McCollum,WB Rankin,TJ Murtagh,24.571428571428573
1556,J Cameron-Dow,JA McCollum,TJ Murtagh,0.0
1557,JA McCollum,WTS Porterfield,TJ Murtagh,45.142857142857146
1558,NJ O'Brien,JA McCollum,TJ Murtagh,0.0
1559,PKD Chase,JA McCollum,TJ Murtagh,0.0
1560,MR Adair,JA McCollum,TJ Murtagh,38.166666666666664
1561,C Campher,JA McCollum,TJ Murtagh,0.0
1562,JA McCollum,SR Thompson,TJ Murtagh,0.0
1563,JA McCollum,AR Cusack,TJ Murtagh,0.0
1564,BJ McCarthy,JA McCollum,JB Little,6.0
1565,CA Young,JA McCollum,JB Little,0.0
1566,JA McCollum,GH Dockrell,JB Little,7.0
1567,JA McCollum,SC Getkate,JB Little,0.0
1568,Simi Singh,JA McCollum,JB Little,0.0
1569,PR Stirling,JA McCollum,JB Little,108.5
1570,JA McCollum,WB Rankin,JB Little,5.0
1571,J Cameron-Dow,JA McCollum,JB Little,0.0
1572,JA McCollum,WTS Porterfield,JB Little,53.5
1573,NJ O'Brien,JA McCollum,JB Little,0.0
1574,PKD Chase,JA McCollum,JB Little,0.0
1575,MR Adair,JA McCollum,JB Little,23.0
1576,C Campher,JA McCollum,JB Little,0.0
1577,JA McCollum,SR Thompson,JB Little,0.0
1578,JA McCollum,AR Cusack,JB Little,0.0
1579,CA Young,BJ McCarthy,JA McCollum,37.0
1580,BJ McCarthy,JA McCollum,GH Dockrell,23.5
1581,BJ McCarthy,JA McCollum,SC Getkate,0.0
1582,Simi Singh,BJ McCarthy,JA McCollum,23.0
1583,BJ McCarthy,JA McCollum,PR Stirling,82.25
1584,BJ McCarthy,JA McCollum,WB Rankin,10.666666666666666
1585,J Cameron-Dow,BJ McCarthy,JA McCollum,0.0
1586,BJ McCarthy,JA McCollum,WTS Porterfield,44.75
1587,BJ McCarthy,JA McCollum,NJ O'Brien,0.0
1588,PKD Chase,BJ McCarthy,JA McCollum,0.0
1589,MR Adair,BJ McCarthy,JA McCollum,25.666666666666668
1590,C Campher,BJ McCarthy,JA McCollum,0.0
1591,BJ McCarthy,JA McCollum,SR Thompson,0.0
1592,BJ McCarthy,JA McCollum,AR Cusack,0.0
1593,CA Young,JA McCollum,GH Dockrell,0.0
1594,CA Young,JA McCollum,SC Getkate,0.0
1595,Simi Singh,CA Young,JA McCollum,39.0
1596,CA Young,JA McCollum,PR Stirling,34.0
1597,CA Young,JA McCollum,WB Rankin,0.0
1598,J Cameron-Dow,CA Young,JA McCollum,0.0
1599,CA Young,JA McCollum,WTS Porterfield,39.0
1600,CA Young,JA McCollum,NJ O'Brien,0.0
1601,PKD Chase,CA Young,JA McCollum,0.0
1602,MR Adair,CA Young,JA McCollum,32.0
1603,C Campher,CA Young,JA McCollum,0.0
1604,CA Young,JA McCollum,SR Thompson,0.0
1605,CA Young,JA McCollum,AR Cusack,0.0
1606,JA McCollum,GH Dockrell,SC Getkate,0.0
1607,Simi Singh,JA McCollum,GH Dockrell,45.0
1608,PR Stirling,JA McCollum,GH Dockrell,109.0
1609,JA McCollum,GH Dockrell,WB Rankin,18.5
1610,J Cameron-Dow,JA McCollum,GH Dockrell,0.0
1611,JA McCollum,WTS Porterfield,GH Dockrell,55.0
1612,JA McCollum,GH Dockrell,NJ O'Brien,0.0
1613,PKD Chase,JA McCollum,GH Dockrell,0.0
1614,MR Adair,JA McCollum,GH Dockrell,25.0
1615,C Campher,JA McCollum,GH Dockrell,0.0
1616,JA McCollum,SR Thompson,GH Dockrell,0.0
1617,JA McCollum,AR Cusack,GH Dockrell,0.0
1618,Simi Singh,JA McCollum,SC Getkate,0.0
1619,PR Stirling,JA McCollum,SC Getkate,104.0
1620,JA McCollum,WB Rankin,SC Getkate,57.333333333333336
1621,J Cameron-Dow,JA McCollum,SC Getkate,0.0
1622,JA McCollum,WTS Porterfield,SC Getkate,82.0
1623,NJ O'Brien,JA McCollum,SC Getkate,0.0
1624,PKD Chase,JA McCollum,SC Getkate,0.0
1625,MR Adair,JA McCollum,SC Getkate,65.0
1626,C Campher,JA McCollum,SC Getkate,0.0
1627,JA McCollum,SR Thompson,SC Getkate,0.0
