,player-1,player-2,player-3,combined_avg,sum_of_individual
243,GH Dockrell,BJ McCarthy,NJ O'Brien,58.666666666666664,44.07
244,BJ McCarthy,WTS Porterfield,NJ O'Brien,63.5,56.129999999999995
245,TJ Murtagh,BJ McCarthy,NJ O'Brien,37.285714285714285,34.55
246,BJ McCarthy,Simi Singh,NJ O'Brien,65.33333333333333,44.95
247,GH Dockrell,WTS Porterfield,NJ O'Brien,73.27272727272727,62.38
248,GH Dockrell,TJ Murtagh,NJ O'Brien,43.785714285714285,40.8
249,GH Dockrell,Simi Singh,NJ O'Brien,53.0,51.2
250,SR Thompson,WTS Porterfield,NJ O'Brien,87.625,59.18
251,TJ Murtagh,Simi Singh,NJ O'Brien,46.5,41.68
252,TJ Murtagh,SR Thompson,NJ O'Brien,38.5,37.6
253,PR Stirling,J Mulder,GC Wilson,69.33333333333333,60.980000000000004
254,PR Stirling,J Mulder,KJ O'Brien,98.0,65.98
255,GH Dockrell,PR Stirling,J Mulder,66.66666666666667,56.71
256,PR Stirling,J Mulder,WTS Porterfield,107.0,68.77
257,TJ Murtagh,PR Stirling,J Mulder,55.0,47.19
258,PR Stirling,SR Thompson,J Mulder,58.333333333333336,53.510000000000005
259,AR McBrine,J Mulder,KJ O'Brien,77.0,37.959999999999994
260,J Mulder,GC Wilson,KJ O'Brien,70.5,43.54
261,J Mulder,GC Wilson,WTS Porterfield,73.33333333333333,46.33
262,J Mulder,PKD Chase,KJ O'Brien,36.0,28.71
263,GH Dockrell,J Mulder,KJ O'Brien,58.5,39.269999999999996
264,J Mulder,WTS Porterfield,KJ O'Brien,112.5,51.33
265,TJ Murtagh,J Mulder,KJ O'Brien,51.0,29.75
266,SR Thompson,J Mulder,KJ O'Brien,55.0,36.07
267,GH Dockrell,J Mulder,PKD Chase,35.0,19.44
268,TJ Murtagh,J Mulder,PKD Chase,25.0,9.92
269,GH Dockrell,J Mulder,WTS Porterfield,70.66666666666667,42.06
270,TJ Murtagh,J Mulder,WTS Porterfield,59.0,32.54
271,SR Thompson,J Mulder,WTS Porterfield,62.333333333333336,38.86
272,PR Stirling,GJ Delany,CA Young,67.66666666666667,55.41
273,AR McBrine,PR Stirling,GJ Delany,75.4,63.8
