,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
488,MJ Santner,MS Chapman,C de Grandhomme,KS Williamson,125.5,77.69
489,TA Boult,MS Chapman,C de Grandhomme,KS Williamson,72.5,66.06
490,MS Chapman,C Munro,C de Grandhomme,KS Williamson,96.0,87.02
491,HM Nicholls,MS Chapman,C de Grandhomme,KS Williamson,99.0,91.82
492,MS Chapman,TG Southee,C de Grandhomme,KS Williamson,80.0,70.50999999999999
493,MJ Santner,IS Sodhi,C de Grandhomme,KS Williamson,84.875,77.8
494,DAJ Bracewell,IS Sodhi,C de Grandhomme,KS Williamson,80.0,76.6
495,IS Sodhi,C de Grandhomme,KS Williamson,DG Brownlie,113.5,90.92999999999999
496,JDS Neesham,IS Sodhi,C de Grandhomme,KS Williamson,95.5,89.38
497,IS Sodhi,C de Grandhomme,KS Williamson,LRPL Taylor,116.77777777777777,111.03999999999999
498,TWM Latham,AF Milne,C de Grandhomme,KS Williamson,109.33333333333331,97.08
499,JS Patel,C de Grandhomme,KS Williamson,MJ Guptill,123.0,106.17999999999999
500,C Munro,LH Ferguson,C de Grandhomme,KS Williamson,92.30769230769229,86.32
501,DAJ Bracewell,LH Ferguson,C de Grandhomme,KS Williamson,92.0,75.78999999999999
502,LH Ferguson,C de Grandhomme,KS Williamson,MJ Henry,75.63636363636364,68.69
503,LH Ferguson,C de Grandhomme,KS Williamson,MJ Guptill,111.25,106.22999999999999
504,MJ Santner,C Munro,C de Grandhomme,KS Williamson,104.89473684210527,97.72
505,HK Bennett,MJ Santner,C de Grandhomme,KS Williamson,80.0,75.19
506,DAJ Bracewell,TA Boult,C de Grandhomme,KS Williamson,90.0,75.56
507,TA Boult,C de Grandhomme,KS Williamson,MJ Henry,71.64285714285714,68.46000000000001
508,DAJ Bracewell,C Munro,C de Grandhomme,KS Williamson,111.0,96.52
509,JDS Neesham,C Munro,C de Grandhomme,KS Williamson,140.11111111111111,109.3
510,C Munro,C de Grandhomme,KS Williamson,LRPL Taylor,138.8235294117647,130.95999999999998
511,C Munro,C de Grandhomme,KS Williamson,MJ Henry,107.8,89.42
512,HM Nicholls,DAJ Bracewell,C de Grandhomme,KS Williamson,108.0,101.32
513,HM Nicholls,HK Bennett,C de Grandhomme,KS Williamson,160.0,89.32
514,HM Nicholls,KA Jamieson,C de Grandhomme,KS Williamson,160.0,101.82
515,L Ronchi,C de Grandhomme,KS Williamson,MJ Guptill,127.5,118.16999999999999
516,DAJ Bracewell,TWM Latham,C de Grandhomme,KS Williamson,114.0,103.53999999999999
517,MJ Guptill,C de Grandhomme,KS Williamson,DG Brownlie,137.0,130.76
518,JDS Neesham,C de Grandhomme,KS Williamson,MJ Henry,96.28571428571428,91.67
519,JDS Neesham,HK Bennett,C de Grandhomme,KS Williamson,99.0,86.77
520,JDS Neesham,C de Grandhomme,KS Williamson,MJ Guptill,130.0,129.20999999999998
521,JDS Neesham,TG Southee,C de Grandhomme,KS Williamson,97.125,92.78999999999999
522,TWM Latham,HK Bennett,C de Grandhomme,KS Williamson,112.0,91.53999999999999
523,KA Jamieson,TWM Latham,C de Grandhomme,KS Williamson,112.0,104.03999999999999
524,MJ Guptill,C de Grandhomme,KS Williamson,MJ Henry,116.5,109.33
525,HK Bennett,C de Grandhomme,KS Williamson,MJ Guptill,146.0,104.42999999999999
526,KA Jamieson,HK Bennett,C de Grandhomme,KS Williamson,80.0,74.49
527,HK Bennett,TG Southee,C de Grandhomme,KS Williamson,80.0,68.00999999999999
528,KA Jamieson,C de Grandhomme,KS Williamson,MJ Guptill,146.0,116.92999999999999
529,BJ Watling,C Munro,LH Ferguson,C de Grandhomme,52.0,50.459999999999994
530,BJ Watling,LH Ferguson,C de Grandhomme,MJ Henry,39.0,32.83
531,BJ Watling,LH Ferguson,C de Grandhomme,MJ Guptill,91.5,70.37
532,JDS Neesham,BJ Watling,MJ Santner,C de Grandhomme,75.5,64.11
533,BJ Watling,MJ Santner,C de Grandhomme,MJ Guptill,90.0,81.77
534,JDS Neesham,BJ Watling,TA Boult,C de Grandhomme,76.0,52.480000000000004
535,BJ Watling,TA Boult,C de Grandhomme,MJ Henry,39.0,32.6
536,BJ Watling,TA Boult,C de Grandhomme,MJ Guptill,85.66666666666667,70.14
537,JDS Neesham,BJ Watling,C Munro,C de Grandhomme,104.5,73.44
538,BJ Watling,C Munro,C de Grandhomme,MJ Henry,67.5,53.559999999999995
539,BJ Watling,C Munro,C de Grandhomme,MJ Guptill,111.0,91.1
540,JDS Neesham,BJ Watling,C de Grandhomme,MJ Henry,91.5,55.809999999999995
541,JDS Neesham,BJ Watling,C de Grandhomme,MJ Guptill,154.0,93.35
542,JDS Neesham,BJ Watling,TG Southee,C de Grandhomme,105.0,56.92999999999999
543,BJ Watling,C de Grandhomme,MJ Henry,MJ Guptill,117.0,73.47
544,BJ Watling,TG Southee,C de Grandhomme,MJ Henry,38.0,37.05
545,MJ Santner,MS Chapman,IS Sodhi,C de Grandhomme,66.0,35.44
546,MJ Santner,MS Chapman,LH Ferguson,C de Grandhomme,121.0,34.629999999999995
547,TA Boult,MS Chapman,LH Ferguson,C de Grandhomme,60.0,23.0
548,MS Chapman,LH Ferguson,C Munro,C de Grandhomme,59.0,43.96
549,MS Chapman,LH Ferguson,C de Grandhomme,HM Nicholls,59.0,48.76
550,MS Chapman,LH Ferguson,C de Grandhomme,TWM Latham,80.0,50.980000000000004
551,MS Chapman,LH Ferguson,C de Grandhomme,LRPL Taylor,68.0,67.87
552,MS Chapman,LH Ferguson,C de Grandhomme,MJ Guptill,108.0,63.87
553,MS Chapman,LH Ferguson,TG Southee,C de Grandhomme,64.0,27.45
554,MJ Santner,MS Chapman,C de Grandhomme,TA Boult,77.0,34.4
555,MJ Santner,MS Chapman,C Munro,C de Grandhomme,92.33333333333331,55.36
556,MJ Santner,MS Chapman,C de Grandhomme,HM Nicholls,94.33333333333331,60.16
557,MJ Santner,MS Chapman,C de Grandhomme,TWM Latham,86.33333333333331,62.379999999999995
558,MJ Santner,MS Chapman,C de Grandhomme,LRPL Taylor,112.0,79.27
559,MJ Santner,MS Chapman,C de Grandhomme,MJ Guptill,109.0,75.27
560,MJ Santner,MS Chapman,TG Southee,C de Grandhomme,83.33333333333333,38.849999999999994
561,TA Boult,MS Chapman,TG Southee,C de Grandhomme,27.66666666666667,27.22
562,HK Bennett,MS Chapman,C de Grandhomme,HM Nicholls,47.0,46.959999999999994
563,TA Blundell,MS Chapman,C de Grandhomme,HM Nicholls,69.0,62.459999999999994
564,KA Jamieson,MS Chapman,C de Grandhomme,HM Nicholls,72.0,59.459999999999994
565,JDS Neesham,MS Chapman,C de Grandhomme,MJ Guptill,88.0,86.85
566,MS Chapman,C de Grandhomme,HK Bennett,LRPL Taylor,79.0,66.07
567,TA Blundell,MS Chapman,C de Grandhomme,LRPL Taylor,101.0,81.57
568,MS Chapman,MJ Guptill,C de Grandhomme,LRPL Taylor,128.5,108.50999999999999
569,KA Jamieson,MS Chapman,C de Grandhomme,LRPL Taylor,104.0,78.57
570,MS Chapman,C de Grandhomme,HK Bennett,MJ Guptill,85.0,62.06999999999999
