,player-1,player-2,combined_avg,sum_of_individual
124,SE Marsh,DJM Short,82.0,65.31
125,A Zampa,DJM Short,34.5,28.56
126,JA Richardson,DJM Short,37.33333333,33.46
127,PJ Cummins,DJM Short,32.5,31.06
128,KW Richardson,DJM Short,39.33333333,30.14
129,NM Lyon,DJM Short,48.0,29.48
130,MS Wade,B Stanlake,50.5,20.3
131,MR Marsh,MS Wade,48.5,47.010000000000005
132,GJ Bailey,MS Wade,53.40625,50.260000000000005
133,JM Mennie,MS Wade,20.5,20.23
134,JA Burns,MS Wade,52.0,44.06
135,NM Lyon,MS Wade,29.6,22.830000000000002
136,TM Head,MS Wade,55.72,51.55
137,CP Tremain,MS Wade,33.0,25.48
138,AC Agar,B Stanlake,21.75,15.11
139,SE Marsh,B Stanlake,39.8,39.5
140,A Zampa,B Stanlake,8.0,2.75
141,JA Richardson,B Stanlake,12.0,7.65
142,SPD Smith,B Stanlake,54.5,43.38
143,PJ Cummins,B Stanlake,8.0,5.25
144,AJ Tye,B Stanlake,12.5,8.71
145,KW Richardson,B Stanlake,8.5,4.33
146,GJ Maxwell,B Stanlake,33.8,30.84
147,PSP Handscomb,B Stanlake,70.0,31.7
148,TM Head,B Stanlake,40.16666667,32.39
149,AT Carey,MR Marsh,53.625,53.31
150,MP Stoinis,MR Marsh,62.22222222,52.42
151,MR Marsh,CL White,52.66666667,36.03
152,MR Marsh,JW Hastings,42.84615385,38.4
153,JA Richardson,MR Marsh,46.0,34.36
154,MR Marsh,AJ Tye,38.5,35.42
155,GJ Maxwell,MR Marsh,59.69230769,57.55
156,JP Faulkner,MR Marsh,41.07142857,37.760000000000005
157,BJ Haddin,MR Marsh,48.5,46.010000000000005
158,MR Marsh,NM Lyon,45.5,30.380000000000003
159,AC Agar,AJ Finch,69.0,54.37
160,AC Agar,SE Marsh,83.6,53.47
161,AC Agar,MP Stoinis,43.42857143,39.68
162,AC Agar,JA Richardson,37.0,21.619999999999997
163,AC Agar,SPD Smith,57.5,57.35
164,AC Agar,AJ Tye,48.33333333,22.68
165,AC Agar,KW Richardson,22.71428571,18.299999999999997
166,AC Agar,MG Neser,33.5,18.54
167,AC Agar,TM Head,53.71428571,46.36
168,AJ Finch,SE Marsh,84.14814815,78.75999999999999
169,UT Khawaja,AJ Finch,84.8,82.61
170,AT Carey,AJ Finch,70.20512821,65.86
171,MP Stoinis,AJ Finch,69.125,64.97
172,AJ Finch,CL White,77.33333333,48.58
173,AJ Finch,A Zampa,44.65306122,42.01
174,JA Richardson,AJ Finch,58.07692308,46.91
175,AJ Finch,SPD Smith,86.20338983,82.64
176,AJ Finch,PJ Cummins,48.53333333,44.51
177,AJ Finch,AJ Tye,59.6,47.97
178,AJ Finch,KW Richardson,57.86666667,43.589999999999996
179,AJ Finch,MG Neser,63.5,43.83
180,AJ Finch,GJ Maxwell,73.35087719,70.1
181,AJ Finch,NM Coulter-Nile,67.29411765,48.56
182,AJ Finch,GS Sandhu,64.0,39.83
183,AJ Finch,PSP Handscomb,83.0,70.96
184,AJ Finch,NM Lyon,53.61904762,42.93
185,AJ Finch,DJ Worrall,46.0,41.83
186,UT Khawaja,SE Marsh,87.0,81.71000000000001
187,MP Stoinis,SE Marsh,73.52631579,64.07
188,JP Behrendorff,SE Marsh,49.83333333,40.66
189,JA Richardson,SE Marsh,65.7,46.01
190,SE Marsh,AJ Tye,71.0,47.07
191,SE Marsh,KW Richardson,43.3,42.69
192,SE Marsh,MG Neser,66.5,42.93
193,GJ Maxwell,SE Marsh,77.56521739,69.2
194,JS Paris,SE Marsh,71.0,38.93
195,SE Marsh,GS Sandhu,45.0,38.93
196,PSP Handscomb,SE Marsh,76.53846154,70.06
197,BJ Haddin,SE Marsh,87.0,57.66
198,SE Marsh,NM Lyon,44.0,42.03
199,TM Head,SE Marsh,75.7,70.75
200,UT Khawaja,AT Carey,73.77272727,68.81
201,UT Khawaja,MP Stoinis,68.15789474,67.92
202,UT Khawaja,JP Behrendorff,47.6,44.51
203,UT Khawaja,A Zampa,49.15384615,44.96
204,UT Khawaja,JA Richardson,71.0,49.86
205,UT Khawaja,KW Richardson,48.5,46.54
206,UT Khawaja,AJ Turner,101.0,55.95
207,UT Khawaja,NM Coulter-Nile,53.92307692,51.510000000000005
208,UT Khawaja,PSP Handscomb,96.86666667,73.91
209,UT Khawaja,NM Lyon,53.6,45.88
210,UT Khawaja,DJ Worrall,82.0,44.78
211,AT Carey,JP Behrendorff,33.27272727,27.76
212,AT Carey,CL White,42.0,34.78
213,AT Carey,PJ Cummins,36.14814815,30.71
214,AT Carey,AJ Tye,35.0,34.17
215,AT Carey,GJ Maxwell,61.32142857,56.3
216,AT Carey,NM Coulter-Nile,40.27272727,34.760000000000005
217,AT Carey,PSP Handscomb,58.71428571,57.16
218,AT Carey,NM Lyon,30.5625,29.130000000000003
219,MP Stoinis,GJ Bailey,79.0,55.67
220,MP Stoinis,CL White,36.33333333,33.89
221,MP Stoinis,JW Hastings,38.0,36.26
222,MP Stoinis,SD Heazlett,150.0,29.14
223,MP Stoinis,PJ Cummins,34.96666667,29.82
224,MP Stoinis,AJ Tye,42.42857143,33.28
225,MP Stoinis,GJ Maxwell,55.88888889,55.41
226,MP Stoinis,AJ Turner,49.0,38.31
227,MP Stoinis,JP Faulkner,76.5,35.620000000000005
228,MP Stoinis,HWR Cartwright,33.5,26.14
229,MP Stoinis,TM Head,61.94736842,56.96
230,GJ Bailey,JW Hastings,45.35294118,41.65
231,GJ Bailey,A Zampa,33.64705882,32.71
232,GJ Bailey,JA Burns,60.83333333,54.86
233,GJ Bailey,GJ Maxwell,61.94736842,60.8
234,GJ Bailey,JS Paris,94.0,30.53
235,GJ Bailey,JP Faulkner,42.68421053,41.010000000000005
236,GJ Bailey,DJ Worrall,36.0,32.53
237,MG Johnson,MJ Clarke,33.83333333,32.92
238,MJ Clarke,SPD Smith,94.83333333,71.48
239,MJ Clarke,GJ Maxwell,71.66666667,58.94
240,JM Mennie,JW Hastings,24.0,11.62
241,A Zampa,JM Mennie,7.5,2.68
242,TM Head,JM Mennie,43.5,32.32
243,PJ Cummins,JP Behrendorff,7.571428571,6.41
244,JP Behrendorff,KW Richardson,5.5,5.49
245,GJ Maxwell,JP Behrendorff,35.2,32.0
246,JP Behrendorff,AJ Turner,21.0,14.9
247,JP Behrendorff,NM Coulter-Nile,28.0,10.46
248,PSP Handscomb,JP Behrendorff,54.28571429,32.86
249,JP Behrendorff,NM Lyon,4.875,4.83
250,JP Faulkner,CL White,35.0,19.23
251,BJ Haddin,CL White,42.0,27.48
252,TM Head,CL White,60.5,40.57
253,MG Johnson,SPD Smith,59.5,47.06
254,MG Johnson,GJ Maxwell,56.625,34.519999999999996
255,MG Johnson,JP Faulkner,18.5,14.73
256,A Zampa,JW Hastings,17.7,13.299999999999999
257,PJ Cummins,JW Hastings,17.0,15.799999999999999
258,GJ Maxwell,JW Hastings,43.75,41.39
259,DJ Worrall,JW Hastings,19.0,13.12
260,SD Heazlett,PJ Cummins,40.0,8.68
261,SD Heazlett,JP Faulkner,29.0,14.48
262,JA Richardson,A Zampa,11.0,9.26
263,PSP Handscomb,A Zampa,33.625,33.31
