,player-1,player-2,combined_avg,sum_of_individual
119,DJ Worrall,UT Khawaja,82.0,44.78
120,UT Khawaja,MP Stoinis,68.15789473684211,67.92
121,UT Khawaja,AJ Turner,101.0,55.95
122,NM Coulter-Nile,UT Khawaja,53.92307692307692,51.510000000000005
123,AT Carey,UT Khawaja,73.77272727272727,68.81
124,UT Khawaja,JA Richardson,71.0,49.86
125,UT Khawaja,PSP Handscomb,96.86666666666666,73.91
126,NM Lyon,AJ Finch,53.61904761904762,42.93
127,NM Lyon,PJ Cummins,8.875,7.779999999999999
128,NM Lyon,SE Marsh,44.0,42.03
129,NM Lyon,AJ Turner,21.0,16.27
130,AT Carey,NM Lyon,30.5625,29.130000000000003
131,NM Lyon,MS Wade,29.6,22.830000000000002
132,NM Lyon,MA Starc,10.166666666666666,7.03
133,PJ Cummins,AJ Finch,48.53333333333333,44.51
134,GJ Maxwell,AJ Finch,73.35087719298245,70.1
135,CL White,AJ Finch,77.33333333333333,48.58
136,SE Marsh,AJ Finch,84.14814814814815,78.75999999999999
137,AC Agar,AJ Finch,69.0,54.37
138,MP Stoinis,AJ Finch,69.125,64.97
139,SPD Smith,AJ Finch,86.20338983050847,82.64
140,NM Coulter-Nile,AJ Finch,67.29411764705883,48.56
141,SR Watson,AJ Finch,76.0,68.19
142,AT Carey,AJ Finch,70.2051282051282,65.86
143,JA Richardson,AJ Finch,58.07692307692308,46.91
144,GS Sandhu,AJ Finch,64.0,39.83
145,PSP Handscomb,AJ Finch,83.0,70.96
146,M Labuschagne,AJ Finch,81.8,79.22999999999999
147,MP Stoinis,PJ Cummins,34.96666666666667,29.82
148,B Stanlake,PJ Cummins,8.0,5.25
149,CA Lynn,PJ Cummins,28.0,23.43
150,DJM Short,PJ Cummins,32.5,31.06
151,JW Hastings,PJ Cummins,17.0,15.799999999999999
152,AT Carey,PJ Cummins,36.148148148148145,30.71
153,JP Faulkner,PJ Cummins,20.307692307692307,15.16
154,JA Richardson,PJ Cummins,22.0,11.76
155,MA Starc,PJ Cummins,10.093023255813954,8.61
156,GJ Maxwell,SE Marsh,77.56521739130434,69.2
157,GJ Maxwell,MP Stoinis,55.888888888888886,55.41
158,GJ Maxwell,XJ Doherty,51.0,30.27
159,GJ Maxwell,MJ Clarke,71.66666666666667,58.94
160,GJ Maxwell,B Stanlake,33.8,30.84
161,JW Hastings,GJ Maxwell,43.75,41.39
162,AT Carey,GJ Maxwell,61.32142857142857,56.3
163,GJ Maxwell,JP Faulkner,48.36363636363637,40.75
164,GJ Maxwell,GJ Bailey,61.94736842105263,60.8
165,GJ Maxwell,M Labuschagne,91.66666666666667,69.67
166,GJ Maxwell,MG Johnson,56.625,34.519999999999996
167,SE Marsh,SM Boland,46.666666666666664,39.62
168,DJ Worrall,SM Boland,4.5,2.69
169,JW Hastings,SM Boland,12.4,11.809999999999999
170,GJ Bailey,SM Boland,38.76923076923077,31.220000000000002
171,CL White,MP Stoinis,36.333333333333336,33.89
172,CL White,JP Faulkner,35.0,19.23
173,AC Agar,SE Marsh,83.6,53.47
174,MP Stoinis,SE Marsh,73.52631578947368,64.07
175,PM Siddle,SE Marsh,78.0,42.26
176,CA Lynn,SE Marsh,86.0,57.68
177,DJM Short,SE Marsh,82.0,65.31
178,JS Paris,SE Marsh,71.0,38.93
179,JA Richardson,SE Marsh,65.7,46.01
180,GS Sandhu,SE Marsh,45.0,38.93
181,PSP Handscomb,SE Marsh,76.53846153846153,70.06
182,DJ Worrall,SPD Smith,60.333333333333336,44.81
183,DJ Worrall,JW Hastings,19.0,13.12
184,DJ Worrall,GJ Bailey,36.0,32.53
185,SPD Smith,AC Agar,57.5,57.35
186,AC Agar,JA Richardson,37.0,21.619999999999997
187,PM Siddle,MP Stoinis,32.0,28.47
188,AJ Turner,MP Stoinis,49.0,38.31
189,CA Lynn,MP Stoinis,46.0,43.89
190,GJ Bailey,MP Stoinis,79.0,55.67
191,MA Starc,MP Stoinis,38.0,29.07
192,NM Coulter-Nile,JA Burns,45.0,33.06
193,JA Burns,SR Watson,68.66666666666667,52.69
194,JA Burns,GJ Bailey,60.833333333333336,54.86
195,JA Burns,MS Wade,52.0,44.06
196,MA Starc,JA Burns,29.0,28.259999999999998
197,XJ Doherty,MJ Clarke,68.0,28.67
198,SPD Smith,XJ Doherty,54.5,42.81
199,SR Watson,XJ Doherty,41.5,28.36
200,SPD Smith,MJ Clarke,94.83333333333333,71.48
201,SR Watson,MJ Clarke,71.2,57.03
202,MJ Clarke,MG Johnson,33.833333333333336,32.92
203,SPD Smith,AJ Turner,82.0,55.980000000000004
204,SPD Smith,B Stanlake,54.5,43.38
205,SPD Smith,SR Watson,76.18181818181819,71.17
206,SPD Smith,JP Faulkner,64.78571428571429,53.290000000000006
207,SPD Smith,JS Paris,97.5,42.81
208,SPD Smith,GS Sandhu,74.5,42.81
209,SPD Smith,M Labuschagne,93.85714285714286,82.21000000000001
210,SPD Smith,MG Johnson,59.5,47.06
211,SPD Smith,MA Starc,48.64,46.74
212,PM Siddle,B Stanlake,10.0,3.9
213,PM Siddle,PSP Handscomb,53.666666666666664,34.46
214,NM Coulter-Nile,AJ Turner,49.0,21.9
215,AJ Turner,JA Richardson,35.0,20.25
216,PSP Handscomb,AJ Turner,111.33333333333333,44.3
217,DJM Short,B Stanlake,32.5,26.95
218,PSP Handscomb,B Stanlake,70.0,31.7
219,MS Wade,B Stanlake,50.5,20.3
220,MA Starc,B Stanlake,11.0,4.5
221,NM Coulter-Nile,AT Carey,40.27272727272727,34.760000000000005
222,NM Coulter-Nile,MA Starc,19.0,12.66
223,AT Carey,CA Lynn,60.333333333333336,44.78
224,CA Lynn,MS Wade,116.0,38.480000000000004
225,CA Lynn,MA Starc,25.75,22.68
226,JP Faulkner,SR Watson,42.333333333333336,38.84
227,GS Sandhu,SR Watson,41.0,28.36
228,MS Wade,SR Watson,48.333333333333336,48.09
229,SR Watson,MG Johnson,35.833333333333336,32.61
230,JA Richardson,DJM Short,37.333333333333336,33.46
231,M Labuschagne,DJM Short,83.25,65.78
232,JW Hastings,GJ Bailey,45.35294117647059,41.65
233,AT Carey,PSP Handscomb,58.714285714285715,57.16
234,AT Carey,MA Starc,39.04347826086956,29.96
235,JP Faulkner,GJ Bailey,42.68421052631579,41.010000000000005
236,JP Faulkner,GS Sandhu,22.0,10.48
237,JP Faulkner,MG Johnson,18.5,14.73
238,GJ Bailey,JS Paris,94.0,30.53
239,MS Wade,GJ Bailey,53.40625,50.260000000000005
240,PSP Handscomb,JA Richardson,60.125,38.21
241,MA Starc,MS Wade,28.636363636363637,23.66
