,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3901,TM Head,JA Richardson,AJ Finch,MR Marsh,149.0,106.00999999999999
3902,B Stanlake,TM Head,GJ Maxwell,MR Marsh,104.0,89.94
3903,TM Head,PJ Cummins,CL White,MR Marsh,134.0,72.53
3904,JR Hazlewood,TM Head,CL White,MR Marsh,131.0,68.97
3905,TM Head,AJ Finch,CL White,MR Marsh,164.0,107.68
3906,TM Head,AJ Tye,CL White,MR Marsh,100.0,75.99000000000001
3907,TM Head,A Zampa,CL White,MR Marsh,131.0,70.03
3908,TM Head,MP Stoinis,CL White,MR Marsh,103.5,92.99000000000001
3909,TM Head,TD Paine,CL White,MR Marsh,156.0,84.85
3910,TM Head,MA Starc,AJ Finch,MR Marsh,114.0,102.86
3911,TM Head,MA Starc,MP Stoinis,MR Marsh,95.66666667,88.17
3912,JR Hazlewood,TM Head,PJ Cummins,MR Marsh,76.6,64.9
3913,TM Head,PJ Cummins,AJ Finch,MR Marsh,104.75,103.61
3914,TM Head,PJ Cummins,AJ Tye,MR Marsh,102.5,71.92
3915,TM Head,A Zampa,PJ Cummins,MR Marsh,84.33333333,65.96000000000001
3916,TM Head,PJ Cummins,MP Stoinis,MR Marsh,136.0,88.92
3917,TM Head,PJ Cummins,TD Paine,MR Marsh,125.0,80.78
3918,TM Head,GJ Maxwell,MP Stoinis,MR Marsh,156.0,114.51
3919,TM Head,JW Hastings,JM Mennie,MR Marsh,94.0,70.72
3920,TM Head,A Zampa,JM Mennie,MR Marsh,77.5,61.78
3921,JR Hazlewood,TM Head,AJ Tye,MR Marsh,87.0,68.36
3922,JR Hazlewood,TM Head,MP Stoinis,MR Marsh,132.0,85.36
3923,JR Hazlewood,TM Head,TD Paine,MR Marsh,111.0,77.22
3924,TM Head,AJ Finch,AT Carey,MR Marsh,176.0,124.96000000000001
3925,TM Head,AJ Finch,AJ Tye,MR Marsh,161.5,107.07000000000001
3926,TM Head,AJ Finch,MP Stoinis,MR Marsh,187.5,124.07000000000001
3927,TM Head,AJ Finch,TD Paine,MR Marsh,189.0,115.93
3928,TM Head,A Zampa,AJ Tye,MR Marsh,81.33333333,69.42
3929,TM Head,MP Stoinis,AJ Tye,MR Marsh,112.25,92.38
3930,TM Head,AJ Tye,TD Paine,MR Marsh,106.33333329999999,84.24000000000001
3931,TM Head,A Zampa,MP Stoinis,MR Marsh,130.0,86.42
3932,TM Head,A Zampa,TD Paine,MR Marsh,105.0,78.28
3933,TM Head,MP Stoinis,TD Paine,MR Marsh,155.0,101.24000000000001
3934,JA Richardson,MA Starc,CL White,MR Marsh,54.0,47.04
3935,JA Richardson,AT Carey,CL White,MR Marsh,78.0,69.14
3936,JA Richardson,AJ Finch,CL White,MR Marsh,157.0,82.94
3937,JA Richardson,AJ Tye,CL White,MR Marsh,59.0,51.25
3938,JA Richardson,MA Starc,AT Carey,MR Marsh,66.0,64.32
3939,JA Richardson,MA Starc,AJ Finch,MR Marsh,145.0,78.12
3940,JA Richardson,MA Starc,AJ Tye,MR Marsh,47.0,46.43
3941,JR Hazlewood,JA Richardson,DJM Short,MR Marsh,92.0,61.86
3942,JA Richardson,AT Carey,DJM Short,MR Marsh,92.0,86.77
3943,JA Richardson,M Labuschagne,DJM Short,MR Marsh,200.0,100.14
3944,JA Richardson,AJ Finch,DJM Short,MR Marsh,114.0,100.57
3945,JA Richardson,A Zampa,DJM Short,MR Marsh,92.0,62.92
3946,JA Richardson,KW Richardson,DJM Short,MR Marsh,92.0,64.5
3947,JR Hazlewood,JA Richardson,M Labuschagne,MR Marsh,164.0,74.88
3948,JR Hazlewood,JA Richardson,AJ Finch,MR Marsh,78.0,75.31
3949,JR Hazlewood,JA Richardson,A Zampa,MR Marsh,56.0,37.66
3950,JR Hazlewood,JA Richardson,KW Richardson,MR Marsh,56.0,39.24
3951,JA Richardson,M Labuschagne,AT Carey,MR Marsh,164.0,99.78999999999999
3952,JA Richardson,AJ Finch,AT Carey,MR Marsh,123.5,100.22
3953,JA Richardson,AJ Tye,AT Carey,MR Marsh,71.0,68.53
3954,JA Richardson,M Labuschagne,AJ Finch,MR Marsh,186.0,113.59
3955,JA Richardson,A Zampa,M Labuschagne,MR Marsh,164.0,75.94
3956,JA Richardson,M Labuschagne,KW Richardson,MR Marsh,164.0,77.52
3957,JA Richardson,AJ Finch,AJ Tye,MR Marsh,150.0,82.33
3958,JA Richardson,A Zampa,AJ Finch,MR Marsh,78.0,76.37
3959,JA Richardson,AJ Finch,MP Stoinis,MR Marsh,146.0,99.33
3960,JA Richardson,AJ Finch,KW Richardson,MR Marsh,78.0,77.94999999999999
3961,JA Richardson,A Zampa,KW Richardson,MR Marsh,56.0,40.3
3962,B Stanlake,MA Starc,GJ Maxwell,MR Marsh,75.0,62.05
3963,B Stanlake,PJ Cummins,GJ Maxwell,MR Marsh,80.0,62.8
3964,MA Starc,PJ Cummins,CL White,MR Marsh,73.0,44.64
3965,JR Hazlewood,MA Starc,CL White,MR Marsh,72.0,41.08
3966,MA Starc,AT Carey,CL White,MR Marsh,81.0,65.99000000000001
3967,MA Starc,AJ Finch,CL White,MR Marsh,147.0,79.78999999999999
3968,MA Starc,AJ Tye,CL White,MR Marsh,62.0,48.1
3969,MA Starc,A Zampa,CL White,MR Marsh,72.0,42.14
3970,MA Starc,MP Stoinis,CL White,MR Marsh,93.0,65.1
3971,MA Starc,TD Paine,CL White,MR Marsh,103.0,56.96
3972,JR Hazlewood,PJ Cummins,CL White,MR Marsh,55.5,41.83
3973,PJ Cummins,AJ Finch,CL White,MR Marsh,135.0,80.53999999999999
3974,A Zampa,PJ Cummins,CL White,MR Marsh,55.5,42.89
3975,PJ Cummins,MP Stoinis,CL White,MR Marsh,90.5,65.85
3976,TD Paine,PJ Cummins,CL White,MR Marsh,83.5,57.71
3977,JR Hazlewood,AJ Finch,CL White,MR Marsh,134.0,76.97999999999999
3978,JR Hazlewood,A Zampa,CL White,MR Marsh,53.5,39.33
3979,JR Hazlewood,MP Stoinis,CL White,MR Marsh,88.5,62.290000000000006
3980,JR Hazlewood,TD Paine,CL White,MR Marsh,81.5,54.150000000000006
3981,AT Carey,AJ Finch,CL White,MR Marsh,184.0,101.89
3982,AT Carey,AJ Tye,CL White,MR Marsh,86.0,70.2
3983,AJ Tye,AJ Finch,CL White,MR Marsh,165.0,84.0
3984,A Zampa,AJ Finch,CL White,MR Marsh,134.0,78.03999999999999
3985,AJ Finch,MP Stoinis,CL White,MR Marsh,175.5,101.0
3986,TD Paine,AJ Finch,CL White,MR Marsh,165.0,92.86
3987,AJ Tye,TD Paine,CL White,MR Marsh,63.0,61.17
3988,A Zampa,MP Stoinis,CL White,MR Marsh,88.5,63.35
3989,TD Paine,A Zampa,CL White,MR Marsh,81.5,55.21
3990,TD Paine,MP Stoinis,CL White,MR Marsh,116.5,78.17
3991,MA Starc,PJ Cummins,DJM Short,MR Marsh,71.33333333,62.269999999999996
3992,MA Starc,PJ Cummins,AT Carey,MR Marsh,71.83333333,61.92
3993,MA Starc,PJ Cummins,AJ Tye,MR Marsh,66.0,44.03
3994,MA Starc,A Zampa,PJ Cummins,MR Marsh,44.55555556,38.07
3995,MA Starc,PJ Cummins,MP Stoinis,MR Marsh,84.0,61.03
3996,MA Starc,PJ Cummins,TD Paine,MR Marsh,88.0,52.89
3997,MA Starc,GJ Maxwell,GJ Bailey,MR Marsh,99.0,92.01
3998,JR Hazlewood,MA Starc,GJ Maxwell,MR Marsh,81.72727273,62.6
3999,MA Starc,GJ Maxwell,AT Carey,MR Marsh,148.0,87.51
4000,MA Starc,GJ Maxwell,M Labuschagne,MR Marsh,127.0,100.88
4001,MA Starc,GJ Maxwell,AJ Finch,MR Marsh,109.16666670000001,101.31
4002,MA Starc,GJ Maxwell,BJ Haddin,MR Marsh,111.0,80.21000000000001
4003,MA Starc,A Zampa,GJ Maxwell,MR Marsh,70.66666667,63.660000000000004
4004,MA Starc,GJ Maxwell,MP Stoinis,MR Marsh,120.5,86.62
4005,MA Starc,GJ Maxwell,TD Paine,MR Marsh,81.0,78.48
4006,MA Starc,GJ Bailey,BJ Haddin,MR Marsh,90.0,80.47
4007,MA Starc,AJ Finch,DJM Short,MR Marsh,109.0,97.42
4008,MA Starc,AC Agar,DJM Short,MR Marsh,117.0,72.13
4009,MA Starc,A Zampa,DJM Short,MR Marsh,66.0,59.77
4010,JR Hazlewood,MA Starc,AT Carey,MR Marsh,65.8,58.36
4011,JR Hazlewood,MA Starc,MP Stoinis,MR Marsh,76.0,57.47
4012,JR Hazlewood,MA Starc,TD Paine,MR Marsh,66.5,49.33
4013,MA Starc,AJ Finch,AT Carey,MR Marsh,113.2857143,97.07
4014,MA Starc,AJ Tye,AT Carey,MR Marsh,74.0,65.38
4015,MA Starc,A Zampa,AT Carey,MR Marsh,66.33333333,59.42
4016,MA Starc,MP Stoinis,AT Carey,MR Marsh,96.0,82.38
4017,MA Starc,AJ Finch,AJ Tye,MR Marsh,157.0,79.18
4018,MA Starc,AJ Finch,AC Agar,MR Marsh,86.33333333,85.58
4019,MA Starc,A Zampa,AJ Finch,MR Marsh,74.91666667,73.22
4020,MA Starc,AJ Finch,MP Stoinis,MR Marsh,133.6666667,96.18
4021,MA Starc,AJ Finch,TD Paine,MR Marsh,166.0,88.03999999999999
4022,MA Starc,A Zampa,AJ Tye,MR Marsh,43.0,41.53
4023,MA Starc,MP Stoinis,AJ Tye,MR Marsh,91.0,64.49000000000001
4024,MA Starc,AJ Tye,TD Paine,MR Marsh,68.0,56.35
4025,MA Starc,A Zampa,AC Agar,MR Marsh,51.0,47.93
4026,MA Starc,A Zampa,MP Stoinis,MR Marsh,83.5,58.53
4027,MA Starc,A Zampa,TD Paine,MR Marsh,73.66666667,50.39
4028,MA Starc,MP Stoinis,TD Paine,MR Marsh,137.66666669999998,73.35
4029,JR Hazlewood,PJ Cummins,GJ Maxwell,MR Marsh,79.0,63.35
4030,AT Carey,PJ Cummins,GJ Maxwell,MR Marsh,146.0,88.26
4031,PJ Cummins,M Labuschagne,GJ Maxwell,MR Marsh,125.0,101.63
4032,A Zampa,PJ Cummins,GJ Maxwell,MR Marsh,97.66666667,64.41
4033,PJ Cummins,MP Stoinis,GJ Maxwell,MR Marsh,112.0,87.37
4034,JW Hastings,PJ Cummins,GJ Bailey,MR Marsh,83.5,73.61
4035,PJ Cummins,MP Stoinis,GJ Bailey,MR Marsh,96.0,87.63
4036,PJ Cummins,M Labuschagne,DJM Short,MR Marsh,98.0,97.74
4037,PJ Cummins,AJ Finch,DJM Short,MR Marsh,112.0,98.17
4038,PJ Cummins,AC Agar,DJM Short,MR Marsh,120.0,72.88
4039,A Zampa,PJ Cummins,DJM Short,MR Marsh,69.0,60.519999999999996
4040,JR Hazlewood,PJ Cummins,AT Carey,MR Marsh,65.8,59.11
4041,JR Hazlewood,PJ Cummins,MP Stoinis,MR Marsh,64.8,58.22
4042,JR Hazlewood,PJ Cummins,TD Paine,MR Marsh,73.5,50.08
4043,PJ Cummins,AJ Finch,AT Carey,MR Marsh,104.0,97.82
4044,A Zampa,PJ Cummins,AT Carey,MR Marsh,66.83333333,60.17
4045,PJ Cummins,MP Stoinis,AT Carey,MR Marsh,102.66666670000001,83.13
4046,AJ Tye,PJ Cummins,AJ Finch,MR Marsh,173.0,79.93
4047,PJ Cummins,AJ Finch,AC Agar,MR Marsh,88.66666667,86.33
4048,A Zampa,PJ Cummins,AJ Finch,MR Marsh,83.55555556,73.97
4049,PJ Cummins,AJ Finch,MP Stoinis,MR Marsh,116.0,96.93
4050,PJ Cummins,AJ Finch,TD Paine,MR Marsh,172.5,88.78999999999999
4051,AJ Tye,A Zampa,PJ Cummins,MR Marsh,52.0,42.28
4052,AJ Tye,PJ Cummins,MP Stoinis,MR Marsh,89.0,65.24000000000001
4053,AJ Tye,PJ Cummins,TD Paine,MR Marsh,78.0,57.1
4054,A Zampa,PJ Cummins,AC Agar,MR Marsh,54.0,48.68
4055,A Zampa,PJ Cummins,MP Stoinis,MR Marsh,74.33333333,59.28
4056,A Zampa,PJ Cummins,TD Paine,MR Marsh,78.66666667,51.14
4057,PJ Cummins,MP Stoinis,TD Paine,MR Marsh,122.0,74.1
4058,JR Hazlewood,GJ Maxwell,GJ Bailey,MR Marsh,100.5,89.2
4059,GJ Maxwell,AJ Finch,GJ Bailey,MR Marsh,161.3,127.91
4060,GJ Maxwell,GJ Bailey,BJ Haddin,MR Marsh,170.5,106.81
4061,GJ Maxwell,MP Stoinis,GJ Bailey,MR Marsh,181.0,113.22
4062,GJ Maxwell,GJ Bailey,JA Burns,MR Marsh,113.0,112.41
4063,JR Hazlewood,GJ Maxwell,AT Carey,MR Marsh,140.33333330000002,84.7
4064,JR Hazlewood,GJ Maxwell,M Labuschagne,MR Marsh,119.33333329999999,98.07
4065,JR Hazlewood,GJ Maxwell,AJ Finch,MR Marsh,111.0,98.5
4066,JR Hazlewood,GJ Maxwell,BJ Haddin,MR Marsh,133.3333333,77.4
4067,JR Hazlewood,GJ Maxwell,MP Stoinis,MR Marsh,114.75,83.81
4068,JR Hazlewood,GJ Maxwell,TD Paine,MR Marsh,81.0,75.67
4069,JR Hazlewood,GJ Maxwell,MJ Clarke,MR Marsh,96.0,87.34
4070,GJ Maxwell,M Labuschagne,AT Carey,MR Marsh,167.66666669999998,122.98
4071,GJ Maxwell,AJ Finch,AT Carey,MR Marsh,171.66666669999998,123.41
4072,A Zampa,GJ Maxwell,AT Carey,MR Marsh,140.33333330000002,85.76
4073,GJ Maxwell,MP Stoinis,AT Carey,MR Marsh,156.66666669999998,108.72
4074,JW Hastings,GJ Maxwell,AJ Finch,MR Marsh,134.0,108.5
4075,JW Hastings,GJ Maxwell,A Zampa,MR Marsh,86.0,70.85
4076,JW Hastings,GJ Maxwell,MP Stoinis,MR Marsh,140.0,93.81
4077,GJ Maxwell,M Labuschagne,AJ Finch,MR Marsh,150.66666669999998,136.78
4078,A Zampa,GJ Maxwell,M Labuschagne,MR Marsh,119.33333329999999,99.13
4079,GJ Maxwell,M Labuschagne,MP Stoinis,MR Marsh,135.66666669999998,122.09
4080,GJ Maxwell,AJ Finch,BJ Haddin,MR Marsh,149.25,116.11
4081,GJ Maxwell,AJ Finch,MP Stoinis,MR Marsh,135.0,122.52
4082,KW Richardson,GJ Maxwell,AJ Finch,MR Marsh,157.5,101.14
4083,AJ Tye,GJ Maxwell,MP Stoinis,MR Marsh,142.0,90.83
4084,AJ Tye,GJ Maxwell,TD Paine,MR Marsh,89.0,82.69
4085,A Zampa,GJ Maxwell,MP Stoinis,MR Marsh,117.5,84.87
4086,A Zampa,GJ Maxwell,TD Paine,MR Marsh,92.0,76.73
4087,GJ Maxwell,MP Stoinis,TD Paine,MR Marsh,168.0,99.69
4088,GJ Maxwell,MP Stoinis,JA Burns,MR Marsh,108.0,107.02
4089,JR Hazlewood,JW Hastings,GJ Bailey,MR Marsh,70.66666667,70.05
4090,JR Hazlewood,GJ Bailey,BJ Haddin,MR Marsh,90.0,77.66
4091,JW Hastings,GJ Bailey,A Zampa,MR Marsh,73.71428571,71.11
4092,JW Hastings,MP Stoinis,GJ Bailey,MR Marsh,130.0,94.07
4093,AJ Finch,GJ Bailey,BJ Haddin,MR Marsh,157.5,116.37
4094,KW Richardson,AJ Finch,GJ Bailey,MR Marsh,105.5,101.4
4095,JR Hazlewood,M Labuschagne,DJM Short,MR Marsh,113.33333329999999,94.17999999999999
4096,JR Hazlewood,KW Richardson,DJM Short,MR Marsh,68.0,58.54
4097,AT Carey,AC Agar,DJM Short,MR Marsh,135.0,94.23
4098,M Labuschagne,AJ Finch,DJM Short,MR Marsh,151.25,132.89
4099,AC Agar,M Labuschagne,DJM Short,MR Marsh,114.0,107.6
4100,A Zampa,M Labuschagne,DJM Short,MR Marsh,113.5,95.24
4101,KW Richardson,M Labuschagne,DJM Short,MR Marsh,176.0,96.82
4102,AC Agar,AJ Finch,DJM Short,MR Marsh,183.0,108.03
4103,A Zampa,AJ Finch,DJM Short,MR Marsh,102.5,95.67
4104,A Zampa,AC Agar,DJM Short,MR Marsh,117.0,70.38
4105,KW Richardson,A Zampa,DJM Short,MR Marsh,68.0,59.6
4106,JW Hastings,JM Mennie,A Zampa,MR Marsh,51.0,41.08
4107,JR Hazlewood,M Labuschagne,AT Carey,MR Marsh,101.83333329999999,93.83
4108,JR Hazlewood,MP Stoinis,AT Carey,MR Marsh,97.0,79.57000000000001
4109,JR Hazlewood,JW Hastings,A Zampa,MR Marsh,85.5,41.7
4110,JR Hazlewood,M Labuschagne,AJ Finch,MR Marsh,107.66666670000001,107.63
4111,JR Hazlewood,A Zampa,M Labuschagne,MR Marsh,77.83333333,69.97999999999999
4112,JR Hazlewood,M Labuschagne,KW Richardson,MR Marsh,140.0,71.56
4113,JR Hazlewood,AJ Finch,BJ Haddin,MR Marsh,96.66666667,86.96
4114,JR Hazlewood,AJ Finch,MP Stoinis,MR Marsh,103.25,93.37
4115,JR Hazlewood,AJ Finch,TD Paine,MR Marsh,148.0,85.22999999999999
4116,JR Hazlewood,MP Stoinis,AJ Tye,MR Marsh,78.5,61.68000000000001
4117,JR Hazlewood,AJ Tye,TD Paine,MR Marsh,57.5,53.540000000000006
4118,JR Hazlewood,A Zampa,MP Stoinis,MR Marsh,69.0,55.72
4119,JR Hazlewood,A Zampa,TD Paine,MR Marsh,67.0,47.58
4120,JR Hazlewood,MP Stoinis,TD Paine,MR Marsh,115.66666670000001,70.54
4121,A Zampa,M Labuschagne,AT Carey,MR Marsh,96.71428571,94.89
4122,M Labuschagne,MP Stoinis,AT Carey,MR Marsh,124.33333329999999,117.85
4123,KW Richardson,M Labuschagne,AT Carey,MR Marsh,140.0,96.47
4124,AJ Tye,AJ Finch,AT Carey,MR Marsh,177.0,101.28
4125,AC Agar,AJ Finch,AT Carey,MR Marsh,135.0,107.68
4126,AJ Finch,MP Stoinis,AT Carey,MR Marsh,139.5,118.28
4127,A Zampa,MP Stoinis,AT Carey,MR Marsh,97.0,80.63
4128,KW Richardson,JW Hastings,AJ Finch,MR Marsh,89.0,81.99
4129,KW Richardson,M Labuschagne,AJ Finch,MR Marsh,162.0,110.27
4130,KW Richardson,A Zampa,M Labuschagne,MR Marsh,140.0,72.62
4131,AJ Tye,A Zampa,AJ Finch,MR Marsh,161.0,77.43
4132,AJ Tye,AJ Finch,MP Stoinis,MR Marsh,187.5,100.39
4133,AJ Tye,AJ Finch,TD Paine,MR Marsh,188.0,92.25
4134,A Zampa,AJ Finch,AC Agar,MR Marsh,117.0,83.83
4135,A Zampa,AJ Finch,MP Stoinis,MR Marsh,126.0,94.43
4136,A Zampa,AJ Finch,TD Paine,MR Marsh,166.0,86.28999999999999
4137,AJ Finch,MP Stoinis,TD Paine,MR Marsh,224.0,109.25
4138,AJ Tye,A Zampa,MP Stoinis,MR Marsh,94.0,62.74
