player-1,player-2,player-3,avg
MN Waller,KM Jarvis,LM Jongwe,0
MN Waller,KM Jarvis,CT Mutombodzi,0
MN Waller,KM Jarvis,Mohammad Saifuddin,0
MN Waller,KM Jarvis,Taijul Islam,0
Mustafizur Rahman,MN Waller,KM Jarvis,0
AG Cremer,MN Waller,KM Jarvis,35
MN Waller,KM Jarvis,TL Chatara,23.4
MN Waller,KM Jarvis,BV Vitori,28
TK Musakanda,MN Waller,KM Jarvis,0
WP Masakadza,MN Waller,KM Jarvis,0
MN Waller,KM Jarvis,CR Ervine,30.6
MN Waller,KM Jarvis,Najmul Hossain Shanto,0
MN Waller,KM Jarvis,W Madhevere,0
MN Waller,KM Jarvis,B Muzarabani,21.5
Mahmudullah,MN Waller,T Mupariwa,0
H Masakadza,MN Waller,T Mupariwa,17
MN Waller,SF Mire,T Mupariwa,0
LN Roche,MN Waller,T Mupariwa,0
MN Waller,RP Burl,T Mupariwa,0
MN Waller,E Chigumbura,T Mupariwa,9
PS Masvaure,MN Waller,T Mupariwa,0
PJ Moor,MN Waller,T Mupariwa,0
MN Waller,T Mupariwa,Mohammad Mithun,0
MN Waller,T Mupariwa,LM Jongwe,0
CT Mutombodzi,MN Waller,T Mupariwa,0
Mohammad Saifuddin,MN Waller,T Mupariwa,0
MN Waller,Taijul Islam,T Mupariwa,0
Mustafizur Rahman,MN Waller,T Mupariwa,0
AG Cremer,MN Waller,T Mupariwa,9
MN Waller,TL Chatara,T Mupariwa,0
MN Waller,T Mupariwa,BV Vitori,0
TK Musakanda,MN Waller,T Mupariwa,0
WP Masakadza,MN Waller,T Mupariwa,0
MN Waller,T Mupariwa,CR Ervine,0
MN Waller,Najmul Hossain Shanto,T Mupariwa,0
MN Waller,W Madhevere,T Mupariwa,0
B Muzarabani,MN Waller,T Mupariwa,0
Mahmudullah,H Masakadza,MN Waller,0
Mahmudullah,MN Waller,SF Mire,0
Mahmudullah,MN Waller,LN Roche,0
Mahmudullah,MN Waller,RP Burl,0
Mahmudullah,MN Waller,E Chigumbura,0
Mahmudullah,MN Waller,PS Masvaure,0
Mahmudullah,MN Waller,PJ Moor,0
Mahmudullah,MN Waller,Mohammad Mithun,0
Mahmudullah,MN Waller,LM Jongwe,0
Mahmudullah,MN Waller,CT Mutombodzi,0
Mahmudullah,MN Waller,Mohammad Saifuddin,0
Mahmudullah,MN Waller,Taijul Islam,0
Mahmudullah,MN Waller,Mustafizur Rahman,0
Mahmudullah,AG Cremer,MN Waller,0
Mahmudullah,MN Waller,TL Chatara,0
Mahmudullah,MN Waller,BV Vitori,0
Mahmudullah,TK Musakanda,MN Waller,0
Mahmudullah,MN Waller,WP Masakadza,0
Mahmudullah,MN Waller,CR Ervine,0
Mahmudullah,MN Waller,Najmul Hossain Shanto,0
Mahmudullah,MN Waller,W Madhevere,0
Mahmudullah,MN Waller,B Muzarabani,0
H Masakadza,MN Waller,SF Mire,70.8
LN Roche,H Masakadza,MN Waller,0
H Masakadza,MN Waller,RP Burl,45.5
H Masakadza,MN Waller,E Chigumbura,59.5
H Masakadza,MN Waller,PS Masvaure,0
H Masakadza,MN Waller,PJ Moor,75.93333333
H Masakadza,MN Waller,Mohammad Mithun,0
H Masakadza,MN Waller,LM Jongwe,79
H Masakadza,MN Waller,CT Mutombodzi,0
H Masakadza,MN Waller,Mohammad Saifuddin,0
H Masakadza,MN Waller,Taijul Islam,0
Mustafizur Rahman,H Masakadza,MN Waller,0
H Masakadza,MN Waller,AG Cremer,56.09090909
H Masakadza,MN Waller,TL Chatara,46.2
H Masakadza,MN Waller,BV Vitori,28.8
H Masakadza,MN Waller,TK Musakanda,76.5
WP Masakadza,H Masakadza,MN Waller,47
H Masakadza,MN Waller,CR Ervine,67.29411765
H Masakadza,MN Waller,Najmul Hossain Shanto,0
H Masakadza,MN Waller,W Madhevere,0
H Masakadza,MN Waller,B Muzarabani,33.5
LN Roche,MN Waller,SF Mire,0
MN Waller,RP Burl,SF Mire,51.8
MN Waller,E Chigumbura,SF Mire,0
PS Masvaure,MN Waller,SF Mire,0
PJ Moor,MN Waller,SF Mire,56.78571429
MN Waller,SF Mire,Mohammad Mithun,0
MN Waller,SF Mire,LM Jongwe,0
CT Mutombodzi,MN Waller,SF Mire,0
Mohammad Saifuddin,MN Waller,SF Mire,0
MN Waller,Taijul Islam,SF Mire,0
Mustafizur Rahman,MN Waller,SF Mire,0
AG Cremer,MN Waller,SF Mire,44.10526316
MN Waller,TL Chatara,SF Mire,38.21052632
MN Waller,SF Mire,BV Vitori,28.25
TK Musakanda,MN Waller,SF Mire,55
WP Masakadza,MN Waller,SF Mire,0
MN Waller,SF Mire,CR Ervine,55.31578947
MN Waller,Najmul Hossain Shanto,SF Mire,0
MN Waller,W Madhevere,SF Mire,0
B Muzarabani,MN Waller,SF Mire,23.125
LN Roche,MN Waller,RP Burl,0
LN Roche,MN Waller,E Chigumbura,0
LN Roche,MN Waller,PS Masvaure,0
LN Roche,MN Waller,PJ Moor,0
LN Roche,MN Waller,Mohammad Mithun,0
LN Roche,MN Waller,LM Jongwe,0
LN Roche,MN Waller,CT Mutombodzi,0
LN Roche,MN Waller,Mohammad Saifuddin,0
LN Roche,MN Waller,Taijul Islam,0
LN Roche,MN Waller,Mustafizur Rahman,0
LN Roche,AG Cremer,MN Waller,0
LN Roche,MN Waller,TL Chatara,0
LN Roche,MN Waller,BV Vitori,0
LN Roche,TK Musakanda,MN Waller,0
LN Roche,MN Waller,WP Masakadza,0
LN Roche,MN Waller,CR Ervine,0
LN Roche,MN Waller,Najmul Hossain Shanto,0
LN Roche,MN Waller,W Madhevere,0
LN Roche,MN Waller,B Muzarabani,0
MN Waller,RP Burl,E Chigumbura,0
MN Waller,RP Burl,PS Masvaure,0
MN Waller,RP Burl,PJ Moor,42.42857143
MN Waller,RP Burl,Mohammad Mithun,0
MN Waller,RP Burl,LM Jongwe,0
MN Waller,RP Burl,CT Mutombodzi,0
MN Waller,RP Burl,Mohammad Saifuddin,0
MN Waller,Taijul Islam,RP Burl,0
Mustafizur Rahman,MN Waller,RP Burl,0
AG Cremer,MN Waller,RP Burl,26.5
TL Chatara,MN Waller,RP Burl,25
MN Waller,RP Burl,BV Vitori,18
TK Musakanda,MN Waller,RP Burl,38.6
WP Masakadza,MN Waller,RP Burl,0
MN Waller,RP Burl,CR Ervine,43.6
MN Waller,Najmul Hossain Shanto,RP Burl,0
MN Waller,RP Burl,W Madhevere,0
MN Waller,RP Burl,B Muzarabani,14.5
MN Waller,E Chigumbura,PS Masvaure,0
MN Waller,E Chigumbura,PJ Moor,49.2
MN Waller,E Chigumbura,Mohammad Mithun,0
MN Waller,E Chigumbura,LM Jongwe,39.3
MN Waller,E Chigumbura,CT Mutombodzi,12
MN Waller,E Chigumbura,Mohammad Saifuddin,0
MN Waller,Taijul Islam,E Chigumbura,0
Mustafizur Rahman,MN Waller,E Chigumbura,0
AG Cremer,MN Waller,E Chigumbura,40.4
MN Waller,TL Chatara,E Chigumbura,0
MN Waller,E Chigumbura,BV Vitori,0
TK Musakanda,MN Waller,E Chigumbura,0
WP Masakadza,MN Waller,E Chigumbura,22.66666667
MN Waller,E Chigumbura,CR Ervine,70
MN Waller,Najmul Hossain Shanto,E Chigumbura,0
W Madhevere,MN Waller,E Chigumbura,0
MN Waller,E Chigumbura,B Muzarabani,0
PJ Moor,MN Waller,PS Masvaure,0
MN Waller,PS Masvaure,Mohammad Mithun,0
MN Waller,PS Masvaure,LM Jongwe,0
CT Mutombodzi,MN Waller,PS Masvaure,0
Mohammad Saifuddin,MN Waller,PS Masvaure,0
MN Waller,Taijul Islam,PS Masvaure,0
Mustafizur Rahman,MN Waller,PS Masvaure,0
AG Cremer,MN Waller,PS Masvaure,0
MN Waller,TL Chatara,PS Masvaure,0
MN Waller,PS Masvaure,BV Vitori,0
TK Musakanda,MN Waller,PS Masvaure,0
WP Masakadza,MN Waller,PS Masvaure,0
MN Waller,PS Masvaure,CR Ervine,0
MN Waller,Najmul Hossain Shanto,PS Masvaure,0
MN Waller,W Madhevere,PS Masvaure,0
B Muzarabani,MN Waller,PS Masvaure,0
MN Waller,PJ Moor,Mohammad Mithun,0
MN Waller,PJ Moor,LM Jongwe,43.8
CT Mutombodzi,MN Waller,PJ Moor,0
Mohammad Saifuddin,MN Waller,PJ Moor,0
MN Waller,Taijul Islam,PJ Moor,0
Mustafizur Rahman,MN Waller,PJ Moor,0
AG Cremer,MN Waller,PJ Moor,42
MN Waller,TL Chatara,PJ Moor,30.57142857
MN Waller,PJ Moor,BV Vitori,15
TK Musakanda,MN Waller,PJ Moor,48.55555556
WP Masakadza,MN Waller,PJ Moor,35.5
MN Waller,PJ Moor,CR Ervine,48.41176471
MN Waller,Najmul Hossain Shanto,PJ Moor,0
MN Waller,W Madhevere,PJ Moor,0
B Muzarabani,MN Waller,PJ Moor,33.25
MN Waller,LM Jongwe,Mohammad Mithun,0
MN Waller,CT Mutombodzi,Mohammad Mithun,0
MN Waller,Mohammad Saifuddin,Mohammad Mithun,0
MN Waller,Taijul Islam,Mohammad Mithun,0
Mustafizur Rahman,MN Waller,Mohammad Mithun,0
AG Cremer,MN Waller,Mohammad Mithun,0
MN Waller,TL Chatara,Mohammad Mithun,0
MN Waller,BV Vitori,Mohammad Mithun,0
TK Musakanda,MN Waller,Mohammad Mithun,0
WP Masakadza,MN Waller,Mohammad Mithun,0
MN Waller,CR Ervine,Mohammad Mithun,0
MN Waller,Najmul Hossain Shanto,Mohammad Mithun,0
MN Waller,W Madhevere,Mohammad Mithun,0
MN Waller,B Muzarabani,Mohammad Mithun,0
MN Waller,CT Mutombodzi,LM Jongwe,28
MN Waller,Mohammad Saifuddin,LM Jongwe,0
MN Waller,Taijul Islam,LM Jongwe,0
Mustafizur Rahman,MN Waller,LM Jongwe,0
AG Cremer,MN Waller,LM Jongwe,35.25
MN Waller,TL Chatara,LM Jongwe,0
MN Waller,BV Vitori,LM Jongwe,0
TK Musakanda,MN Waller,LM Jongwe,0
WP Masakadza,MN Waller,LM Jongwe,11
MN Waller,CR Ervine,LM Jongwe,52.16666667
MN Waller,Najmul Hossain Shanto,LM Jongwe,0
MN Waller,W Madhevere,LM Jongwe,0
MN Waller,B Muzarabani,LM Jongwe,0
Mohammad Saifuddin,MN Waller,CT Mutombodzi,0
MN Waller,Taijul Islam,CT Mutombodzi,0
Mustafizur Rahman,MN Waller,CT Mutombodzi,0
AG Cremer,MN Waller,CT Mutombodzi,0
MN Waller,TL Chatara,CT Mutombodzi,0
MN Waller,CT Mutombodzi,BV Vitori,0
TK Musakanda,MN Waller,CT Mutombodzi,0
WP Masakadza,MN Waller,CT Mutombodzi,0
MN Waller,CT Mutombodzi,CR Ervine,0
MN Waller,Najmul Hossain Shanto,CT Mutombodzi,0
MN Waller,W Madhevere,CT Mutombodzi,0
B Muzarabani,MN Waller,CT Mutombodzi,0
MN Waller,Taijul Islam,Mohammad Saifuddin,0
Mustafizur Rahman,MN Waller,Mohammad Saifuddin,0
AG Cremer,MN Waller,Mohammad Saifuddin,0
MN Waller,TL Chatara,Mohammad Saifuddin,0
MN Waller,Mohammad Saifuddin,BV Vitori,0
TK Musakanda,MN Waller,Mohammad Saifuddin,0
WP Masakadza,MN Waller,Mohammad Saifuddin,0
MN Waller,Mohammad Saifuddin,CR Ervine,0
MN Waller,Najmul Hossain Shanto,Mohammad Saifuddin,0
MN Waller,W Madhevere,Mohammad Saifuddin,0
B Muzarabani,MN Waller,Mohammad Saifuddin,0
Mustafizur Rahman,MN Waller,Taijul Islam,0
AG Cremer,MN Waller,Taijul Islam,0
MN Waller,Taijul Islam,TL Chatara,0
MN Waller,Taijul Islam,BV Vitori,0
TK Musakanda,MN Waller,Taijul Islam,0
WP Masakadza,MN Waller,Taijul Islam,0
MN Waller,Taijul Islam,CR Ervine,0
MN Waller,Taijul Islam,Najmul Hossain Shanto,0
MN Waller,Taijul Islam,W Madhevere,0
MN Waller,Taijul Islam,B Muzarabani,0
Mustafizur Rahman,AG Cremer,MN Waller,0
Mustafizur Rahman,MN Waller,TL Chatara,0
Mustafizur Rahman,MN Waller,BV Vitori,0
Mustafizur Rahman,TK Musakanda,MN Waller,0
Mustafizur Rahman,MN Waller,WP Masakadza,0
Mustafizur Rahman,MN Waller,CR Ervine,0
Mustafizur Rahman,MN Waller,Najmul Hossain Shanto,0
Mustafizur Rahman,MN Waller,W Madhevere,0
Mustafizur Rahman,MN Waller,B Muzarabani,0
AG Cremer,MN Waller,TL Chatara,21.84210526
AG Cremer,MN Waller,BV Vitori,17.8
AG Cremer,MN Waller,TK Musakanda,39.4
WP Masakadza,AG Cremer,MN Waller,12
AG Cremer,MN Waller,CR Ervine,40.08
AG Cremer,MN Waller,Najmul Hossain Shanto,0
AG Cremer,MN Waller,W Madhevere,0
AG Cremer,MN Waller,B Muzarabani,23.25
MN Waller,TL Chatara,BV Vitori,14.25
TK Musakanda,MN Waller,TL Chatara,32.44444444
WP Masakadza,MN Waller,TL Chatara,0
MN Waller,TL Chatara,CR Ervine,33.05263158
MN Waller,Najmul Hossain Shanto,TL Chatara,0
MN Waller,TL Chatara,W Madhevere,0
MN Waller,TL Chatara,B Muzarabani,13.625
TK Musakanda,MN Waller,BV Vitori,50
WP Masakadza,MN Waller,BV Vitori,0
MN Waller,CR Ervine,BV Vitori,36.4
MN Waller,Najmul Hossain Shanto,BV Vitori,0
MN Waller,W Madhevere,BV Vitori,0
MN Waller,B Muzarabani,BV Vitori,12
WP Masakadza,TK Musakanda,MN Waller,0
TK Musakanda,MN Waller,CR Ervine,56.1
TK Musakanda,MN Waller,Najmul Hossain Shanto,0
TK Musakanda,MN Waller,W Madhevere,0
TK Musakanda,MN Waller,B Muzarabani,11
WP Masakadza,MN Waller,CR Ervine,50
WP Masakadza,MN Waller,Najmul Hossain Shanto,0
WP Masakadza,MN Waller,W Madhevere,0
WP Masakadza,MN Waller,B Muzarabani,0
MN Waller,Najmul Hossain Shanto,CR Ervine,0
MN Waller,W Madhevere,CR Ervine,0
MN Waller,B Muzarabani,CR Ervine,25.375
MN Waller,Najmul Hossain Shanto,W Madhevere,0
MN Waller,Najmul Hossain Shanto,B Muzarabani,0
MN Waller,W Madhevere,B Muzarabani,0
DT Tiripano,B Mavuta,T Maruma,0
DT Tiripano,B Mavuta,Tamim Iqbal,0
DT Tiripano,B Mavuta,S Matsikenyeri,0
TP Kamungozi,DT Tiripano,B Mavuta,0
BB Chari,DT Tiripano,B Mavuta,0
CJ Chibhabha,DT Tiripano,B Mavuta,0
R Ngarava,DT Tiripano,B Mavuta,0
DT Tiripano,B Mavuta,N Madziva,0
DT Tiripano,B Mavuta,BRM Taylor,55.75
V Sibanda,DT Tiripano,B Mavuta,0
DT Tiripano,B Mavuta,CK Coventry,0
Mashrafe Mortaza,DT Tiripano,B Mavuta,0
Sikandar Raza,DT Tiripano,B Mavuta,45
CT Mumba,DT Tiripano,B Mavuta,0
T Panyangara,DT Tiripano,B Mavuta,0
DT Tiripano,B Mavuta,CK Tshuma,0
DT Tiripano,B Mavuta,R Murray,0
SC Williams,DT Tiripano,B Mavuta,67
RW Chakabva,DT Tiripano,B Mavuta,0
DT Tiripano,B Mavuta,P Utseya,0
DT Tiripano,B Mavuta,Liton Das,0
DT Tiripano,B Mavuta,ehidy Hasan Miraz,0
DT Tiripano,B Mavuta,TS Kamunhukamwe,0
DT Tiripano,B Mavuta,J Nyumbu,0
R Mutumbami,DT Tiripano,B Mavuta,0
DT Tiripano,B Mavuta,T Muzarabani,0
Mushfiqur Rahim,DT Tiripano,B Mavuta,0
C Zhuwao,DT Tiripano,B Mavuta,44.5
DT Tiripano,B Mavuta,CB Mpofu,0
KM Jarvis,DT Tiripano,B Mavuta,34.75
DT Tiripano,B Mavuta,T Mupariwa,0
Mahmudullah,DT Tiripano,B Mavuta,0
H Masakadza,DT Tiripano,B Mavuta,45.75
DT Tiripano,B Mavuta,SF Mire,34
LN Roche,DT Tiripano,B Mavuta,0
DT Tiripano,B Mavuta,RP Burl,0
DT Tiripano,B Mavuta,E Chigumbura,27.66666667
DT Tiripano,B Mavuta,PS Masvaure,0
DT Tiripano,B Mavuta,PJ Moor,37.75
DT Tiripano,B Mavuta,Mohammad Mithun,0
DT Tiripano,B Mavuta,LM Jongwe,0
CT Mutombodzi,DT Tiripano,B Mavuta,0
Mohammad Saifuddin,DT Tiripano,B Mavuta,0
DT Tiripano,B Mavuta,Taijul Islam,0
Mustafizur Rahman,DT Tiripano,B Mavuta,0
AG Cremer,DT Tiripano,B Mavuta,0
TL Chatara,DT Tiripano,B Mavuta,24.5
DT Tiripano,B Mavuta,BV Vitori,0
TK Musakanda,DT Tiripano,B Mavuta,0
WP Masakadza,DT Tiripano,B Mavuta,0
DT Tiripano,B Mavuta,CR Ervine,36
DT Tiripano,B Mavuta,Najmul Hossain Shanto,0
DT Tiripano,B Mavuta,W Madhevere,0
DT Tiripano,B Mavuta,B Muzarabani,0
DT Tiripano,T Maruma,Tamim Iqbal,0
S Matsikenyeri,DT Tiripano,T Maruma,0
TP Kamungozi,DT Tiripano,T Maruma,0
BB Chari,DT Tiripano,T Maruma,0
CJ Chibhabha,DT Tiripano,T Maruma,46
R Ngarava,DT Tiripano,T Maruma,0
DT Tiripano,T Maruma,N Madziva,29
DT Tiripano,T Maruma,BRM Taylor,0
V Sibanda,DT Tiripano,T Maruma,57
DT Tiripano,T Maruma,CK Coventry,0
Mashrafe Mortaza,DT Tiripano,T Maruma,0
Sikandar Raza,DT Tiripano,T Maruma,0
CT Mumba,DT Tiripano,T Maruma,0
T Panyangara,DT Tiripano,T Maruma,0
DT Tiripano,T Maruma,CK Tshuma,0
DT Tiripano,T Maruma,R Murray,0
SC Williams,DT Tiripano,T Maruma,0
DT Tiripano,RW Chakabva,T Maruma,0
DT Tiripano,T Maruma,P Utseya,0
DT Tiripano,T Maruma,Liton Das,0
DT Tiripano,T Maruma,ehidy Hasan Miraz,0
DT Tiripano,TS Kamunhukamwe,T Maruma,0
DT Tiripano,T Maruma,J Nyumbu,0
R Mutumbami,DT Tiripano,T Maruma,23
DT Tiripano,T Maruma,T Muzarabani,0
Mushfiqur Rahim,DT Tiripano,T Maruma,0
C Zhuwao,DT Tiripano,T Maruma,0
DT Tiripano,CB Mpofu,T Maruma,0
KM Jarvis,DT Tiripano,T Maruma,0
DT Tiripano,T Maruma,T Mupariwa,20
Mahmudullah,DT Tiripano,T Maruma,0
H Masakadza,DT Tiripano,T Maruma,27
DT Tiripano,T Maruma,SF Mire,0
LN Roche,DT Tiripano,T Maruma,0
DT Tiripano,RP Burl,T Maruma,0
E Chigumbura,DT Tiripano,T Maruma,19
DT Tiripano,T Maruma,PS Masvaure,0
DT Tiripano,T Maruma,PJ Moor,0
DT Tiripano,T Maruma,Mohammad Mithun,0
DT Tiripano,T Maruma,LM Jongwe,0
CT Mutombodzi,DT Tiripano,T Maruma,0
Mohammad Saifuddin,DT Tiripano,T Maruma,0
DT Tiripano,Taijul Islam,T Maruma,0
Mustafizur Rahman,DT Tiripano,T Maruma,0
AG Cremer,DT Tiripano,T Maruma,19
DT Tiripano,TL Chatara,T Maruma,0
DT Tiripano,T Maruma,BV Vitori,0
TK Musakanda,DT Tiripano,T Maruma,0
WP Masakadza,DT Tiripano,T Maruma,0
DT Tiripano,T Maruma,CR Ervine,0
DT Tiripano,T Maruma,Najmul Hossain Shanto,0
W Madhevere,DT Tiripano,T Maruma,0
DT Tiripano,T Maruma,B Muzarabani,0
DT Tiripano,S Matsikenyeri,Tamim Iqbal,0
TP Kamungozi,DT Tiripano,Tamim Iqbal,0
BB Chari,DT Tiripano,Tamim Iqbal,0
CJ Chibhabha,DT Tiripano,Tamim Iqbal,0
R Ngarava,DT Tiripano,Tamim Iqbal,0
DT Tiripano,Tamim Iqbal,N Madziva,0
DT Tiripano,Tamim Iqbal,BRM Taylor,0
V Sibanda,DT Tiripano,Tamim Iqbal,0
DT Tiripano,Tamim Iqbal,CK Coventry,0
Mashrafe Mortaza,DT Tiripano,Tamim Iqbal,0
Sikandar Raza,DT Tiripano,Tamim Iqbal,0
CT Mumba,DT Tiripano,Tamim Iqbal,0
T Panyangara,DT Tiripano,Tamim Iqbal,0
DT Tiripano,Tamim Iqbal,CK Tshuma,0
DT Tiripano,R Murray,Tamim Iqbal,0
SC Williams,DT Tiripano,Tamim Iqbal,0
DT Tiripano,RW Chakabva,Tamim Iqbal,0
DT Tiripano,P Utseya,Tamim Iqbal,0
DT Tiripano,Tamim Iqbal,Liton Das,0
DT Tiripano,Tamim Iqbal,ehidy Hasan Miraz,0
DT Tiripano,TS Kamunhukamwe,Tamim Iqbal,0
DT Tiripano,J Nyumbu,Tamim Iqbal,0
R Mutumbami,DT Tiripano,Tamim Iqbal,0
DT Tiripano,Tamim Iqbal,T Muzarabani,0
Mushfiqur Rahim,DT Tiripano,Tamim Iqbal,0
C Zhuwao,DT Tiripano,Tamim Iqbal,0
DT Tiripano,CB Mpofu,Tamim Iqbal,0
KM Jarvis,DT Tiripano,Tamim Iqbal,0
DT Tiripano,T Mupariwa,Tamim Iqbal,0
Mahmudullah,DT Tiripano,Tamim Iqbal,0
H Masakadza,DT Tiripano,Tamim Iqbal,0
DT Tiripano,SF Mire,Tamim Iqbal,0
LN Roche,DT Tiripano,Tamim Iqbal,0
DT Tiripano,RP Burl,Tamim Iqbal,0
DT Tiripano,E Chigumbura,Tamim Iqbal,0
PS Masvaure,DT Tiripano,Tamim Iqbal,0
PJ Moor,DT Tiripano,Tamim Iqbal,0
DT Tiripano,Tamim Iqbal,Mohammad Mithun,0
DT Tiripano,Tamim Iqbal,LM Jongwe,0
CT Mutombodzi,DT Tiripano,Tamim Iqbal,0
Mohammad Saifuddin,DT Tiripano,Tamim Iqbal,0
DT Tiripano,Taijul Islam,Tamim Iqbal,0
Mustafizur Rahman,DT Tiripano,Tamim Iqbal,0
AG Cremer,DT Tiripano,Tamim Iqbal,0
DT Tiripano,TL Chatara,Tamim Iqbal,0
DT Tiripano,Tamim Iqbal,BV Vitori,0
TK Musakanda,DT Tiripano,Tamim Iqbal,0
WP Masakadza,DT Tiripano,Tamim Iqbal,0
DT Tiripano,Tamim Iqbal,CR Ervine,0
DT Tiripano,Najmul Hossain Shanto,Tamim Iqbal,0
DT Tiripano,W Madhevere,Tamim Iqbal,0
B Muzarabani,DT Tiripano,Tamim Iqbal,0
TP Kamungozi,DT Tiripano,S Matsikenyeri,0
BB Chari,DT Tiripano,S Matsikenyeri,0
CJ Chibhabha,DT Tiripano,S Matsikenyeri,0
R Ngarava,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,N Madziva,0
DT Tiripano,S Matsikenyeri,BRM Taylor,0
V Sibanda,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,CK Coventry,0
Mashrafe Mortaza,DT Tiripano,S Matsikenyeri,0
Sikandar Raza,DT Tiripano,S Matsikenyeri,0
CT Mumba,DT Tiripano,S Matsikenyeri,0
T Panyangara,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,CK Tshuma,0
DT Tiripano,S Matsikenyeri,R Murray,0
SC Williams,DT Tiripano,S Matsikenyeri,0
DT Tiripano,RW Chakabva,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,P Utseya,0
DT Tiripano,S Matsikenyeri,Liton Das,0
DT Tiripano,S Matsikenyeri,ehidy Hasan Miraz,0
DT Tiripano,TS Kamunhukamwe,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,J Nyumbu,0
R Mutumbami,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,T Muzarabani,0
Mushfiqur Rahim,DT Tiripano,S Matsikenyeri,0
C Zhuwao,DT Tiripano,S Matsikenyeri,0
DT Tiripano,CB Mpofu,S Matsikenyeri,0
KM Jarvis,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,T Mupariwa,0
Mahmudullah,DT Tiripano,S Matsikenyeri,0
H Masakadza,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,SF Mire,0
LN Roche,DT Tiripano,S Matsikenyeri,0
DT Tiripano,RP Burl,S Matsikenyeri,0
E Chigumbura,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,PS Masvaure,0
DT Tiripano,S Matsikenyeri,PJ Moor,0
DT Tiripano,S Matsikenyeri,Mohammad Mithun,0
DT Tiripano,S Matsikenyeri,LM Jongwe,0
CT Mutombodzi,DT Tiripano,S Matsikenyeri,0
Mohammad Saifuddin,DT Tiripano,S Matsikenyeri,0
DT Tiripano,Taijul Islam,S Matsikenyeri,0
Mustafizur Rahman,DT Tiripano,S Matsikenyeri,0
AG Cremer,DT Tiripano,S Matsikenyeri,0
DT Tiripano,TL Chatara,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,BV Vitori,0
TK Musakanda,DT Tiripano,S Matsikenyeri,0
WP Masakadza,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,CR Ervine,0
DT Tiripano,S Matsikenyeri,Najmul Hossain Shanto,0
W Madhevere,DT Tiripano,S Matsikenyeri,0
DT Tiripano,S Matsikenyeri,B Muzarabani,0
BB Chari,TP Kamungozi,DT Tiripano,0
CJ Chibhabha,TP Kamungozi,DT Tiripano,0
R Ngarava,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,N Madziva,0
TP Kamungozi,DT Tiripano,BRM Taylor,0
V Sibanda,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,CK Coventry,0
Mashrafe Mortaza,TP Kamungozi,DT Tiripano,0
Sikandar Raza,TP Kamungozi,DT Tiripano,0
CT Mumba,TP Kamungozi,DT Tiripano,0
T Panyangara,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,CK Tshuma,0
TP Kamungozi,DT Tiripano,R Murray,0
SC Williams,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,RW Chakabva,0
TP Kamungozi,DT Tiripano,P Utseya,0
TP Kamungozi,DT Tiripano,Liton Das,0
TP Kamungozi,DT Tiripano,ehidy Hasan Miraz,0
TP Kamungozi,DT Tiripano,TS Kamunhukamwe,0
TP Kamungozi,DT Tiripano,J Nyumbu,0
R Mutumbami,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,T Muzarabani,0
Mushfiqur Rahim,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,C Zhuwao,0
TP Kamungozi,DT Tiripano,CB Mpofu,0
KM Jarvis,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,T Mupariwa,0
Mahmudullah,TP Kamungozi,DT Tiripano,0
H Masakadza,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,SF Mire,0
LN Roche,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,RP Burl,0
TP Kamungozi,DT Tiripano,E Chigumbura,0
TP Kamungozi,DT Tiripano,PS Masvaure,0
TP Kamungozi,DT Tiripano,PJ Moor,0
TP Kamungozi,DT Tiripano,Mohammad Mithun,0
TP Kamungozi,DT Tiripano,LM Jongwe,0
TP Kamungozi,DT Tiripano,CT Mutombodzi,0
TP Kamungozi,DT Tiripano,Mohammad Saifuddin,0
TP Kamungozi,DT Tiripano,Taijul Islam,0
Mustafizur Rahman,TP Kamungozi,DT Tiripano,0
AG Cremer,TP Kamungozi,DT Tiripano,0
TP Kamungozi,DT Tiripano,TL Chatara,0
TP Kamungozi,DT Tiripano,BV Vitori,0
TK Musakanda,TP Kamungozi,DT Tiripano,0
WP Masakadza,TP Kamungozi,DT Tiripano,0
