,player-1,player-2,combined_avg,sum_of_individual
96,Rashid Khan,Yamin Ahmadzai,34.333333333333336,14.53
97,Amir Hamza,Yamin Ahmadzai,2.0,1.75
98,Hashmatullah Shahidi,Naveen-ul-Haq,43.0,31.28
99,Afsar Zazai,Samiullah Shinwari,38.5,27.93
100,Afsar Zazai,Javed Ahmadi,34.111111111111114,33.01
101,Afsar Zazai,Gulbadin Naib,57.0,26.42
102,Afsar Zazai,Amir Hamza,11.0,9.56
103,Mohammad Shahzad,Rahmat Shah,65.05128205128206,64.92
104,Mohammad Shahzad,Samiullah Shinwari,50.74074074074074,50.41
105,Nawroz Mangal,Mohammad Shahzad,46.333333333333336,43.33
106,Mohammad Shahzad,Dawlat Zadran,40.5,37.33
107,Mohammad Shahzad,Rokhan Barakzai,131.0,31.04
108,Mohammad Shahzad,Aftab Alam,35.583333333333336,34.54
109,Mohammad Shahzad,Amir Hamza,34.23529411764706,32.04
110,Dawlat Zadran,Rahmat Shah,44.638888888888886,40.17
111,Ihsanullah,Rahmat Shah,59.5,54.38
112,Rashid Khan,Rahmat Shah,47.94642857142857,47.660000000000004
113,Gulbadin Naib,Rahmat Shah,52.55813953488372,51.74
114,Fareed Ahmad,Rahmat Shah,40.0,34.21
115,Mujeeb Ur Rahman,Rahmat Shah,37.68571428571428,35.82
116,Nasir Jamal,Rahmat Shah,73.33333333333333,53.7
117,Nawroz Mangal,Samiullah Shinwari,33.25,31.66
118,Usman Ghani,Samiullah Shinwari,46.333333333333336,23.770000000000003
119,Samiullah Shinwari,Aftab Alam,26.375,22.87
120,Samiullah Shinwari,Javed Ahmadi,43.92307692307692,43.82
121,Gulbadin Naib,Samiullah Shinwari,44.64705882352941,37.230000000000004
122,Samiullah Shinwari,Fareed Ahmad,35.0,19.7
123,Samiullah Shinwari,Hamid Hassan,32.25,22.75
124,Gulbadin Naib,Nawroz Mangal,84.0,30.15
125,Usman Ghani,Dawlat Zadran,15.4,10.690000000000001
126,Aftab Alam,Dawlat Zadran,9.857142857142858,9.79
127,Ihsanullah,Dawlat Zadran,31.428571428571427,26.79
128,Gulbadin Naib,Dawlat Zadran,26.321428571428573,24.15
129,Nasir Jamal,Dawlat Zadran,30.444444444444443,26.11
130,Amir Hamza,Dawlat Zadran,10.444444444444445,7.29
131,Usman Ghani,Javed Ahmadi,31.75,28.85
132,Usman Ghani,Hamid Hassan,10.5,7.78
133,Usman Ghani,Amir Hamza,10.0,5.4
134,Ihsanullah,Aftab Alam,25.833333333333332,24.0
135,Aftab Alam,Javed Ahmadi,37.0,27.95
136,Aftab Alam,Hashmatullah Shahidi,46.083333333333336,32.53
137,Aftab Alam,Rashid Khan,18.0,17.28
