,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
247,Afsar Zazai,Dawlat Zadran,Mirwais Ashraf,Nawroz Mangal,61.0,36.86
248,Afsar Zazai,Mohammad Nabi,Mirwais Ashraf,Shapoor Zadran,63.0,40.07
249,Afsar Zazai,Mohammad Nabi,Mirwais Ashraf,Nawroz Mangal,80.0,51.19
250,Afsar Zazai,Aftab Alam,Mirwais Ashraf,Shapoor Zadran,27.0,22.950000000000003
251,Afsar Zazai,Mirwais Ashraf,Shapoor Zadran,Nawroz Mangal,49.0,31.740000000000002
252,Afsar Zazai,Aftab Alam,Mirwais Ashraf,Nawroz Mangal,52.0,34.07
253,Samiullah Shinwari,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,57.5,56.92
254,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,Asghar Afghan,66.4,60.129999999999995
255,Usman Ghani,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,59.0,41.949999999999996
256,Nasir Jamal,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,101.0,57.37
257,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,50.75,43.839999999999996
258,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,Mohammad Nabi,61.6,58.17
259,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,Aftab Alam,46.0,41.05
260,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,Mohammad Shahzad,99.0,68.59
261,Hamid Hassan,Javed Ahmadi,Mirwais Ashraf,Nawroz Mangal,50.0,49.839999999999996
262,Samiullah Shinwari,Hamid Hassan,Mirwais Ashraf,Asghar Afghan,80.25,55.05
263,Samiullah Shinwari,Hamid Hassan,Usman Ghani,Mirwais Ashraf,61.0,36.87
264,Samiullah Shinwari,Hamid Hassan,Dawlat Zadran,Mirwais Ashraf,49.33333333,38.76
265,Samiullah Shinwari,Hamid Hassan,Mohammad Nabi,Mirwais Ashraf,75.75,53.09
266,Samiullah Shinwari,Hamid Hassan,Mirwais Ashraf,Shapoor Zadran,60.5,33.64
267,Samiullah Shinwari,Hamid Hassan,Aftab Alam,Mirwais Ashraf,61.5,35.97
268,Samiullah Shinwari,Hamid Hassan,Mirwais Ashraf,Mohammad Shahzad,97.0,63.51
269,Samiullah Shinwari,Hamid Hassan,Mirwais Ashraf,Nawroz Mangal,77.5,44.76
270,Hamid Hassan,Mirwais Ashraf,Rashid Khan,Asghar Afghan,72.0,49.46
271,Hamid Hassan,Dawlat Zadran,Mirwais Ashraf,Asghar Afghan,55.25,41.97
272,Hamid Hassan,Mohammad Nabi,Mirwais Ashraf,Asghar Afghan,65.2,56.3
273,Hamid Hassan,Mirwais Ashraf,Shapoor Zadran,Asghar Afghan,48.0,36.85
274,Hamid Hassan,Mirwais Ashraf,Mohammad Shahzad,Asghar Afghan,129.0,66.72
275,Hamid Hassan,Mirwais Ashraf,Nawroz Mangal,Asghar Afghan,65.0,47.97
276,Hamid Hassan,Dawlat Zadran,Mirwais Ashraf,Rashid Khan,44.0,33.17
277,Hamid Hassan,Mohammad Nabi,Mirwais Ashraf,Rashid Khan,79.0,47.5
278,Hamid Hassan,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,120.0,57.92
279,Hamid Hassan,Rahmat Shah,Mirwais Ashraf,Mohammad Nabi,71.0,67.60000000000001
280,Hamid Hassan,Rahmat Shah,Mirwais Ashraf,Mohammad Shahzad,112.0,78.02000000000001
281,Hamid Hassan,Dawlat Zadran,Mirwais Ashraf,Shapoor Zadran,33.0,20.560000000000002
282,Hamid Hassan,Dawlat Zadran,Mirwais Ashraf,Mohammad Shahzad,101.0,50.43
283,Hamid Hassan,Dawlat Zadran,Mirwais Ashraf,Nawroz Mangal,42.0,31.68
284,Hamid Hassan,Mohammad Nabi,Mirwais Ashraf,Shapoor Zadran,53.0,34.89
