,player-1,player-2,player-3,combined_avg,sum_of_individual
480,Javed Ahmadi,Sharafuddin Ashraf,Mujeeb Ur Rahman,50.66666667,31.51
481,Javed Ahmadi,Yamin Ahmadzai,Dawlat Zadran,37.0,31.49
482,Gulbadin Naib,Javed Ahmadi,Dawlat Zadran,54.83333333,48.6
483,Javed Ahmadi,Dawlat Zadran,Aftab Alam,54.5,34.239999999999995
484,Noor Ali Zadran,Javed Ahmadi,Dawlat Zadran,56.0,54.38999999999999
485,Noor Ali Zadran,Javed Ahmadi,Gulbadin Naib,82.0,65.96
486,Javed Ahmadi,Mohammad Nabi,Aftab Alam,55.33333333,48.57
487,Javed Ahmadi,Shapoor Zadran,Mohammad Shahzad,68.33333333,56.66
488,Javed Ahmadi,Shapoor Zadran,Mujeeb Ur Rahman,44.0,27.56
489,Javed Ahmadi,Nawroz Mangal,Aftab Alam,42.0,40.239999999999995
490,Hazratullah Zazai,Samiullah Shinwari,Asghar Afghan,113.0,61.95
491,Ikram Alikhil,Hazratullah Zazai,Asghar Afghan,69.5,63.4
492,Hazratullah Zazai,Rashid Khan,Asghar Afghan,65.0,56.36
493,Ibrahim Zadran,Hazratullah Zazai,Asghar Afghan,138.0,44.58
494,Hazratullah Zazai,Sharafuddin Ashraf,Asghar Afghan,87.5,47.7
495,Hazratullah Zazai,Yamin Ahmadzai,Asghar Afghan,136.0,43.33
496,Hazratullah Zazai,Dawlat Zadran,Asghar Afghan,62.0,48.87
497,Hazratullah Zazai,Gulbadin Naib,Asghar Afghan,61.625,60.44
498,Hazratullah Zazai,Mohammad Nabi,Asghar Afghan,74.54545455,63.2
499,Hazratullah Zazai,Mujeeb Ur Rahman,Asghar Afghan,57.2,44.519999999999996
500,Ikram Alikhil,Hazratullah Zazai,Naveen-ul-Haq,59.0,43.07
501,Ikram Alikhil,Ibrahim Zadran,Hazratullah Zazai,61.0,42.82
502,Ikram Alikhil,Hazratullah Zazai,Sharafuddin Ashraf,57.0,45.94
503,Ikram Alikhil,Hazratullah Zazai,Yamin Ahmadzai,59.0,41.57
504,Ikram Alikhil,Hazratullah Zazai,Mohammad Nabi,68.0,61.44
505,Ihsanullah,Hazratullah Zazai,Gulbadin Naib,87.0,58.36
506,Ihsanullah,Hazratullah Zazai,Hashmatullah Shahidi,77.0,69.53
507,Ibrahim Zadran,Hazratullah Zazai,Rashid Khan,52.0,35.78
508,Hazratullah Zazai,Sharafuddin Ashraf,Rashid Khan,44.0,38.9
509,Hazratullah Zazai,Yamin Ahmadzai,Rashid Khan,50.0,34.53
510,Hazratullah Zazai,Gulbadin Naib,Rashid Khan,52.27272727,51.64
511,Hazratullah Zazai,Rashid Khan,Aftab Alam,40.42857143,37.28
512,Hazratullah Zazai,Noor Ali Zadran,Rashid Khan,76.33333333,57.43
513,Ibrahim Zadran,Hazratullah Zazai,Rahmat Shah,62.0,55.88
514,Hazratullah Zazai,Yamin Ahmadzai,Rahmat Shah,60.0,54.63
515,Sharafuddin Ashraf,Hazratullah Zazai,Naveen-ul-Haq,44.0,27.37
516,Ibrahim Zadran,Hazratullah Zazai,Sharafuddin Ashraf,52.0,27.12
517,Ibrahim Zadran,Hazratullah Zazai,Yamin Ahmadzai,52.0,22.75
518,Ibrahim Zadran,Hazratullah Zazai,Mohammad Nabi,102.0,42.620000000000005
519,Ibrahim Zadran,Hazratullah Zazai,Mujeeb Ur Rahman,52.0,23.94
520,Hazratullah Zazai,Sharafuddin Ashraf,Yamin Ahmadzai,50.0,25.87
521,Hazratullah Zazai,Sharafuddin Ashraf,Mohammad Nabi,84.0,45.74
522,Hazratullah Zazai,Sharafuddin Ashraf,Mujeeb Ur Rahman,43.0,27.060000000000002
523,Hazratullah Zazai,Yamin Ahmadzai,Mohammad Nabi,100.0,41.370000000000005
524,Hazratullah Zazai,Yamin Ahmadzai,Mujeeb Ur Rahman,50.0,22.69
525,Gulbadin Naib,Hazratullah Zazai,Dawlat Zadran,49.75,44.15
526,Hazratullah Zazai,Shafiqullah,Gulbadin Naib,89.0,55.79
527,Hazratullah Zazai,Mujeeb Ur Rahman,Gulbadin Naib,42.66666667,39.8
528,Hazratullah Zazai,Mohammad Nabi,Aftab Alam,46.0,44.120000000000005
529,Hazratullah Zazai,Noor Ali Zadran,Mohammad Nabi,72.0,64.27
530,Hazratullah Zazai,Mujeeb Ur Rahman,Mohammad Nabi,42.91666667,42.56
531,Hazratullah Zazai,Noor Ali Zadran,Aftab Alam,52.0,47.15
532,Hazratullah Zazai,Shafiqullah,Hashmatullah Shahidi,79.0,66.96000000000001
533,Hazratullah Zazai,Hashmatullah Shahidi,Noor Ali Zadran,93.0,72.68
534,Amir Hamza,Fareed Ahmad,Samiullah Shinwari,31.0,20.700000000000003
535,Amir Hamza,Fareed Ahmad,Asghar Afghan,33.0,23.909999999999997
536,Fareed Ahmad,Samiullah Shinwari,Asghar Afghan,64.66666667,42.28
537,Fareed Ahmad,Samiullah Shinwari,Rashid Khan,39.33333333,33.48
538,Fareed Ahmad,Samiullah Shinwari,Rahmat Shah,74.66666667,53.58
539,Fareed Ahmad,Samiullah Shinwari,Dawlat Zadran,62.0,25.99
540,Fareed Ahmad,Samiullah Shinwari,Gulbadin Naib,43.66666667,37.56
541,Fareed Ahmad,Samiullah Shinwari,Mohammad Nabi,44.33333333,40.32
542,Fareed Ahmad,Samiullah Shinwari,Shafiqullah,62.0,37.629999999999995
543,Fareed Ahmad,Rahmat Shah,Asghar Afghan,69.66666667,56.79
544,Fareed Ahmad,Dawlat Zadran,Asghar Afghan,39.0,29.2
545,Fareed Ahmad,Rahmat Shah,Dawlat Zadran,108.0,40.5
546,Fareed Ahmad,Shafiqullah,Rahmat Shah,108.0,52.14
547,Amir Hamza,Samiullah Shinwari,Gulbadin Naib,44.14285714,38.230000000000004
548,Amir Hamza,Mohammad Nabi,Samiullah Shinwari,44.71428571,40.99
549,Usman Ghani,Amir Hamza,Asghar Afghan,45.0,27.979999999999997
550,Amir Hamza,Rahmat Shah,Asghar Afghan,60.5,57.46
551,Amir Hamza,Dawlat Zadran,Asghar Afghan,30.27777778,29.869999999999997
552,Amir Hamza,Gulbadin Naib,Asghar Afghan,50.81818182,41.44
553,Amir Hamza,Mohammad Nabi,Asghar Afghan,49.73684211,44.2
554,Amir Hamza,Shafiqullah,Asghar Afghan,54.14285714,41.51
555,Amir Hamza,Mohammad Shahzad,Asghar Afghan,56.29411765,54.62
556,Amir Hamza,Noor Ali Zadran,Asghar Afghan,47.83333333,47.23
557,Usman Ghani,Amir Hamza,Dawlat Zadran,51.0,11.690000000000001
558,Usman Ghani,Amir Hamza,Mohammad Nabi,51.0,26.020000000000003
