player-1,player-2,player-3,avg
Afsar Zazai,Ikram Alikhil,Zahir Khan,0
Afsar Zazai,Zahir Khan,Karim Janat,0
Afsar Zazai,Usman Ghani,Zahir Khan,0
Afsar Zazai,Ihsanullah,Zahir Khan,0
Afsar Zazai,Zahir Khan,Nasir Jamal,0
Afsar Zazai,Zahir Khan,Rashid Khan,0
Afsar Zazai,Rahmat Shah,Zahir Khan,0
Afsar Zazai,Naveen-ul-Haq,Zahir Khan,0
Afsar Zazai,Ibrahim Zadran,Zahir Khan,0
Afsar Zazai,Sharafuddin Ashraf,Zahir Khan,0
Afsar Zazai,Yamin Ahmadzai,Zahir Khan,0
Afsar Zazai,Dawlat Zadran,Zahir Khan,0
Afsar Zazai,Zahir Khan,Gulbadin Naib,0
Afsar Zazai,Mohammad Nabi,Zahir Khan,0
Afsar Zazai,Shapoor Zadran,Zahir Khan,0
Afsar Zazai,Aftab Alam,Zahir Khan,0
Afsar Zazai,Shafiqullah,Zahir Khan,0
Afsar Zazai,Zahir Khan,Mohammad Shahzad,0
Afsar Zazai,Zahir Khan,Noor Ali Zadran,0
Afsar Zazai,Hashmatullah Shahidi,Zahir Khan,0
Afsar Zazai,Zahir Khan,Mujeeb Ur Rahman,0
Afsar Zazai,Zahir Khan,Sayed Shirzad,0
Afsar Zazai,Nawroz Mangal,Zahir Khan,0
Hamid Hassan,Javed Ahmadi,Zahir Khan,0
Hamid Hassan,Hazratullah Zazai,Zahir Khan,0
Hamid Hassan,Fareed Ahmad,Zahir Khan,0
Hamid Hassan,Amir Hamza,Zahir Khan,0
Hamid Hassan,Samiullah Shinwari,Zahir Khan,0
Hamid Hassan,Zahir Khan,Asghar Afghan,0
Ikram Alikhil,Hamid Hassan,Zahir Khan,0
Karim Janat,Hamid Hassan,Zahir Khan,0
Usman Ghani,Hamid Hassan,Zahir Khan,0
Hamid Hassan,Ihsanullah,Zahir Khan,0
Nasir Jamal,Hamid Hassan,Zahir Khan,0
Hamid Hassan,Zahir Khan,Rashid Khan,0
Hamid Hassan,Rahmat Shah,Zahir Khan,0
Hamid Hassan,Naveen-ul-Haq,Zahir Khan,0
Ibrahim Zadran,Hamid Hassan,Zahir Khan,0
Hamid Hassan,Sharafuddin Ashraf,Zahir Khan,0
Hamid Hassan,Yamin Ahmadzai,Zahir Khan,0
Hamid Hassan,Dawlat Zadran,Zahir Khan,0
Hamid Hassan,Zahir Khan,Gulbadin Naib,0
Hamid Hassan,Mohammad Nabi,Zahir Khan,0
Hamid Hassan,Shapoor Zadran,Zahir Khan,0
Hamid Hassan,Aftab Alam,Zahir Khan,0
Hamid Hassan,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Hamid Hassan,Zahir Khan,0
Hamid Hassan,Zahir Khan,Noor Ali Zadran,0
Hamid Hassan,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Hamid Hassan,Zahir Khan,0
Hamid Hassan,Zahir Khan,Sayed Shirzad,0
Hamid Hassan,Nawroz Mangal,Zahir Khan,0
Hazratullah Zazai,Javed Ahmadi,Zahir Khan,0
Javed Ahmadi,Zahir Khan,Fareed Ahmad,0
Amir Hamza,Javed Ahmadi,Zahir Khan,0
Javed Ahmadi,Samiullah Shinwari,Zahir Khan,24
Javed Ahmadi,Zahir Khan,Asghar Afghan,106
Ikram Alikhil,Javed Ahmadi,Zahir Khan,0
Karim Janat,Javed Ahmadi,Zahir Khan,0
Usman Ghani,Javed Ahmadi,Zahir Khan,0
Ihsanullah,Javed Ahmadi,Zahir Khan,0
Nasir Jamal,Javed Ahmadi,Zahir Khan,0
Javed Ahmadi,Zahir Khan,Rashid Khan,59
Javed Ahmadi,Zahir Khan,Rahmat Shah,41
Javed Ahmadi,Naveen-ul-Haq,Zahir Khan,0
Ibrahim Zadran,Javed Ahmadi,Zahir Khan,0
Javed Ahmadi,Sharafuddin Ashraf,Zahir Khan,0
Javed Ahmadi,Yamin Ahmadzai,Zahir Khan,0
Javed Ahmadi,Zahir Khan,Dawlat Zadran,0
Javed Ahmadi,Zahir Khan,Gulbadin Naib,0
Javed Ahmadi,Zahir Khan,Mohammad Nabi,64
Javed Ahmadi,Shapoor Zadran,Zahir Khan,24
Javed Ahmadi,Zahir Khan,Aftab Alam,0
Javed Ahmadi,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Javed Ahmadi,Zahir Khan,30
Javed Ahmadi,Zahir Khan,Noor Ali Zadran,0
Javed Ahmadi,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Javed Ahmadi,Zahir Khan,24
Javed Ahmadi,Zahir Khan,Sayed Shirzad,0
Javed Ahmadi,Nawroz Mangal,Zahir Khan,0
Hazratullah Zazai,Zahir Khan,Fareed Ahmad,0
Amir Hamza,Hazratullah Zazai,Zahir Khan,0
Hazratullah Zazai,Samiullah Shinwari,Zahir Khan,0
Hazratullah Zazai,Zahir Khan,Asghar Afghan,0
Ikram Alikhil,Hazratullah Zazai,Zahir Khan,0
Karim Janat,Hazratullah Zazai,Zahir Khan,0
Usman Ghani,Hazratullah Zazai,Zahir Khan,0
Ihsanullah,Hazratullah Zazai,Zahir Khan,0
Nasir Jamal,Hazratullah Zazai,Zahir Khan,0
Hazratullah Zazai,Zahir Khan,Rashid Khan,0
Hazratullah Zazai,Zahir Khan,Rahmat Shah,0
Hazratullah Zazai,Naveen-ul-Haq,Zahir Khan,0
Ibrahim Zadran,Hazratullah Zazai,Zahir Khan,0
Hazratullah Zazai,Sharafuddin Ashraf,Zahir Khan,0
Hazratullah Zazai,Yamin Ahmadzai,Zahir Khan,0
Hazratullah Zazai,Zahir Khan,Dawlat Zadran,0
Hazratullah Zazai,Zahir Khan,Gulbadin Naib,0
Hazratullah Zazai,Zahir Khan,Mohammad Nabi,0
Hazratullah Zazai,Shapoor Zadran,Zahir Khan,0
Hazratullah Zazai,Zahir Khan,Aftab Alam,0
Hazratullah Zazai,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Hazratullah Zazai,Zahir Khan,0
Hazratullah Zazai,Zahir Khan,Noor Ali Zadran,0
Hazratullah Zazai,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Hazratullah Zazai,Zahir Khan,0
Hazratullah Zazai,Zahir Khan,Sayed Shirzad,0
Hazratullah Zazai,Nawroz Mangal,Zahir Khan,0
Amir Hamza,Fareed Ahmad,Zahir Khan,0
Fareed Ahmad,Samiullah Shinwari,Zahir Khan,0
Fareed Ahmad,Zahir Khan,Asghar Afghan,0
Ikram Alikhil,Fareed Ahmad,Zahir Khan,0
Karim Janat,Fareed Ahmad,Zahir Khan,0
Usman Ghani,Fareed Ahmad,Zahir Khan,0
Ihsanullah,Fareed Ahmad,Zahir Khan,0
Nasir Jamal,Fareed Ahmad,Zahir Khan,0
Fareed Ahmad,Zahir Khan,Rashid Khan,0
Fareed Ahmad,Zahir Khan,Rahmat Shah,0
Fareed Ahmad,Naveen-ul-Haq,Zahir Khan,0
Ibrahim Zadran,Fareed Ahmad,Zahir Khan,0
Fareed Ahmad,Sharafuddin Ashraf,Zahir Khan,0
Fareed Ahmad,Yamin Ahmadzai,Zahir Khan,0
Fareed Ahmad,Zahir Khan,Dawlat Zadran,0
Fareed Ahmad,Zahir Khan,Gulbadin Naib,0
Fareed Ahmad,Zahir Khan,Mohammad Nabi,0
Fareed Ahmad,Shapoor Zadran,Zahir Khan,0
Fareed Ahmad,Zahir Khan,Aftab Alam,0
Fareed Ahmad,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Fareed Ahmad,Zahir Khan,0
Fareed Ahmad,Zahir Khan,Noor Ali Zadran,0
Fareed Ahmad,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Fareed Ahmad,Zahir Khan,0
Fareed Ahmad,Zahir Khan,Sayed Shirzad,0
Fareed Ahmad,Nawroz Mangal,Zahir Khan,0
Amir Hamza,Samiullah Shinwari,Zahir Khan,0
Amir Hamza,Zahir Khan,Asghar Afghan,0
Ikram Alikhil,Amir Hamza,Zahir Khan,0
Karim Janat,Amir Hamza,Zahir Khan,0
Usman Ghani,Amir Hamza,Zahir Khan,0
Amir Hamza,Ihsanullah,Zahir Khan,0
Nasir Jamal,Amir Hamza,Zahir Khan,0
Amir Hamza,Zahir Khan,Rashid Khan,0
Amir Hamza,Rahmat Shah,Zahir Khan,0
Amir Hamza,Naveen-ul-Haq,Zahir Khan,0
Ibrahim Zadran,Amir Hamza,Zahir Khan,0
Amir Hamza,Sharafuddin Ashraf,Zahir Khan,0
Amir Hamza,Yamin Ahmadzai,Zahir Khan,0
Amir Hamza,Dawlat Zadran,Zahir Khan,0
Amir Hamza,Zahir Khan,Gulbadin Naib,0
Amir Hamza,Mohammad Nabi,Zahir Khan,0
Amir Hamza,Shapoor Zadran,Zahir Khan,0
Amir Hamza,Aftab Alam,Zahir Khan,0
Amir Hamza,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Amir Hamza,Zahir Khan,0
Amir Hamza,Zahir Khan,Noor Ali Zadran,0
Amir Hamza,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Amir Hamza,Zahir Khan,0
Amir Hamza,Zahir Khan,Sayed Shirzad,0
Amir Hamza,Nawroz Mangal,Zahir Khan,0
Samiullah Shinwari,Zahir Khan,Asghar Afghan,82
Ikram Alikhil,Samiullah Shinwari,Zahir Khan,0
Karim Janat,Samiullah Shinwari,Zahir Khan,0
Usman Ghani,Samiullah Shinwari,Zahir Khan,0
Ihsanullah,Samiullah Shinwari,Zahir Khan,0
Nasir Jamal,Samiullah Shinwari,Zahir Khan,0
Samiullah Shinwari,Zahir Khan,Rashid Khan,35
Rahmat Shah,Samiullah Shinwari,Zahir Khan,17
Naveen-ul-Haq,Samiullah Shinwari,Zahir Khan,0
Ibrahim Zadran,Samiullah Shinwari,Zahir Khan,0
Sharafuddin Ashraf,Samiullah Shinwari,Zahir Khan,0
Samiullah Shinwari,Zahir Khan,Yamin Ahmadzai,0
Dawlat Zadran,Samiullah Shinwari,Zahir Khan,0
Samiullah Shinwari,Zahir Khan,Gulbadin Naib,0
Mohammad Nabi,Samiullah Shinwari,Zahir Khan,40
Samiullah Shinwari,Zahir Khan,Shapoor Zadran,0
Aftab Alam,Samiullah Shinwari,Zahir Khan,0
Samiullah Shinwari,Zahir Khan,Shafiqullah,0
Mohammad Shahzad,Samiullah Shinwari,Zahir Khan,6
Samiullah Shinwari,Zahir Khan,Noor Ali Zadran,0
Samiullah Shinwari,Zahir Khan,Hashmatullah Shahidi,0
Mujeeb Ur Rahman,Samiullah Shinwari,Zahir Khan,0
Samiullah Shinwari,Zahir Khan,Sayed Shirzad,0
Samiullah Shinwari,Zahir Khan,Nawroz Mangal,0
Ikram Alikhil,Zahir Khan,Asghar Afghan,0
Karim Janat,Zahir Khan,Asghar Afghan,0
Usman Ghani,Zahir Khan,Asghar Afghan,0
Ihsanullah,Zahir Khan,Asghar Afghan,0
Nasir Jamal,Zahir Khan,Asghar Afghan,0
Zahir Khan,Rashid Khan,Asghar Afghan,117
Rahmat Shah,Zahir Khan,Asghar Afghan,99
Naveen-ul-Haq,Zahir Khan,Asghar Afghan,0
Ibrahim Zadran,Zahir Khan,Asghar Afghan,0
Sharafuddin Ashraf,Zahir Khan,Asghar Afghan,0
Yamin Ahmadzai,Zahir Khan,Asghar Afghan,0
Dawlat Zadran,Zahir Khan,Asghar Afghan,0
Zahir Khan,Gulbadin Naib,Asghar Afghan,0
Mohammad Nabi,Zahir Khan,Asghar Afghan,122
Shapoor Zadran,Zahir Khan,Asghar Afghan,82
Aftab Alam,Zahir Khan,Asghar Afghan,0
Shafiqullah,Zahir Khan,Asghar Afghan,0
Mohammad Shahzad,Zahir Khan,Asghar Afghan,88
Zahir Khan,Noor Ali Zadran,Asghar Afghan,0
Hashmatullah Shahidi,Zahir Khan,Asghar Afghan,0
Mujeeb Ur Rahman,Zahir Khan,Asghar Afghan,82
Zahir Khan,Sayed Shirzad,Asghar Afghan,0
Nawroz Mangal,Zahir Khan,Asghar Afghan,0
Ikram Alikhil,Zahir Khan,Karim Janat,0
Ikram Alikhil,Usman Ghani,Zahir Khan,0
Ikram Alikhil,Ihsanullah,Zahir Khan,0
Ikram Alikhil,Zahir Khan,Nasir Jamal,0
Ikram Alikhil,Zahir Khan,Rashid Khan,0
Ikram Alikhil,Rahmat Shah,Zahir Khan,0
Ikram Alikhil,Naveen-ul-Haq,Zahir Khan,0
Ikram Alikhil,Ibrahim Zadran,Zahir Khan,0
Ikram Alikhil,Sharafuddin Ashraf,Zahir Khan,0
Ikram Alikhil,Yamin Ahmadzai,Zahir Khan,0
Ikram Alikhil,Dawlat Zadran,Zahir Khan,0
Ikram Alikhil,Zahir Khan,Gulbadin Naib,0
Ikram Alikhil,Mohammad Nabi,Zahir Khan,0
Ikram Alikhil,Shapoor Zadran,Zahir Khan,0
Ikram Alikhil,Aftab Alam,Zahir Khan,0
Ikram Alikhil,Shafiqullah,Zahir Khan,0
Ikram Alikhil,Zahir Khan,Mohammad Shahzad,0
Ikram Alikhil,Zahir Khan,Noor Ali Zadran,0
Ikram Alikhil,Hashmatullah Shahidi,Zahir Khan,0
Ikram Alikhil,Zahir Khan,Mujeeb Ur Rahman,0
Ikram Alikhil,Zahir Khan,Sayed Shirzad,0
Ikram Alikhil,Nawroz Mangal,Zahir Khan,0
Karim Janat,Usman Ghani,Zahir Khan,0
Karim Janat,Ihsanullah,Zahir Khan,0
Karim Janat,Zahir Khan,Nasir Jamal,0
Karim Janat,Zahir Khan,Rashid Khan,0
Karim Janat,Rahmat Shah,Zahir Khan,0
Karim Janat,Naveen-ul-Haq,Zahir Khan,0
Karim Janat,Ibrahim Zadran,Zahir Khan,0
Karim Janat,Sharafuddin Ashraf,Zahir Khan,0
Karim Janat,Yamin Ahmadzai,Zahir Khan,0
Karim Janat,Dawlat Zadran,Zahir Khan,0
Karim Janat,Zahir Khan,Gulbadin Naib,0
Karim Janat,Mohammad Nabi,Zahir Khan,0
Karim Janat,Shapoor Zadran,Zahir Khan,0
Karim Janat,Aftab Alam,Zahir Khan,0
Karim Janat,Shafiqullah,Zahir Khan,0
Karim Janat,Zahir Khan,Mohammad Shahzad,0
Karim Janat,Zahir Khan,Noor Ali Zadran,0
Karim Janat,Hashmatullah Shahidi,Zahir Khan,0
Karim Janat,Zahir Khan,Mujeeb Ur Rahman,0
Karim Janat,Zahir Khan,Sayed Shirzad,0
Karim Janat,Nawroz Mangal,Zahir Khan,0
Usman Ghani,Ihsanullah,Zahir Khan,0
Usman Ghani,Zahir Khan,Nasir Jamal,0
Usman Ghani,Zahir Khan,Rashid Khan,0
Usman Ghani,Rahmat Shah,Zahir Khan,0
Usman Ghani,Naveen-ul-Haq,Zahir Khan,0
Usman Ghani,Ibrahim Zadran,Zahir Khan,0
Usman Ghani,Sharafuddin Ashraf,Zahir Khan,0
Usman Ghani,Yamin Ahmadzai,Zahir Khan,0
Usman Ghani,Dawlat Zadran,Zahir Khan,0
Usman Ghani,Zahir Khan,Gulbadin Naib,0
Usman Ghani,Mohammad Nabi,Zahir Khan,0
Usman Ghani,Shapoor Zadran,Zahir Khan,0
Usman Ghani,Aftab Alam,Zahir Khan,0
Usman Ghani,Shafiqullah,Zahir Khan,0
Usman Ghani,Zahir Khan,Mohammad Shahzad,0
Usman Ghani,Zahir Khan,Noor Ali Zadran,0
Usman Ghani,Hashmatullah Shahidi,Zahir Khan,0
Usman Ghani,Zahir Khan,Mujeeb Ur Rahman,0
Usman Ghani,Zahir Khan,Sayed Shirzad,0
Usman Ghani,Nawroz Mangal,Zahir Khan,0
Nasir Jamal,Ihsanullah,Zahir Khan,0
Ihsanullah,Zahir Khan,Rashid Khan,0
Ihsanullah,Rahmat Shah,Zahir Khan,0
Ihsanullah,Naveen-ul-Haq,Zahir Khan,0
Ibrahim Zadran,Ihsanullah,Zahir Khan,0
Ihsanullah,Sharafuddin Ashraf,Zahir Khan,0
Ihsanullah,Yamin Ahmadzai,Zahir Khan,0
Ihsanullah,Dawlat Zadran,Zahir Khan,0
Ihsanullah,Zahir Khan,Gulbadin Naib,0
Ihsanullah,Mohammad Nabi,Zahir Khan,0
Ihsanullah,Shapoor Zadran,Zahir Khan,0
Ihsanullah,Aftab Alam,Zahir Khan,0
Ihsanullah,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Ihsanullah,Zahir Khan,0
Ihsanullah,Zahir Khan,Noor Ali Zadran,0
Ihsanullah,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Ihsanullah,Zahir Khan,0
Ihsanullah,Zahir Khan,Sayed Shirzad,0
Ihsanullah,Nawroz Mangal,Zahir Khan,0
Nasir Jamal,Zahir Khan,Rashid Khan,0
Nasir Jamal,Rahmat Shah,Zahir Khan,0
Nasir Jamal,Naveen-ul-Haq,Zahir Khan,0
Nasir Jamal,Ibrahim Zadran,Zahir Khan,0
Nasir Jamal,Sharafuddin Ashraf,Zahir Khan,0
Nasir Jamal,Yamin Ahmadzai,Zahir Khan,0
Nasir Jamal,Dawlat Zadran,Zahir Khan,0
Nasir Jamal,Zahir Khan,Gulbadin Naib,0
Nasir Jamal,Mohammad Nabi,Zahir Khan,0
Nasir Jamal,Shapoor Zadran,Zahir Khan,0
Nasir Jamal,Aftab Alam,Zahir Khan,0
Nasir Jamal,Shafiqullah,Zahir Khan,0
Nasir Jamal,Zahir Khan,Mohammad Shahzad,0
Nasir Jamal,Zahir Khan,Noor Ali Zadran,0
Nasir Jamal,Hashmatullah Shahidi,Zahir Khan,0
Nasir Jamal,Zahir Khan,Mujeeb Ur Rahman,0
Nasir Jamal,Zahir Khan,Sayed Shirzad,0
Nasir Jamal,Nawroz Mangal,Zahir Khan,0
Rahmat Shah,Zahir Khan,Rashid Khan,52
Naveen-ul-Haq,Zahir Khan,Rashid Khan,0
Ibrahim Zadran,Zahir Khan,Rashid Khan,0
Sharafuddin Ashraf,Zahir Khan,Rashid Khan,0
Yamin Ahmadzai,Zahir Khan,Rashid Khan,0
Dawlat Zadran,Zahir Khan,Rashid Khan,0
Zahir Khan,Gulbadin Naib,Rashid Khan,0
Mohammad Nabi,Zahir Khan,Rashid Khan,75
Shapoor Zadran,Zahir Khan,Rashid Khan,35
Aftab Alam,Zahir Khan,Rashid Khan,0
Shafiqullah,Zahir Khan,Rashid Khan,0
Mohammad Shahzad,Zahir Khan,Rashid Khan,41
Zahir Khan,Noor Ali Zadran,Rashid Khan,0
Hashmatullah Shahidi,Zahir Khan,Rashid Khan,0
Mujeeb Ur Rahman,Zahir Khan,Rashid Khan,35
Zahir Khan,Rashid Khan,Sayed Shirzad,0
Nawroz Mangal,Zahir Khan,Rashid Khan,0
Rahmat Shah,Naveen-ul-Haq,Zahir Khan,0
Ibrahim Zadran,Rahmat Shah,Zahir Khan,0
Rahmat Shah,Sharafuddin Ashraf,Zahir Khan,0
Rahmat Shah,Yamin Ahmadzai,Zahir Khan,0
Rahmat Shah,Zahir Khan,Dawlat Zadran,0
Rahmat Shah,Zahir Khan,Gulbadin Naib,0
Rahmat Shah,Zahir Khan,Mohammad Nabi,57
Rahmat Shah,Shapoor Zadran,Zahir Khan,17
Rahmat Shah,Zahir Khan,Aftab Alam,0
Rahmat Shah,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Rahmat Shah,Zahir Khan,23
Rahmat Shah,Zahir Khan,Noor Ali Zadran,0
Rahmat Shah,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Rahmat Shah,Zahir Khan,17
Rahmat Shah,Zahir Khan,Sayed Shirzad,0
Rahmat Shah,Nawroz Mangal,Zahir Khan,0
Ibrahim Zadran,Naveen-ul-Haq,Zahir Khan,0
Sharafuddin Ashraf,Naveen-ul-Haq,Zahir Khan,0
Naveen-ul-Haq,Zahir Khan,Yamin Ahmadzai,0
Dawlat Zadran,Naveen-ul-Haq,Zahir Khan,0
Naveen-ul-Haq,Zahir Khan,Gulbadin Naib,0
Mohammad Nabi,Naveen-ul-Haq,Zahir Khan,0
Naveen-ul-Haq,Zahir Khan,Shapoor Zadran,0
Aftab Alam,Naveen-ul-Haq,Zahir Khan,0
Naveen-ul-Haq,Zahir Khan,Shafiqullah,0
Mohammad Shahzad,Naveen-ul-Haq,Zahir Khan,0
Naveen-ul-Haq,Zahir Khan,Noor Ali Zadran,0
Naveen-ul-Haq,Zahir Khan,Hashmatullah Shahidi,0
Mujeeb Ur Rahman,Naveen-ul-Haq,Zahir Khan,0
Naveen-ul-Haq,Zahir Khan,Sayed Shirzad,0
Naveen-ul-Haq,Zahir Khan,Nawroz Mangal,0
Ibrahim Zadran,Sharafuddin Ashraf,Zahir Khan,0
Ibrahim Zadran,Yamin Ahmadzai,Zahir Khan,0
Ibrahim Zadran,Dawlat Zadran,Zahir Khan,0
Ibrahim Zadran,Zahir Khan,Gulbadin Naib,0
Ibrahim Zadran,Mohammad Nabi,Zahir Khan,0
Ibrahim Zadran,Shapoor Zadran,Zahir Khan,0
Ibrahim Zadran,Aftab Alam,Zahir Khan,0
Ibrahim Zadran,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Ibrahim Zadran,Zahir Khan,0
Ibrahim Zadran,Zahir Khan,Noor Ali Zadran,0
Ibrahim Zadran,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Ibrahim Zadran,Zahir Khan,0
Ibrahim Zadran,Zahir Khan,Sayed Shirzad,0
Ibrahim Zadran,Nawroz Mangal,Zahir Khan,0
Sharafuddin Ashraf,Zahir Khan,Yamin Ahmadzai,0
Dawlat Zadran,Sharafuddin Ashraf,Zahir Khan,0
Sharafuddin Ashraf,Zahir Khan,Gulbadin Naib,0
Mohammad Nabi,Sharafuddin Ashraf,Zahir Khan,0
Sharafuddin Ashraf,Zahir Khan,Shapoor Zadran,0
Aftab Alam,Sharafuddin Ashraf,Zahir Khan,0
Sharafuddin Ashraf,Zahir Khan,Shafiqullah,0
Mohammad Shahzad,Sharafuddin Ashraf,Zahir Khan,0
Sharafuddin Ashraf,Zahir Khan,Noor Ali Zadran,0
Sharafuddin Ashraf,Zahir Khan,Hashmatullah Shahidi,0
Mujeeb Ur Rahman,Sharafuddin Ashraf,Zahir Khan,0
Sharafuddin Ashraf,Zahir Khan,Sayed Shirzad,0
Sharafuddin Ashraf,Zahir Khan,Nawroz Mangal,0
Dawlat Zadran,Yamin Ahmadzai,Zahir Khan,0
Yamin Ahmadzai,Zahir Khan,Gulbadin Naib,0
Mohammad Nabi,Yamin Ahmadzai,Zahir Khan,0
Yamin Ahmadzai,Zahir Khan,Shapoor Zadran,0
Aftab Alam,Yamin Ahmadzai,Zahir Khan,0
Yamin Ahmadzai,Zahir Khan,Shafiqullah,0
Mohammad Shahzad,Yamin Ahmadzai,Zahir Khan,0
Yamin Ahmadzai,Zahir Khan,Noor Ali Zadran,0
Yamin Ahmadzai,Zahir Khan,Hashmatullah Shahidi,0
Mujeeb Ur Rahman,Yamin Ahmadzai,Zahir Khan,0
Yamin Ahmadzai,Zahir Khan,Sayed Shirzad,0
Yamin Ahmadzai,Zahir Khan,Nawroz Mangal,0
Dawlat Zadran,Zahir Khan,Gulbadin Naib,0
Dawlat Zadran,Zahir Khan,Mohammad Nabi,0
Dawlat Zadran,Shapoor Zadran,Zahir Khan,0
Dawlat Zadran,Zahir Khan,Aftab Alam,0
Dawlat Zadran,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Dawlat Zadran,Zahir Khan,0
Dawlat Zadran,Zahir Khan,Noor Ali Zadran,0
Dawlat Zadran,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Dawlat Zadran,Zahir Khan,0
Dawlat Zadran,Zahir Khan,Sayed Shirzad,0
Dawlat Zadran,Nawroz Mangal,Zahir Khan,0
Mohammad Nabi,Zahir Khan,Gulbadin Naib,0
Shapoor Zadran,Zahir Khan,Gulbadin Naib,0
Aftab Alam,Zahir Khan,Gulbadin Naib,0
Shafiqullah,Zahir Khan,Gulbadin Naib,0
Mohammad Shahzad,Zahir Khan,Gulbadin Naib,0
Noor Ali Zadran,Zahir Khan,Gulbadin Naib,0
Hashmatullah Shahidi,Zahir Khan,Gulbadin Naib,0
Mujeeb Ur Rahman,Zahir Khan,Gulbadin Naib,0
Zahir Khan,Gulbadin Naib,Sayed Shirzad,0
Nawroz Mangal,Zahir Khan,Gulbadin Naib,0
Mohammad Nabi,Shapoor Zadran,Zahir Khan,40
Mohammad Nabi,Zahir Khan,Aftab Alam,0
Mohammad Nabi,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Mohammad Nabi,Zahir Khan,46
Mohammad Nabi,Zahir Khan,Noor Ali Zadran,0
Mohammad Nabi,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Mohammad Nabi,Zahir Khan,40
Mohammad Nabi,Zahir Khan,Sayed Shirzad,0
Mohammad Nabi,Nawroz Mangal,Zahir Khan,0
Aftab Alam,Shapoor Zadran,Zahir Khan,0
Shapoor Zadran,Zahir Khan,Shafiqullah,0
Mohammad Shahzad,Shapoor Zadran,Zahir Khan,6
Shapoor Zadran,Zahir Khan,Noor Ali Zadran,0
Shapoor Zadran,Zahir Khan,Hashmatullah Shahidi,0
Mujeeb Ur Rahman,Shapoor Zadran,Zahir Khan,0
Shapoor Zadran,Zahir Khan,Sayed Shirzad,0
Shapoor Zadran,Zahir Khan,Nawroz Mangal,0
Aftab Alam,Shafiqullah,Zahir Khan,0
Mohammad Shahzad,Aftab Alam,Zahir Khan,0
Aftab Alam,Zahir Khan,Noor Ali Zadran,0
Aftab Alam,Hashmatullah Shahidi,Zahir Khan,0
Mujeeb Ur Rahman,Aftab Alam,Zahir Khan,0
Aftab Alam,Zahir Khan,Sayed Shirzad,0
Aftab Alam,Nawroz Mangal,Zahir Khan,0
Mohammad Shahzad,Shafiqullah,Zahir Khan,0
Shafiqullah,Zahir Khan,Noor Ali Zadran,0
Shafiqullah,Zahir Khan,Hashmatullah Shahidi,0
Mujeeb Ur Rahman,Shafiqullah,Zahir Khan,0
Shafiqullah,Zahir Khan,Sayed Shirzad,0
Shafiqullah,Zahir Khan,Nawroz Mangal,0
Mohammad Shahzad,Zahir Khan,Noor Ali Zadran,0
Mohammad Shahzad,Hashmatullah Shahidi,Zahir Khan,0
Mohammad Shahzad,Zahir Khan,Mujeeb Ur Rahman,6
Mohammad Shahzad,Zahir Khan,Sayed Shirzad,0
Mohammad Shahzad,Nawroz Mangal,Zahir Khan,0
Hashmatullah Shahidi,Zahir Khan,Noor Ali Zadran,0
Mujeeb Ur Rahman,Zahir Khan,Noor Ali Zadran,0
Zahir Khan,Noor Ali Zadran,Sayed Shirzad,0
Nawroz Mangal,Zahir Khan,Noor Ali Zadran,0
Mujeeb Ur Rahman,Hashmatullah Shahidi,Zahir Khan,0
Hashmatullah Shahidi,Zahir Khan,Sayed Shirzad,0
Hashmatullah Shahidi,Zahir Khan,Nawroz Mangal,0
Mujeeb Ur Rahman,Zahir Khan,Sayed Shirzad,0
Mujeeb Ur Rahman,Nawroz Mangal,Zahir Khan,0
Nawroz Mangal,Zahir Khan,Sayed Shirzad,0
Karim Sadiq,Najibullah Zadran,Rokhan Barakzai,0
Shabir Noori,Karim Sadiq,Najibullah Zadran,0
Afsar Zazai,Karim Sadiq,Najibullah Zadran,0
Hamid Hassan,Karim Sadiq,Najibullah Zadran,0
Javed Ahmadi,Karim Sadiq,Najibullah Zadran,0
Hazratullah Zazai,Karim Sadiq,Najibullah Zadran,0
Fareed Ahmad,Karim Sadiq,Najibullah Zadran,0
Amir Hamza,Karim Sadiq,Najibullah Zadran,0
