,player-1,player-2,player-3,avg
197,SW Billings,JL Denly,TK Curran,0.0
198,SW Billings,MM Ali,JL Denly,0.0
199,SW Billings,JL Denly,LA Dawson,0.0
200,SW Billings,JL Denly,JC Buttler,0.0
201,SW Billings,MW Parkinson,JL Denly,0.0
202,SW Billings,OP Stone,JL Denly,0.0
203,SW Billings,JL Denly,JM Anderson,0.0
204,SW Billings,JL Denly,C Overton,0.0
205,SW Billings,DJ Malan,JL Denly,0.0
206,SW Billings,AD Hales,JL Denly,0.0
207,SW Billings,JL Denly,MA Wood,0.0
208,SW Billings,S Mahmood,JL Denly,0.0
209,SW Billings,BA Stokes,JL Denly,0.0
210,SW Billings,BT Foakes,JL Denly,0.0
211,SW Billings,JL Denly,EJG Morgan,0.0
212,SW Billings,JL Denly,JT Ball,0.0
213,SW Billings,SM Curran,JWA Taylor,0.0
214,SW Billings,SM Curran,TS Roland-Jones,0.0
215,SW Billings,SM Curran,JJ Roy,30.0
216,SW Billings,SM Curran,JE Root,48.0
217,SW Billings,SM Curran,BM Duckett,0.0
218,SW Billings,SM Curran,AU Rashid,44.0
219,SW Billings,SM Curran,CJ Jordan,0.0
220,SW Billings,SM Curran,ST Finn,0.0
221,SW Billings,SM Curran,IR Bell,0.0
222,SW Billings,SM Curran,CR Woakes,35.0
223,SW Billings,SM Curran,T Banton,0.0
224,SW Billings,SM Curran,RJW Topley,0.0
225,SW Billings,SM Curran,JM Vince,0.0
226,SW Billings,SM Curran,RS Bopara,0.0
227,SW Billings,SM Curran,GS Ballance,0.0
228,SW Billings,SM Curran,DJ Willey,0.0
229,SW Billings,SM Curran,TK Curran,46.0
230,SW Billings,SM Curran,MM Ali,0.0
231,SW Billings,SM Curran,LA Dawson,0.0
232,SW Billings,SM Curran,JC Buttler,12.0
233,SW Billings,SM Curran,MW Parkinson,0.0
234,SW Billings,SM Curran,OP Stone,0.0
235,SW Billings,SM Curran,JM Anderson,0.0
236,SW Billings,SM Curran,C Overton,0.0
237,SW Billings,SM Curran,DJ Malan,0.0
238,SW Billings,SM Curran,AD Hales,0.0
239,SW Billings,SM Curran,MA Wood,0.0
240,SW Billings,SM Curran,S Mahmood,0.0
241,SW Billings,SM Curran,BA Stokes,0.0
242,SW Billings,SM Curran,BT Foakes,0.0
243,SW Billings,SM Curran,EJG Morgan,51.0
244,SW Billings,SM Curran,JT Ball,0.0
245,SW Billings,JWA Taylor,TS Roland-Jones,0.0
246,SW Billings,JWA Taylor,JJ Roy,0.0
247,SW Billings,JWA Taylor,JE Root,0.0
248,SW Billings,JWA Taylor,BM Duckett,0.0
249,SW Billings,JWA Taylor,AU Rashid,0.0
250,SW Billings,JWA Taylor,CJ Jordan,0.0
251,SW Billings,JWA Taylor,ST Finn,0.0
252,SW Billings,JWA Taylor,IR Bell,0.0
253,SW Billings,JWA Taylor,CR Woakes,0.0
254,SW Billings,JWA Taylor,T Banton,0.0
255,SW Billings,JWA Taylor,RJW Topley,0.0
256,SW Billings,JWA Taylor,JM Vince,0.0
257,SW Billings,JWA Taylor,RS Bopara,0.0
258,SW Billings,JWA Taylor,GS Ballance,0.0
259,SW Billings,JWA Taylor,DJ Willey,0.0
260,SW Billings,JWA Taylor,TK Curran,0.0
261,SW Billings,JWA Taylor,MM Ali,0.0
262,SW Billings,JWA Taylor,LA Dawson,0.0
263,SW Billings,JWA Taylor,JC Buttler,0.0
264,SW Billings,JWA Taylor,MW Parkinson,0.0
265,SW Billings,JWA Taylor,OP Stone,0.0
266,SW Billings,JWA Taylor,JM Anderson,0.0
267,SW Billings,JWA Taylor,C Overton,0.0
268,SW Billings,JWA Taylor,DJ Malan,0.0
269,SW Billings,JWA Taylor,AD Hales,0.0
270,SW Billings,JWA Taylor,MA Wood,0.0
271,SW Billings,JWA Taylor,S Mahmood,0.0
272,SW Billings,JWA Taylor,BA Stokes,0.0
273,SW Billings,JWA Taylor,BT Foakes,0.0
274,SW Billings,JWA Taylor,EJG Morgan,0.0
275,SW Billings,JWA Taylor,JT Ball,0.0
276,SW Billings,TS Roland-Jones,JJ Roy,0.0
277,SW Billings,TS Roland-Jones,JE Root,0.0
278,SW Billings,TS Roland-Jones,BM Duckett,0.0
279,SW Billings,TS Roland-Jones,AU Rashid,0.0
280,SW Billings,TS Roland-Jones,CJ Jordan,0.0
281,SW Billings,TS Roland-Jones,ST Finn,0.0
282,SW Billings,TS Roland-Jones,IR Bell,0.0
283,SW Billings,TS Roland-Jones,CR Woakes,0.0
284,SW Billings,TS Roland-Jones,T Banton,0.0
285,SW Billings,TS Roland-Jones,RJW Topley,0.0
286,SW Billings,TS Roland-Jones,JM Vince,0.0
287,SW Billings,TS Roland-Jones,RS Bopara,0.0
288,SW Billings,TS Roland-Jones,GS Ballance,0.0
289,SW Billings,TS Roland-Jones,DJ Willey,0.0
290,SW Billings,TS Roland-Jones,TK Curran,0.0
291,SW Billings,TS Roland-Jones,MM Ali,0.0
292,SW Billings,TS Roland-Jones,LA Dawson,0.0
293,SW Billings,TS Roland-Jones,JC Buttler,0.0
294,SW Billings,TS Roland-Jones,MW Parkinson,0.0
295,SW Billings,TS Roland-Jones,OP Stone,0.0
296,SW Billings,TS Roland-Jones,JM Anderson,0.0
297,SW Billings,TS Roland-Jones,C Overton,0.0
298,SW Billings,TS Roland-Jones,DJ Malan,0.0
299,SW Billings,TS Roland-Jones,AD Hales,0.0
300,SW Billings,TS Roland-Jones,MA Wood,0.0
301,SW Billings,TS Roland-Jones,S Mahmood,0.0
302,SW Billings,TS Roland-Jones,BA Stokes,0.0
303,SW Billings,TS Roland-Jones,BT Foakes,0.0
304,SW Billings,TS Roland-Jones,EJG Morgan,0.0
305,SW Billings,TS Roland-Jones,JT Ball,0.0
306,SW Billings,JJ Roy,JE Root,97.6
307,SW Billings,JJ Roy,BM Duckett,0.0
308,SW Billings,JJ Roy,AU Rashid,67.61111111111111
309,SW Billings,JJ Roy,CJ Jordan,29.5
310,SW Billings,ST Finn,JJ Roy,44.42857142857143
311,SW Billings,IR Bell,JJ Roy,0.0
312,SW Billings,CR Woakes,JJ Roy,100.14285714285714
313,SW Billings,JJ Roy,T Banton,80.33333333333333
314,SW Billings,RJW Topley,JJ Roy,46.0
315,SW Billings,JJ Roy,JM Vince,71.33333333333333
316,SW Billings,JJ Roy,RS Bopara,0.0
317,SW Billings,JJ Roy,GS Ballance,0.0
318,SW Billings,JJ Roy,DJ Willey,67.4
319,SW Billings,JJ Roy,TK Curran,77.4
320,SW Billings,JJ Roy,MM Ali,90.7
321,SW Billings,JJ Roy,LA Dawson,0.0
