,player-1,player-2,player-3,avg
273,TWM Latham,BM Wheeler,JDS Neesham,53.0
274,TWM Latham,GH Worker,JDS Neesham,109.0
275,TWM Latham,JDS Neesham,TG Southee,66.83333333333333
276,TWM Latham,HM Nicholls,KS Williamson,86.7741935483871
277,NT Broom,TWM Latham,HM Nicholls,83.0
278,TWM Latham,HM Nicholls,DAJ Bracewell,64.125
279,TWM Latham,MJ Henry,HM Nicholls,48.0
280,AW Mathieson,TWM Latham,HM Nicholls,0.0
281,TWM Latham,TA Boult,HM Nicholls,54.46875
282,TWM Latham,DL Vettori,HM Nicholls,0.0
283,TWM Latham,MJ Santner,HM Nicholls,70.40625
284,TWM Latham,AF Milne,HM Nicholls,68.5
285,TWM Latham,HM Nicholls,C Munro,78.875
286,TWM Latham,HM Nicholls,AP Devcich,0.0
287,TWM Latham,HM Nicholls,KA Jamieson,92.5
288,TWM Latham,TA Blundell,HM Nicholls,113.0
289,TWM Latham,C de Grandhomme,HM Nicholls,74.3076923076923
290,TWM Latham,IS Sodhi,HM Nicholls,58.61538461538461
291,TWM Latham,LH Ferguson,HM Nicholls,47.0
292,TWM Latham,HK Bennett,HM Nicholls,102.33333333333333
293,L Ronchi,TWM Latham,HM Nicholls,52.8
294,TWM Latham,MJ McClenaghan,HM Nicholls,61.0
295,TWM Latham,SC Kuggeleijn,HM Nicholls,0.0
296,LRPL Taylor,TWM Latham,HM Nicholls,102.22857142857143
297,JS Patel,TWM Latham,HM Nicholls,0.0
298,TWM Latham,MS Chapman,HM Nicholls,36.5
299,TWM Latham,HM Nicholls,BB McCullum,56.5
300,TWM Latham,NL McCullum,HM Nicholls,0.0
301,GD Elliott,TWM Latham,HM Nicholls,93.0
302,TWM Latham,BJ Watling,HM Nicholls,39.0
303,TWM Latham,BM Wheeler,HM Nicholls,0.0
304,TWM Latham,GH Worker,HM Nicholls,88.0
305,TWM Latham,TG Southee,HM Nicholls,66.58333333333333
306,NT Broom,TWM Latham,KS Williamson,104.5
307,TWM Latham,DAJ Bracewell,KS Williamson,93.375
308,TWM Latham,MJ Henry,KS Williamson,76.9090909090909
309,AW Mathieson,TWM Latham,KS Williamson,0.0
310,TWM Latham,TA Boult,KS Williamson,68.47916666666667
311,TWM Latham,DL Vettori,KS Williamson,95.0
312,TWM Latham,MJ Santner,KS Williamson,81.06382978723404
313,TWM Latham,AF Milne,KS Williamson,87.22222222222223
314,TWM Latham,C Munro,KS Williamson,96.3157894736842
315,TWM Latham,AP Devcich,KS Williamson,131.0
316,TWM Latham,KA Jamieson,KS Williamson,54.0
317,TWM Latham,TA Blundell,KS Williamson,0.0
318,TWM Latham,C de Grandhomme,KS Williamson,79.03030303030303
319,TWM Latham,IS Sodhi,KS Williamson,79.9090909090909
320,TWM Latham,LH Ferguson,KS Williamson,60.827586206896555
321,TWM Latham,HK Bennett,KS Williamson,54.0
322,L Ronchi,TWM Latham,KS Williamson,98.3529411764706
323,TWM Latham,MJ McClenaghan,KS Williamson,87.25
324,TWM Latham,SC Kuggeleijn,KS Williamson,0.0
325,LRPL Taylor,TWM Latham,KS Williamson,112.45652173913044
326,JS Patel,TWM Latham,KS Williamson,99.0
327,TWM Latham,MS Chapman,KS Williamson,72.0
328,TWM Latham,BB McCullum,KS Williamson,81.0
329,TWM Latham,NL McCullum,KS Williamson,104.8
330,GD Elliott,TWM Latham,KS Williamson,93.0
331,TWM Latham,BJ Watling,KS Williamson,61.6
332,TWM Latham,BM Wheeler,KS Williamson,94.33333333333333
333,TWM Latham,GH Worker,KS Williamson,88.6
334,TWM Latham,TG Southee,KS Williamson,81.22857142857143
335,NT Broom,TWM Latham,DAJ Bracewell,31.0
336,NT Broom,TWM Latham,MJ Henry,92.0
337,NT Broom,TWM Latham,AW Mathieson,0.0
338,NT Broom,TWM Latham,TA Boult,53.55555555555556
339,NT Broom,TWM Latham,DL Vettori,0.0
340,NT Broom,TWM Latham,MJ Santner,85.76923076923077
