,player-1,player-2,player-3,combined_avg,sum_of_individual
469,K Rabada,Q de Kock,T Shamsi,52.66666666666666,47.25
470,Q de Kock,T Shamsi,AL Phehlukwayo,59.35714285714285,53.879999999999995
471,D Pretorius,Q de Kock,T Shamsi,69.75,49.97
472,Imran Tahir,Q de Kock,M de Lange,138.0,45.53
473,Q de Kock,RR Rossouw,M de Lange,146.5,84.25
474,Imran Tahir,Q de Kock,K Rabada,50.625,48.95
475,Imran Tahir,Q de Kock,AL Phehlukwayo,63.59375,55.58
476,Imran Tahir,Q de Kock,A Nortje,63.33333333333334,46.82
477,D Pretorius,Imran Tahir,Q de Kock,59.055555555555564,51.67
478,Q de Kock,K Rabada,AL Phehlukwayo,65.5,57.3
479,Q de Kock,K Rabada,A Nortje,64.0,48.54
480,D Pretorius,Q de Kock,K Rabada,60.26315789473684,53.39
481,Q de Kock,RR Rossouw,AL Phehlukwayo,135.4,94.3
482,D Pretorius,Q de Kock,AL Phehlukwayo,75.875,60.019999999999996
483,D Paterson,HE van der Dussen,F du Plessis,88.0,82.97
484,D Paterson,F du Plessis,T Bavuma,139.0,108.56
485,D Paterson,F du Plessis,F Behardien,65.5,63.349999999999994
486,PWA Mulder,D Paterson,F du Plessis,93.0,53.16
487,D Paterson,F du Plessis,AB de Villiers,95.66666666666669,90.22999999999999
488,D Paterson,HE van der Dussen,D Olivier,80.0,37.21
489,DA Miller,D Paterson,D Olivier,31.0,29.46
490,D Paterson,D Olivier,AL Phehlukwayo,69.0,10.05
491,D Paterson,HE van der Dussen,HM Amla,88.0,79.2
492,D Paterson,HE van der Dussen,H Klaasen,80.0,66.21000000000001
493,D Paterson,HE van der Dussen,RR Hendricks,85.0,60.81
494,DA Miller,D Paterson,HE van der Dussen,111.0,66.67
495,D Paterson,HE van der Dussen,T Shamsi,80.0,37.21
496,D Paterson,HE van der Dussen,K Rabada,80.0,40.63
497,D Paterson,HE van der Dussen,AL Phehlukwayo,149.0,47.260000000000005
498,D Paterson,HM Amla,JP Duminy,112.5,64.39
499,D Paterson,AB de Villiers,JP Duminy,103.0,66.87
500,D Paterson,F Behardien,T Bavuma,81.0,80.39
501,D Paterson,K Rabada,T Bavuma,71.0,66.22
502,D Paterson,HM Amla,F Behardien,92.0,59.58
503,DA Miller,D Paterson,HM Amla,74.5,71.45
504,D Paterson,AB de Villiers,HM Amla,185.5,86.46000000000001
505,D Paterson,Imran Tahir,HM Amla,97.5,43.690000000000005
506,D Paterson,K Rabada,HM Amla,67.66666666666667,45.410000000000004
507,D Paterson,HM Amla,AL Phehlukwayo,90.66666666666669,52.040000000000006
508,D Paterson,D Pretorius,HM Amla,97.5,48.13
509,PWA Mulder,D Paterson,F Behardien,35.0,24.990000000000002
510,D Paterson,AB de Villiers,F Behardien,118.0,62.06
511,D Paterson,Imran Tahir,F Behardien,20.0,19.29
512,D Paterson,K Rabada,F Behardien,31.5,21.009999999999998
513,D Paterson,H Klaasen,AL Phehlukwayo,69.0,39.05
514,D Paterson,RR Hendricks,AL Phehlukwayo,74.0,33.650000000000006
515,PWA Mulder,D Paterson,K Rabada,25.0,10.82
516,DA Miller,D Paterson,T Shamsi,31.0,29.46
517,DA Miller,D Paterson,AL Phehlukwayo,50.0,39.510000000000005
518,D Paterson,Imran Tahir,AB de Villiers,65.33333333333333,46.17
519,D Paterson,K Rabada,AB de Villiers,73.0,47.89
520,D Paterson,AB de Villiers,AL Phehlukwayo,67.0,54.519999999999996
521,D Paterson,D Pretorius,AB de Villiers,88.0,50.61
522,D Paterson,T Shamsi,AL Phehlukwayo,69.0,10.05
523,D Paterson,Imran Tahir,K Rabada,7.666666666666668,5.12
524,D Paterson,K Rabada,AL Phehlukwayo,24.25,13.47
525,L Ngidi,L Sipamla,T Bavuma,68.5,67.94
526,DA Miller,L Sipamla,T Bavuma,103.0,95.59
527,BE Hendricks,L Sipamla,T Bavuma,70.0,67.13
528,L Sipamla,T Shamsi,T Bavuma,68.5,66.13
529,L Sipamla,KA Maharaj,K Verreynne,50.0,40.86
530,L Sipamla,H Klaasen,K Verreynne,118.0,66.0
531,JT Smuts,L Sipamla,K Verreynne,134.0,77.75
532,DM Dupavillon,L Sipamla,K Verreynne,50.0,37.0
533,AL Phehlukwayo,L Sipamla,K Verreynne,50.0,47.050000000000004
534,L Sipamla,A Nortje,K Verreynne,50.0,38.29
535,L Sipamla,H Klaasen,KA Maharaj,68.0,36.19
536,JT Smuts,L Sipamla,KA Maharaj,84.0,47.94
537,JT Smuts,L Sipamla,H Klaasen,152.0,73.08
538,DA Miller,L Sipamla,H Klaasen,71.0,61.79
539,DM Dupavillon,L Sipamla,H Klaasen,68.0,32.33
540,L Sipamla,H Klaasen,AL Phehlukwayo,68.0,42.379999999999995
541,L Sipamla,H Klaasen,A Nortje,68.0,33.62
542,DA Miller,L Sipamla,L Ngidi,39.5,34.6
543,BE Hendricks,L Sipamla,L Ngidi,6.5,6.140000000000001
544,JT Smuts,L Sipamla,DM Dupavillon,84.0,44.08
545,JT Smuts,L Sipamla,A Nortje,84.0,45.37
546,DA Miller,L Sipamla,BE Hendricks,41.0,33.79
547,DA Miller,L Sipamla,T Shamsi,39.5,32.79
548,BE Hendricks,L Sipamla,T Shamsi,6.5,4.33
549,KJ Abbott,F du Plessis,DW Steyn,66.16666666666667,52.129999999999995
550,HM Amla,F du Plessis,DW Steyn,93.15,91.91
551,F du Plessis,DW Steyn,F Behardien,69.76923076923077,67.51
552,D Elgar,F du Plessis,DW Steyn,138.0,53.59
553,F du Plessis,DW Steyn,L Ngidi,61.75,51.730000000000004
554,F du Plessis,DW Steyn,RR Hendricks,83.25,73.52000000000001
555,DA Miller,F du Plessis,DW Steyn,86.12,79.38
556,AB de Villiers,F du Plessis,DW Steyn,118.6,94.38999999999999
557,Imran Tahir,F du Plessis,DW Steyn,55.2,51.620000000000005
558,K Rabada,F du Plessis,DW Steyn,58.6875,53.34
559,F du Plessis,DW Steyn,RR Rossouw,95.08333333333331,90.34
560,D Pretorius,F du Plessis,DW Steyn,72.0,56.06
561,M Morkel,F du Plessis,HM Amla,91.69565217391305,90.21000000000001
562,M Morkel,F du Plessis,CH Morris,64.0,61.19
563,DA Miller,M Morkel,F du Plessis,77.85,77.68
564,M Morkel,F du Plessis,M de Lange,55.0,48.22
565,M Morkel,Imran Tahir,F du Plessis,51.09090909090909,49.92
566,M Morkel,F du Plessis,K Rabada,52.75,51.64
567,M Morkel,F du Plessis,AL Phehlukwayo,93.5,58.269999999999996
568,HE van der Dussen,D Olivier,F du Plessis,90.5,82.97
569,F du Plessis,H Klaasen,K Zondo,110.0,103.16
570,F du Plessis,RR Hendricks,K Zondo,117.0,97.75999999999999
571,HE van der Dussen,F du Plessis,L Ngidi,87.625,84.78
572,HE van der Dussen,F du Plessis,RR Hendricks,111.0,106.57
573,PWA Mulder,HE van der Dussen,F du Plessis,106.66666666666669,90.37
574,HE van der Dussen,F du Plessis,CH Morris,102.42857142857143,95.94
575,HE van der Dussen,F du Plessis,T Shamsi,93.8,82.97
576,HE van der Dussen,Imran Tahir,F du Plessis,88.26666666666668,84.67
577,HE van der Dussen,F du Plessis,K Rabada,88.0,86.39
578,HE van der Dussen,F du Plessis,AL Phehlukwayo,96.5,93.02
579,HE van der Dussen,F du Plessis,A Nortje,87.66666666666669,84.26
580,D Pretorius,HE van der Dussen,F du Plessis,106.875,89.11
581,KJ Abbott,F du Plessis,HM Amla,95.6875,89.96000000000001
582,KJ Abbott,D Elgar,F du Plessis,138.0,51.64
583,KJ Abbott,F du Plessis,AB de Villiers,109.63636363636364,92.44
584,KJ Abbott,F du Plessis,T Shamsi,69.0,47.97
585,D Pretorius,KJ Abbott,F du Plessis,69.0,54.11
586,F du Plessis,JP Duminy,T Bavuma,186.0,130.95999999999998
587,F du Plessis,JP Duminy,L Ngidi,72.42857142857143,69.97
588,F du Plessis,JP Duminy,RR Hendricks,126.33333333333331,91.75999999999999
589,PWA Mulder,F du Plessis,JP Duminy,106.0,75.56
590,F du Plessis,JP Duminy,CH Morris,82.33333333333333,81.13
591,DA Miller,F du Plessis,JP Duminy,97.875,97.62
592,F du Plessis,JP Duminy,T Shamsi,85.0909090909091,68.16
593,K Rabada,F du Plessis,JP Duminy,74.38636363636364,71.58
594,F du Plessis,F Behardien,T Bavuma,178.0,126.14999999999999
595,AM Phangiso,F du Plessis,T Bavuma,134.0,112.56
596,PWA Mulder,F du Plessis,T Bavuma,141.0,115.96
597,DA Miller,F du Plessis,T Bavuma,148.0,138.01999999999998
598,F du Plessis,AB de Villiers,T Bavuma,159.0,153.02999999999997
599,Imran Tahir,F du Plessis,T Bavuma,139.0,110.25999999999999
600,F du Plessis,K Rabada,T Bavuma,148.0,111.97999999999999
601,F du Plessis,T Bavuma,AL Phehlukwayo,139.0,118.61
602,D Pretorius,F du Plessis,T Bavuma,134.0,114.69999999999999
603,F du Plessis,HM Amla,F Behardien,109.26666666666668,105.34
604,D Elgar,F du Plessis,HM Amla,161.0,91.42
605,AM Phangiso,F du Plessis,HM Amla,98.0,91.75
606,F du Plessis,HM Amla,RR Hendricks,118.16666666666669,111.35
607,AB de Villiers,F du Plessis,HM Amla,141.9268292682927,132.22
608,F du Plessis,HM Amla,M de Lange,105.0,87.75
609,Imran Tahir,F du Plessis,HM Amla,91.1851851851852,89.45
610,D Elgar,F du Plessis,F Behardien,154.0,67.02
611,PWA Mulder,F du Plessis,F Behardien,126.0,70.75
612,AB de Villiers,F du Plessis,F Behardien,117.70370370370372,107.82
613,F du Plessis,F Behardien,T Shamsi,97.25,63.349999999999994
614,Imran Tahir,F du Plessis,F Behardien,66.46666666666667,65.05
615,K Rabada,F du Plessis,F Behardien,71.08,66.77
616,D Pretorius,F du Plessis,F Behardien,72.83333333333333,69.49
617,DA Miller,D Elgar,F du Plessis,160.0,78.89
618,D Elgar,F du Plessis,AB de Villiers,257.0,93.9
619,D Elgar,F du Plessis,Imran Tahir,138.0,51.13
620,D Elgar,F du Plessis,K Rabada,138.0,52.85
621,RR Hendricks,F du Plessis,L Ngidi,84.625,71.17
622,PWA Mulder,F du Plessis,L Ngidi,66.6,54.97
623,DA Miller,F du Plessis,L Ngidi,89.38461538461539,77.03
624,Imran Tahir,F du Plessis,L Ngidi,56.27272727272727,49.27
625,F du Plessis,K Rabada,L Ngidi,52.92857142857143,50.99
626,F du Plessis,L Ngidi,A Nortje,62.5,48.86
627,D Pretorius,F du Plessis,L Ngidi,70.16666666666667,53.71
628,AM Phangiso,F du Plessis,T Shamsi,69.0,49.76
629,AM Phangiso,Imran Tahir,F du Plessis,56.5,51.46
630,PWA Mulder,F du Plessis,RR Hendricks,103.5,76.75999999999999
631,DA Miller,F du Plessis,RR Hendricks,106.41666666666669,98.82
