,player-1,player-2,combined_avg,sum_of_individual
129,DM Dupavillon,H Klaasen,68.0,29.0
130,DM Dupavillon,K Verreynne,50.0,33.67
131,F du Plessis,Q de Kock,93.86111111111113,89.59
132,F du Plessis,T Bavuma,136.5,108.56
133,RR Hendricks,F du Plessis,76.28571428571429,69.36
134,F du Plessis,L Ngidi,49.66666666666666,47.57
135,T Shamsi,F du Plessis,52.714285714285715,45.76
136,F du Plessis,D Pretorius,56.5,51.9
137,F du Plessis,PWA Mulder,67.14285714285714,53.16
138,D Elgar,F du Plessis,138.0,49.43
139,F du Plessis,DW Steyn,51.85185185185186,49.92
140,F du Plessis,CH Morris,59.8,58.73
141,F du Plessis,WD Parnell,60.35,53.57
142,F du Plessis,AB de Villiers,93.46511627906976,90.22999999999999
143,F du Plessis,AK Markram,80.52941176470588,71.28
144,F du Plessis,HE van der Dussen,84.41176470588233,82.97
145,JT Smuts,Q de Kock,91.25,84.58
146,JT Smuts,H Klaasen,122.0,69.75
147,JT Smuts,JN Malan,138.5,91.42
148,JT Smuts,K Verreynne,89.0,74.42
149,MN van Wyk,DA Miller,69.75,52.96
150,T Bavuma,DA Miller,103.25,92.25999999999999
151,RR Hendricks,DA Miller,56.06666666666667,53.06
152,H Klaasen,DA Miller,69.0,58.46
153,DA Miller,L Ngidi,37.142857142857146,31.27
154,AM Phangiso,DA Miller,39.8,33.46
155,D Pretorius,DA Miller,50.69230769230769,35.6
156,DA Miller,DW Steyn,34.035714285714285,33.620000000000005
157,DA Miller,JN Malan,85.33333333333333,80.13
158,JP Duminy,DA Miller,55.4,51.86
159,WD Parnell,DA Miller,40.46666666666667,37.27
160,DA Miller,AB de Villiers,75.79411764705883,73.93
161,DA Miller,K Verreynne,68.33333333333333,63.13
162,M de Lange,Q de Kock,71.0,43.83
163,T Bavuma,Q de Kock,132.0,106.63
164,RR Hendricks,Q de Kock,75.2,67.43
165,L Ngidi,Q de Kock,46.95,45.64
166,BE Hendricks,Q de Kock,56.4,44.83
167,T Shamsi,Q de Kock,46.944444444444436,43.83
168,D Pretorius,Q de Kock,59.523809523809526,49.97
169,PWA Mulder,Q de Kock,67.1111111111111,51.23
170,D Elgar,Q de Kock,114.0,47.5
171,D Wiese,Q de Kock,78.0,60.83
172,D Paterson,Q de Kock,95.66666666666669,43.83
173,AB de Villiers,Q de Kock,90.6341463414634,88.3
174,HE van der Dussen,Q de Kock,83.29411764705883,81.03999999999999
175,MN van Wyk,JP Duminy,61.0,45.9
176,T Bavuma,H Klaasen,149.0,91.8
177,AM Phangiso,T Bavuma,113.0,66.8
178,BE Hendricks,T Bavuma,65.0,63.8
179,T Bavuma,D Pretorius,113.0,68.94
180,T Bavuma,JP Duminy,165.0,85.19999999999999
181,T Bavuma,WD Parnell,113.0,70.61
182,T Bavuma,AK Markram,114.0,88.32
183,BE Hendricks,RR Hendricks,26.75,24.6
184,RR Hendricks,T Shamsi,35.625,23.6
185,RR Hendricks,K Zondo,56.5,52.0
186,RR Hendricks,DW Steyn,36.555555555555564,27.76
187,RR Hendricks,JP Duminy,54.14285714285714,46.0
188,H Klaasen,L Ngidi,33.083333333333336,30.81
189,T Shamsi,H Klaasen,54.4,29.0
190,H Klaasen,JN Malan,131.33333333333334,79.67
191,HE van der Dussen,H Klaasen,86.5,66.21000000000001
192,H Klaasen,K Verreynne,114.33333333333331,62.67
193,D Pretorius,L Ngidi,12.0,7.949999999999999
194,K Zondo,L Ngidi,34.0,30.209999999999997
195,PWA Mulder,L Ngidi,11.0,9.21
196,DW Steyn,L Ngidi,17.2,5.970000000000001
197,JN Malan,L Ngidi,64.5,52.480000000000004
198,JP Duminy,L Ngidi,31.0,24.209999999999997
199,AK Markram,L Ngidi,29.35294117647059,27.33
200,AM Phangiso,T Shamsi,4.5,4.0
201,AM Phangiso,DW Steyn,14.5,8.16
202,AM Phangiso,CH Morris,20.5,16.97
203,AM Phangiso,JP Duminy,32.857142857142854,26.4
204,JP Duminy,CJ Dala,29.0,26.4
205,T Shamsi,D Pretorius,8.25,6.14
206,T Shamsi,PWA Mulder,11.666666666666664,7.4
207,T Shamsi,JN Malan,64.5,50.67
208,T Shamsi,CH Morris,22.4,12.97
209,T Shamsi,JP Duminy,22.92857142857143,22.4
210,T Shamsi,HE van der Dussen,41.42857142857143,37.21
211,D Pretorius,WD Parnell,27.2,13.95
212,D Pretorius,AB de Villiers,72.0,50.61
213,HE van der Dussen,D Pretorius,54.0,43.35
214,DW Steyn,K Zondo,55.0,32.56
215,CH Morris,K Zondo,42.66666666666666,41.37
216,AB de Villiers,K Zondo,84.0,72.87
217,AK Markram,K Zondo,56.6,53.92
218,D Elgar,PWA Mulder,16.0,11.07
219,JP Duminy,PWA Mulder,49.66666666666666,29.799999999999997
220,AK Markram,PWA Mulder,33.4,32.92
221,D Elgar,DW Steyn,34.5,7.83
222,D Elgar,AB de Villiers,124.0,48.14
223,D Elgar,AK Markram,34.0,29.189999999999998
224,JP Duminy,DW Steyn,30.944444444444446,26.56
225,AB de Villiers,DW Steyn,62.83333333333334,48.629999999999995
226,AK Markram,DW Steyn,43.33333333333334,29.68
227,D Wiese,CH Morris,61.5,29.97
228,WD Parnell,CH Morris,22.72727272727273,20.78
229,JP Duminy,WD Parnell,30.857142857142854,30.209999999999997
230,D Paterson,AB de Villiers,65.33333333333333,44.47
231,D Paterson,AK Markram,66.0,25.52
232,D Paterson,HE van der Dussen,80.0,37.21
233,HE van der Dussen,AK Markram,64.875,62.730000000000004
