,player-1,player-2,combined_avg,sum_of_individual
137,KA Maharaj,PWA Mulder,15.5,11.26
138,L Ngidi,PWA Mulder,11.0,9.21
139,A Nortje,PWA Mulder,12.5,8.690000000000001
140,Q de Kock,PWA Mulder,67.11111111111111,51.23
141,F du Plessis,PWA Mulder,67.14285714285714,53.16
142,DW Steyn,HM Amla,47.65217391304348,46.150000000000006
143,Imran Tahir,HM Amla,44.24193548387097,43.690000000000005
144,VD Philander,HM Amla,61.125,46.24
145,MN van Wyk,HM Amla,84.0,65.49000000000001
146,RR Rossouw,HM Amla,88.47826086956522,82.41
147,D Olivier,HM Amla,58.0,41.99
148,KJ Abbott,HM Amla,48.27777777777778,44.2
149,K Rabada,Imran Tahir,5.241935483870968,5.12
150,L Ngidi,K Rabada,5.333333333333333,5.23
151,MN van Wyk,K Rabada,37.0,26.92
152,HE van der Dussen,K Rabada,42.64705882352941,40.63
153,AM Phangiso,K Rabada,12.4,7.42
154,CH Morris,K Rabada,18.1875,16.39
155,Q de Kock,K Rabada,50.03125,47.25
156,F du Plessis,K Rabada,50.666666666666664,49.18
157,DW Steyn,D Elgar,34.5,7.83
158,AL Phehlukwayo,D Elgar,17.0,13.72
159,Q de Kock,D Elgar,114.0,47.5
160,D Elgar,F du Plessis,138.0,49.43
161,K Verreynne,DM Dupavillon,50.0,33.67
162,JT Smuts,DM Dupavillon,84.0,40.75
163,D Pretorius,T Shamsi,8.25,6.14
164,T Shamsi,L Sipamla,5.0,3.33
165,JN Malan,T Shamsi,64.5,50.67
166,T Shamsi,AL Phehlukwayo,12.882352941176471,10.05
167,HE van der Dussen,T Shamsi,41.42857142857143,37.21
168,AM Phangiso,T Shamsi,4.5,4.0
169,T Shamsi,CH Morris,22.4,12.97
170,T Shamsi,Q de Kock,46.94444444444444,43.83
171,T Shamsi,F du Plessis,52.714285714285715,45.76
172,JT Smuts,K Verreynne,89.0,74.42
173,L Sipamla,K Verreynne,50.0,37.0
174,DW Steyn,Imran Tahir,6.793103448275862,5.86
175,DW Steyn,C Jonker,85.0,19.66
176,DW Steyn,L Ngidi,17.2,5.970000000000001
177,DW Steyn,AL Phehlukwayo,15.909090909090908,14.21
178,RR Rossouw,DW Steyn,49.6,44.58
179,DW Steyn,F du Plessis,51.851851851851855,49.92
180,D Pretorius,L Ngidi,12.0,7.949999999999999
181,D Pretorius,HE van der Dussen,54.0,43.35
182,D Pretorius,Q de Kock,59.523809523809526,49.97
183,D Pretorius,F du Plessis,56.5,51.9
184,VD Philander,Imran Tahir,9.0,5.95
185,L Ngidi,Imran Tahir,5.066666666666666,3.51
186,MN van Wyk,Imran Tahir,26.666666666666668,25.2
187,A Nortje,Imran Tahir,3.0,2.99
188,HE van der Dussen,Imran Tahir,40.06666666666667,38.910000000000004
189,AM Phangiso,Imran Tahir,10.0,5.7
190,CH Morris,Imran Tahir,14.96875,14.67
191,F du Plessis,Imran Tahir,50.791044776119406,47.46
192,BE Hendricks,Imran Tahir,3.5,2.7
193,JT Smuts,KA Maharaj,62.5,44.61
194,JN Malan,JT Smuts,138.5,91.42
195,A Nortje,JT Smuts,62.5,42.04
196,Q de Kock,JT Smuts,91.25,84.58
197,L Ngidi,C Jonker,17.5,17.31
198,AL Phehlukwayo,C Jonker,29.5,25.55
199,RR Rossouw,VD Philander,56.0,44.67
200,L Ngidi,KA Maharaj,6.666666666666667,5.67
201,CH Morris,KA Maharaj,17.5,16.830000000000002
202,Q de Kock,L Sipamla,70.66666666666667,47.16
203,BE Hendricks,L Sipamla,6.5,4.33
204,JN Malan,L Ngidi,64.5,52.480000000000004
205,L Ngidi,AL Phehlukwayo,12.521739130434783,11.860000000000001
206,L Ngidi,Q de Kock,46.95,45.64
207,L Ngidi,F du Plessis,49.666666666666664,47.57
208,KJ Abbott,MN van Wyk,40.0,25.71
209,HE van der Dussen,AL Phehlukwayo,52.333333333333336,47.260000000000005
210,RR Rossouw,AL Phehlukwayo,75.4,50.47
211,AL Phehlukwayo,CH Morris,23.19047619047619,23.020000000000003
212,AL Phehlukwayo,Q de Kock,59.276595744680854,53.879999999999995
213,AL Phehlukwayo,D Olivier,34.5,10.05
214,A Nortje,F du Plessis,61.0,47.05
215,HE van der Dussen,Q de Kock,83.29411764705883,81.03999999999999
216,HE van der Dussen,D Olivier,86.5,37.21
217,HE van der Dussen,F du Plessis,84.41176470588235,82.97
218,RR Rossouw,AM Phangiso,48.166666666666664,44.42
219,CH Morris,F du Plessis,59.8,58.73
220,KJ Abbott,CH Morris,19.2,15.18
221,Q de Kock,F du Plessis,93.86111111111111,89.59
222,BE Hendricks,Q de Kock,56.4,44.83
