,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3508,D Pretorius,JP Duminy,WD Parnell,Q de Kock,109.0,80.18
3509,DW Steyn,D Pretorius,JP Duminy,Q de Kock,105.0,76.53
3510,K Rabada,JP Duminy,D Wiese,Q de Kock,110.0,86.65
3511,K Rabada,JP Duminy,RR Hendricks,Q de Kock,137.0,93.25
3512,K Rabada,RR Rossouw,JP Duminy,Q de Kock,118.9,110.07000000000001
3513,K Rabada,JP Duminy,D Paterson,Q de Kock,122.0,69.65
3514,K Rabada,L Ngidi,JP Duminy,Q de Kock,82.16666666666667,71.46
3515,K Rabada,JP Duminy,WD Parnell,Q de Kock,80.23529411764707,77.46000000000001
3516,K Rabada,DW Steyn,JP Duminy,Q de Kock,106.71428571428572,73.81
3517,L Ngidi,JP Duminy,RR Hendricks,Q de Kock,116.66666666666669,91.64
3518,RR Rossouw,JP Duminy,WD Parnell,Q de Kock,157.75,114.46
3519,DW Steyn,RR Rossouw,JP Duminy,Q de Kock,131.85714285714286,110.80999999999999
3520,DW Steyn,L Ngidi,JP Duminy,Q de Kock,82.0,72.19999999999999
3521,DW Steyn,JP Duminy,WD Parnell,Q de Kock,110.0,78.19999999999999
3522,RR Rossouw,Imran Tahir,JP Duminy,AL Phehlukwayo,132.0,74.57000000000001
3523,L Ngidi,Imran Tahir,JP Duminy,AL Phehlukwayo,37.16666666666666,35.959999999999994
3524,DW Steyn,Imran Tahir,JP Duminy,AL Phehlukwayo,59.16666666666666,38.31
3525,Imran Tahir,JP Duminy,WD Parnell,D Pretorius,57.75,38.05
3526,DW Steyn,Imran Tahir,JP Duminy,D Pretorius,35.0,34.4
3527,K Rabada,Imran Tahir,JP Duminy,RR Rossouw,79.4,67.94
3528,K Rabada,L Ngidi,Imran Tahir,JP Duminy,37.2,29.33
3529,K Rabada,Imran Tahir,JP Duminy,WD Parnell,36.333333333333336,35.33
3530,K Rabada,DW Steyn,Imran Tahir,JP Duminy,39.125,31.68
3531,DW Steyn,Imran Tahir,JP Duminy,RR Hendricks,69.0,51.86
3532,Imran Tahir,JP Duminy,WD Parnell,RR Rossouw,86.33333333333331,72.33
3533,DW Steyn,Imran Tahir,JP Duminy,RR Rossouw,72.8,68.68
3534,DW Steyn,L Ngidi,Imran Tahir,JP Duminy,70.0,30.07
3535,DW Steyn,Imran Tahir,JP Duminy,WD Parnell,43.66666666666666,36.07
