,player-1,player-2,combined_avg,sum_of_individual
104,Imad Wasim,Bilal Asif,38.0,31.64
105,Asad Shafiq,Bilal Asif,38.5,29.33
106,Babar Azam,Bilal Asif,64.0,58.67
107,Mohammad Hafeez,Bilal Asif,60.66666667,46.01
108,Ahmed Shehzad,Bilal Asif,70.0,38.21
109,Haris Sohail,Aamer Yamin,95.0,63.75
110,Rumman Raees,Aamer Yamin,37.0,26.75
111,Faheem Ashraf,Aamer Yamin,55.0,31.6
112,Asad Shafiq,Aamer Yamin,50.5,39.75
113,Mohammad Nawaz,Aamer Yamin,55.0,37.019999999999996
114,Mohammad Rizwan,Aamer Yamin,48.66666667,45.78
115,Umar Gul,Haris Sohail,52.0,41.2
116,Umar Gul,Imad Wasim,24.0,19.509999999999998
117,Umar Gul,Junaid Khan,4.0,1.64
118,Umar Gul,Mohammad Nawaz,22.75,14.469999999999999
119,Umar Gul,Mohammad Irfan,6.0,1.63
120,Umar Gul,Sami Aslam,37.5,20.7
121,Umar Gul,Sharjeel Khan,50.0,45.34
122,Umar Gul,Azhar Ali,60.6,36.650000000000006
123,Umar Akmal,Wahab Riaz,38.5,33.04
124,Imad Wasim,Umar Akmal,48.77777778,42.92
125,Umar Akmal,Junaid Khan,29.28571429,25.05
126,Hasan Ali,Umar Akmal,30.6,30.169999999999998
127,Umar Akmal,Mohammad Abbas,35.66666667,24.61
128,Umar Akmal,Abid Ali,81.0,72.36
129,Umar Akmal,Mohammad Amir,35.5,29.06
130,Umar Akmal,Shan Masood,52.2,46.81
131,Umar Akmal,Faheem Ashraf,53.0,32.46
132,Sohail Khan,Umar Akmal,27.66666667,27.61
133,Umar Akmal,Usman Shinwari,30.66666667,24.99
134,Umar Akmal,Babar Azam,82.6,69.95
135,Nasir Jamshed,Umar Akmal,46.5,25.11
136,Umar Akmal,Sohaib Maqsood,42.16666667,41.47
137,Umar Akmal,Sharjeel Khan,76.2,68.75
138,Umar Akmal,Mohammad Rizwan,56.3,46.64
139,Wahab Riaz,Zafar Gohar,50.0,23.43
140,Mohammad Hafeez,Zafar Gohar,60.0,47.68
141,Azhar Ali,Zafar Gohar,51.0,50.45
142,Mohammad Sami,Haris Sohail,70.5,40.0
143,Asad Shafiq,Mohammad Sami,19.5,16.0
144,Mohammad Hafeez,Mohammad Sami,50.5,32.68
145,Azhar Ali,Mohammad Sami,90.5,35.45
146,Rahat Ali,Wahab Riaz,21.14285714,9.1
147,Haris Sohail,Wahab Riaz,49.64705882,48.43
148,Kamran Akmal,Wahab Riaz,47.0,31.1
149,Misbah-ul-Haq,Wahab Riaz,60.33333333,56.93
150,Ehsan Adil,Wahab Riaz,15.5,13.93
151,Junaid Khan,Wahab Riaz,21.75,8.87
152,Abid Ali,Wahab Riaz,75.0,56.18
153,Sohail Khan,Wahab Riaz,14.0,11.43
154,Babar Azam,Wahab Riaz,64.92307692,53.77
155,Nasir Jamshed,Wahab Riaz,29.0,8.93
156,Fawad Alam,Wahab Riaz,28.0,14.43
157,Sohaib Maqsood,Wahab Riaz,28.57142857,25.29
158,Mohammad Irfan,Wahab Riaz,9.615384615,8.86
159,Saad Nasim,Wahab Riaz,55.0,41.43
160,Asif Ali,Wahab Riaz,34.0,31.9
161,Azhar Ali,Wahab Riaz,44.90909091,43.88
162,Saeed Ajmal,Wahab Riaz,29.5,8.43
163,Shaheen Shah Afridi,Wahab Riaz,13.4,11.05
164,Misbah-ul-Haq,Rahat Ali,52.25,49.17
165,Rahat Ali,Ehsan Adil,10.5,6.17
166,Sohail Khan,Rahat Ali,5.0,3.67
167,Rahat Ali,Younis Khan,38.0,17.67
168,Mohammad Hafeez,Rahat Ali,44.25,33.35
169,Fawad Alam,Rahat Ali,7.5,6.67
170,Saad Nasim,Rahat Ali,39.0,33.67
171,Rahat Ali,Azhar Ali,41.125,36.120000000000005
172,Rahat Ali,Ahmed Shehzad,32.1,25.55
173,Rahat Ali,Mohammad Rizwan,29.125,22.700000000000003
174,Junaid Khan,Imam-ul-Haq,65.3,47.04
175,Rumman Raees,Imam-ul-Haq,54.0,49.6
176,Hasan Ali,Imam-ul-Haq,58.95652174,52.160000000000004
177,Fakhar Zaman,Imam-ul-Haq,93.5483871,90.0
178,Faheem Ashraf,Imam-ul-Haq,55.66666667,54.45
179,Usman Shinwari,Imam-ul-Haq,50.46153846,46.980000000000004
180,Babar Azam,Imam-ul-Haq,93.90625,91.94
181,Mohammad Nawaz,Imam-ul-Haq,79.0,59.870000000000005
182,Asif Ali,Imam-ul-Haq,84.92857143,70.07
183,Shaheen Shah Afridi,Imam-ul-Haq,56.86666667,49.22
184,Imad Wasim,Haris Sohail,67.92307692,58.31
185,Junaid Khan,Haris Sohail,50.42857143,40.44
186,Rumman Raees,Haris Sohail,59.0,43.0
187,Mohammad Abbas,Haris Sohail,88.33333333,40.0
188,Abid Ali,Haris Sohail,132.3333333,87.75
189,Mohammad Amir,Haris Sohail,50.66666667,44.45
190,Shan Masood,Haris Sohail,80.4,62.2
191,Faheem Ashraf,Haris Sohail,64.16666667,47.85
192,Asad Shafiq,Haris Sohail,90.0,56.0
193,Usman Shinwari,Haris Sohail,45.16666667,40.38
194,Babar Azam,Haris Sohail,91.58333333,85.34
195,Mohammad Hafeez,Haris Sohail,73.14285714,72.68
196,Fawad Alam,Haris Sohail,55.0,46.0
197,Mohammad Nawaz,Haris Sohail,55.0,53.269999999999996
198,Saad Nasim,Haris Sohail,82.0,73.0
199,Sami Aslam,Haris Sohail,97.0,59.5
200,Anwar Ali,Haris Sohail,70.5,49.17
201,Azhar Ali,Haris Sohail,135.6,75.45
202,Zulfiqar Babar,Haris Sohail,53.0,41.0
203,Saeed Ajmal,Haris Sohail,47.5,40.0
204,Hammad Azam,Haris Sohail,70.5,40.0
205,Mohammad Rizwan,Haris Sohail,94.125,62.03
206,Kamran Akmal,Babar Azam,74.0,68.01
207,Kamran Akmal,Mohammad Hafeez,89.66666667,55.35
208,Kamran Akmal,Ahmed Shehzad,47.66666667,47.55
209,Misbah-ul-Haq,Younis Khan,67.0,65.5
210,Misbah-ul-Haq,Mohammad Hafeez,94.5,81.18
211,Misbah-ul-Haq,Sohaib Maqsood,65.5,65.36
212,Misbah-ul-Haq,Mohammad Irfan,53.33333333,48.93
213,Misbah-ul-Haq,Ahmed Shehzad,74.0,73.38
214,Misbah-ul-Haq,Bilawal Bhatti,56.0,53.0
215,Sohail Khan,Ehsan Adil,9.5,8.5
216,Mohammad Hafeez,Ehsan Adil,46.5,38.18
217,Ehsan Adil,Shahid Afridi,33.25,28.38
218,Ehsan Adil,Ahmed Shehzad,40.0,30.38
219,Imad Wasim,Mohammad Abbas,32.33333333,18.31
220,Imad Wasim,Mohammad Hasnain,25.6,23.909999999999997
221,Imad Wasim,Shan Masood,50.4,40.51
222,Imad Wasim,Babar Azam,72.07142857,63.650000000000006
223,Imad Wasim,Mohammad Nawaz,33.375,31.58
224,Imad Wasim,Mohammad Irfan,19.71428571,18.74
225,Sami Aslam,Imad Wasim,72.5,37.81
