player-1,player-2,player-3,avg
Iftikhar Ahmed,Shaheen Shah Afridi,Sarfaraz Ahmed,0
Iftikhar Ahmed,Hammad Azam,Sarfaraz Ahmed,0
Iftikhar Ahmed,Mohammad Rizwan,Sarfaraz Ahmed,58
Iftikhar Ahmed,Bilawal Bhatti,Sarfaraz Ahmed,0
Iftikhar Ahmed,Umar Amin,Shadab Khan,0
Iftikhar Ahmed,Umar Amin,Saad Ali,0
Iftikhar Ahmed,Umar Amin,Bilal Asif,0
Iftikhar Ahmed,Umar Amin,Aamer Yamin,0
Iftikhar Ahmed,Umar Amin,Umar Gul,0
Iftikhar Ahmed,Umar Akmal,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Zafar Gohar,0
Iftikhar Ahmed,Umar Amin,Mohammad Sami,0
Iftikhar Ahmed,Umar Amin,Wahab Riaz,0
Iftikhar Ahmed,Rahat Ali,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Imam-ul-Haq,0
Iftikhar Ahmed,Umar Amin,Haris Sohail,0
Iftikhar Ahmed,Umar Amin,Kamran Akmal,0
Iftikhar Ahmed,Misbah-ul-Haq,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Ehsan Adil,0
Iftikhar Ahmed,Imad Wasim,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Hussain Talat,0
Iftikhar Ahmed,Umar Amin,Junaid Khan,0
Iftikhar Ahmed,Umar Amin,Rumman Raees,0
Iftikhar Ahmed,Hasan Ali,Umar Amin,0
Iftikhar Ahmed,Mohammad Abbas,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Abid Ali,0
Iftikhar Ahmed,Umar Amin,Mohammad Amir,0
Iftikhar Ahmed,Umar Amin,Mohammad Hasnain,0
Iftikhar Ahmed,Fakhar Zaman,Umar Amin,0
Iftikhar Ahmed,Shan Masood,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Faheem Ashraf,0
Iftikhar Ahmed,Sohail Khan,Umar Amin,0
Iftikhar Ahmed,Asad Shafiq,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Usman Shinwari,0
Iftikhar Ahmed,Umar Amin,Younis Khan,0
Iftikhar Ahmed,Umar Amin,Babar Azam,0
Iftikhar Ahmed,Umar Amin,Mohammad Hafeez,0
Iftikhar Ahmed,Nasir Jamshed,Umar Amin,0
Iftikhar Ahmed,Fawad Alam,Umar Amin,0
Iftikhar Ahmed,Mohammad Nawaz,Umar Amin,0
Iftikhar Ahmed,Sohaib Maqsood,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Mohammad Irfan,0
Iftikhar Ahmed,Umar Amin,Shahid Afridi,0
Iftikhar Ahmed,Umar Amin,Saad Nasim,0
Iftikhar Ahmed,Sami Aslam,Umar Amin,0
Iftikhar Ahmed,Sharjeel Khan,Umar Amin,0
Iftikhar Ahmed,Anwar Ali,Umar Amin,0
Iftikhar Ahmed,Asif Ali,Umar Amin,0
Iftikhar Ahmed,Shah Afridi,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Azhar Ali,0
Iftikhar Ahmed,Umar Amin,Zulfiqar Babar,0
Iftikhar Ahmed,Umar Amin,Ahmed Shehzad,0
Iftikhar Ahmed,Saeed Ajmal,Umar Amin,0
Iftikhar Ahmed,Shaheen Shah Afridi,Umar Amin,0
Iftikhar Ahmed,Umar Amin,Hammad Azam,0
Iftikhar Ahmed,Umar Amin,Mohammad Rizwan,0
Iftikhar Ahmed,Umar Amin,Bilawal Bhatti,0
Iftikhar Ahmed,Shadab Khan,Saad Ali,0
Iftikhar Ahmed,Shadab Khan,Bilal Asif,0
Iftikhar Ahmed,Shadab Khan,Aamer Yamin,0
Iftikhar Ahmed,Shadab Khan,Umar Gul,0
Iftikhar Ahmed,Umar Akmal,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Zafar Gohar,0
Iftikhar Ahmed,Shadab Khan,Mohammad Sami,0
Iftikhar Ahmed,Shadab Khan,Wahab Riaz,31.5
Iftikhar Ahmed,Rahat Ali,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Imam-ul-Haq,63
Iftikhar Ahmed,Shadab Khan,Haris Sohail,78
Iftikhar Ahmed,Shadab Khan,Kamran Akmal,0
Iftikhar Ahmed,Misbah-ul-Haq,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Ehsan Adil,0
Iftikhar Ahmed,Imad Wasim,Shadab Khan,44
Iftikhar Ahmed,Shadab Khan,Hussain Talat,0
Iftikhar Ahmed,Shadab Khan,Junaid Khan,0
Iftikhar Ahmed,Shadab Khan,Rumman Raees,0
Iftikhar Ahmed,Hasan Ali,Shadab Khan,0
Iftikhar Ahmed,Mohammad Abbas,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Abid Ali,102
Iftikhar Ahmed,Shadab Khan,Mohammad Amir,30
