,player-1,player-2,combined_avg,sum_of_individual
100,Nasir Jamshed,Sohaib Maqsood,36.0,17.36
101,Sarfaraz Ahmed,Abid Ali,99.5,71.1
102,Abid Ali,Mohammad Amir,74.0,52.2
103,Haris Sohail,Abid Ali,132.33333333333334,87.75
104,Iftikhar Ahmed,Abid Ali,102.0,64.75
105,Babar Azam,Abid Ali,95.0,93.09
106,Shadab Khan,Abid Ali,74.0,55.97
107,Usman Shinwari,Abid Ali,64.0,48.13
108,Abid Ali,Yasir Shah,63.0,53.269999999999996
109,Wahab Riaz,Abid Ali,75.0,56.18
110,Sarfaraz Ahmed,Sharjeel Khan,87.66666666666667,67.49000000000001
111,Sarfaraz Ahmed,Mohammad Amir,30.083333333333332,27.8
112,Sarfaraz Ahmed,Hasan Ali,30.288888888888888,28.91
113,Sarfaraz Ahmed,Imad Wasim,42.853658536585364,41.66
114,Sarfaraz Ahmed,Azhar Ali,63.23529411764706,58.800000000000004
115,Sarfaraz Ahmed,Mohammad Rizwan,52.26315789473684,45.38
116,Sarfaraz Ahmed,Asif Ali,48.0,46.82
117,Sarfaraz Ahmed,Iftikhar Ahmed,47.25,40.35
118,Sarfaraz Ahmed,Umar Akmal,49.6,47.96
119,Sarfaraz Ahmed,Ehsan Adil,37.75,28.85
120,Ahmed Shehzad,Sarfaraz Ahmed,51.666666666666664,48.230000000000004
121,Sarfaraz Ahmed,Sohail Khan,47.75,26.35
122,Sarfaraz Ahmed,Yasir Shah,33.1764705882353,28.87
123,Sarfaraz Ahmed,Wahab Riaz,35.970588235294116,31.78
124,Sarfaraz Ahmed,Shoaib Malik,53.813559322033896,52.97
125,Sharjeel Khan,Mohammad Amir,55.416666666666664,48.59
126,Umar Akmal,Sharjeel Khan,76.2,68.75
127,Junaid Khan,Sharjeel Khan,58.0,44.58
128,Sharjeel Khan,Babar Azam,100.78571428571429,89.48
129,Shoaib Malik,Sharjeel Khan,83.58333333333333,73.76
130,Mohammad Rizwan,Aamer Yamin,48.666666666666664,45.78
131,Yasir Shah,Aamer Yamin,47.5,29.27
132,Bilal Asif,Aamer Yamin,50.0,37.08
133,Asad Shafiq,Aamer Yamin,50.5,39.75
134,Shoaib Malik,Aamer Yamin,74.66666666666667,53.370000000000005
135,Faheem Ashraf,Aamer Yamin,55.0,31.6
136,Haris Sohail,Mohammad Amir,50.666666666666664,44.45
137,Iftikhar Ahmed,Mohammad Amir,30.0,21.45
138,Umar Akmal,Mohammad Amir,35.5,29.06
139,Junaid Khan,Mohammad Amir,5.4,4.890000000000001
140,Babar Azam,Mohammad Amir,52.55813953488372,49.790000000000006
141,Yasir Shah,Mohammad Amir,30.0,9.969999999999999
142,Faheem Ashraf,Mohammad Amir,18.555555555555557,12.3
143,Hasan Ali,Asif Ali,30.384615384615383,29.029999999999998
144,Umar Akmal,Hasan Ali,30.6,30.169999999999998
145,Shadab Khan,Hasan Ali,14.0,13.780000000000001
146,Hasan Ali,Imam-ul-Haq,58.95652173913044,52.160000000000004
