,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
4429,RA Jadeja,RG Sharma,KK Ahmed,UT Yadav,152.0,69.31
4430,RG Sharma,AT Rayudu,MS Dhoni,UT Yadav,158.0,113.73
4431,I Sharma,RG Sharma,MS Dhoni,UT Yadav,85.0,84.25
4432,RA Jadeja,RG Sharma,MS Dhoni,UT Yadav,101.6875,95.37
4433,AR Patel,RG Sharma,MS Dhoni,UT Yadav,97.88888888888887,89.28999999999999
4434,RA Jadeja,RG Sharma,AT Rayudu,UT Yadav,174.0,97.79
4435,I Sharma,RG Sharma,RA Jadeja,UT Yadav,76.75,68.31
4436,Mohammed Shami,STR Binny,MS Dhoni,UT Yadav,79.0,57.18
4437,Mohammed Shami,STR Binny,AT Rayudu,UT Yadav,68.0,59.6
4438,Mohammed Shami,STR Binny,AR Patel,UT Yadav,45.0,35.160000000000004
4439,STR Binny,DS Kulkarni,MS Dhoni,UT Yadav,86.0,58.61
4440,STR Binny,AT Rayudu,MS Dhoni,UT Yadav,115.5,84.71000000000001
4441,AR Patel,STR Binny,MS Dhoni,UT Yadav,87.0,60.269999999999996
4442,AR Patel,STR Binny,AT Rayudu,UT Yadav,69.0,62.69
4443,MS Dhoni,JJ Bumrah,A Mishra,UT Yadav,50.0,30.5
4444,AR Patel,JJ Bumrah,A Mishra,UT Yadav,15.0,8.479999999999999
4445,HH Pandya,DS Kulkarni,A Mishra,UT Yadav,55.0,24.58
4446,MS Dhoni,DS Kulkarni,A Mishra,UT Yadav,57.0,33.58
4447,AR Patel,DS Kulkarni,A Mishra,UT Yadav,84.0,11.559999999999999
4448,HH Pandya,MS Dhoni,A Mishra,UT Yadav,59.0,48.26
4449,HH Pandya,AR Patel,A Mishra,UT Yadav,35.0,26.24
4450,MS Dhoni,AR Patel,A Mishra,UT Yadav,62.2,35.24
4451,JJ Bumrah,R Dhawan,MS Dhoni,UT Yadav,34.0,32.39
4452,KD Karthik,Mohammed Shami,MS Dhoni,UT Yadav,53.5,47.28
4453,KD Karthik,RA Jadeja,Mohammed Shami,UT Yadav,32.0,31.34
4454,KD Karthik,RA Jadeja,MS Dhoni,UT Yadav,58.5,56.45
4455,MS Dhoni,JJ Bumrah,HH Pandya,UT Yadav,55.33333333333334,46.45
4456,JJ Bumrah,I Sharma,MS Dhoni,UT Yadav,34.0,28.39
4457,AR Patel,JJ Bumrah,MS Dhoni,UT Yadav,60.0,33.43
4458,Mohammed Shami,MM Sharma,MS Dhoni,UT Yadav,35.0,31.33
4459,AR Patel,Mohammed Shami,HH Pandya,UT Yadav,54.0,26.08
4460,MS Dhoni,MM Sharma,Harbhajan Singh,UT Yadav,118.0,36.089999999999996
4461,AR Patel,MM Sharma,Harbhajan Singh,UT Yadav,39.0,14.069999999999999
4462,RA Jadeja,MM Sharma,MS Dhoni,UT Yadav,43.0,40.5
4463,AR Patel,MM Sharma,MS Dhoni,UT Yadav,109.0,34.42
4464,MS Dhoni,DS Kulkarni,HH Pandya,UT Yadav,52.0,49.53
4465,AR Patel,DS Kulkarni,HH Pandya,UT Yadav,79.0,27.509999999999998
4466,AT Rayudu,DS Kulkarni,MS Dhoni,UT Yadav,113.0,60.95
4467,AR Patel,DS Kulkarni,MS Dhoni,UT Yadav,80.0,36.51
4468,AR Patel,AT Rayudu,DS Kulkarni,UT Yadav,54.0,38.93000000000001
4469,MS Dhoni,AR Patel,HH Pandya,UT Yadav,67.4,51.19
4470,MS Dhoni,AR Patel,Harbhajan Singh,UT Yadav,131.0,39.84
4471,AR Patel,AT Rayudu,MS Dhoni,UT Yadav,90.0,62.61
4472,Kuldeep Yadav,RG Sharma,SN Thakur,NA Saini,80.0,76.43999999999998
4473,KL Rahul,Kuldeep Yadav,RG Sharma,SN Thakur,154.0,103.86999999999999
4474,Kuldeep Yadav,RG Sharma,SN Thakur,Mohammed Shami,96.33333333333331,67.78999999999999
