,player-1,player-2,combined_avg,sum_of_individual
117,MS Dhoni,Mohammed Shami,34.03703703703704,29.009999999999998
118,KK Ahmed,HH Pandya,21.0,19.06
119,KK Ahmed,Kuldeep Yadav,6.833333333333333,2.98
120,KK Ahmed,B Kumar,7.0,6.31
121,AM Rahane,HH Pandya,57.75,54.55
122,HH Pandya,AT Rayudu,55.5,47.54
123,HH Pandya,RA Jadeja,35.083333333333336,29.18
124,HH Pandya,Yuvraj Singh,59.2,54.86
125,HH Pandya,JJ Bumrah,19.317073170731707,18.36
126,HH Pandya,MK Pandey,39.61538461538461,37.42
127,HH Pandya,Mohammed Shami,23.77777777777778,20.009999999999998
128,HH Pandya,RR Pant,50.0,43.56
129,R Dhawan,Gurkeerat Singh,8.333333333333334,8.33
130,S Dhawan,Gurkeerat Singh,95.0,46.019999999999996
131,Gurkeerat Singh,I Sharma,4.333333333333333,4.33
132,BB Sran,Gurkeerat Singh,8.0,4.33
133,SK Raina,UT Yadav,31.266666666666666,27.89
134,AM Rahane,UT Yadav,39.19230769230769,37.52
135,A Mishra,UT Yadav,6.666666666666667,3.1399999999999997
136,JJ Bumrah,UT Yadav,2.25,1.33
137,MK Pandey,UT Yadav,27.333333333333332,20.39
138,AR Patel,UT Yadav,13.8,6.07
139,KD Karthik,UT Yadav,26.0,18.27
140,NA Saini,PP Shaw,58.5,38.6
141,PP Shaw,RA Jadeja,49.0,39.12
142,PP Shaw,MK Pandey,82.0,47.36
143,PP Shaw,KL Rahul,96.0,66.03
144,SN Thakur,PP Shaw,36.333333333333336,35.7
145,SS Iyer,PP Shaw,100.33333333333333,72.0
146,NA Saini,RA Jadeja,35.0,21.72
147,NA Saini,JJ Bumrah,13.25,10.9
148,NA Saini,KL Rahul,69.0,48.63
149,SN Thakur,NA Saini,31.666666666666668,18.3
150,NA Saini,MA Agarwal,28.5,22.6
151,SK Raina,AM Rahane,64.1875,63.35
152,SK Raina,RA Jadeja,47.2,37.98
153,SK Raina,Mohammed Shami,37.3,28.81
154,AM Rahane,AT Rayudu,100.75,65.97
155,AM Rahane,A Mishra,39.77777777777778,38.6
156,AM Rahane,Yuvraj Singh,91.33333333333333,73.28999999999999
157,AM Rahane,STR Binny,75.16666666666667,63.63
158,AM Rahane,I Sharma,47.0,36.49
159,AM Rahane,BB Sran,46.333333333333336,36.49
160,AM Rahane,AR Patel,47.0,41.53
161,AM Rahane,KD Karthik,75.5,53.730000000000004
162,Kuldeep Yadav,AM Rahane,40.93333333333333,38.47
163,AM Rahane,Mohammed Shami,40.07692307692308,38.440000000000005
164,AT Rayudu,STR Binny,82.8,56.620000000000005
165,AT Rayudu,KL Rahul,99.66666666666667,67.51
166,BB Sran,AT Rayudu,34.333333333333336,29.48
167,AT Rayudu,AR Patel,40.111111111111114,34.52
168,V Shankar,AT Rayudu,51.0,48.06
169,B Kumar,AT Rayudu,36.5,34.79
170,JJ Bumrah,RA Jadeja,12.153846153846153,11.42
171,RA Jadeja,MK Pandey,34.166666666666664,30.479999999999997
172,RA Jadeja,KL Rahul,68.21428571428571,49.15
173,SN Thakur,RA Jadeja,30.333333333333332,18.82
174,SS Iyer,RA Jadeja,65.63636363636364,55.12
175,RA Jadeja,MA Agarwal,33.0,23.119999999999997
176,RR Pant,RA Jadeja,39.5,36.62
177,A Mishra,AR Patel,15.25,7.15
178,JJ Bumrah,Yuvraj Singh,39.5,37.099999999999994
179,KL Rahul,Yuvraj Singh,78.0,74.83
180,S Dhawan,Yuvraj Singh,82.0,78.49
181,JJ Bumrah,S Dhawan,48.146341463414636,41.989999999999995
182,V Shankar,JJ Bumrah,23.25,18.88
183,Kuldeep Yadav,JJ Bumrah,2.6052631578947367,2.28
184,B Kumar,JJ Bumrah,6.585365853658536,5.609999999999999
185,JJ Bumrah,Mohammed Shami,2.3333333333333335,2.25
186,JJ Bumrah,RR Pant,28.375,25.8
187,STR Binny,AR Patel,33.666666666666664,32.18
188,B Kumar,STR Binny,34.4,32.45
189,Mohammed Shami,STR Binny,38.5,29.09
190,MK Pandey,KL Rahul,74.28571428571429,57.39
191,MK Pandey,I Sharma,55.0,19.36
192,AR Patel,MK Pandey,27.416666666666668,24.4
193,SN Thakur,MK Pandey,45.0,27.06
194,MK Pandey,MA Agarwal,43.0,31.36
195,DL Chahar,KL Rahul,57.0,41.03
196,BB Sran,KL Rahul,65.33333333333333,38.03
197,SN Thakur,KL Rahul,70.28571428571429,45.730000000000004
198,V Shankar,KL Rahul,61.25,56.61
199,KD Karthik,KL Rahul,67.66666666666667,55.269999999999996
200,SS Iyer,KL Rahul,104.11111111111111,82.03
201,MA Agarwal,KL Rahul,80.0,50.03
202,Kuldeep Yadav,KL Rahul,42.833333333333336,40.01
203,Mohammed Shami,KL Rahul,53.36363636363637,39.980000000000004
204,RR Pant,KL Rahul,82.66666666666667,63.53
205,R Dhawan,S Dhawan,94.66666666666667,45.69
206,B Kumar,R Dhawan,11.0,9.309999999999999
207,SS Iyer,DL Chahar,64.5,47.0
208,RR Pant,DL Chahar,58.0,28.5
209,S Dhawan,I Sharma,69.5,41.69
210,B Kumar,S Dhawan,49.4,47.0
211,KD Karthik,AR Patel,34.0,22.279999999999998
212,Mohammed Shami,AR Patel,10.0,6.99
213,SN Thakur,KD Karthik,43.0,24.939999999999998
214,SN Thakur,MA Agarwal,20.333333333333332,19.7
215,SN Thakur,B Kumar,21.5,13.01
216,SN Thakur,Mohammed Shami,10.0,9.65
217,SN Thakur,RR Pant,34.666666666666664,33.2
218,Kuldeep Yadav,S Kaul,4.5,2.48
219,V Shankar,RR Pant,47.0,44.08
220,SS Iyer,KD Karthik,62.666666666666664,61.239999999999995
221,Kuldeep Yadav,KD Karthik,21.6,19.22
222,Mohammed Shami,KD Karthik,19.714285714285715,19.189999999999998
223,SS Iyer,MA Agarwal,84.33333333333333,56.0
224,B Kumar,SS Iyer,53.0,49.31
225,SS Iyer,Mohammed Shami,48.666666666666664,45.95
226,SS Iyer,RR Pant,72.5,69.5
227,Kuldeep Yadav,MA Agarwal,32.0,13.98
228,Mohammed Shami,MA Agarwal,32.0,13.95
229,Kuldeep Yadav,B Kumar,8.777777777777779,7.289999999999999
230,Kuldeep Yadav,RR Pant,31.8,27.48
231,B Kumar,Mohammed Shami,7.769230769230769,7.26
232,Mohammed Shami,RR Pant,27.8,27.45
