,player-1,player-2,combined_avg,sum_of_individual
120,R Ashwin,MS Dhoni,34.68181818,30.06
121,R Ashwin,AR Patel,9.333333332999999,8.04
122,KM Jadhav,J Yadav,40.0,20.44
123,RG Sharma,J Yadav,71.0,57.16
124,MS Dhoni,J Yadav,42.0,28.06
125,AR Patel,J Yadav,25.0,6.04
126,YS Chahal,UT Yadav,3.5,2.01
127,Kuldeep Yadav,YS Chahal,3.125,2.96
128,SN Thakur,YS Chahal,11.4,8.68
129,S Kaul,YS Chahal,6.5,1.48
130,YS Chahal,NA Saini,31.5,11.58
131,YS Chahal,PP Shaw,37.0,28.98
132,KD Karthik,YS Chahal,18.5,18.22
133,YS Chahal,HH Pandya,19.94117647,19.04
134,YS Chahal,KK Ahmed,7.25,1.98
135,YS Chahal,Shubman Gill,17.0,8.98
136,RA Jadeja,YS Chahal,19.77777778,12.1
137,KL Rahul,KK Nair,89.5,61.03
138,AT Rayudu,KK Nair,74.5,52.480000000000004
139,MK Tiwary,MK Pandey,81.0,30.689999999999998
140,KM Jadhav,MK Tiwary,53.33333333,30.770000000000003
141,STR Binny,MK Tiwary,51.33333333,38.47
142,AT Rayudu,MK Tiwary,94.5,40.81
143,KM Jadhav,MK Pandey,44.4,38.8
144,UT Yadav,MK Pandey,27.33333333,20.39
145,RG Sharma,MK Pandey,83.9,75.52
146,STR Binny,MK Pandey,89.0,46.5
147,SN Thakur,MK Pandey,45.0,27.06
148,KL Rahul,MK Pandey,74.28571429,57.39
149,PP Shaw,MK Pandey,82.0,47.36
150,R Dhawan,MK Pandey,104.0,23.36
151,MM Sharma,MK Pandey,71.0,20.65
152,HH Pandya,MK Pandey,39.61538462,37.42
153,Harbhajan Singh,MK Pandey,71.0,26.07
154,I Sharma,MK Pandey,55.0,19.36
155,RA Jadeja,MK Pandey,34.16666667,30.479999999999997
156,AR Patel,MK Pandey,27.41666667,24.4
157,KD Karthik,Mohammed Siraj,25.0,17.24
158,MS Dhoni,Mohammed Siraj,55.0,27.06
159,UT Yadav,KM Jadhav,30.15384615,20.470000000000002
160,STR Binny,KM Jadhav,82.0,46.58
161,SN Thakur,KM Jadhav,31.6,27.14
162,NA Saini,KM Jadhav,31.5,30.04
163,Mohammed Shami,KM Jadhav,27.52380952,21.39
164,MM Sharma,KM Jadhav,105.0,20.73
165,RR Pant,KM Jadhav,48.375,44.94
166,Harbhajan Singh,KM Jadhav,43.66666667,26.150000000000002
167,DL Chahar,KM Jadhav,31.0,22.44
168,V Shankar,KM Jadhav,48.33333333,38.019999999999996
169,RA Jadeja,KM Jadhav,34.96296296,30.560000000000002
170,KM Jadhav,S Dube,49.0,28.44
171,RG Sharma,UT Yadav,64.03571429,57.19
172,A Mishra,UT Yadav,6.666666667,3.1399999999999997
173,KD Karthik,UT Yadav,26.0,18.27
174,JJ Bumrah,UT Yadav,2.25,1.33
175,DS Kulkarni,UT Yadav,16.0,4.41
176,Harbhajan Singh,UT Yadav,26.0,7.74
177,MS Dhoni,UT Yadav,31.29411765,28.09
178,AR Patel,UT Yadav,13.8,6.07
179,Kuldeep Yadav,S Kaul,4.5,2.48
180,KL Rahul,Kuldeep Yadav,42.83333333,40.01
181,KD Karthik,Kuldeep Yadav,21.6,19.22
182,JJ Bumrah,Kuldeep Yadav,2.605263158,2.28
183,Kuldeep Yadav,RR Pant,31.8,27.48
184,Kuldeep Yadav,KK Ahmed,6.833333333,2.98
185,Kuldeep Yadav,Shubman Gill,24.0,9.98
186,STR Binny,RG Sharma,99.0,83.3
187,RG Sharma,BB Sran,100.33333329999999,56.16
188,S Kaul,RG Sharma,76.5,56.66
189,RG Sharma,NA Saini,74.66666667,66.75999999999999
190,KL Rahul,RG Sharma,107.5,94.19
191,KD Karthik,RG Sharma,76.78947368,73.39999999999999
192,JJ Bumrah,RG Sharma,57.74545455,56.459999999999994
193,Washington Sundar,RG Sharma,208.0,56.16
194,RG Sharma,RR Pant,91.0,81.66
195,RG Sharma,DL Chahar,100.5,59.16
196,RG Sharma,KK Ahmed,70.125,57.16
197,RG Sharma,I Sharma,67.5,56.16
198,RA Jadeja,RG Sharma,71.47619048,67.28
199,Mohammed Shami,STR Binny,38.5,29.09
200,STR Binny,DS Kulkarni,39.66666667,30.52
201,STR Binny,Harbhajan Singh,41.66666667,33.85
202,STR Binny,MS Dhoni,55.25,54.2
203,STR Binny,AT Rayudu,82.8,56.620000000000005
204,STR Binny,AR Patel,33.66666667,32.18
205,KL Rahul,BB Sran,65.33333333,38.03
206,AT Rayudu,BB Sran,34.33333333,29.48
207,SN Thakur,NA Saini,31.66666667,18.3
208,KL Rahul,SN Thakur,70.28571429,45.730000000000004
209,SN Thakur,PP Shaw,36.33333333,35.7
210,KD Karthik,SN Thakur,43.0,24.939999999999998
211,Mohammed Shami,SN Thakur,10.0,9.65
212,RR Pant,SN Thakur,34.66666667,33.2
213,RA Jadeja,SN Thakur,30.33333333,18.82
214,KL Rahul,NA Saini,69.0,48.63
215,PP Shaw,NA Saini,58.5,38.6
216,JJ Bumrah,NA Saini,13.25,10.9
217,RA Jadeja,NA Saini,35.0,21.72
218,KL Rahul,PP Shaw,96.0,66.03
219,KD Karthik,KL Rahul,67.66666667,55.269999999999996
220,KL Rahul,Mohammed Shami,53.36363636,39.980000000000004
221,KL Rahul,RR Pant,82.66666667,63.53
222,KL Rahul,DS Kulkarni,65.33333333,41.410000000000004
223,KL Rahul,DL Chahar,57.0,41.03
224,KL Rahul,AT Rayudu,99.66666667,67.51
225,KL Rahul,FY Fazal,118.0,93.03
226,KL Rahul,V Shankar,61.25,56.61
227,KL Rahul,RA Jadeja,68.21428571,49.15
228,RA Jadeja,PP Shaw,49.0,39.12
229,DS Kulkarni,A Mishra,39.0,5.49
230,MS Dhoni,A Mishra,36.77777778,29.169999999999998
231,A Mishra,AR Patel,15.25,7.15
232,KD Karthik,Mohammed Shami,19.71428571,19.189999999999998
233,KD Karthik,MS Dhoni,47.73684211,44.3
234,KD Karthik,AR Patel,34.0,22.279999999999998
235,JJ Bumrah,Mohammed Shami,2.333333333,2.25
236,JJ Bumrah,RR Pant,28.375,25.8
237,JJ Bumrah,HH Pandya,19.31707317,18.36
238,JJ Bumrah,V Shankar,23.25,18.88
239,JJ Bumrah,RA Jadeja,12.15384615,11.42
240,Mohammed Shami,MM Sharma,5.0,3.24
241,Mohammed Shami,RR Pant,27.8,27.45
242,Mohammed Shami,HH Pandya,23.77777778,20.009999999999998
243,Mohammed Shami,MS Dhoni,34.03703704,29.009999999999998
244,Mohammed Shami,AR Patel,10.0,6.99
245,MM Sharma,Harbhajan Singh,8.4,8.0
246,MM Sharma,MS Dhoni,35.23076923,28.349999999999998
247,RA Jadeja,MM Sharma,12.44444444,12.41
248,MM Sharma,AR Patel,7.5,6.33
249,RR Pant,HH Pandya,50.0,43.56
250,RR Pant,DL Chahar,58.0,28.5
251,RR Pant,V Shankar,47.0,44.08
252,RA Jadeja,RR Pant,39.5,36.62
253,RR Pant,S Dube,80.0,34.5
254,DS Kulkarni,HH Pandya,34.0,21.439999999999998
255,AT Rayudu,DS Kulkarni,44.85714286,32.86
256,RA Jadeja,DS Kulkarni,21.0,14.5
257,DS Kulkarni,AR Patel,9.75,8.42
258,KK Ahmed,HH Pandya,21.0,19.06
259,Shubman Gill,HH Pandya,38.5,26.06
260,AT Rayudu,HH Pandya,55.5,47.54
261,HH Pandya,V Shankar,56.75,36.64
262,RA Jadeja,HH Pandya,35.08333333,29.18
263,MS Dhoni,Harbhajan Singh,55.75,33.769999999999996
264,AT Rayudu,Harbhajan Singh,85.0,36.19
265,Harbhajan Singh,AR Patel,12.42857143,11.75
266,DL Chahar,S Dube,15.0,12.0
267,Shubman Gill,KK Ahmed,14.0,9.0
268,AT Rayudu,Shubman Gill,53.0,37.480000000000004
269,Shubman Gill,V Shankar,52.0,26.58
270,MS Dhoni,V Shankar,48.7,45.64
271,MS Dhoni,AR Patel,36.56,32.1
272,AT Rayudu,V Shankar,51.0,48.06
273,AT Rayudu,AR Patel,40.11111111,34.52
274,RA Jadeja,S Dube,30.0,20.119999999999997
