,player-1,player-2,combined_avg,sum_of_individual
135,AU Rashid,JWA Taylor,50.111111111111114,41.76
136,AU Rashid,EJG Morgan,44.72093023255814,42.97
137,AU Rashid,JC Buttler,36.1125,35.07
138,JC Archer,AU Rashid,9.0,8.09
139,ST Finn,AU Rashid,13.333333333333336,7.74
140,JT Ball,AU Rashid,10.733333333333333,8.4
141,AU Rashid,OP Stone,9.333333333333334,9.29
142,BM Duckett,AU Rashid,52.0,47.29
143,AU Rashid,LA Dawson,23.0,13.29
144,RJW Topley,JC Buttler,36.888888888888886,29.42
145,JM Bairstow,RJW Topley,49.0,44.730000000000004
146,MA Wood,RJW Topley,19.0,1.7600000000000002
147,BA Stokes,JWA Taylor,73.2,70.03999999999999
148,BA Stokes,EJG Morgan,77.33870967741936,71.25
149,JC Archer,BA Stokes,42.27272727272727,36.37
150,JT Ball,BA Stokes,53.0,36.68
151,BM Duckett,BA Stokes,90.33333333333331,75.57
152,MA Wood,BA Stokes,37.054054054054056,35.69
153,BA Stokes,LA Dawson,52.0,41.57
154,CR Woakes,JJ Roy,60.365384615384606,52.94
155,JC Archer,CR Woakes,19.076923076923077,14.74
156,CR Woakes,GS Ballance,24.33333333333333,21.61
157,JT Ball,CR Woakes,15.75,15.049999999999999
158,CR Woakes,JM Bairstow,57.32558139534883,57.03
159,BM Duckett,CR Woakes,57.66666666666666,53.94
160,CR Woakes,T Banton,58.0,39.74
161,CR Woakes,MA Wood,15.321428571428573,14.059999999999999
162,JJ Roy,JWA Taylor,84.33333333333333,75.47
163,GS Ballance,JWA Taylor,49.66666666666666,44.14
164,ST Finn,JWA Taylor,43.72727272727273,36.92
165,MA Wood,JWA Taylor,41.66666666666666,36.589999999999996
166,JJ Roy,EJG Morgan,77.1625,76.68
167,JC Buttler,EJG Morgan,65.98850574712644,65.46000000000001
168,ST Finn,EJG Morgan,41.8,38.13
169,OP Stone,EJG Morgan,63.33333333333334,39.68
170,MA Wood,EJG Morgan,44.76086956521739,37.8
171,LA Dawson,EJG Morgan,58.0,43.68
172,JC Buttler,JJ Roy,72.64788732394365,68.78
173,JC Archer,JJ Roy,53.36363636363637,41.8
174,JM Bairstow,JJ Roy,89.6111111111111,84.09
175,MA Wood,JJ Roy,41.170731707317074,41.12
176,LA Dawson,JJ Roy,50.5,47.0
177,JC Tredwell,IR Bell,52.0,45.5
178,JT Ball,JC Buttler,35.75,30.89
179,JM Bairstow,JC Buttler,75.03846153846153,72.87
180,BM Duckett,JC Buttler,89.33333333333331,69.78
181,JC Archer,JM Bairstow,55.30769230769231,45.89
182,JM Anderson,GS Ballance,11.666666666666664,10.23
183,ST Finn,JT Ball,10.0,3.5599999999999996
184,ST Finn,JM Bairstow,51.33333333333334,45.540000000000006
185,ST Finn,RS Bopara,12.6,10.95
186,ST Finn,MA Wood,5.75,2.5700000000000003
187,JT Ball,JM Bairstow,46.33333333333334,46.2
188,JT Ball,BM Duckett,50.33333333333334,43.11
189,JM Anderson,IR Bell,52.111111111111114,47.06
190,MA Wood,JM Bairstow,52.361111111111114,45.21
191,OP Stone,LA Dawson,13.0,10.0
192,IR Bell,RS Bopara,59.33333333333334,55.0
193,MA Wood,LA Dawson,18.0,8.120000000000001
