,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,"frozenset({'Asghar Afghan', 'Dawlat Zadran', 'DN'})",frozenset({'won'}),0.273972602739726,0.4383561643835616,0.136986301369863,0.5,1.140625,0.01688872208669545,1.1232876712328768
1,"frozenset({'Asghar Afghan', 'Gulbadin Naib', 'DN'})",frozenset({'won'}),0.2328767123287671,0.4383561643835616,0.1232876712328767,0.5294117647058824,1.2077205882352942,0.021204728842184273,1.1934931506849316
2,"frozenset({'Asghar Afghan', 'DN', 'Mohammad Shahzad'})",frozenset({'won'}),0.273972602739726,0.4383561643835616,0.1506849315068493,0.55,1.2546875000000002,0.030587352223681752,1.2480974124809743
3,"frozenset({'Asghar Afghan', 'DN', 'Mujeeb Ur Rahman'})",frozenset({'won'}),0.2602739726027397,0.4383561643835616,0.1232876712328767,0.47368421052631576,1.080592105263158,0.00919497091386752,1.0671232876712327
4,"frozenset({'Asghar Afghan', 'Rahmat Shah', 'DN'})",frozenset({'won'}),0.3424657534246575,0.4383561643835616,0.1506849315068493,0.44,1.0037500000000001,0.0005629574028898632,1.0029354207436398
5,"frozenset({'Dawlat Zadran', 'DN', 'Mohammad Nabi'})",frozenset({'won'}),0.3013698630136986,0.4383561643835616,0.136986301369863,0.45454545454545453,1.0369318181818181,0.004878964158378685,1.0296803652968038
6,"frozenset({'Dawlat Zadran', 'DN', 'Mohammad Shahzad'})",frozenset({'won'}),0.2054794520547945,0.4383561643835616,0.1095890410958904,0.5333333333333333,1.2166666666666668,0.01951585663351474,1.203522504892368
7,"frozenset({'Dawlat Zadran', 'Rashid Khan', 'DN'})",frozenset({'won'}),0.2328767123287671,0.4383561643835616,0.1095890410958904,0.47058823529411764,1.0735294117647058,0.007506098705197972,1.060882800608828
8,"frozenset({'Gulbadin Naib', 'DN', 'Mohammad Nabi'})",frozenset({'won'}),0.2602739726027397,0.4383561643835616,0.1232876712328767,0.47368421052631576,1.080592105263158,0.00919497091386752,1.0671232876712327
9,"frozenset({'Rahmat Shah', 'Gulbadin Naib', 'DN'})",frozenset({'won'}),0.2465753424657534,0.4383561643835616,0.1095890410958904,0.4444444444444444,1.0138888888888888,0.0015012197410396028,1.010958904109589
10,"frozenset({'Rashid Khan', 'Gulbadin Naib', 'DN'})",frozenset({'won'}),0.2602739726027397,0.4383561643835616,0.1232876712328767,0.47368421052631576,1.080592105263158,0.00919497091386752,1.0671232876712327
11,"frozenset({'Mohammad Nabi', 'DN', 'Mohammad Shahzad'})",frozenset({'won'}),0.2876712328767123,0.4383561643835616,0.1506849315068493,0.5238095238095238,1.1949404761904763,0.02458247325952337,1.1794520547945206
12,"frozenset({'Mujeeb Ur Rahman', 'DN', 'Mohammad Nabi'})",frozenset({'won'}),0.273972602739726,0.4383561643835616,0.1232876712328767,0.45,1.0265625,0.0031900919497091507,1.021170610211706
13,"frozenset({'Najibullah Zadran', 'DN', 'Mohammad Shahzad'})",frozenset({'won'}),0.2054794520547945,0.4383561643835616,0.1095890410958904,0.5333333333333333,1.2166666666666668,0.01951585663351474,1.203522504892368
14,"frozenset({'Rahmat Shah', 'DN', 'Mohammad Shahzad'})",frozenset({'won'}),0.2191780821917808,0.4383561643835616,0.1095890410958904,0.5,1.140625,0.013510977669356355,1.1232876712328768
15,"frozenset({'Rashid Khan', 'DN', 'Mohammad Shahzad'})",frozenset({'won'}),0.2602739726027397,0.4383561643835616,0.1232876712328767,0.47368421052631576,1.080592105263158,0.00919497091386752,1.0671232876712327
16,"frozenset({'Rahmat Shah', 'DN', 'Mujeeb Ur Rahman'})",frozenset({'won'}),0.273972602739726,0.4383561643835616,0.1232876712328767,0.45,1.0265625,0.0031900919497091507,1.021170610211706
17,"frozenset({'Rashid Khan', 'DN', 'Mujeeb Ur Rahman'})",frozenset({'won'}),0.273972602739726,0.4383561643835616,0.1232876712328767,0.45,1.0265625,0.0031900919497091507,1.021170610211706
18,"frozenset({'Asghar Afghan', 'Dawlat Zadran', 'DN', 'Mohammad Nabi'})",frozenset({'won'}),0.273972602739726,0.4383561643835616,0.136986301369863,0.5,1.140625,0.01688872208669545,1.1232876712328768
19,"frozenset({'Asghar Afghan', 'Dawlat Zadran', 'DN', 'Mohammad Shahzad'})",frozenset({'won'}),0.1917808219178082,0.4383561643835616,0.1095890410958904,0.5714285714285714,1.3035714285714286,0.025520735597673108,1.3105022831050228
20,"frozenset({'Asghar Afghan', 'Dawlat Zadran', 'Rashid Khan', 'DN'})",frozenset({'won'}),0.2191780821917808,0.4383561643835616,0.1095890410958904,0.5,1.140625,0.013510977669356355,1.1232876712328768
21,"frozenset({'Asghar Afghan', 'DN', 'Gulbadin Naib', 'Mohammad Nabi'})",frozenset({'won'}),0.2328767123287671,0.4383561643835616,0.1232876712328767,0.5294117647058824,1.2077205882352942,0.021204728842184273,1.1934931506849316
22,"frozenset({'Asghar Afghan', 'Rahmat Shah', 'Gulbadin Naib', 'DN'})",frozenset({'won'}),0.2191780821917808,0.4383561643835616,0.1095890410958904,0.5,1.140625,0.013510977669356355,1.1232876712328768
23,"frozenset({'Asghar Afghan', 'Rashid Khan', 'Gulbadin Naib', 'DN'})",frozenset({'won'}),0.2328767123287671,0.4383561643835616,0.1232876712328767,0.5294117647058824,1.2077205882352942,0.021204728842184273,1.1934931506849316
24,"frozenset({'Asghar Afghan', 'Mohammad Shahzad', 'DN', 'Mohammad Nabi'})",frozenset({'won'}),0.273972602739726,0.4383561643835616,0.1506849315068493,0.55,1.2546875000000002,0.030587352223681752,1.2480974124809743
