,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
82,SD Hope,ML Cummins,AS Joseph,D Bishoo,81.0,56.4
83,SD Hope,ML Cummins,AS Joseph,JN Mohammed,77.25,75.42999999999999
84,SD Hope,ML Cummins,AS Joseph,KA Hope,105.0,73.47999999999999
85,SD Hope,ML Cummins,AS Joseph,JO Holder,88.33333333333331,69.3
86,SD Hope,ML Cummins,AS Joseph,KOA Powell,75.0,64.81
87,SD Hope,ML Cummins,KA Hope,R Powell,95.0,90.97
88,SD Hope,ML Cummins,JL Carter,D Bishoo,75.5,70.03
89,SD Hope,ML Cummins,JL Carter,JO Holder,87.0,82.93
90,SD Hope,ML Cummins,D Bishoo,KOA Powell,81.0,66.08
91,SD Hope,ML Cummins,D Bishoo,CH Gayle,130.0,92.36
92,SD Hope,ML Cummins,KA Hope,JN Mohammed,107.0,93.78
93,SD Hope,ML Cummins,JO Holder,JN Mohammed,91.6,89.60000000000001
94,SD Hope,ML Cummins,CH Gayle,JN Mohammed,117.33333333333331,111.39
95,SD Hope,MN Samuels,ML Cummins,KA Hope,137.0,101.88
96,SD Hope,ML Cummins,KA Hope,CH Gayle,145.0,109.44
97,SD Hope,ML Cummins,JO Holder,CH Gayle,121.0,105.26
98,AS Joseph,ML Cummins,E Lewis,AR Nurse,93.66666666666669,50.91
99,ML Cummins,E Lewis,AR Nurse,R Powell,71.0,68.4
100,ML Cummins,E Lewis,AR Nurse,JN Mohammed,82.4,71.21
101,MN Samuels,ML Cummins,E Lewis,AR Nurse,103.0,79.31
102,ML Cummins,E Lewis,AR Nurse,JO Holder,76.33333333333333,65.08
103,ML Cummins,E Lewis,AR Nurse,CH Gayle,145.0,86.87
104,AS Joseph,ML Cummins,E Lewis,R Powell,204.0,61.87
105,AS Joseph,ML Cummins,E Lewis,ST Gabriel,55.0,40.73
106,AS Joseph,ML Cummins,E Lewis,JN Mohammed,101.0,64.67999999999999
107,MN Samuels,AS Joseph,ML Cummins,E Lewis,177.0,72.78
108,AS Joseph,ML Cummins,E Lewis,JO Holder,118.66666666666669,58.55
109,AS Joseph,ML Cummins,E Lewis,CH Gayle,178.0,80.34
110,JN Mohammed,ML Cummins,E Lewis,R Powell,128.66666666666666,82.17
111,MN Samuels,ML Cummins,E Lewis,R Powell,120.5,90.27
112,ML Cummins,E Lewis,JO Holder,R Powell,104.0,76.03999999999999
113,ML Cummins,E Lewis,CH Gayle,R Powell,162.5,97.83
114,D Bishoo,ML Cummins,E Lewis,CH Gayle,123.0,81.61
115,MN Samuels,ML Cummins,E Lewis,JN Mohammed,144.5,93.08
116,ML Cummins,E Lewis,JO Holder,JN Mohammed,104.0,78.85
117,ML Cummins,E Lewis,CH Gayle,JN Mohammed,186.5,100.64
118,MN Samuels,ML Cummins,E Lewis,JO Holder,158.0,86.94999999999999
119,MN Samuels,ML Cummins,E Lewis,CH Gayle,150.5,108.74
120,ML Cummins,E Lewis,CH Gayle,JO Holder,200.0,94.50999999999999
121,ML Cummins,AS Joseph,AR Nurse,ST Gabriel,46.0,18.259999999999998
122,JL Carter,ML Cummins,AS Joseph,AR Nurse,47.5,35.54
123,ML Cummins,AS Joseph,AR Nurse,JN Mohammed,43.0,42.209999999999994
124,ML Cummins,AS Joseph,KA Hope,AR Nurse,64.0,40.26
125,ML Cummins,AS Joseph,AR Nurse,JO Holder,56.33333333333334,36.08
126,KOA Powell,ML Cummins,AS Joseph,AR Nurse,32.5,31.59
127,ML Cummins,JN Mohammed,AR Nurse,R Powell,67.25,59.7
128,ML Cummins,KA Hope,AR Nurse,R Powell,65.5,57.75
129,KOK Williams,ML Cummins,AR Nurse,R Powell,38.0,37.92
130,ML Cummins,JO Holder,AR Nurse,R Powell,55.75,53.57
131,JL Carter,ML Cummins,AR Nurse,ST Gabriel,38.0,31.89
132,JL Carter,ML Cummins,D Bishoo,AR Nurse,37.5,36.81
133,JL Carter,ML Cummins,JO Holder,AR Nurse,54.0,49.71
134,D Bishoo,ML Cummins,AR Nurse,CH Gayle,111.0,59.14
135,ML Cummins,KA Hope,AR Nurse,JN Mohammed,77.5,60.56
136,KOK Williams,ML Cummins,AR Nurse,JN Mohammed,48.0,40.73
137,ML Cummins,JO Holder,AR Nurse,JN Mohammed,65.0,56.379999999999995
138,ML Cummins,CH Gayle,AR Nurse,JN Mohammed,93.66666666666669,78.17
139,MN Samuels,ML Cummins,KA Hope,AR Nurse,96.0,68.66
140,ML Cummins,KA Hope,AR Nurse,CH Gayle,104.0,76.22
141,ML Cummins,JO Holder,AR Nurse,CH Gayle,106.0,72.03999999999999
142,JN Mohammed,ML Cummins,AS Joseph,R Powell,55.0,53.17
143,ML Cummins,AS Joseph,JO Holder,R Powell,105.0,47.04
144,JL Carter,ML Cummins,AS Joseph,ST Gabriel,53.0,25.36
145,JN Mohammed,ML Cummins,AS Joseph,ST Gabriel,41.0,32.03
146,ML Cummins,AS Joseph,JO Holder,ST Gabriel,34.0,25.9
147,ML Cummins,AS Joseph,KOA Powell,ST Gabriel,36.0,21.41
148,JL Carter,ML Cummins,AS Joseph,JO Holder,46.5,43.18
149,ML Cummins,AS Joseph,KA Hope,JN Mohammed,58.0,54.03
150,ML Cummins,AS Joseph,JO Holder,JN Mohammed,63.66666666666666,49.849999999999994
151,MN Samuels,ML Cummins,AS Joseph,KA Hope,65.0,62.129999999999995
152,MN Samuels,ML Cummins,AS Joseph,JO Holder,78.0,57.949999999999996
153,ML Cummins,AS Joseph,KA Hope,CH Gayle,73.0,69.69
154,ML Cummins,AS Joseph,CH Gayle,JO Holder,79.0,65.50999999999999
155,JL Carter,ML Cummins,JO Holder,J Charles,65.0,59.78
156,JL Carter,ML Cummins,D Bishoo,R Powell,49.0,47.77
157,JL Carter,ML Cummins,JO Holder,R Powell,71.0,60.67
158,D Bishoo,ML Cummins,JN Mohammed,R Powell,68.5,54.44
159,D Bishoo,ML Cummins,KA Hope,R Powell,54.0,52.49
160,D Bishoo,ML Cummins,KOK Williams,R Powell,36.0,32.66
161,D Bishoo,ML Cummins,CH Gayle,R Powell,118.0,70.1
162,ML Cummins,JN Mohammed,KA Hope,R Powell,79.5,71.52
163,KOK Williams,ML Cummins,JN Mohammed,R Powell,72.0,51.69
164,ML Cummins,JN Mohammed,JO Holder,R Powell,104.0,67.34
165,ML Cummins,JN Mohammed,CH Gayle,R Powell,98.66666666666669,89.13
166,MN Samuels,ML Cummins,JO Holder,R Powell,81.5,75.44
167,KOK Williams,ML Cummins,KA Hope,R Powell,51.0,49.74
168,ML Cummins,JO Holder,CH Gayle,R Powell,123.5,83.0
169,JL Carter,ML Cummins,D Bishoo,CR Brathwaite,43.0,39.550000000000004
170,JL Carter,ML Cummins,JO Holder,D Bishoo,53.5,44.45
171,JL Carter,ML Cummins,JO Holder,CR Brathwaite,65.0,52.45
172,D Bishoo,ML Cummins,KA Hope,JN Mohammed,64.0,55.3
173,D Bishoo,ML Cummins,KOK Williams,JN Mohammed,46.0,35.47
174,D Bishoo,ML Cummins,JO Holder,JN Mohammed,56.0,51.120000000000005
175,D Bishoo,ML Cummins,CH Gayle,JN Mohammed,148.0,72.91
176,D Bishoo,MN Samuels,ML Cummins,JO Holder,61.0,59.22
177,D Bishoo,MN Samuels,ML Cummins,CH Gayle,121.0,81.00999999999999
178,D Bishoo,ML Cummins,JO Holder,CH Gayle,144.0,66.78
179,MN Samuels,ML Cummins,KA Hope,JN Mohammed,90.0,82.42999999999999
180,MN Samuels,ML Cummins,JO Holder,JN Mohammed,105.5,78.25
181,KOK Williams,ML Cummins,KA Hope,JN Mohammed,61.0,52.55
