,player-1,player-2,combined_avg,sum_of_individual
123,JE Taylor,KA Hope,33.0,26.32
124,MN Samuels,KA Hope,65.0,56.05
125,KA Hope,AS Joseph,40.66666666666666,27.65
126,HR Walsh,BA King,35.75,32.25
127,E Lewis,HR Walsh,53.33333333333334,41.65
128,HR Walsh,RL Chase,29.125,27.26
129,R Shepherd,HR Walsh,13.0,11.0
130,SD Hope,HR Walsh,70.44444444444444,52.4
131,HR Walsh,FA Allen,39.0,19.0
132,HR Walsh,SO Hetmyer,40.0,39.5
133,HR Walsh,K Pierre,64.0,21.0
134,AR Nurse,SW Ambris,63.33333333333334,45.56
135,RA Reifer,SW Ambris,49.5,37.88
136,ML Cummins,SW Ambris,38.0,35.81
137,E Lewis,SW Ambris,108.0,68.03
138,SW Ambris,RL Chase,55.2,53.64
139,SW Ambris,JD Campbell,179.0,83.98
140,SD Hope,SW Ambris,103.46153846153848,78.78
141,SW Ambris,FA Allen,66.42857142857143,45.38
142,SO Dowrich,SW Ambris,44.0,40.38
143,JE Taylor,SW Ambris,38.0,37.7
144,SO Hetmyer,SW Ambris,77.0,65.88
145,SW Ambris,KAJ Roach,54.5,38.56
146,MN Samuels,SW Ambris,70.0,67.43
147,JN Mohammed,SW Ambris,63.0,59.33
148,E Lewis,J Charles,70.66666666666667,54.9
149,CH Gayle,J Charles,64.0,61.86
150,CR Brathwaite,J Charles,35.266666666666666,35.17
151,J Charles,KA Pollard,50.77777777777778,41.89
152,R Rampaul,J Charles,45.0,22.75
153,JE Taylor,J Charles,38.57142857142857,24.57
154,SJ Benn,J Charles,25.41666666666667,25.25
155,MN Samuels,J Charles,67.30769230769229,54.3
156,JN Mohammed,J Charles,87.0,46.2
157,J Blackwood,J Charles,49.0,26.75
158,AD Russell,DJG Sammy,48.8,46.64
159,DJG Sammy,CH Gayle,69.4,69.00999999999999
160,DJG Sammy,CR Brathwaite,45.0,42.32
161,DJG Sammy,LMP Simmons,58.33333333333334,57.23
162,JO Holder,DJG Sammy,47.5,47.22
163,DJG Sammy,DR Smith,51.0,49.099999999999994
164,DJG Sammy,KAJ Roach,57.5,32.58
165,MN Samuels,DJG Sammy,67.5,61.449999999999996
166,AR Nurse,RR Beaton,22.0,18.68
167,AR Nurse,C Hemraj,29.33333333333333,21.18
168,AR Nurse,CAK Walton,31.25,20.18
169,AR Nurse,OC McCoy,40.0,11.18
170,AR Nurse,D Bishoo,18.40909090909091,17.1
171,AR Nurse,JD Campbell,65.8,60.78
172,AR Nurse,CH Gayle,58.55,51.79
173,AR Nurse,CR Brathwaite,30.0625,25.1
174,AR Nurse,KOA Powell,32.230769230769226,25.509999999999998
175,AR Nurse,JO Holder,32.25581395348837,30.0
176,AR Nurse,SO Dowrich,25.0,17.18
177,AR Nurse,SO Hetmyer,50.94736842105264,42.68
178,AR Nurse,KAJ Roach,16.083333333333332,15.36
179,AR Nurse,JN Mohammed,37.476190476190474,36.129999999999995
180,AR Nurse,AS Joseph,21.83333333333333,15.83
181,AR Nurse,O Thomas,15.125,12.9
182,AD Russell,D Bishoo,42.0,24.159999999999997
183,AD Russell,CR Brathwaite,33.714285714285715,32.16
184,AD Russell,JO Holder,39.058823529411775,37.06
185,AD Russell,DR Smith,40.7,38.94
186,AD Russell,MN Samuels,56.66666666666666,51.28999999999999
187,AD Russell,AS Joseph,42.0,22.89
188,E Lewis,RR Beaton,50.5,41.15
189,SD Hope,RA Reifer,84.0,47.9
190,JO Holder,RA Reifer,34.5,22.32
191,E Lewis,D Ramdin,59.0,55.22
192,KC Brathwaite,D Ramdin,54.66666666666666,43.79
193,D Ramdin,KA Pollard,52.3,42.21
194,SJ Benn,D Ramdin,30.8125,25.57
195,MN Samuels,D Ramdin,60.82608695652174,54.62
196,D Ramdin,AS Joseph,36.5,26.22
197,C Hemraj,OC McCoy,15.0,10.0
198,C Hemraj,D Bishoo,16.333333333333332,15.92
199,SD Hope,C Hemraj,86.2,54.4
200,C Hemraj,KOA Powell,38.0,24.33
201,JO Holder,C Hemraj,54.0,28.82
202,C Hemraj,SO Hetmyer,44.0,41.5
203,C Hemraj,KAJ Roach,20.0,14.18
204,C Hemraj,KMA Paul,25.0,21.61
205,E Lewis,ML Cummins,42.0,35.08
206,KC Brathwaite,ML Cummins,24.0,23.65
207,ML Cummins,CH Gayle,46.66666666666666,42.04
208,JO Holder,ML Cummins,29.66666666666667,20.25
209,JN Mohammed,ML Cummins,27.66666666666667,26.38
210,ML Cummins,AS Joseph,8.0,6.08
211,CAK Walton,V Permaul,27.0,17.0
212,CAK Walton,D Bishoo,17.333333333333332,14.92
213,NO Miller,CAK Walton,20.0,15.67
214,CAK Walton,KOA Powell,43.66666666666666,23.33
215,JO Holder,CAK Walton,40.25,27.82
216,JN Mohammed,CAK Walton,47.0,33.95
217,CAK Walton,AS Joseph,16.0,13.65
218,E Lewis,BA King,76.5,57.9
219,RL Chase,BA King,53.33333333333334,43.510000000000005
220,R Shepherd,BA King,28.66666666666667,27.25
221,BA King,O Thomas,38.0,25.97
222,SD Hope,OC McCoy,95.0,44.4
223,OC McCoy,KOA Powell,21.0,14.33
224,JO Holder,OC McCoy,32.0,18.82
225,SO Hetmyer,OC McCoy,37.0,31.5
226,KAJ Roach,OC McCoy,15.0,4.18
227,E Lewis,RL Chase,55.8,52.91
228,R Shepherd,E Lewis,37.2,36.65
229,E Lewis,KA Pollard,55.88888888888889,54.29
230,E Lewis,FA Allen,53.5,44.65
231,E Lewis,JE Taylor,67.33333333333333,36.97
232,E Lewis,KAJ Roach,40.0,37.83
233,SJ Benn,E Lewis,71.66666666666667,37.65
234,E Lewis,AS Joseph,42.4,38.3
235,E Lewis,N Pooran,79.4,74.17
236,E Lewis,O Thomas,43.42857142857143,35.37
237,R Shepherd,RL Chase,38.5,22.26
238,RL Chase,JD Campbell,179.0,68.86
239,SD Hope,RL Chase,84.74074074074075,63.66
240,SO Dowrich,RL Chase,57.0,25.26
241,RL Chase,KMA Paul,34.36363636363637,30.87
242,N Pooran,RL Chase,61.53846153846154,59.78
243,SD Hope,V Permaul,79.0,52.4
244,V Permaul,KOA Powell,31.0,22.33
245,JN Mohammed,V Permaul,67.0,32.95
246,CH Gayle,D Bishoo,76.9,46.53
247,KOA Powell,D Bishoo,22.181818181818183,20.25
248,JO Holder,D Bishoo,25.52173913043478,24.740000000000002
249,JE Taylor,D Bishoo,9.5,9.24
250,SO Hetmyer,D Bishoo,43.846153846153854,37.42
251,KAJ Roach,D Bishoo,12.5,10.1
252,JN Mohammed,D Bishoo,39.0,30.869999999999997
253,AS Joseph,D Bishoo,18.875,10.57
254,SD Hope,R Shepherd,55.0,47.4
255,R Shepherd,K Pierre,26.0,16.0
256,SD Hope,JD Campbell,106.6,94.0
257,CH Gayle,JD Campbell,123.25,90.21000000000001
258,JD Campbell,KAJ Roach,179.0,53.78
259,KC Brathwaite,SJ Benn,29.8,26.22
260,KC Brathwaite,MN Samuels,67.0,55.269999999999996
261,KC Brathwaite,JN Mohammed,64.33333333333333,47.17
262,KC Brathwaite,AS Joseph,33.333333333333336,26.869999999999997
263,SD Hope,KA Pollard,78.33333333333333,65.03999999999999
264,SD Hope,FA Allen,59.30769230769231,55.4
265,SD Hope,SO Dowrich,115.0,50.4
266,SD Hope,KAJ Roach,60.2,48.58
267,SD Hope,KMA Paul,70.6111111111111,56.01
268,SD Hope,K Pierre,61.33333333333334,57.4
269,SD Hope,AS Joseph,52.54166666666666,49.05
270,SD Hope,N Pooran,88.34782608695652,84.92
271,NO Miller,CH Gayle,80.0,47.28
272,JO Holder,NO Miller,27.33333333333333,25.490000000000002
273,MN Samuels,NO Miller,84.5,39.72
274,CR Brathwaite,CH Gayle,56.10526315789475,54.53
275,CH Gayle,LMP Simmons,85.5,69.44
276,CH Gayle,KOA Powell,77.0,54.94
277,JO Holder,CH Gayle,61.37837837837838,59.43
278,JE Taylor,CH Gayle,47.30769230769231,43.93
279,SO Hetmyer,CH Gayle,78.81818181818181,72.11
280,N Pooran,CH Gayle,81.72727272727273,81.13
281,CH Gayle,O Thomas,54.46153846153846,42.33
282,CR Brathwaite,KA Pollard,39.0,34.56
283,R Rampaul,CR Brathwaite,19.0,15.42
284,SO Hetmyer,CR Brathwaite,46.5625,45.42
285,CR Brathwaite,KAJ Roach,26.42857142857143,18.1
286,MN Samuels,CR Brathwaite,52.16666666666666,46.97
287,JN Mohammed,CR Brathwaite,48.75,38.87
288,CR Brathwaite,AS Joseph,21.5,18.57
289,J Blackwood,CR Brathwaite,23.0,19.42
290,N Pooran,CR Brathwaite,58.7,54.440000000000005
291,CR Brathwaite,O Thomas,20.416666666666668,15.64
292,FA Allen,KA Pollard,51.5,31.64
293,JE Taylor,KA Pollard,31.0,23.96
294,SJ Benn,KA Pollard,27.3,24.64
295,MN Samuels,KA Pollard,62.1,53.69
296,K Pierre,KA Pollard,51.0,33.64
297,JO Holder,FA Allen,37.333333333333336,29.82
298,AS Joseph,FA Allen,27.0,15.65
299,N Pooran,FA Allen,71.0,51.52
300,O Thomas,FA Allen,15.5,12.72
301,JO Holder,R Rampaul,21.0,20.32
302,MN Samuels,R Rampaul,88.0,34.55
303,JO Holder,LMP Simmons,54.66666666666666,47.65
304,JE Taylor,LMP Simmons,35.0,32.15
305,KAJ Roach,LMP Simmons,55.5,33.01
306,MN Samuels,LMP Simmons,65.66666666666667,61.879999999999995
307,JO Holder,KOA Powell,36.642857142857146,33.15
