,player-1,player-2,player-3,combined_avg,sum_of_individual
1085,KC Brathwaite,D Ramdin,ST Gabriel,47.0,44.787000000000006
1086,E Lewis,KC Brathwaite,ST Gabriel,69.2,56.873000000000005
1087,KC Brathwaite,CR Brathwaite,ST Gabriel,37.2,37.141000000000005
1088,SO Hetmyer,FA Allen,ST Gabriel,83.0,43.5
1089,N Pooran,SO Hetmyer,ST Gabriel,109.0,73.02199999999999
1090,E Lewis,SO Hetmyer,ST Gabriel,69.5,66.15100000000001
1091,CR Brathwaite,SO Hetmyer,ST Gabriel,46.5,46.419
1092,SS Cottrell,SW Ambris,ST Gabriel,51.25,38.095
1093,SS Cottrell,FA Allen,ST Gabriel,30.5,14.71
1094,SS Cottrell,N Pooran,ST Gabriel,72.0,44.232
1095,JO Holder,SS Cottrell,ST Gabriel,24.125,22.527
1096,SS Cottrell,JD Campbell,ST Gabriel,179.0,53.31
1097,SS Cottrell,CAK Walton,ST Gabriel,15.0,12.71
1098,KA Pollard,SJ Benn,ST Gabriel,30.2,25.636
1099,KA Pollard,DM Bravo,ST Gabriel,56.0,44.480000000000004
1100,KA Pollard,D Ramdin,ST Gabriel,61.6,43.201
1101,KA Pollard,SP Narine,ST Gabriel,35.2,27.866999999999997
1102,JO Holder,KA Pollard,ST Gabriel,46.0,40.453
1103,KA Pollard,CR Brathwaite,ST Gabriel,46.25,35.555
1104,SJ Benn,DM Bravo,ST Gabriel,36.2,27.844
1105,SJ Benn,D Ramdin,ST Gabriel,41.8,26.565
1106,SJ Benn,SP Narine,ST Gabriel,15.4,11.231
1107,SJ Benn,E Lewis,ST Gabriel,72.0,38.651
1108,JO Holder,SJ Benn,ST Gabriel,28.0,23.817
1109,SJ Benn,CR Brathwaite,ST Gabriel,24.666666666666668,18.919
1110,SW Ambris,DM Bravo,ST Gabriel,71.25,58.229
1111,D Ramdin,DM Bravo,ST Gabriel,67.6,45.409000000000006
1112,SP Narine,DM Bravo,ST Gabriel,41.2,30.075000000000003
1113,JD Campbell,DM Bravo,ST Gabriel,188.0,73.444
1114,CR Brathwaite,DM Bravo,ST Gabriel,52.25,37.763000000000005
1115,SW Ambris,FA Allen,ST Gabriel,92.0,46.385
1116,SW Ambris,N Pooran,ST Gabriel,126.0,75.907
1117,JO Holder,SW Ambris,ST Gabriel,66.0,54.202
1118,SW Ambris,JD Campbell,ST Gabriel,179.0,84.985
1119,NO Miller,ST Gabriel,CAK Walton,32.0,16.667
1120,N Pooran,FA Allen,ST Gabriel,172.0,52.522
1121,JO Holder,FA Allen,ST Gabriel,38.666666666666664,30.817
1122,CR Brathwaite,FA Allen,ST Gabriel,62.0,25.919
1123,D Ramdin,SP Narine,ST Gabriel,46.8,28.796
1124,JO Holder,D Ramdin,ST Gabriel,57.6,41.382000000000005
1125,D Ramdin,CR Brathwaite,ST Gabriel,54.25,36.484
1126,JO Holder,SP Narine,ST Gabriel,31.2,26.048000000000002
1127,CR Brathwaite,SP Narine,ST Gabriel,30.5,21.15
1128,JO Holder,E Lewis,ST Gabriel,55.357142857142854,53.468
1129,E Lewis,CR Brathwaite,ST Gabriel,57.8,48.57000000000001
1130,JO Holder,JD Campbell,ST Gabriel,180.0,69.417
1131,JO Holder,CR Brathwaite,ST Gabriel,34.5,33.736000000000004
1132,JO Holder,CAK Walton,ST Gabriel,43.25,28.817
1133,SO Hetmyer,SS Cottrell,KAJ Roach,49.75,38.392
1134,SO Hetmyer,E Lewis,KAJ Roach,71.85714285714286,69.33300000000001
1135,JO Holder,SO Hetmyer,KAJ Roach,64.41666666666667,54.499
1136,CR Brathwaite,SO Hetmyer,KAJ Roach,59.0,49.601
1137,SW Ambris,SS Cottrell,KAJ Roach,56.0,41.277
1138,N Pooran,SS Cottrell,KAJ Roach,49.75,47.414
1139,E Lewis,SS Cottrell,KAJ Roach,56.333333333333336,40.543000000000006
1140,JO Holder,SS Cottrell,KAJ Roach,31.625,25.709000000000003
1141,JD Campbell,SS Cottrell,KAJ Roach,179.0,56.492000000000004
1142,CR Brathwaite,SS Cottrell,KAJ Roach,46.5,20.811
1143,LMP Simmons,DM Bravo,KAJ Roach,102.0,55.859
1144,LMP Simmons,CH Gayle,KAJ Roach,84.0,73.61999999999999
1145,LMP Simmons,DR Smith,KAJ Roach,67.5,53.715
1146,KMA Paul,DM Bravo,KAJ Roach,43.333333333333336,38.637
1147,DM Bravo,SW Ambris,KAJ Roach,63.6,61.411
1148,JD Campbell,DM Bravo,KAJ Roach,188.0,76.626
1149,FA Allen,SW Ambris,KAJ Roach,73.75,49.567
1150,JO Holder,SW Ambris,KAJ Roach,72.66666666666667,57.384
1151,JD Campbell,SW Ambris,KAJ Roach,179.0,88.167
1152,FA Allen,E Lewis,KAJ Roach,53.5,48.833000000000006
1153,JO Holder,FA Allen,KAJ Roach,38.77777777777778,33.999
1154,N Pooran,CR Brathwaite,KAJ Roach,63.8,58.623000000000005
1155,JO Holder,E Lewis,KAJ Roach,58.857142857142854,56.650000000000006
1156,CR Brathwaite,E Lewis,KAJ Roach,62.0,51.75200000000001
1157,JO Holder,JD Campbell,KAJ Roach,180.0,72.599
1158,JO Holder,CR Brathwaite,KAJ Roach,45.285714285714285,36.918000000000006
1159,KA Pollard,KC Brathwaite,SJ Benn,47.666666666666664,46.858000000000004
1160,KA Pollard,KC Brathwaite,D Ramdin,68.66666666666667,64.423
1161,SJ Benn,KC Brathwaite,DM Bravo,63.666666666666664,49.066
1162,SJ Benn,KC Brathwaite,SP Narine,41.666666666666664,32.453
1163,SJ Benn,KC Brathwaite,E Lewis,92.33333333333333,59.873000000000005
1164,SJ Benn,KC Brathwaite,CR Brathwaite,44.75,40.141000000000005
1165,KC Brathwaite,SP Narine,DM Bravo,66.33333333333333,51.297000000000004
1166,SP Narine,KC Brathwaite,D Ramdin,62.666666666666664,50.018
1167,KMA Paul,SO Hetmyer,SS Cottrell,52.8,45.821000000000005
1168,SO Hetmyer,DM Bravo,SS Cottrell,58.0,57.054
1169,SW Ambris,SO Hetmyer,SS Cottrell,82.66666666666667,68.59499999999998
1170,SO Hetmyer,CH Gayle,SS Cottrell,83.92307692307692,74.81499999999998
1171,HR Walsh,SO Hetmyer,SS Cottrell,49.4,42.21
1172,SO Hetmyer,FA Allen,SS Cottrell,51.333333333333336,45.21
1173,N Pooran,SO Hetmyer,SS Cottrell,81.8125,74.73199999999999
1174,CR Brathwaite,SO Hetmyer,SS Cottrell,55.72727272727273,48.129
1175,KMA Paul,KA Pollard,SO Hetmyer,68.0,63.747
1176,KA Pollard,SO Hetmyer,SW Ambris,148.0,86.52099999999999
1177,KMA Paul,SO Hetmyer,SW Ambris,148.0,77.49600000000001
1178,N Pooran,KMA Paul,SO Hetmyer,86.66666666666667,83.633
1179,JO Holder,KMA Paul,SO Hetmyer,63.54545454545455,61.928
1180,CH Gayle,SO Hetmyer,DM Bravo,137.33333333333334,94.94899999999998
1181,SO Hetmyer,DM Bravo,E Lewis,139.0,87.995
1182,CR Brathwaite,SO Hetmyer,DM Bravo,69.4,68.263
1183,HR Walsh,SO Hetmyer,SW Ambris,148.0,73.88499999999999
1184,N Pooran,SO Hetmyer,SW Ambris,135.33333333333334,106.40699999999998
1185,JO Holder,SO Hetmyer,SW Ambris,87.66666666666667,84.702
1186,JO Holder,SO Hetmyer,CH Gayle,95.81818181818181,90.922
1187,JD Campbell,SO Hetmyer,CH Gayle,158.5,121.70499999999998
1188,CR Brathwaite,SO Hetmyer,CH Gayle,94.9375,86.024
1189,JO Holder,SO Hetmyer,HR Walsh,63.0,58.317
1190,N Pooran,SO Hetmyer,FA Allen,100.5,83.02199999999999
1191,SO Hetmyer,FA Allen,E Lewis,85.5,76.15100000000001
1192,JO Holder,SO Hetmyer,FA Allen,64.0,61.317
1193,JO Holder,N Pooran,SO Hetmyer,92.75,90.839
