,player-1,player-2,combined_avg,sum_of_individual
196,ML Cummins,E Lewis,42.0,35.08
197,AS Joseph,ML Cummins,8.0,6.08
198,CH Gayle,ML Cummins,46.666666666666664,42.04
199,SJ Benn,R Powell,36.0,26.14
200,E Lewis,R Powell,66.15789473684211,55.79
201,RR Beaton,R Powell,37.0,29.64
202,CR Brathwaite,R Powell,45.0,36.06
203,ADS Fletcher,AD Russell,44.0,28.04
204,ADS Fletcher,SJ Benn,14.142857142857142,13.8
205,ADS Fletcher,MN Samuels,53.1,42.849999999999994
206,DM Bravo,ADS Fletcher,38.3,32.64
207,ADS Fletcher,D Ramdin,34.22222222222222,31.37
208,ADS Fletcher,J Charles,38.5,31.05
209,ADS Fletcher,KA Pollard,42.0,30.44
210,AS Joseph,K Pierre,18.333333333333332,17.65
211,K Pierre,HR Walsh,64.0,21.0
212,K Pierre,KA Pollard,51.0,33.64
213,SW Ambris,RA Reifer,49.5,37.88
214,SW Ambris,E Lewis,108.0,68.03
215,SW Ambris,MN Samuels,70.0,67.43
216,SW Ambris,RL Chase,55.2,53.64
217,SW Ambris,FA Allen,66.42857142857143,45.38
218,SW Ambris,AR Nurse,63.333333333333336,45.56
219,SW Ambris,SO Dowrich,44.0,40.38
220,AD Russell,DJG Sammy,48.8,46.64
221,MN Samuels,DJG Sammy,67.5,61.449999999999996
222,DM Bravo,DJG Sammy,84.0,51.239999999999995
223,CR Brathwaite,DJG Sammy,45.0,42.32
224,DR Smith,DJG Sammy,51.0,49.099999999999994
225,LMP Simmons,DJG Sammy,58.333333333333336,57.23
226,CH Gayle,DJG Sammy,69.4,69.00999999999999
227,AS Joseph,AD Russell,42.0,22.89
228,AD Russell,MN Samuels,56.666666666666664,51.28999999999999
229,DM Bravo,AD Russell,43.2,41.08
230,CR Brathwaite,AD Russell,33.714285714285715,32.16
231,AD Russell,D Bishoo,42.0,24.159999999999997
232,AD Russell,SP Narine,41.0,24.47
233,AD Russell,DR Smith,40.7,38.94
234,SJ Benn,E Lewis,71.66666666666667,37.65
235,DM Bravo,SJ Benn,35.18181818181818,26.84
236,D Ramdin,SJ Benn,30.8125,25.57
237,DR Smith,SJ Benn,34.2,24.7
238,J Charles,SJ Benn,25.416666666666668,25.25
239,KA Pollard,SJ Benn,27.3,24.64
240,AS Joseph,E Lewis,42.4,38.3
241,RR Beaton,E Lewis,50.5,41.15
242,DM Bravo,E Lewis,64.0,56.489999999999995
243,RL Chase,E Lewis,55.8,52.91
244,FA Allen,E Lewis,53.5,44.65
245,D Ramdin,E Lewis,59.0,55.22
246,J Charles,E Lewis,70.66666666666667,54.9
247,KA Pollard,E Lewis,55.888888888888886,54.29
248,O Thomas,E Lewis,43.42857142857143,35.37
249,AS Joseph,CAK Walton,16.0,13.65
250,AS Joseph,KOA Powell,26.0,18.98
251,AS Joseph,DM Bravo,28.6,27.490000000000002
252,AS Joseph,CR Brathwaite,21.5,18.57
253,AS Joseph,FA Allen,27.0,15.65
254,AS Joseph,D Bishoo,18.875,10.57
255,AS Joseph,AR Nurse,21.833333333333332,15.83
256,AS Joseph,D Ramdin,36.5,26.22
257,AR Nurse,RR Beaton,22.0,18.68
258,CAK Walton,KOA Powell,43.666666666666664,23.33
259,CAK Walton,D Bishoo,17.333333333333332,14.92
260,CAK Walton,AR Nurse,31.25,20.18
261,DM Bravo,MN Samuels,64.33333333333333,55.89
262,CR Brathwaite,MN Samuels,52.166666666666664,46.97
263,MN Samuels,SP Narine,48.46153846153846,39.28
264,D Ramdin,MN Samuels,60.82608695652174,54.62
265,DR Smith,MN Samuels,59.7,53.75
266,J Charles,MN Samuels,67.3076923076923,54.3
267,MN Samuels,LMP Simmons,65.66666666666667,61.879999999999995
268,MN Samuels,KA Pollard,62.1,53.69
269,DM Bravo,HR Walsh,34.5,30.84
270,RL Chase,HR Walsh,29.125,27.26
271,HR Walsh,FA Allen,39.0,19.0
272,D Bishoo,KOA Powell,22.181818181818183,20.25
273,C Hemraj,KOA Powell,38.0,24.33
274,AR Nurse,KOA Powell,32.23076923076923,25.509999999999998
275,O Thomas,KOA Powell,20.333333333333332,16.05
276,CH Gayle,KOA Powell,77.0,54.94
277,DM Bravo,CR Brathwaite,42.11764705882353,36.76
278,DM Bravo,D Bishoo,29.142857142857142,28.759999999999998
279,DM Bravo,SP Narine,35.07692307692308,29.07
280,DM Bravo,D Ramdin,53.142857142857146,44.41
281,DM Bravo,DR Smith,45.0,43.54
282,DM Bravo,J Charles,55.583333333333336,44.09
283,DM Bravo,LMP Simmons,100.5,51.67
284,DM Bravo,KA Pollard,52.30769230769231,43.480000000000004
285,DM Bravo,O Thomas,27.75,24.56
286,DM Bravo,CH Gayle,89.375,63.45
287,RL Chase,SO Dowrich,57.0,25.26
288,CR Brathwaite,AR Nurse,30.0625,25.1
289,CR Brathwaite,J Charles,35.266666666666666,35.17
290,CR Brathwaite,KA Pollard,39.0,34.56
291,CR Brathwaite,O Thomas,20.416666666666668,15.64
292,CR Brathwaite,CH Gayle,56.10526315789474,54.53
293,KA Pollard,FA Allen,51.5,31.64
294,O Thomas,FA Allen,15.5,12.72
295,D Bishoo,C Hemraj,16.333333333333332,15.92
296,D Bishoo,AR Nurse,18.40909090909091,17.1
297,CH Gayle,D Bishoo,76.9,46.53
298,AR Nurse,C Hemraj,29.333333333333332,21.18
299,AR Nurse,SO Dowrich,25.0,17.18
300,O Thomas,AR Nurse,15.125,12.9
301,CH Gayle,AR Nurse,58.55,51.79
302,D Ramdin,SP Narine,30.833333333333332,27.8
303,J Charles,SP Narine,32.5,27.48
304,KA Pollard,SP Narine,31.9,26.87
305,D Ramdin,KA Pollard,52.3,42.21
306,J Charles,KA Pollard,50.77777777777778,41.89
307,CH Gayle,J Charles,64.0,61.86
308,CH Gayle,LMP Simmons,85.5,69.44
309,CH Gayle,O Thomas,54.46153846153846,42.33
