,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2462,"frozenset({'F du Plessis', 'Q de Kock'})",frozenset({'won'}),0.7346938775510204,0.6326530612244898,0.47959183673469385,0.6527777777777777,1.0318100358422937,0.014785506039150298,1.057959183673469
2406,"frozenset({'F du Plessis', 'K Rabada'})",frozenset({'won'}),0.6428571428571429,0.6326530612244898,0.42857142857142855,0.6666666666666666,1.053763440860215,0.021865889212827894,1.1020408163265303
2964,"frozenset({'Q de Kock', 'K Rabada'})",frozenset({'won'}),0.6530612244897959,0.6326530612244898,0.41836734693877553,0.6406250000000001,1.012600806451613,0.005206164098292387,1.0221827861579416
13984,"frozenset({'F du Plessis', 'Q de Kock', 'K Rabada'})",frozenset({'won'}),0.6122448979591837,0.6326530612244898,0.40816326530612246,0.6666666666666666,1.053763440860215,0.020824656393169494,1.1020408163265303
2372,"frozenset({'JP Duminy', 'F du Plessis'})",frozenset({'won'}),0.5918367346938775,0.6326530612244898,0.3877551020408163,0.6551724137931034,1.03559510567297,0.013327780091628438,1.0653061224489795
13562,"frozenset({'F du Plessis', 'Imran Tahir', 'K Rabada'})",frozenset({'won'}),0.5612244897959183,0.6326530612244898,0.35714285714285715,0.6363636363636365,1.0058651026392962,0.002082465639316966,1.0102040816326532
13870,"frozenset({'JP Duminy', 'F du Plessis', 'Q de Kock'})",frozenset({'won'}),0.5408163265306123,0.6326530612244898,0.3469387755102041,0.6415094339622641,1.0139987827145465,0.0047896709704289275,1.024704618689581
40596,"frozenset({'F du Plessis', 'Q de Kock', 'Imran Tahir', 'K Rabada'})",frozenset({'won'}),0.5408163265306123,0.6326530612244898,0.3469387755102041,0.6415094339622641,1.0139987827145465,0.0047896709704289275,1.024704618689581
2882,"frozenset({'JP Duminy', 'K Rabada'})",frozenset({'won'}),0.5306122448979592,0.6326530612244898,0.336734693877551,0.6346153846153846,1.0031017369727047,0.0010412328196583998,1.0053705692803436
1160,"frozenset({'Q de Kock', 'AL Phehlukwayo'})",frozenset({'won'}),0.47959183673469385,0.6326530612244898,0.336734693877551,0.7021276595744681,1.1098146877144817,0.03331945022907118,1.2332361516034984
1128,"frozenset({'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.45918367346938777,0.6326530612244898,0.3163265306122449,0.6888888888888889,1.0888888888888888,0.02582257392753018,1.1807580174927113
1025,"frozenset({'F du Plessis', 'AL Phehlukwayo'})",frozenset({'won'}),0.4387755102040816,0.6326530612244898,0.3163265306122449,0.7209302325581396,1.1395348837209303,0.038733860891295324,1.3163265306122451
13168,"frozenset({'JP Duminy', 'F du Plessis', 'HM Amla'})",frozenset({'won'}),0.5,0.6326530612244898,0.3163265306122449,0.6326530612244898,1.0,0.0,1.0
13744,"frozenset({'JP Duminy', 'F du Plessis', 'K Rabada'})",frozenset({'won'}),0.4489795918367347,0.6326530612244898,0.30612244897959184,0.6818181818181819,1.0777126099706744,0.02207413577675965,1.154518950437318
15134,"frozenset({'JP Duminy', 'Q de Kock', 'K Rabada'})",frozenset({'won'}),0.47959183673469385,0.6326530612244898,0.30612244897959184,0.6382978723404256,1.0089224433768016,0.002707205331112017,1.0156062424969987
40756,"frozenset({'JP Duminy', 'F du Plessis', 'Q de Kock', 'K Rabada'})",frozenset({'won'}),0.4387755102040816,0.6326530612244898,0.29591836734693877,0.6744186046511628,1.0660165041260314,0.01832569762598918,1.128279883381924
7676,"frozenset({'F du Plessis', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.40816326530612246,0.6326530612244898,0.29591836734693877,0.725,1.1459677419354837,0.03769262807163681,1.3358070500927641
7708,"frozenset({'F du Plessis', 'Q de Kock', 'AL Phehlukwayo'})",frozenset({'won'}),0.40816326530612246,0.6326530612244898,0.29591836734693877,0.725,1.1459677419354837,0.03769262807163681,1.3358070500927641
7998,"frozenset({'Q de Kock', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.3877551020408163,0.6326530612244898,0.2755102040816326,0.7105263157894737,1.1230899830220713,0.030195751770095758,1.269016697588126
28252,"frozenset({'F du Plessis', 'Q de Kock', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.37755102040816324,0.6326530612244898,0.2755102040816326,0.7297297297297297,1.153443766346992,0.03665139525197833,1.3591836734693876
1103,"frozenset({'JP Duminy', 'AL Phehlukwayo'})",frozenset({'won'}),0.37755102040816324,0.6326530612244898,0.2653061224489796,0.7027027027027027,1.110723626852659,0.026447313619325313,1.235621521335807
5042,"frozenset({'AB de Villiers', 'F du Plessis', 'HM Amla'})",frozenset({'won'}),0.41836734693877553,0.6326530612244898,0.2653061224489796,0.6341463414634146,1.0023603461841069,0.000624739691795051,1.004081632653061
5156,"frozenset({'AB de Villiers', 'F du Plessis', 'Imran Tahir'})",frozenset({'won'}),0.40816326530612246,0.6326530612244898,0.2653061224489796,0.65,1.0274193548387096,0.007080383173677651,1.0495626822157433
2104,"frozenset({'F Behardien', 'Imran Tahir'})",frozenset({'won'}),0.3673469387755102,0.6326530612244898,0.25510204081632654,0.6944444444444444,1.0976702508960572,0.022698875468554758,1.2022263450834878
1084,"frozenset({'Imran Tahir', 'AL Phehlukwayo'})",frozenset({'won'}),0.3877551020408163,0.6326530612244898,0.25510204081632654,0.6578947368421053,1.0398981324278438,0.009787588504789668,1.0737833594976454
40254,"frozenset({'JP Duminy', 'F du Plessis', 'Imran Tahir', 'K Rabada'})",frozenset({'won'}),0.3979591836734694,0.6326530612244898,0.25510204081632654,0.6410256410256411,1.013234077750207,0.0033319450229071235,1.02332361516035
2016,"frozenset({'F du Plessis', 'F Behardien'})",frozenset({'won'}),0.35714285714285715,0.6326530612244898,0.25510204081632654,0.7142857142857143,1.129032258064516,0.029154518950437303,1.2857142857142856
22234,"frozenset({'AB de Villiers', 'F du Plessis', 'Imran Tahir', 'HM Amla'})",frozenset({'won'}),0.3979591836734694,0.6326530612244898,0.25510204081632654,0.6410256410256411,1.013234077750207,0.0033319450229071235,1.02332361516035
7926,"frozenset({'Imran Tahir', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.35714285714285715,0.6326530612244898,0.24489795918367346,0.6857142857142857,1.0838709677419354,0.01895043731778423,1.1688311688311688
73952,"frozenset({'Q de Kock', 'HM Amla', 'K Rabada', 'JP Duminy', 'F du Plessis'})",frozenset({'won'}),0.37755102040816324,0.6326530612244898,0.24489795918367346,0.6486486486486487,1.025283347863993,0.006039150354019168,1.0455259026687598
39688,"frozenset({'JP Duminy', 'F du Plessis', 'HM Amla', 'K Rabada'})",frozenset({'won'}),0.37755102040816324,0.6326530612244898,0.24489795918367346,0.6486486486486487,1.025283347863993,0.006039150354019168,1.0455259026687598
2062,"frozenset({'F Behardien', 'HM Amla'})",frozenset({'won'}),0.3673469387755102,0.6326530612244898,0.24489795918367346,0.6666666666666666,1.053763440860215,0.012494793835901685,1.1020408163265303
676,"frozenset({'AB de Villiers', 'K Rabada'})",frozenset({'won'}),0.3673469387755102,0.6326530612244898,0.24489795918367346,0.6666666666666666,1.053763440860215,0.012494793835901685,1.1020408163265303
7611,"frozenset({'JP Duminy', 'F du Plessis', 'AL Phehlukwayo'})",frozenset({'won'}),0.30612244897959184,0.6326530612244898,0.23469387755102042,0.7666666666666667,1.2118279569892474,0.04102457309454394,1.5743440233236154
5650,"frozenset({'AB de Villiers', 'HM Amla', 'K Rabada'})",frozenset({'won'}),0.35714285714285715,0.6326530612244898,0.23469387755102042,0.6571428571428571,1.0387096774193547,0.008746355685131185,1.0714285714285714
7578,"frozenset({'F du Plessis', 'Imran Tahir', 'AL Phehlukwayo'})",frozenset({'won'}),0.3469387755102041,0.6326530612244898,0.23469387755102042,0.6764705882352942,1.069259962049336,0.015201999167013758,1.1354359925788498
7418,"frozenset({'DA Miller', 'Q de Kock', 'AL Phehlukwayo'})",frozenset({'won'}),0.35714285714285715,0.6326530612244898,0.23469387755102042,0.6571428571428571,1.0387096774193547,0.008746355685131185,1.0714285714285714
28056,"frozenset({'F du Plessis', 'Imran Tahir', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.336734693877551,0.6326530612244898,0.23469387755102042,0.696969696969697,1.1016617790811338,0.021657642648896303,1.2122448979591838
7966,"frozenset({'JP Duminy', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.32653061224489793,0.6326530612244898,0.23469387755102042,0.7187500000000001,1.1360887096774195,0.028113286130778847,1.3061224489795922
2196,"frozenset({'Q de Kock', 'F Behardien'})",frozenset({'won'}),0.336734693877551,0.6326530612244898,0.23469387755102042,0.696969696969697,1.1016617790811338,0.021657642648896303,1.2122448979591838
28102,"frozenset({'F du Plessis', 'Q de Kock', 'Imran Tahir', 'AL Phehlukwayo'})",frozenset({'won'}),0.32653061224489793,0.6326530612244898,0.22448979591836735,0.6875,1.0866935483870968,0.017909204498125775,1.1755102040816325
12386,"frozenset({'Imran Tahir', 'HM Amla', 'F Behardien'})",frozenset({'won'}),0.336734693877551,0.6326530612244898,0.22448979591836735,0.6666666666666667,1.053763440860215,0.01145356101624323,1.1020408163265307
4820,"frozenset({'F Behardien', 'AB de Villiers', 'Imran Tahir'})",frozenset({'won'}),0.3163265306122449,0.6326530612244898,0.22448979591836735,0.7096774193548386,1.1217481789802288,0.02436484798000832,1.2653061224489792
28186,"frozenset({'JP Duminy', 'F du Plessis', 'Q de Kock', 'AL Phehlukwayo'})",frozenset({'won'}),0.29591836734693877,0.6326530612244898,0.22448979591836735,0.7586206896551724,1.1991101223581757,0.03727613494377341,1.5218658892128276
12276,"frozenset({'F du Plessis', 'Q de Kock', 'F Behardien'})",frozenset({'won'}),0.3163265306122449,0.6326530612244898,0.22448979591836735,0.7096774193548386,1.1217481789802288,0.02436484798000832,1.2653061224489792
61536,"frozenset({'Q de Kock', 'K Rabada', 'F du Plessis', 'Imran Tahir', 'AL Phehlukwayo'})",frozenset({'won'}),0.3163265306122449,0.6326530612244898,0.22448979591836735,0.7096774193548386,1.1217481789802288,0.02436484798000832,1.2653061224489792
5904,"frozenset({'AB de Villiers', 'Imran Tahir', 'K Rabada'})",frozenset({'won'}),0.32653061224489793,0.6326530612244898,0.22448979591836735,0.6875,1.0866935483870968,0.017909204498125775,1.1755102040816325
7934,"frozenset({'Q de Kock', 'Imran Tahir', 'AL Phehlukwayo'})",frozenset({'won'}),0.32653061224489793,0.6326530612244898,0.22448979591836735,0.6875,1.0866935483870968,0.017909204498125775,1.1755102040816325
12098,"frozenset({'F Behardien', 'F du Plessis', 'Imran Tahir'})",frozenset({'won'}),0.30612244897959184,0.6326530612244898,0.22448979591836735,0.7333333333333333,1.1591397849462364,0.030820491461890864,1.377551020408163
464,"frozenset({'AB de Villiers', 'F Behardien'})",frozenset({'won'}),0.336734693877551,0.6326530612244898,0.22448979591836735,0.6666666666666667,1.053763440860215,0.01145356101624323,1.1020408163265307
28578,"frozenset({'Q de Kock', 'Imran Tahir', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.3163265306122449,0.6326530612244898,0.22448979591836735,0.7096774193548386,1.1217481789802288,0.02436484798000832,1.2653061224489792
7978,"frozenset({'JP Duminy', 'Q de Kock', 'AL Phehlukwayo'})",frozenset({'won'}),0.3163265306122449,0.6326530612244898,0.22448979591836735,0.7096774193548386,1.1217481789802288,0.02436484798000832,1.2653061224489792
6192,"frozenset({'AB de Villiers', 'Q de Kock', 'K Rabada'})",frozenset({'won'}),0.32653061224489793,0.6326530612244898,0.21428571428571427,0.65625,1.0372983870967742,0.007705122865472702,1.0686456400742115
1934,"frozenset({'DW Steyn', 'Imran Tahir'})",frozenset({'won'}),0.29591836734693877,0.6326530612244898,0.21428571428571427,0.7241379310344828,1.1446051167964404,0.027072053311120337,1.3316326530612244
12008,"frozenset({'F Behardien', 'F du Plessis', 'HM Amla'})",frozenset({'won'}),0.30612244897959184,0.6326530612244898,0.21428571428571427,0.7,1.1064516129032256,0.020616409829237792,1.2244897959183672
2142,"frozenset({'JP Duminy', 'F Behardien'})",frozenset({'won'}),0.30612244897959184,0.6326530612244898,0.21428571428571427,0.7,1.1064516129032256,0.020616409829237792,1.2244897959183672
28156,"frozenset({'JP Duminy', 'F du Plessis', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.2755102040816326,0.6326530612244898,0.21428571428571427,0.7777777777777778,1.2293906810035842,0.039983340274885454,1.6530612244897958
21416,"frozenset({'HM Amla', 'Imran Tahir', 'AB de Villiers', 'F Behardien'})",frozenset({'won'}),0.30612244897959184,0.6326530612244898,0.21428571428571427,0.7,1.1064516129032256,0.020616409829237792,1.2244897959183672
23860,"frozenset({'Imran Tahir', 'AB de Villiers', 'HM Amla', 'K Rabada'})",frozenset({'won'}),0.3163265306122449,0.6326530612244898,0.21428571428571427,0.6774193548387096,1.0707596253902183,0.014160766347355247,1.1387755102040813
4728,"frozenset({'HM Amla', 'AB de Villiers', 'F Behardien'})",frozenset({'won'}),0.3163265306122449,0.6326530612244898,0.21428571428571427,0.6774193548387096,1.0707596253902183,0.014160766347355247,1.1387755102040813
1888,"frozenset({'DW Steyn', 'F du Plessis'})",frozenset({'won'}),0.2755102040816326,0.6326530612244898,0.20408163265306123,0.7407407407407408,1.1708482676224612,0.02977925864223241,1.416909620991254
12194,"frozenset({'JP Duminy', 'F du Plessis', 'F Behardien'})",frozenset({'won'}),0.2857142857142857,0.6326530612244898,0.20408163265306123,0.7142857142857143,1.129032258064516,0.023323615160349864,1.2857142857142856
61598,"frozenset({'Q de Kock', 'K Rabada', 'JP Duminy', 'F du Plessis', 'AL Phehlukwayo'})",frozenset({'won'}),0.2653061224489796,0.6326530612244898,0.20408163265306123,0.7692307692307692,1.215880893300248,0.036234902124114926,1.5918367346938769
12754,"frozenset({'F Behardien', 'Q de Kock', 'Imran Tahir'})",frozenset({'won'}),0.29591836734693877,0.6326530612244898,0.20408163265306123,0.6896551724137931,1.0901001112347053,0.01686797167846729,1.183673469387755
2162,"frozenset({'F Behardien', 'K Rabada'})",frozenset({'won'}),0.29591836734693877,0.6326530612244898,0.20408163265306123,0.6896551724137931,1.0901001112347053,0.01686797167846729,1.183673469387755
28608,"frozenset({'JP Duminy', 'Q de Kock', 'K Rabada', 'AL Phehlukwayo'})",frozenset({'won'}),0.2755102040816326,0.6326530612244898,0.20408163265306123,0.7407407407407408,1.1708482676224612,0.02977925864223241,1.416909620991254
