,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
980,AG Cremer,E Chigumbura,J Nyumbu,H Masakadza,63.33333333,60.55
981,BRM Taylor,T Panyangara,SF Mire,H Masakadza,136.25,94.47
982,BRM Taylor,T Panyangara,SC Williams,H Masakadza,159.8,107.02999999999999
983,BRM Taylor,T Panyangara,Sikandar Raza,H Masakadza,123.0,104.36999999999999
984,BRM Taylor,T Panyangara,TP Kamungozi,H Masakadza,88.0,78.21
985,BRM Taylor,T Panyangara,CJ Chibhabha,H Masakadza,147.0,102.36999999999999
986,BRM Taylor,T Panyangara,TL Chatara,H Masakadza,111.8,77.24
987,BRM Taylor,T Panyangara,E Chigumbura,H Masakadza,107.66666670000001,97.83999999999999
988,BRM Taylor,T Panyangara,T Mupariwa,H Masakadza,128.3333333,79.21
989,BRM Taylor,R Ngarava,SC Williams,H Masakadza,206.0,104.13
990,BRM Taylor,R Ngarava,PJ Moor,H Masakadza,105.0,90.34
991,BRM Taylor,Sikandar Raza,R Ngarava,H Masakadza,117.0,101.47
992,BRM Taylor,R Ngarava,H Masakadza,WP Masakadza,77.0,75.43
993,BRM Taylor,C Zhuwao,SF Mire,H Masakadza,120.0,102.57
994,BRM Taylor,SC Williams,SF Mire,H Masakadza,127.0,121.89
995,BRM Taylor,Sikandar Raza,SF Mire,H Masakadza,119.44444440000001,119.23
996,BRM Taylor,TP Kamungozi,SF Mire,H Masakadza,147.0,93.07
997,BRM Taylor,CJ Chibhabha,SF Mire,H Masakadza,154.5,117.23
998,BRM Taylor,BV Vitori,SF Mire,H Masakadza,101.75,93.50999999999999
999,BRM Taylor,T Mupariwa,SF Mire,H Masakadza,130.6666667,94.07
1000,BRM Taylor,SF Mire,TS Chisoro,H Masakadza,105.66666670000001,98.33999999999999
1001,BRM Taylor,C Zhuwao,SC Williams,H Masakadza,144.8,115.13
1002,BRM Taylor,C Zhuwao,PJ Moor,H Masakadza,106.0,101.33999999999999
1003,BRM Taylor,C Zhuwao,Sikandar Raza,H Masakadza,132.3333333,112.47
1004,BRM Taylor,BV Vitori,C Zhuwao,H Masakadza,92.0,86.75
1005,BRM Taylor,C Zhuwao,TL Chatara,H Masakadza,88.0,85.34
1006,BRM Taylor,C Zhuwao,KM Jarvis,H Masakadza,98.8,90.78
1007,BRM Taylor,C Zhuwao,B Muzarabani,H Masakadza,100.33333329999999,83.84
1008,BRM Taylor,C Zhuwao,AG Cremer,H Masakadza,107.66666670000001,92.28999999999999
1009,BRM Taylor,C Zhuwao,TS Chisoro,H Masakadza,123.5,91.58
1010,BRM Taylor,Sikandar Raza,SC Williams,H Masakadza,149.23076919999997,131.79000000000002
1011,BRM Taylor,TP Kamungozi,SC Williams,H Masakadza,126.0,105.63
1012,BRM Taylor,CJ Chibhabha,SC Williams,H Masakadza,187.5,129.79000000000002
1013,BRM Taylor,SC Williams,H Masakadza,WP Masakadza,129.5,105.75
1014,BRM Taylor,TL Chatara,SC Williams,H Masakadza,111.3076923,104.66
1015,BRM Taylor,SC Williams,E Chigumbura,H Masakadza,128.125,125.25999999999999
1016,BRM Taylor,T Mupariwa,SC Williams,H Masakadza,181.0,106.63
1017,BRM Taylor,SC Williams,B Muzarabani,H Masakadza,116.0,103.16
1018,BRM Taylor,AG Cremer,SC Williams,H Masakadza,117.5,111.61
1019,BRM Taylor,SC Williams,TS Chisoro,H Masakadza,135.0,110.89999999999999
1020,BRM Taylor,CJ Chibhabha,Sikandar Raza,H Masakadza,154.0,127.13
1021,BRM Taylor,BV Vitori,Sikandar Raza,H Masakadza,138.25,103.41
1022,BRM Taylor,Sikandar Raza,H Masakadza,WP Masakadza,117.0,103.09
1023,BRM Taylor,T Mupariwa,Sikandar Raza,H Masakadza,137.33333330000002,103.97
1024,BRM Taylor,Sikandar Raza,B Muzarabani,H Masakadza,112.81818179999999,100.5
1025,BRM Taylor,AG Cremer,Sikandar Raza,H Masakadza,116.75,108.94999999999999
1026,BRM Taylor,Sikandar Raza,TS Chisoro,H Masakadza,117.66666670000001,108.24
1027,BRM Taylor,CJ Chibhabha,TP Kamungozi,H Masakadza,184.0,100.97
1028,BRM Taylor,TL Chatara,TP Kamungozi,H Masakadza,95.0,75.84
1029,BRM Taylor,TP Kamungozi,E Chigumbura,H Masakadza,98.5,96.44
1030,BRM Taylor,TL Chatara,CJ Chibhabha,H Masakadza,142.5,100.0
1031,BRM Taylor,CJ Chibhabha,E Chigumbura,H Masakadza,157.5,120.6
1032,BRM Taylor,T Mupariwa,CJ Chibhabha,H Masakadza,132.6666667,101.97
1033,BRM Taylor,BV Vitori,TL Chatara,H Masakadza,87.75,76.28
1034,BRM Taylor,BV Vitori,B Muzarabani,H Masakadza,99.33333333,74.78
1035,BRM Taylor,BV Vitori,AG Cremer,H Masakadza,90.0,83.22999999999999
1036,BRM Taylor,T Mupariwa,TL Chatara,H Masakadza,121.66666670000001,76.84
1037,BRM Taylor,T Mupariwa,E Chigumbura,H Masakadza,114.0,97.44
1038,BRM Taylor,KM Jarvis,TS Chisoro,H Masakadza,114.5,86.55
1039,BRM Taylor,B Muzarabani,TS Chisoro,H Masakadza,87.33333333,79.61
1040,BRM Taylor,AG Cremer,TS Chisoro,H Masakadza,91.0,88.05999999999999
1041,T Panyangara,V Sibanda,H Masakadza,Sikandar Raza,119.33333329999999,82.83
1042,T Panyangara,CJ Chibhabha,V Sibanda,H Masakadza,95.5,80.83
1043,T Panyangara,V Sibanda,BV Vitori,H Masakadza,61.66666667,57.11
1044,T Panyangara,V Sibanda,P Utseya,H Masakadza,117.0,58.92
1045,T Panyangara,V Sibanda,E Chigumbura,H Masakadza,185.5,76.3
1046,T Panyangara,V Sibanda,H Masakadza,CB Mpofu,96.0,54.13
1047,T Panyangara,SC Williams,SF Mire,H Masakadza,95.75,82.75
1048,TP Kamungozi,T Panyangara,SF Mire,H Masakadza,111.0,53.93000000000001
1049,T Panyangara,SF Mire,E Chigumbura,H Masakadza,100.5,73.56
1050,T Panyangara,N Madziva,SC Williams,H Masakadza,129.0,66.78
1051,T Panyangara,N Madziva,Sikandar Raza,H Masakadza,71.0,64.12
1052,T Panyangara,N Madziva,CJ Chibhabha,H Masakadza,98.0,62.120000000000005
1053,T Panyangara,N Madziva,E Chigumbura,H Masakadza,69.0,57.59
1054,AG Cremer,T Panyangara,N Madziva,H Masakadza,80.0,43.94
1055,T Panyangara,SC Williams,H Masakadza,Sikandar Raza,102.3076923,92.64999999999999
1056,TP Kamungozi,T Panyangara,SC Williams,H Masakadza,91.5,66.49
1057,T Panyangara,CJ Chibhabha,SC Williams,H Masakadza,104.18181820000001,90.65
1058,T Panyangara,TL Chatara,SC Williams,H Masakadza,87.2,65.52
1059,T Panyangara,SC Williams,P Utseya,H Masakadza,93.33333333,68.74
1060,T Panyangara,SC Williams,E Chigumbura,H Masakadza,113.9,86.11999999999999
1061,T Panyangara,T Mupariwa,SC Williams,H Masakadza,70.5,67.49
1062,T Panyangara,SC Williams,H Masakadza,CB Mpofu,86.33333333,63.949999999999996
1063,TP Kamungozi,T Panyangara,Sikandar Raza,H Masakadza,65.0,63.83
1064,T Panyangara,CJ Chibhabha,Sikandar Raza,H Masakadza,106.18181820000001,87.99
1065,T Panyangara,Sikandar Raza,BV Vitori,H Masakadza,100.66666670000001,64.27
1066,T Panyangara,Sikandar Raza,P Utseya,H Masakadza,115.66666670000001,66.08
1067,T Panyangara,Sikandar Raza,E Chigumbura,H Masakadza,112.2,83.46
1068,AG Cremer,T Panyangara,Sikandar Raza,H Masakadza,86.57142857,69.81
1069,T Panyangara,Sikandar Raza,H Masakadza,CB Mpofu,108.66666670000001,61.29
1070,TP Kamungozi,T Panyangara,CJ Chibhabha,H Masakadza,148.0,61.83
1071,TP Kamungozi,T Panyangara,TL Chatara,H Masakadza,60.5,36.7
