,player-1,player-2,combined_avg,sum_of_individual
122,R Mutumbami,CT Mutombodzi,37.4,30.080000000000002
123,CT Mutombodzi,J Nyumbu,17.8,14.47
124,CR Ervine,CT Mutombodzi,42.83333333,37.6
125,CT Mumba,CT Mutombodzi,22.5,14.55
126,CK Tshuma,CT Mutombodzi,20.5,12.8
127,CT Mutombodzi,Sikandar Raza,46.0,41.96
128,E Chigumbura,BB Chari,41.4,35.75
129,BB Chari,PJ Moor,35.25,31.15
130,R Mutumbami,BB Chari,40.0,30.4
131,BB Chari,CB Mpofu,19.0,13.58
132,BB Chari,J Nyumbu,22.25,14.79
133,T Muzarabani,BB Chari,20.0,14.62
134,Sikandar Raza,BB Chari,47.0,42.28
135,TS Chisoro,BB Chari,61.0,21.39
136,BB Chari,AG Cremer,28.75,22.1
137,SC Williams,DT Tiripano,48.625,44.82
138,SC Williams,TL Chatara,35.5,33.85
139,E Chigumbura,SC Williams,59.14285714,54.45
140,SC Williams,T Mupariwa,50.75,35.82
141,SC Williams,C Zhuwao,68.8,44.32
142,SC Williams,RW Chakabva,52.8,42.269999999999996
143,BRM Taylor,SC Williams,89.66666667,75.36
144,SC Williams,J Nyumbu,33.71428571,33.49
145,SC Williams,TP Kamungozi,45.0,34.82
146,SC Williams,KM Jarvis,53.81818182,39.29
147,SC Williams,S Matsikenyeri,95.0,50.82
148,CR Ervine,SC Williams,57.40540541,56.620000000000005
149,SC Williams,Sikandar Raza,64.72093023,60.980000000000004
150,TS Chisoro,SC Williams,47.71428571,40.09
151,DT Tiripano,TS Kamunhukamwe,41.6,31.4
152,DT Tiripano,PS Masvaure,39.0,33.0
153,DT Tiripano,RW Chakabva,48.66666667,23.45
154,MN Waller,DT Tiripano,26.0,23.91
155,TK Musakanda,DT Tiripano,42.5,33.269999999999996
156,CT Mumba,DT Tiripano,31.33333333,14.75
157,CK Tshuma,DT Tiripano,35.0,13.0
158,DT Tiripano,Sikandar Raza,44.06666667,42.16
159,TS Chisoro,DT Tiripano,39.0,21.27
160,DT Tiripano,R Murray,42.25,34.6
161,B Muzarabani,DT Tiripano,23.66666667,13.53
162,TS Kamunhukamwe,PS Masvaure,73.0,38.4
163,E Chigumbura,TS Kamunhukamwe,49.5,41.03
164,LN Roche,TS Kamunhukamwe,34.0,19.729999999999997
165,TS Kamunhukamwe,PJ Moor,39.33333333,36.43
166,TS Kamunhukamwe,RW Chakabva,45.5,28.849999999999998
167,R Mutumbami,TS Kamunhukamwe,37.0,35.68
168,TS Kamunhukamwe,CB Mpofu,34.0,18.86
169,CR Ervine,TS Kamunhukamwe,105.0,43.2
170,CT Mumba,TS Kamunhukamwe,29.5,20.15
171,CK Tshuma,TS Kamunhukamwe,27.5,18.4
172,Sikandar Raza,TS Kamunhukamwe,63.33333333,47.56
173,R Murray,TS Kamunhukamwe,44.5,40.0
174,TL Chatara,PS Masvaure,39.0,22.03
175,LN Roche,PS Masvaure,39.0,21.33
176,PJ Moor,PS Masvaure,42.5,38.03
177,CB Mpofu,PS Masvaure,39.0,20.46
178,R Murray,PS Masvaure,47.5,41.6
179,BV Vitori,TL Chatara,9.0,5.47
180,T Mupariwa,TL Chatara,6.666666667,6.029999999999999
181,C Zhuwao,TL Chatara,19.0,14.53
182,TL Chatara,RW Chakabva,15.33333333,12.479999999999999
183,MN Waller,TL Chatara,14.52631579,12.94
184,TK Musakanda,TL Chatara,22.66666667,22.3
185,TP Kamungozi,TL Chatara,14.0,5.029999999999999
186,KM Jarvis,TL Chatara,10.85714286,9.5
187,TL Chatara,S Matsikenyeri,35.0,21.03
188,T Muzarabani,TL Chatara,6.0,3.53
189,R Murray,TL Chatara,33.66666667,23.630000000000003
190,B Muzarabani,TL Chatara,3.0,2.5599999999999996
191,E Chigumbura,BV Vitori,79.33333333,26.07
192,BRM Taylor,BV Vitori,65.5,46.98
193,TK Musakanda,BV Vitori,36.0,23.71
194,BV Vitori,KM Jarvis,28.0,10.91
195,CJ Chibhabha,BV Vitori,60.66666667,30.6
196,BV Vitori,Sikandar Raza,49.11111111,32.6
197,B Muzarabani,BV Vitori,5.0,3.9699999999999998
198,BV Vitori,AG Cremer,14.75,12.42
199,E Chigumbura,LN Roche,25.0,23.96
200,E Chigumbura,R Mutumbami,44.625,39.91
201,E Chigumbura,CB Mpofu,43.25,23.09
202,E Chigumbura,CR Ervine,51.625,47.43
