,player-1,player-2,avg
651,STR Binny,MK Tiwary,51.333333333333336
652,MK Tiwary,BB Sran,0.0
653,SN Thakur,MK Tiwary,0.0
654,S Kaul,MK Tiwary,0.0
655,NA Saini,MK Tiwary,0.0
656,KL Rahul,MK Tiwary,0.0
657,PP Shaw,MK Tiwary,0.0
658,A Mishra,MK Tiwary,0.0
659,R Dhawan,MK Tiwary,0.0
660,KD Karthik,MK Tiwary,0.0
661,JJ Bumrah,MK Tiwary,0.0
662,Mohammed Shami,MK Tiwary,0.0
663,MM Sharma,MK Tiwary,10.0
664,Washington Sundar,MK Tiwary,0.0
665,RR Pant,MK Tiwary,0.0
666,DS Kulkarni,MK Tiwary,12.0
667,HH Pandya,MK Tiwary,0.0
668,Harbhajan Singh,MK Tiwary,13.0
669,DL Chahar,MK Tiwary,0.0
670,KK Ahmed,MK Tiwary,0.0
671,Shubman Gill,MK Tiwary,0.0
672,MS Dhoni,MK Tiwary,0.0
673,AT Rayudu,MK Tiwary,94.5
674,FY Fazal,MK Tiwary,0.0
675,V Shankar,MK Tiwary,0.0
676,I Sharma,MK Tiwary,0.0
677,RA Jadeja,MK Tiwary,0.0
678,AR Patel,MK Tiwary,12.333333333333334
679,MK Tiwary,S Dube,0.0
680,Mohammed Siraj,MK Pandey,0.0
681,KM Jadhav,MK Pandey,44.4
682,UT Yadav,MK Pandey,27.333333333333332
683,Kuldeep Yadav,MK Pandey,16.7
684,RG Sharma,MK Pandey,83.9
685,STR Binny,MK Pandey,89.0
686,BB Sran,MK Pandey,2.0
687,SN Thakur,MK Pandey,45.0
688,S Kaul,MK Pandey,0.0
689,NA Saini,MK Pandey,20.0
690,KL Rahul,MK Pandey,74.28571428571429
691,PP Shaw,MK Pandey,82.0
692,A Mishra,MK Pandey,18.2
693,R Dhawan,MK Pandey,104.0
694,KD Karthik,MK Pandey,9.333333333333334
695,JJ Bumrah,MK Pandey,18.6
696,Mohammed Shami,MK Pandey,16.666666666666668
697,MM Sharma,MK Pandey,71.0
698,Washington Sundar,MK Pandey,0.0
699,RR Pant,MK Pandey,0.0
700,DS Kulkarni,MK Pandey,10.25
701,HH Pandya,MK Pandey,39.61538461538461
702,Harbhajan Singh,MK Pandey,71.0
703,DL Chahar,MK Pandey,0.0
704,KK Ahmed,MK Pandey,0.0
705,Shubman Gill,MK Pandey,0.0
706,MS Dhoni,MK Pandey,39.904761904761905
707,AT Rayudu,MK Pandey,35.666666666666664
708,FY Fazal,MK Pandey,55.0
709,V Shankar,MK Pandey,0.0
710,I Sharma,MK Pandey,55.0
711,RA Jadeja,MK Pandey,34.166666666666664
712,AR Patel,MK Pandey,27.416666666666668
713,S Dube,MK Pandey,0.0
714,KM Jadhav,Mohammed Siraj,0.0
715,UT Yadav,Mohammed Siraj,0.0
716,Kuldeep Yadav,Mohammed Siraj,0.0
717,RG Sharma,Mohammed Siraj,43.0
718,STR Binny,Mohammed Siraj,0.0
719,BB Sran,Mohammed Siraj,0.0
720,SN Thakur,Mohammed Siraj,0.0
721,S Kaul,Mohammed Siraj,0.0
722,NA Saini,Mohammed Siraj,0.0
723,KL Rahul,Mohammed Siraj,0.0
724,PP Shaw,Mohammed Siraj,0.0
725,A Mishra,Mohammed Siraj,0.0
726,R Dhawan,Mohammed Siraj,0.0
727,KD Karthik,Mohammed Siraj,25.0
728,JJ Bumrah,Mohammed Siraj,0.0
729,Mohammed Shami,Mohammed Siraj,0.0
730,MM Sharma,Mohammed Siraj,0.0
731,Washington Sundar,Mohammed Siraj,0.0
732,RR Pant,Mohammed Siraj,0.0
733,DS Kulkarni,Mohammed Siraj,0.0
734,HH Pandya,Mohammed Siraj,0.0
735,Harbhajan Singh,Mohammed Siraj,0.0
736,DL Chahar,Mohammed Siraj,0.0
737,KK Ahmed,Mohammed Siraj,0.0
738,Shubman Gill,Mohammed Siraj,0.0
739,MS Dhoni,Mohammed Siraj,55.0
740,AT Rayudu,Mohammed Siraj,24.0
741,FY Fazal,Mohammed Siraj,0.0
742,V Shankar,Mohammed Siraj,0.0
743,I Sharma,Mohammed Siraj,0.0
744,RA Jadeja,Mohammed Siraj,0.0
745,AR Patel,Mohammed Siraj,0.0
746,S Dube,Mohammed Siraj,0.0
747,UT Yadav,KM Jadhav,30.153846153846153
748,Kuldeep Yadav,KM Jadhav,17.333333333333332
749,RG Sharma,KM Jadhav,68.32075471698113
750,STR Binny,KM Jadhav,82.0
751,KM Jadhav,BB Sran,0.0
752,SN Thakur,KM Jadhav,31.6
753,S Kaul,KM Jadhav,0.0
754,NA Saini,KM Jadhav,31.5
755,KL Rahul,KM Jadhav,54.23809523809524
756,PP Shaw,KM Jadhav,39.5
757,A Mishra,KM Jadhav,21.0
758,R Dhawan,KM Jadhav,0.0
759,KD Karthik,KM Jadhav,32.416666666666664
760,JJ Bumrah,KM Jadhav,18.0625
761,Mohammed Shami,KM Jadhav,27.523809523809526
762,MM Sharma,KM Jadhav,105.0
763,Washington Sundar,KM Jadhav,0.0
764,RR Pant,KM Jadhav,48.375
765,DS Kulkarni,KM Jadhav,7.666666666666667
766,HH Pandya,KM Jadhav,37.375
767,Harbhajan Singh,KM Jadhav,43.666666666666664
768,DL Chahar,KM Jadhav,31.0
769,KK Ahmed,KM Jadhav,11.4
770,Shubman Gill,KM Jadhav,25.5
771,MS Dhoni,KM Jadhav,43.907407407407405
772,AT Rayudu,KM Jadhav,46.526315789473685
773,FY Fazal,KM Jadhav,55.0
774,V Shankar,KM Jadhav,48.333333333333336
775,I Sharma,KM Jadhav,0.0
776,RA Jadeja,KM Jadhav,34.96296296296296
777,AR Patel,KM Jadhav,22.22222222222222
778,KM Jadhav,S Dube,49.0
779,Kuldeep Yadav,UT Yadav,1.6666666666666667
780,RG Sharma,UT Yadav,64.03571428571429
781,STR Binny,UT Yadav,21.0
782,UT Yadav,BB Sran,0.0
783,SN Thakur,UT Yadav,0.0
784,S Kaul,UT Yadav,0.5
785,NA Saini,UT Yadav,0.0
786,KL Rahul,UT Yadav,5.666666666666667
787,PP Shaw,UT Yadav,0.0
788,A Mishra,UT Yadav,6.666666666666667
789,R Dhawan,UT Yadav,4.666666666666667
790,KD Karthik,UT Yadav,26.0
791,JJ Bumrah,UT Yadav,2.25
792,Mohammed Shami,UT Yadav,1.5384615384615385
793,MM Sharma,UT Yadav,1.8888888888888888
794,Washington Sundar,UT Yadav,0.0
795,RR Pant,UT Yadav,0.0
796,DS Kulkarni,UT Yadav,16.0
797,HH Pandya,UT Yadav,16.214285714285715
798,Harbhajan Singh,UT Yadav,26.0
799,DL Chahar,UT Yadav,0.0
800,KK Ahmed,UT Yadav,0.0
801,Shubman Gill,UT Yadav,0.0
802,MS Dhoni,UT Yadav,31.294117647058822
803,AT Rayudu,UT Yadav,29.666666666666668
804,FY Fazal,UT Yadav,0.0
805,V Shankar,UT Yadav,0.0
806,I Sharma,UT Yadav,0.5
807,RA Jadeja,UT Yadav,8.526315789473685
808,AR Patel,UT Yadav,13.8
809,UT Yadav,S Dube,0.0
810,Kuldeep Yadav,RG Sharma,57.46
811,Kuldeep Yadav,STR Binny,0.0
812,Kuldeep Yadav,BB Sran,0.0
813,Kuldeep Yadav,SN Thakur,8.625
814,Kuldeep Yadav,S Kaul,4.5
815,Kuldeep Yadav,NA Saini,0.0
816,KL Rahul,Kuldeep Yadav,42.833333333333336
817,Kuldeep Yadav,PP Shaw,20.0
818,Kuldeep Yadav,A Mishra,0.0
819,Kuldeep Yadav,R Dhawan,0.0
820,KD Karthik,Kuldeep Yadav,21.6
821,JJ Bumrah,Kuldeep Yadav,2.6052631578947367
822,Kuldeep Yadav,Mohammed Shami,3.3636363636363638
823,Kuldeep Yadav,MM Sharma,0.0
824,Kuldeep Yadav,Washington Sundar,0.0
825,Kuldeep Yadav,RR Pant,31.8
826,Kuldeep Yadav,DS Kulkarni,0.0
827,Kuldeep Yadav,HH Pandya,18.548387096774192
828,Kuldeep Yadav,Harbhajan Singh,0.0
829,Kuldeep Yadav,DL Chahar,3.0
830,Kuldeep Yadav,KK Ahmed,6.833333333333333
831,Kuldeep Yadav,Shubman Gill,24.0
832,Kuldeep Yadav,MS Dhoni,25.906976744186046
833,Kuldeep Yadav,AT Rayudu,24.25
834,Kuldeep Yadav,FY Fazal,0.0
835,Kuldeep Yadav,V Shankar,20.1
836,Kuldeep Yadav,I Sharma,0.0
837,Kuldeep Yadav,RA Jadeja,11.954545454545455
838,Kuldeep Yadav,AR Patel,0.0
839,Kuldeep Yadav,S Dube,9.0
840,STR Binny,RG Sharma,99.0
841,RG Sharma,BB Sran,100.33333333333333
842,RG Sharma,SN Thakur,60.142857142857146
843,S Kaul,RG Sharma,76.5
844,RG Sharma,NA Saini,74.66666666666667
845,KL Rahul,RG Sharma,107.5
846,RG Sharma,PP Shaw,0.0
847,RG Sharma,A Mishra,43.77777777777778
848,R Dhawan,RG Sharma,52.666666666666664
849,KD Karthik,RG Sharma,76.78947368421052
850,JJ Bumrah,RG Sharma,57.74545454545454
851,Mohammed Shami,RG Sharma,54.878787878787875
852,RG Sharma,MM Sharma,37.666666666666664
853,Washington Sundar,RG Sharma,208.0
854,RG Sharma,RR Pant,91.0
855,RG Sharma,DS Kulkarni,22.333333333333332
856,RG Sharma,HH Pandya,70.5
857,RG Sharma,Harbhajan Singh,36.75
858,RG Sharma,DL Chahar,100.5
859,RG Sharma,KK Ahmed,70.125
860,RG Sharma,Shubman Gill,12.5
861,RG Sharma,MS Dhoni,82.7439024390244
862,RG Sharma,AT Rayudu,79.85
863,RG Sharma,FY Fazal,0.0
864,RG Sharma,V Shankar,57.75
865,RG Sharma,I Sharma,67.5
866,RA Jadeja,RG Sharma,71.47619047619048
867,RG Sharma,AR Patel,58.1
868,RG Sharma,S Dube,45.0
869,STR Binny,BB Sran,0.0
870,STR Binny,SN Thakur,0.0
871,S Kaul,STR Binny,0.0
872,STR Binny,NA Saini,0.0
873,KL Rahul,STR Binny,0.0
874,STR Binny,PP Shaw,0.0
875,STR Binny,A Mishra,2.0
876,R Dhawan,STR Binny,0.0
877,KD Karthik,STR Binny,0.0
878,JJ Bumrah,STR Binny,0.0
879,Mohammed Shami,STR Binny,38.5
880,STR Binny,MM Sharma,16.0
881,Washington Sundar,STR Binny,0.0
882,STR Binny,RR Pant,0.0
883,STR Binny,DS Kulkarni,39.666666666666664
884,STR Binny,HH Pandya,0.0
885,STR Binny,Harbhajan Singh,41.666666666666664
886,STR Binny,DL Chahar,0.0
887,STR Binny,KK Ahmed,0.0
888,STR Binny,Shubman Gill,0.0
889,STR Binny,MS Dhoni,55.25
890,STR Binny,AT Rayudu,82.8
891,STR Binny,FY Fazal,0.0
892,STR Binny,V Shankar,0.0
893,STR Binny,I Sharma,0.0
894,RA Jadeja,STR Binny,12.0
895,STR Binny,AR Patel,33.666666666666664
896,STR Binny,S Dube,0.0
897,SN Thakur,BB Sran,0.0
898,S Kaul,BB Sran,0.0
899,NA Saini,BB Sran,0.0
900,KL Rahul,BB Sran,65.33333333333333
901,PP Shaw,BB Sran,0.0
902,A Mishra,BB Sran,0.0
903,R Dhawan,BB Sran,3.0
904,KD Karthik,BB Sran,0.0
905,JJ Bumrah,BB Sran,0.0
906,Mohammed Shami,BB Sran,0.0
907,MM Sharma,BB Sran,0.0
908,Washington Sundar,BB Sran,0.0
909,RR Pant,BB Sran,0.0
910,DS Kulkarni,BB Sran,0.0
911,HH Pandya,BB Sran,0.0
912,Harbhajan Singh,BB Sran,0.0
913,DL Chahar,BB Sran,0.0
914,KK Ahmed,BB Sran,0.0
915,Shubman Gill,BB Sran,0.0
916,MS Dhoni,BB Sran,8.666666666666666
917,AT Rayudu,BB Sran,34.333333333333336
918,FY Fazal,BB Sran,55.0
919,V Shankar,BB Sran,0.0
920,I Sharma,BB Sran,0.0
921,RA Jadeja,BB Sran,7.0
922,AR Patel,BB Sran,0.0
923,S Dube,BB Sran,0.0
924,S Kaul,SN Thakur,0.0
925,SN Thakur,NA Saini,31.666666666666668
926,KL Rahul,SN Thakur,70.28571428571429
927,SN Thakur,PP Shaw,36.333333333333336
928,SN Thakur,A Mishra,0.0
929,R Dhawan,SN Thakur,0.0
930,KD Karthik,SN Thakur,43.0
931,JJ Bumrah,SN Thakur,5.428571428571429
932,Mohammed Shami,SN Thakur,10.0
933,MM Sharma,SN Thakur,0.0
934,Washington Sundar,SN Thakur,0.0
935,RR Pant,SN Thakur,34.666666666666664
936,DS Kulkarni,SN Thakur,0.0
937,SN Thakur,HH Pandya,20.666666666666668
938,SN Thakur,Harbhajan Singh,0.0
939,SN Thakur,DL Chahar,0.0
940,SN Thakur,KK Ahmed,0.0
941,SN Thakur,Shubman Gill,0.0
942,SN Thakur,MS Dhoni,28.5
943,AT Rayudu,SN Thakur,0.0
944,SN Thakur,FY Fazal,0.0
945,SN Thakur,V Shankar,0.0
946,SN Thakur,I Sharma,0.0
947,RA Jadeja,SN Thakur,30.333333333333332
948,SN Thakur,AR Patel,0.0
949,SN Thakur,S Dube,0.0
950,S Kaul,NA Saini,0.0
951,KL Rahul,S Kaul,5.0
952,S Kaul,PP Shaw,0.0
953,S Kaul,A Mishra,0.0
954,R Dhawan,S Kaul,0.0
955,KD Karthik,S Kaul,0.0
956,JJ Bumrah,S Kaul,0.0
957,Mohammed Shami,S Kaul,0.0
958,S Kaul,MM Sharma,0.0
959,Washington Sundar,S Kaul,0.0
960,S Kaul,RR Pant,0.0
961,S Kaul,DS Kulkarni,0.0
962,S Kaul,HH Pandya,11.0
963,S Kaul,Harbhajan Singh,0.0
964,S Kaul,DL Chahar,0.0
965,S Kaul,KK Ahmed,0.0
966,S Kaul,Shubman Gill,0.0
967,S Kaul,MS Dhoni,19.0
968,S Kaul,AT Rayudu,0.0
969,S Kaul,FY Fazal,0.0
970,S Kaul,V Shankar,0.0
971,S Kaul,I Sharma,0.0
972,RA Jadeja,S Kaul,0.0
973,S Kaul,AR Patel,0.0
974,S Kaul,S Dube,0.0
975,KL Rahul,NA Saini,69.0
976,PP Shaw,NA Saini,58.5
977,A Mishra,NA Saini,0.0
978,R Dhawan,NA Saini,0.0
979,KD Karthik,NA Saini,0.0
980,JJ Bumrah,NA Saini,13.25
981,Mohammed Shami,NA Saini,0.3333333333333333
982,MM Sharma,NA Saini,0.0
983,Washington Sundar,NA Saini,0.0
984,RR Pant,NA Saini,7.0
985,DS Kulkarni,NA Saini,0.0
986,HH Pandya,NA Saini,0.0
987,Harbhajan Singh,NA Saini,0.0
988,NA Saini,DL Chahar,0.0
989,KK Ahmed,NA Saini,0.0
990,Shubman Gill,NA Saini,0.0
991,MS Dhoni,NA Saini,0.0
992,AT Rayudu,NA Saini,0.0
993,NA Saini,FY Fazal,0.0
994,NA Saini,V Shankar,0.0
995,NA Saini,I Sharma,0.0
996,RA Jadeja,NA Saini,35.0
997,NA Saini,AR Patel,0.0
998,NA Saini,S Dube,0.0
999,KL Rahul,PP Shaw,96.0
1000,KL Rahul,A Mishra,0.0
1001,KL Rahul,R Dhawan,0.0
1002,KD Karthik,KL Rahul,67.66666666666667
1003,KL Rahul,JJ Bumrah,38.15384615384615
1004,KL Rahul,Mohammed Shami,53.36363636363637
1005,KL Rahul,MM Sharma,0.0
1006,KL Rahul,Washington Sundar,0.0
1007,KL Rahul,RR Pant,82.66666666666667
1008,KL Rahul,DS Kulkarni,65.33333333333333
1009,KL Rahul,HH Pandya,44.611111111111114
1010,KL Rahul,Harbhajan Singh,0.0
1011,KL Rahul,DL Chahar,57.0
1012,KL Rahul,KK Ahmed,0.0
1013,KL Rahul,Shubman Gill,0.0
1014,KL Rahul,MS Dhoni,59.714285714285715
1015,KL Rahul,AT Rayudu,99.66666666666667
1016,KL Rahul,FY Fazal,118.0
1017,KL Rahul,V Shankar,61.25
1018,KL Rahul,I Sharma,0.0
1019,KL Rahul,RA Jadeja,68.21428571428571
1020,KL Rahul,AR Patel,32.857142857142854
1021,KL Rahul,S Dube,15.0
1022,A Mishra,PP Shaw,0.0
1023,R Dhawan,PP Shaw,0.0
1024,KD Karthik,PP Shaw,0.0
1025,JJ Bumrah,PP Shaw,28.0
1026,Mohammed Shami,PP Shaw,20.0
1027,MM Sharma,PP Shaw,0.0
1028,Washington Sundar,PP Shaw,0.0
1029,RR Pant,PP Shaw,0.0
1030,DS Kulkarni,PP Shaw,0.0
1031,HH Pandya,PP Shaw,0.0
1032,Harbhajan Singh,PP Shaw,0.0
1033,PP Shaw,DL Chahar,0.0
1034,KK Ahmed,PP Shaw,0.0
1035,Shubman Gill,PP Shaw,0.0
1036,MS Dhoni,PP Shaw,0.0
1037,AT Rayudu,PP Shaw,0.0
1038,PP Shaw,FY Fazal,0.0
1039,PP Shaw,V Shankar,0.0
1040,PP Shaw,I Sharma,0.0
1041,RA Jadeja,PP Shaw,49.0
1042,PP Shaw,AR Patel,0.0
1043,PP Shaw,S Dube,0.0
1044,R Dhawan,A Mishra,0.0
1045,KD Karthik,A Mishra,0.0
1046,JJ Bumrah,A Mishra,0.25
1047,Mohammed Shami,A Mishra,0.0
1048,MM Sharma,A Mishra,1.3333333333333333
1049,Washington Sundar,A Mishra,0.0
1050,RR Pant,A Mishra,0.0
1051,DS Kulkarni,A Mishra,39.0
1052,HH Pandya,A Mishra,15.0
1053,Harbhajan Singh,A Mishra,8.0
1054,A Mishra,DL Chahar,0.0
1055,KK Ahmed,A Mishra,0.0
1056,Shubman Gill,A Mishra,0.0
1057,MS Dhoni,A Mishra,36.77777777777778
1058,AT Rayudu,A Mishra,0.0
1059,A Mishra,FY Fazal,0.0
1060,A Mishra,V Shankar,0.0
1061,A Mishra,I Sharma,0.0
1062,RA Jadeja,A Mishra,0.0
1063,A Mishra,AR Patel,15.25
1064,A Mishra,S Dube,0.0
1065,KD Karthik,R Dhawan,0.0
1066,JJ Bumrah,R Dhawan,0.0
1067,Mohammed Shami,R Dhawan,0.0
1068,R Dhawan,MM Sharma,0.0
1069,Washington Sundar,R Dhawan,0.0
1070,R Dhawan,RR Pant,0.0
1071,R Dhawan,DS Kulkarni,0.0
1072,R Dhawan,HH Pandya,0.0
1073,R Dhawan,Harbhajan Singh,0.0
1074,R Dhawan,DL Chahar,0.0
1075,R Dhawan,KK Ahmed,0.0
1076,R Dhawan,Shubman Gill,0.0
1077,R Dhawan,MS Dhoni,23.0
1078,R Dhawan,AT Rayudu,0.0
1079,R Dhawan,FY Fazal,0.0
1080,R Dhawan,V Shankar,0.0
1081,R Dhawan,I Sharma,4.0
1082,RA Jadeja,R Dhawan,14.0
1083,R Dhawan,AR Patel,0.0
1084,R Dhawan,S Dube,0.0
1085,KD Karthik,JJ Bumrah,16.46153846153846
1086,KD Karthik,Mohammed Shami,19.714285714285715
1087,KD Karthik,MM Sharma,0.0
1088,KD Karthik,Washington Sundar,0.0
1089,KD Karthik,RR Pant,32.666666666666664
1090,KD Karthik,DS Kulkarni,0.0
1091,KD Karthik,HH Pandya,30.333333333333332
1092,KD Karthik,Harbhajan Singh,0.0
1093,KD Karthik,DL Chahar,0.0
1094,KD Karthik,KK Ahmed,8.5
1095,KD Karthik,Shubman Gill,9.0
1096,KD Karthik,MS Dhoni,47.73684210526316
1097,KD Karthik,AT Rayudu,33.25
1098,KD Karthik,FY Fazal,0.0
1099,KD Karthik,V Shankar,0.0
1100,KD Karthik,I Sharma,0.0
1101,KD Karthik,RA Jadeja,25.2
1102,KD Karthik,AR Patel,34.0
1103,KD Karthik,S Dube,0.0
1104,JJ Bumrah,Mohammed Shami,2.3333333333333335
1105,JJ Bumrah,MM Sharma,0.0
1106,JJ Bumrah,Washington Sundar,0.0
1107,JJ Bumrah,RR Pant,28.375
1108,JJ Bumrah,DS Kulkarni,0.0
1109,JJ Bumrah,HH Pandya,19.317073170731707
1110,JJ Bumrah,Harbhajan Singh,0.0
1111,JJ Bumrah,DL Chahar,0.0
1112,JJ Bumrah,KK Ahmed,1.0
1113,JJ Bumrah,Shubman Gill,0.0
1114,JJ Bumrah,MS Dhoni,24.535714285714285
1115,JJ Bumrah,AT Rayudu,24.307692307692307
1116,JJ Bumrah,FY Fazal,55.0
1117,JJ Bumrah,V Shankar,23.25
1118,JJ Bumrah,I Sharma,0.0
1119,JJ Bumrah,RA Jadeja,12.153846153846153
1120,JJ Bumrah,AR Patel,3.357142857142857
1121,JJ Bumrah,S Dube,0.0
1122,Mohammed Shami,MM Sharma,5.0
1123,Washington Sundar,Mohammed Shami,0.0
1124,Mohammed Shami,RR Pant,27.8
1125,Mohammed Shami,DS Kulkarni,0.0
1126,Mohammed Shami,HH Pandya,23.77777777777778
1127,Mohammed Shami,Harbhajan Singh,0.0
1128,Mohammed Shami,DL Chahar,3.0
1129,Mohammed Shami,KK Ahmed,1.0
1130,Mohammed Shami,Shubman Gill,8.0
1131,Mohammed Shami,MS Dhoni,34.03703703703704
1132,Mohammed Shami,AT Rayudu,28.5
1133,Mohammed Shami,FY Fazal,0.0
1134,Mohammed Shami,V Shankar,19.7
1135,Mohammed Shami,I Sharma,0.0
1136,RA Jadeja,Mohammed Shami,11.444444444444445
1137,Mohammed Shami,AR Patel,10.0
1138,Mohammed Shami,S Dube,9.0
1139,Washington Sundar,MM Sharma,0.0
1140,RR Pant,MM Sharma,0.0
1141,DS Kulkarni,MM Sharma,0.0
1142,MM Sharma,HH Pandya,0.0
1143,MM Sharma,Harbhajan Singh,8.4
1144,MM Sharma,DL Chahar,0.0
1145,MM Sharma,KK Ahmed,0.0
1146,MM Sharma,Shubman Gill,0.0
1147,MM Sharma,MS Dhoni,35.23076923076923
1148,AT Rayudu,MM Sharma,19.0
1149,MM Sharma,FY Fazal,0.0
1150,MM Sharma,V Shankar,0.0
1151,MM Sharma,I Sharma,0.0
1152,RA Jadeja,MM Sharma,12.444444444444445
1153,MM Sharma,AR Patel,7.5
1154,MM Sharma,S Dube,0.0
1155,Washington Sundar,RR Pant,0.0
1156,Washington Sundar,DS Kulkarni,0.0
1157,Washington Sundar,HH Pandya,8.0
1158,Washington Sundar,Harbhajan Singh,0.0
1159,Washington Sundar,DL Chahar,0.0
1160,Washington Sundar,KK Ahmed,0.0
1161,Washington Sundar,Shubman Gill,0.0
1162,Washington Sundar,MS Dhoni,7.0
1163,Washington Sundar,AT Rayudu,0.0
1164,Washington Sundar,FY Fazal,0.0
1165,Washington Sundar,V Shankar,0.0
1166,Washington Sundar,I Sharma,0.0
1167,Washington Sundar,RA Jadeja,0.0
1168,Washington Sundar,AR Patel,0.0
1169,Washington Sundar,S Dube,0.0
1170,RR Pant,DS Kulkarni,0.0
1171,RR Pant,HH Pandya,50.0
1172,RR Pant,Harbhajan Singh,0.0
1173,RR Pant,DL Chahar,58.0
1174,RR Pant,KK Ahmed,11.75
1175,RR Pant,Shubman Gill,0.0
1176,RR Pant,MS Dhoni,45.666666666666664
1177,RR Pant,AT Rayudu,34.0
1178,RR Pant,FY Fazal,0.0
1179,RR Pant,V Shankar,47.0
1180,RR Pant,I Sharma,0.0
1181,RA Jadeja,RR Pant,39.5
1182,RR Pant,AR Patel,0.0
1183,RR Pant,S Dube,80.0
1184,DS Kulkarni,HH Pandya,34.0
1185,DS Kulkarni,Harbhajan Singh,2.5
1186,DS Kulkarni,DL Chahar,0.0
1187,DS Kulkarni,KK Ahmed,0.0
1188,DS Kulkarni,Shubman Gill,0.0
1189,DS Kulkarni,MS Dhoni,25.666666666666668
1190,AT Rayudu,DS Kulkarni,44.857142857142854
1191,DS Kulkarni,FY Fazal,55.0
1192,DS Kulkarni,V Shankar,0.0
1193,DS Kulkarni,I Sharma,0.0
1194,RA Jadeja,DS Kulkarni,21.0
1195,DS Kulkarni,AR Patel,9.75
1196,DS Kulkarni,S Dube,0.0
1197,Harbhajan Singh,HH Pandya,0.0
1198,HH Pandya,DL Chahar,0.0
1199,KK Ahmed,HH Pandya,21.0
1200,Shubman Gill,HH Pandya,38.5
1201,MS Dhoni,HH Pandya,44.94117647058823
1202,AT Rayudu,HH Pandya,55.5
1203,HH Pandya,FY Fazal,0.0
1204,HH Pandya,V Shankar,56.75
1205,HH Pandya,I Sharma,0.0
1206,RA Jadeja,HH Pandya,35.083333333333336
1207,HH Pandya,AR Patel,17.416666666666668
1208,HH Pandya,S Dube,0.0
1209,Harbhajan Singh,DL Chahar,0.0
1210,KK Ahmed,Harbhajan Singh,0.0
1211,Shubman Gill,Harbhajan Singh,0.0
1212,MS Dhoni,Harbhajan Singh,55.75
1213,AT Rayudu,Harbhajan Singh,85.0
1214,Harbhajan Singh,FY Fazal,0.0
1215,Harbhajan Singh,V Shankar,0.0
1216,Harbhajan Singh,I Sharma,0.0
1217,RA Jadeja,Harbhajan Singh,0.0
1218,Harbhajan Singh,AR Patel,12.428571428571429
1219,Harbhajan Singh,S Dube,0.0
1220,KK Ahmed,DL Chahar,0.0
1221,Shubman Gill,DL Chahar,0.0
1222,MS Dhoni,DL Chahar,0.0
1223,AT Rayudu,DL Chahar,0.0
1224,DL Chahar,FY Fazal,0.0
1225,DL Chahar,V Shankar,0.0
1226,DL Chahar,I Sharma,0.0
1227,RA Jadeja,DL Chahar,13.5
1228,DL Chahar,AR Patel,0.0
1229,DL Chahar,S Dube,15.0
1230,Shubman Gill,KK Ahmed,14.0
1231,MS Dhoni,KK Ahmed,16.8
1232,AT Rayudu,KK Ahmed,25.333333333333332
1233,KK Ahmed,FY Fazal,0.0
1234,KK Ahmed,V Shankar,0.0
1235,KK Ahmed,I Sharma,0.0
1236,RA Jadeja,KK Ahmed,5.166666666666667
1237,KK Ahmed,AR Patel,0.0
1238,KK Ahmed,S Dube,0.0
1239,MS Dhoni,Shubman Gill,8.0
1240,AT Rayudu,Shubman Gill,53.0
1241,Shubman Gill,FY Fazal,0.0
1242,Shubman Gill,V Shankar,52.0
1243,Shubman Gill,I Sharma,0.0
1244,RA Jadeja,Shubman Gill,0.0
1245,Shubman Gill,AR Patel,0.0
1246,Shubman Gill,S Dube,0.0
1247,AT Rayudu,MS Dhoni,47.69565217391305
1248,MS Dhoni,FY Fazal,55.0
1249,MS Dhoni,V Shankar,48.7
1250,MS Dhoni,I Sharma,17.0
1251,RA Jadeja,MS Dhoni,37.97435897435897
1252,MS Dhoni,AR Patel,36.56
1253,MS Dhoni,S Dube,0.0
1254,AT Rayudu,FY Fazal,55.0
1255,AT Rayudu,V Shankar,51.0
1256,AT Rayudu,I Sharma,0.0
1257,RA Jadeja,AT Rayudu,25.0
1258,AT Rayudu,AR Patel,40.111111111111114
1259,AT Rayudu,S Dube,0.0
1260,V Shankar,FY Fazal,0.0
1261,I Sharma,FY Fazal,0.0
1262,RA Jadeja,FY Fazal,0.0
1263,AR Patel,FY Fazal,55.0
1264,FY Fazal,S Dube,0.0
1265,I Sharma,V Shankar,0.0
1266,RA Jadeja,V Shankar,27.8
1267,AR Patel,V Shankar,0.0
1268,V Shankar,S Dube,0.0
1269,RA Jadeja,I Sharma,8.75
1270,AR Patel,I Sharma,0.0
1271,I Sharma,S Dube,0.0
1272,RA Jadeja,AR Patel,12.5
1273,RA Jadeja,S Dube,30.0
1274,AR Patel,S Dube,0.0
