,player-1,player-2,player-3,avg
1830,DM Dupavillon,Q de Kock,D Wiese,0.0
1831,BE Hendricks,Q de Kock,D Wiese,0.0
1832,Q de Kock,AB de Villiers,D Wiese,123.66666666666667
1833,Q de Kock,T Shamsi,D Wiese,0.0
1834,M de Lange,Q de Kock,D Wiese,0.0
1835,Imran Tahir,Q de Kock,D Wiese,79.33333333333333
1836,Q de Kock,K Rabada,D Wiese,78.0
1837,Q de Kock,RR Rossouw,D Wiese,49.0
1838,AL Phehlukwayo,Q de Kock,D Wiese,0.0
1839,MN van Wyk,Q de Kock,D Wiese,0.0
1840,Q de Kock,VD Philander,D Wiese,0.0
1841,Q de Kock,A Nortje,D Wiese,0.0
1842,D Pretorius,Q de Kock,D Wiese,0.0
1843,D Paterson,L Sipamla,D Wiese,0.0
1844,D Paterson,F du Plessis,D Wiese,0.0
1845,D Paterson,DW Steyn,D Wiese,0.0
1846,D Paterson,M Morkel,D Wiese,0.0
1847,D Paterson,D Olivier,D Wiese,0.0
1848,D Paterson,K Zondo,D Wiese,0.0
1849,D Paterson,HE van der Dussen,D Wiese,0.0
1850,D Paterson,KJ Abbott,D Wiese,0.0
1851,D Paterson,JP Duminy,D Wiese,0.0
1852,D Paterson,T Bavuma,D Wiese,0.0
1853,D Paterson,K Verreynne,D Wiese,0.0
1854,D Paterson,KA Maharaj,D Wiese,0.0
1855,D Paterson,CJ Dala,D Wiese,0.0
1856,D Paterson,HM Amla,D Wiese,0.0
1857,D Paterson,F Behardien,D Wiese,0.0
1858,C Jonker,D Paterson,D Wiese,0.0
1859,D Paterson,D Elgar,D Wiese,0.0
1860,D Paterson,H Klaasen,D Wiese,0.0
1861,D Paterson,L Ngidi,D Wiese,0.0
1862,AM Phangiso,D Paterson,D Wiese,0.0
1863,D Paterson,RR Hendricks,D Wiese,0.0
1864,D Paterson,JT Smuts,D Wiese,0.0
1865,PWA Mulder,D Paterson,D Wiese,0.0
1866,D Paterson,CH Morris,D Wiese,0.0
1867,DA Miller,D Paterson,D Wiese,0.0
1868,D Paterson,DM Dupavillon,D Wiese,0.0
1869,BE Hendricks,D Paterson,D Wiese,0.0
1870,D Paterson,AB de Villiers,D Wiese,0.0
1871,D Paterson,T Shamsi,D Wiese,0.0
1872,D Paterson,M de Lange,D Wiese,0.0
1873,D Paterson,Imran Tahir,D Wiese,0.0
1874,D Paterson,K Rabada,D Wiese,0.0
1875,D Paterson,RR Rossouw,D Wiese,0.0
1876,D Paterson,AL Phehlukwayo,D Wiese,0.0
1877,MN van Wyk,D Paterson,D Wiese,0.0
1878,D Paterson,VD Philander,D Wiese,0.0
1879,D Paterson,A Nortje,D Wiese,0.0
1880,D Paterson,D Pretorius,D Wiese,0.0
1881,L Sipamla,F du Plessis,D Wiese,0.0
1882,L Sipamla,DW Steyn,D Wiese,0.0
1883,M Morkel,L Sipamla,D Wiese,0.0
1884,D Olivier,L Sipamla,D Wiese,0.0
1885,L Sipamla,K Zondo,D Wiese,0.0
1886,HE van der Dussen,L Sipamla,D Wiese,0.0
1887,KJ Abbott,L Sipamla,D Wiese,0.0
1888,L Sipamla,JP Duminy,D Wiese,0.0
1889,L Sipamla,T Bavuma,D Wiese,0.0
1890,L Sipamla,K Verreynne,D Wiese,0.0
1891,L Sipamla,KA Maharaj,D Wiese,0.0
1892,L Sipamla,CJ Dala,D Wiese,0.0
1893,L Sipamla,HM Amla,D Wiese,0.0
1894,L Sipamla,F Behardien,D Wiese,0.0
1895,C Jonker,L Sipamla,D Wiese,0.0
1896,L Sipamla,D Elgar,D Wiese,0.0
1897,L Sipamla,H Klaasen,D Wiese,0.0
1898,L Sipamla,L Ngidi,D Wiese,0.0
1899,AM Phangiso,L Sipamla,D Wiese,0.0
1900,L Sipamla,RR Hendricks,D Wiese,0.0
1901,JT Smuts,L Sipamla,D Wiese,0.0
1902,PWA Mulder,L Sipamla,D Wiese,0.0
1903,L Sipamla,CH Morris,D Wiese,0.0
1904,DA Miller,L Sipamla,D Wiese,0.0
1905,DM Dupavillon,L Sipamla,D Wiese,0.0
1906,BE Hendricks,L Sipamla,D Wiese,0.0
1907,L Sipamla,AB de Villiers,D Wiese,0.0
1908,L Sipamla,T Shamsi,D Wiese,0.0
1909,M de Lange,L Sipamla,D Wiese,0.0
1910,L Sipamla,Imran Tahir,D Wiese,0.0
1911,L Sipamla,K Rabada,D Wiese,0.0
1912,L Sipamla,RR Rossouw,D Wiese,0.0
1913,AL Phehlukwayo,L Sipamla,D Wiese,0.0
1914,MN van Wyk,L Sipamla,D Wiese,0.0
1915,L Sipamla,VD Philander,D Wiese,0.0
1916,L Sipamla,A Nortje,D Wiese,0.0
1917,L Sipamla,D Pretorius,D Wiese,0.0
1918,F du Plessis,DW Steyn,D Wiese,0.0
1919,M Morkel,F du Plessis,D Wiese,40.0
1920,D Olivier,F du Plessis,D Wiese,0.0
1921,F du Plessis,K Zondo,D Wiese,0.0
1922,HE van der Dussen,F du Plessis,D Wiese,0.0
1923,KJ Abbott,F du Plessis,D Wiese,46.0
1924,F du Plessis,JP Duminy,D Wiese,62.5
1925,F du Plessis,T Bavuma,D Wiese,0.0
1926,F du Plessis,K Verreynne,D Wiese,0.0
1927,F du Plessis,KA Maharaj,D Wiese,0.0
1928,F du Plessis,CJ Dala,D Wiese,0.0
1929,F du Plessis,HM Amla,D Wiese,107.0
1930,F du Plessis,F Behardien,D Wiese,62.0
1931,C Jonker,F du Plessis,D Wiese,0.0
1932,D Elgar,F du Plessis,D Wiese,0.0
1933,F du Plessis,H Klaasen,D Wiese,0.0
1934,F du Plessis,L Ngidi,D Wiese,0.0
1935,AM Phangiso,F du Plessis,D Wiese,0.0
1936,F du Plessis,RR Hendricks,D Wiese,0.0
1937,JT Smuts,F du Plessis,D Wiese,0.0
1938,PWA Mulder,F du Plessis,D Wiese,0.0
1939,F du Plessis,CH Morris,D Wiese,78.5
1940,DA Miller,F du Plessis,D Wiese,0.0
1941,DM Dupavillon,F du Plessis,D Wiese,0.0
1942,BE Hendricks,F du Plessis,D Wiese,0.0
1943,F du Plessis,AB de Villiers,D Wiese,90.66666666666667
1944,F du Plessis,T Shamsi,D Wiese,0.0
1945,M de Lange,F du Plessis,D Wiese,0.0
1946,Imran Tahir,F du Plessis,D Wiese,46.333333333333336
1947,F du Plessis,K Rabada,D Wiese,45.0
1948,F du Plessis,RR Rossouw,D Wiese,45.0
1949,AL Phehlukwayo,F du Plessis,D Wiese,0.0
1950,MN van Wyk,F du Plessis,D Wiese,0.0
1951,F du Plessis,VD Philander,D Wiese,0.0
1952,F du Plessis,A Nortje,D Wiese,0.0
1953,D Pretorius,F du Plessis,D Wiese,0.0
1954,M Morkel,DW Steyn,D Wiese,0.0
1955,D Olivier,DW Steyn,D Wiese,0.0
1956,K Zondo,DW Steyn,D Wiese,0.0
1957,HE van der Dussen,DW Steyn,D Wiese,0.0
1958,KJ Abbott,DW Steyn,D Wiese,15.0
1959,JP Duminy,DW Steyn,D Wiese,0.0
1960,DW Steyn,T Bavuma,D Wiese,0.0
1961,K Verreynne,DW Steyn,D Wiese,0.0
1962,DW Steyn,KA Maharaj,D Wiese,0.0
1963,CJ Dala,DW Steyn,D Wiese,0.0
1964,HM Amla,DW Steyn,D Wiese,70.66666666666667
1965,F Behardien,DW Steyn,D Wiese,53.666666666666664
1966,C Jonker,DW Steyn,D Wiese,0.0
1967,D Elgar,DW Steyn,D Wiese,0.0
1968,H Klaasen,DW Steyn,D Wiese,0.0
1969,DW Steyn,L Ngidi,D Wiese,0.0
1970,AM Phangiso,DW Steyn,D Wiese,11.0
1971,DW Steyn,RR Hendricks,D Wiese,0.0
1972,JT Smuts,DW Steyn,D Wiese,0.0
1973,PWA Mulder,DW Steyn,D Wiese,0.0
1974,DW Steyn,CH Morris,D Wiese,0.0
1975,DA Miller,DW Steyn,D Wiese,30.333333333333332
1976,DM Dupavillon,DW Steyn,D Wiese,0.0
1977,BE Hendricks,DW Steyn,D Wiese,0.0
1978,AB de Villiers,DW Steyn,D Wiese,46.666666666666664
1979,T Shamsi,DW Steyn,D Wiese,0.0
1980,M de Lange,DW Steyn,D Wiese,0.0
1981,Imran Tahir,DW Steyn,D Wiese,13.333333333333334
1982,K Rabada,DW Steyn,D Wiese,13.0
1983,DW Steyn,RR Rossouw,D Wiese,56.666666666666664
1984,AL Phehlukwayo,DW Steyn,D Wiese,0.0
1985,MN van Wyk,DW Steyn,D Wiese,37.333333333333336
1986,DW Steyn,VD Philander,D Wiese,27.0
1987,DW Steyn,A Nortje,D Wiese,0.0
1988,D Pretorius,DW Steyn,D Wiese,0.0
1989,M Morkel,D Olivier,D Wiese,0.0
1990,M Morkel,K Zondo,D Wiese,0.0
1991,HE van der Dussen,M Morkel,D Wiese,0.0
1992,KJ Abbott,M Morkel,D Wiese,7.0
1993,M Morkel,JP Duminy,D Wiese,7.0
1994,M Morkel,T Bavuma,D Wiese,0.0
1995,M Morkel,K Verreynne,D Wiese,0.0
1996,M Morkel,KA Maharaj,D Wiese,0.0
1997,M Morkel,CJ Dala,D Wiese,0.0
1998,M Morkel,HM Amla,D Wiese,134.0
1999,M Morkel,F Behardien,D Wiese,7.0
2000,C Jonker,M Morkel,D Wiese,0.0
2001,M Morkel,D Elgar,D Wiese,0.0
2002,M Morkel,H Klaasen,D Wiese,0.0
2003,M Morkel,L Ngidi,D Wiese,0.0
